Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Demirözü,2+1,10500.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,1+1,14623.684210526315,04,0.9958711192715202,2.24118303186412,3.2563757142193466,3.54460497649351
Merkez / Bayburt,2+0,12000.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,2+1,14552.542372881357,04,2.0624071322436905,2.870786781287051,5.509145836123435,9.933923405218927
Merkez / Bayburt,2.5+1,11000.0,04,0.0,0.0,,
Merkez / Bayburt,3+0,12000.0,04,0.0,0.0,-0.8264462809917356,3.4482758620689653
Merkez / Bayburt,3+1,15006.5,04,-1.0845229175775735,-0.06903348679040981,0.46954088569844893,0.010737241195463567
Merkez / Bayburt,3.5+1,9000.0,04,0.0,0.0,,-33.33333333333333
Merkez / Bayburt,4+1,21000.0,04,0.0,0.0,2.4390243902439024,2.4390243902439024
Merkez / Bayburt,5+1,30000.0,04,,,,
Merkez / Bayburt,Stüdyo (1+0),13666.666666666666,04,-2.3809523809523854,6.770833333333329,-2.3809523809523854,-4.651162790697683
