Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Demirözü,2+1,10500.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,1+1,14347.368421052632,04,-0.32704300310792916,0.4014585098154771,0.8174664915256357,1.3170014381978856
Merkez / Bayburt,2+0,12000.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,2+1,14064.655172413793,04,-2.431627171858473,0.18562169802376963,3.3248102306505247,4.658717320612203
Merkez / Bayburt,2.5+1,11000.0,04,0.0,0.0,,
Merkez / Bayburt,3+0,12000.0,04,0.0,-0.8264462809917356,-0.8264462809917356,3.4482758620689653
Merkez / Bayburt,3+1,15051.0,04,0.053609989470997675,0.3386160190893885,1.557394373534522,1.685361457992872
Merkez / Bayburt,3.5+1,9000.0,04,0.0,0.0,,-33.33333333333333
Merkez / Bayburt,4+1,21000.0,04,0.0,0.0,2.4390243902439024,2.4390243902439024
Merkez / Bayburt,Stüdyo (1+0),14000.0,04,1.8181818181818181,1.8181818181818181,1.8181818181818181,-8.94308943089431
