Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Demirözü,2+1,8500.0,04,0.0,-19.047619047619047,-19.047619047619047,-19.047619047619047
Merkez / Bayburt,1+1,15005.555555555555,04,1.3497577083065222,4.169077095144427,4.9110285728157645,8.918047025249704
Merkez / Bayburt,2+0,12000.0,04,0.0,0.0,0.0,0.0
Merkez / Bayburt,2+1,14316.393442622952,04,-0.228493088084084,-0.1878216874997605,1.2014684154109234,7.2937510902489455
Merkez / Bayburt,2.5+1,11750.0,04,6.8181818181818175,6.8181818181818175,6.8181818181818175,
Merkez / Bayburt,3+0,12000.0,04,0.0,0.0,0.0,8.108108108108109
Merkez / Bayburt,3+1,14995.472727272727,04,-0.12452958960095387,-0.07348330874803023,-0.14246606744820234,-0.6851997093579668
Merkez / Bayburt,3.5+1,9000.0,04,0.0,0.0,0.0,-33.33333333333333
Merkez / Bayburt,4+1,21000.0,04,0.0,0.0,0.0,2.4390243902439024
Merkez / Bayburt,5+1,30000.0,04,0.0,0.0,,
Merkez / Bayburt,Stüdyo (1+0),14500.0,04,0.0,6.097560975609761,13.28125,5.454545454545454
