tarih,kategori,urun_adi,fiyat,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
2026-05-22,temel-gida,Burcu Ajvar Tatlı 310 Gr,79.5,TRY,01,0.0,0.0,0.0,0.6329113924050633
2026-05-22,temel-gida,Burcu Bamya Konservesi Okra 550 Gr,192.0,TRY,01,0.0,0.0,0.0,3.225806451612903
2026-05-22,temel-gida,Burcu Barbekü Sos 330 Gr,75.5,TRY,01,0.0,0.0,21.774193548387096,21.774193548387096
2026-05-22,temel-gida,Burcu Barbunya Pilaki Hazır Yemek 400 Gr,64.5,TRY,01,0.0,0.0,0.0,4.032258064516129
2026-05-22,temel-gida,Burcu Bezelye Konservesi 4250 Gr,353.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-22,temel-gida,Burcu Bezelye Konservesi 570 Gr Cam Kavanoz,74.5,TRY,01,0.0,0.0,0.0,6.428571428571428
2026-05-22,temel-gida,Burcu Bütün Mantar Cam Kavanoz 560 Gr,192.0,TRY,01,0.0,0.0,0.0,
2026-05-22,temel-gida,Burcu Dilimli Mantar Cam Kavanoz 560 Gr,192.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-22,temel-gida,Burcu Domates Rendesi 700 Gr,69.5,TRY,01,0.0,0.0,0.0,3.731343283582089
2026-05-22,temel-gida,Burcu Domates Salçası 1500 Gr,211.5,TRY,01,0.0,0.0,0.0,1.1961722488038278
2026-05-22,temel-gida,Burcu Domates Salçası 4300 Gr,495.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-22,temel-gida,Burcu Domates Salçası 830 Gr,79.0,TRY,01,0.0,0.0,-4.242424242424243,-3.6585365853658534
2026-05-22,temel-gida,Burcu Enginar Konservesi 540 Gr Cam Kavanoz,224.5,TRY,01,0.0,0.0,0.0,-5.6722689075630255
2026-05-22,temel-gida,Burcu Fasulye Pilaki Hazır Yemek 400 Gr,64.5,TRY,01,0.0,0.0,0.0,4.032258064516129
2026-05-22,temel-gida,Burcu Garnitür 4 Kg,366.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-22,temel-gida,Burcu Garnitür Cam Kavanoz 570 Gr,70.5,TRY,01,0.0,,0.0,0.7142857142857143
2026-05-22,temel-gida,Burcu Haşlanmış Barbunya 800 Gr,122.5,TRY,01,0.0,,0.0,28.272251308900525
2026-05-22,temel-gida,Burcu Haşlanmış Fasülye 800 Gr,76.5,TRY,01,0.0,,0.0,2.0
2026-05-22,temel-gida,Burcu Haşlanmış Nohut 800 Gr,86.5,TRY,01,0.0,,0.0,3.592814371257485
2026-05-22,temel-gida,Burcu Ketçap Acılı 650 Gr,73.5,TRY,01,0.0,,0.0,2.797202797202797
2026-05-22,temel-gida,Burcu Ketçap Tatlı 650 Gr,73.5,TRY,01,0.0,,0.0,2.797202797202797
2026-05-22,temel-gida,Burcu Közlenmiş Biber 560 Gr,131.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Burcu Közlenmiş Patlıcan Cam Kavanoz 540 Gr,75.0,TRY,01,0.0,,0.0,1.3513513513513513
2026-05-22,temel-gida,Burcu Kurutulmuş Domates 550 Gr Cam Kavanoz,188.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Burcu Mayonez 550 Gr,73.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Burcu Meksika Fasülyesi 400 Gr,69.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Burcu Mısır Konservesi 3 X 200 Gr,107.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Burcu Paprika Sos 330 Gr,75.5,TRY,01,0.0,,21.774193548387096,21.774193548387096
2026-05-22,temel-gida,Burcu Ranch Sos 290 Gr,75.5,TRY,01,0.0,,21.774193548387096,21.774193548387096
2026-05-22,temel-gida,Burcu Sarımsaklı Mayonez 290 Gr,75.5,TRY,01,0.0,,21.774193548387096,21.774193548387096
2026-05-22,temel-gida,Burcu Tane Süt Mısır 2600 Gr,444.5,TRY,01,0.0,,0.0,0.6795016987542469
2026-05-22,temel-gida,Burcu Tatlı Biber Salçası 1500 Gr,302.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Burcu Zeytinyağlı Enginar 200 Gr,74.5,TRY,01,0.0,,,
2026-05-22,temel-gida,Burcu Zeytinyağlı Yaprak Sarma 200 gr,135.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Acı Set Ketçap 600 Gr + Mayonez 540 Gr,224.5,TRY,01,0.0,,13.670886075949367,13.670886075949367
2026-05-22,temel-gida,Calve Acı Sos 265 Gr,123.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Ballı Hardal Sos 260 Gr,167.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Barbekü Sos 290 Gr,121.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Chedar Sos 240 Gr,123.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Hardal Sos 250 Gr,152.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Ketçap Acılı 400 Gr,114.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Ketçap Acılı 600 Gr,133.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Ketçap Tatlı 400 Gr,114.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Ketçap Tatlı 600 Gr,133.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Köri Sos 260 Gr,123.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Mayonez 350 Gr,162.5,TRY,01,0.0,,0.0,9.060402684563758
2026-05-22,temel-gida,Calve Mayonez 540 Gr,196.0,TRY,01,0.0,,0.0,7.397260273972603
2026-05-22,temel-gida,Calve Ranch Sos 245 Gr,123.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Calve Tatlı Set Ketçap 600 Gr Mayonez 540 Gr,224.5,TRY,01,0.0,,13.670886075949367,13.670886075949367
2026-05-22,temel-gida,Cemkar Esmer Küp Şeker 500 Gr,101.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Cemkar Stick Tuz 800 Gr,57.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Cin Mısır Açık 1 Kg,92.5,TRY,01,0.0,,12.804878048780488,12.804878048780488
2026-05-22,temel-gida,Cin Mısır Popcorn 25 Kg (Çuval),1825.0,TRY,01,0.0,,12.654320987654321,12.654320987654321
2026-05-22,temel-gida,Damla Aşurelik Buğday 1 Kg,70.5,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Damla Barbunya 500 Gr,134.0,TRY,01,0.0,,0.0,0.0
2026-05-22,temel-gida,Damla Börülce 500 Gr,103.5,TRY,01,0.0,,0.0,0.0
