tarih,kategori,urun_adi,fiyat,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
2026-05-07,temel-gida,Ankara Makarna Tel Şehriye 500 Gr,47.75,TRY,01,0.0,0.0,5.99334073251943,5.99334073251943
2026-05-07,temel-gida,Ankara Makarna Yüksük 5 Kg,474.0,TRY,01,0.0,0.0,4.175824175824175,4.175824175824175
2026-05-07,temel-gida,Ankara Makarna Yüksük 500 Gr,48.0,TRY,01,0.0,0.0,5.4945054945054945,5.4945054945054945
2026-05-07,temel-gida,Azmanlı Katkısız Acı Ev Tarhanası 500 Gr,266.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Azmanlı Katkısız Tatlı Ev Tarhanası 500 Gr,266.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bafra Pirinç 25 Kg Osmancık (Çuval),2770.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bafra Pirinç Osmancık 1 Kg,117.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Acı Toz Biber 75 Gr,93.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Cajun Baharatı Cam 55 Gr,111.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Çıtır Pane Harcı 90 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Çörek Otu 75 Gr,93.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Defne Yaprağı 6 Gr,33.5,TRY,01,0.0,0.0,,
2026-05-07,temel-gida,Bağdat Dolmalık Fıstık 23 Gr,279.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Ekstra Acı Pul Biber 80 Gr,100.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Fesleğen 30 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Galeta Unu 250 Gr,55.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Hindistan Cevizi 50 Gr,82.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat İsot Biber 80 Gr,93.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Izgara Baharatı 65 Gr,78.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Kabuk Tarçın 45 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Karabiber 40 Gr,97.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat KaraBiber Tuzluklu 55 Gr,166.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Karanfil 15 Gr,64.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Karbonat 1 Kg,146.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Karbonat 150 Gr,50.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Kekik 25 Gr,97.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Kekik Eko 60 Gr,215.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Kimyon 75 Gr,97.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Kişniş 40 Gr,36.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Köfte Baharı 65 Gr,74.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Köfte Harcı 90 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Köri 70 Gr,82.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Kuş Üzümü 40 Gr,100.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Limon Tuzu 60 Gr,60.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Limon Tuzu Eko 275 Gr,158.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Mahlep 30 Gr,203.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Mavi Haşhaş 80 Gr,88.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Nane 30 Gr,50.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Nane 70 Gr,96.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Pul Biber 210 Gr,212.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Pul Biber 80 Gr,93.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Sarımsak Granül 40 Gr,62.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Sebzeli Çeşni 250 Gr,83.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Selection Et Çeşnisi 45 Gr,147.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Sumak 80 Gr,119.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Susam 75 Gr,64.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Tane KaraBiber 40 Gr,97.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Tarçın 45 Gr,69.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Tatlı Toz Biber 1 Kg,641.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Tatlı Toz Biber 75 Gr,97.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Tavuk Harcı 65 Gr,72.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Yenibahar 40 Gr,109.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Zencefil 60 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Zerdeçal 70 Gr,79.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bağdat Zerdeçal Cam 55 Gr,111.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Balküpü Küp Şeker 1 Kg,85.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barbunya 1 Kg,176.5,TRY,01,0.0,0.0,0.0,
2026-05-07,temel-gida,Barbunya 25 Kg (Çuval),4075.0,TRY,01,0.0,0.0,0.0,
2026-05-07,temel-gida,Barilla Burgu Makarna 500 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Fiyonk Makarna 500 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Kelebek Makarna 500 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Lasagne Makarna 500 Gr,225.0,TRY,01,0.0,0.0,,0.0
2026-05-07,temel-gida,Barilla Pesto Genovese Makarna Sosu 190 Gr,208.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Pipette Bukle Makarna 500 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Spagetti 500 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Tagliatelle Makarna 500 Gr,220.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Barilla Yassı Spagetti 500 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Beşler Glutensiz Kesme Makarna 400 Gr,165.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Acı Toz Biber 120 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Çiğ Köfte Seti 600 Gr,182.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Çiğköfte Seti 380 Gr,135.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Çörek Otu 150 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Dolmalık Fıstık 25 Gr,204.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Hindistan Cevizi 100 Gr,81.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Hindistan Cevizi 250 Gr,129.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade İsot 120 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade İsot 500 Gr,207.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Kabuk Tarçın 50 Gr,76.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade KaraBiber 1 Kg,958.5,TRY,01,0.0,0.0,,
2026-05-07,temel-gida,Bibercizade KaraBiber 120 Gr,155.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Karanfil 20 Gr,52.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Karbonat 200 Gr,59.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Kekik 250 Gr,310.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Kimyon 120 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Kimyon 250 Gr,144.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Köfte Harcı 90 Gr,72.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Köri 120 Gr,59.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Kuş Üzümü 120 Gr,147.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Limon Tuzu 1 Kg,253.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Limon Tuzu 200 Gr,83.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Mahlep 100 Gr,229.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Mavi Haşhaş 120 Gr,82.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Nane 40 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Pasta Süsü 100 Gr,53.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Pul Biber 120 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Sumak 120 Gr,105.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Susam 150 Gr,77.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Tane Kara Biber 60 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Tane Zencefil 120 Gr,106.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Tarçın 120 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Tatlı Biber 250 Gr,160.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Tatlı Toz Biber 120 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Tatlı Toz Biber 250 Gr,129.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Toz Tatlı Biber 1 Kg,369.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Yenibahar 100 Gr,126.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Zencefil 100 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bibercizade Zerdeçal 100 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Billur Demir Mineralli İyotlu Sofra Tuzu 500 Gr,76.5,TRY,01,0.0,0.0,0.0,8.51063829787234
2026-05-07,temel-gida,Billur İyotlu Tuz 750 Gr,42.0,TRY,01,0.0,0.0,0.0,6.329113924050633
2026-05-07,temel-gida,Billur Karton Tuz 250 Gr,41.0,TRY,01,0.0,0.0,0.0,10.81081081081081
2026-05-07,temel-gida,Billur Tuz İyotlu 3 Kg,215.0,TRY,01,0.0,0.0,0.0,6.172839506172839
2026-05-07,temel-gida,Billur Tuz İyotlu Tuzluklu 125 Gr,27.5,TRY,01,0.0,0.0,0.0,12.244897959183673
2026-05-07,temel-gida,"Billur Tuz Rafine İyotlu Sofra Tuzu 1,5 Kg",87.0,TRY,01,0.0,0.0,0.0,8.75
2026-05-07,temel-gida,Billur Tuz Sodyumu Azaltılmış İyotsuz Sofra Tuzu 500 Gr,129.5,TRY,01,0.0,0.0,0.0,10.212765957446807
2026-05-07,temel-gida,Billur Tuz Sofrada Öğütme Deniz Tuzu 500 Gr,72.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Billur Tuz Sofrada Öğütme Yemeklik Himalaya Kristal Granül Doğal Kaya Tuzu 200 Gr Değirmenli,103.0,TRY,01,0.0,0.0,0.0,8.421052631578947
2026-05-07,temel-gida,Billur Tuzluklu Tuz 500 Gr,55.5,TRY,01,0.0,0.0,0.0,7.766990291262135
2026-05-07,temel-gida,Biryağ Ayçiçek Yağı 1 Lt,173.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Biryağ Ayçiçek Yağı 2 Lt,323.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Çikolata Sosu 98 Gr,60.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Çilekli Puding 120 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Domates Çorbası 65 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Ezogelin Çorbası 80 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Kakaolu Puding 132 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Krem Şanti 150 Gr,74.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Krem Şanti 75 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Kremalı Mantar Çorbası 65 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Kremalı Tavuk Çorbası 62 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Mercimek Çorbası 72 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Şehriyeli Tavuk Suyu Çorbası 80 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Tarhana Çorbası 65 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Vanilyalı Puding 125 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Bizim Mutfak Yayla Çorbası 80 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Acı Biber Salçası 1500 Gr,303.0,TRY,01,0.0,0.0,0.1652892561983471,0.1652892561983471
2026-05-07,temel-gida,Burcu Acı Sos 100 Ml,61.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Acı Tatlı Karışık Salça 1500 Gr,296.0,TRY,01,0.0,0.0,0.5093378607809848,0.5093378607809848
2026-05-07,temel-gida,Burcu Ajvar Acı 310 Gr,79.5,TRY,01,0.0,0.0,0.6329113924050633,0.6329113924050633
2026-05-07,temel-gida,Burcu Ajvar Tatlı 310 Gr,79.5,TRY,01,0.0,0.0,0.6329113924050633,0.6329113924050633
2026-05-07,temel-gida,Burcu Bamya Konservesi Okra 550 Gr,192.0,TRY,01,0.0,0.0,3.225806451612903,
2026-05-07,temel-gida,Burcu Barbekü Sos 330 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Barbunya Pilaki Hazır Yemek 400 Gr,64.5,TRY,01,0.0,0.0,4.032258064516129,4.032258064516129
2026-05-07,temel-gida,Burcu Bezelye Konservesi 4250 Gr,353.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Bezelye Konservesi 570 Gr Cam Kavanoz,74.5,TRY,01,0.0,0.0,6.428571428571428,6.428571428571428
2026-05-07,temel-gida,Burcu Bezelye Konservesi 830 Gr,83.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Bütün Mantar Cam Kavanoz 560 Gr,192.0,TRY,01,0.0,0.0,,0.0
2026-05-07,temel-gida,Burcu Dilimli Mantar Cam Kavanoz 560 Gr,192.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Domates Rendesi 700 Gr,69.5,TRY,01,0.0,0.0,3.731343283582089,3.731343283582089
2026-05-07,temel-gida,Burcu Domates Salçası 1500 Gr,211.5,TRY,01,0.0,0.0,1.1961722488038278,1.1961722488038278
2026-05-07,temel-gida,Burcu Domates Salçası 4300 Gr,495.0,TRY,01,0.0,0.0,0.0,
2026-05-07,temel-gida,Burcu Domates Salçası 830 Gr,82.5,TRY,01,0.0,0.0,0.6097560975609756,0.6097560975609756
2026-05-07,temel-gida,Burcu Enginar Konservesi 540 Gr Cam Kavanoz,224.5,TRY,01,0.0,0.0,-5.6722689075630255,-5.6722689075630255
2026-05-07,temel-gida,Burcu Fasulye Pilaki Hazır Yemek 400 Gr,64.5,TRY,01,0.0,0.0,4.032258064516129,4.032258064516129
2026-05-07,temel-gida,Burcu Garnitür 4 Kg,366.5,TRY,01,0.0,0.0,0.0,3.824362606232295
2026-05-07,temel-gida,Burcu Garnitür Cam Kavanoz 570 Gr,70.5,TRY,01,0.0,0.0,0.7142857142857143,0.7142857142857143
2026-05-07,temel-gida,Burcu Haşlanmış Barbunya 800 Gr,122.5,TRY,01,0.0,0.0,28.272251308900525,33.87978142076503
2026-05-07,temel-gida,Burcu Haşlanmış Fasülye 800 Gr,76.5,TRY,01,0.0,0.0,2.0,2.0
2026-05-07,temel-gida,Burcu Haşlanmış Nohut 800 Gr,86.5,TRY,01,0.0,0.0,3.592814371257485,3.592814371257485
2026-05-07,temel-gida,Burcu Ketçap Acılı 650 Gr,73.5,TRY,01,0.0,0.0,2.797202797202797,2.797202797202797
2026-05-07,temel-gida,Burcu Ketçap Tatlı 650 Gr,73.5,TRY,01,0.0,0.0,2.797202797202797,2.797202797202797
2026-05-07,temel-gida,Burcu Közlenmiş Biber 560 Gr,131.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Közlenmiş Patlıcan Cam Kavanoz 540 Gr,75.0,TRY,01,0.0,0.0,1.3513513513513513,1.3513513513513513
2026-05-07,temel-gida,Burcu Kurutulmuş Domates 550 Gr Cam Kavanoz,188.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Mayonez 550 Gr,73.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Meksika Fasülyesi 400 Gr,69.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Mısır Konservesi 3 X 200 Gr,107.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Paprika Sos 330 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Ranch Sos 290 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Sarımsaklı Mayonez 290 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Tane Süt Mısır 2600 Gr,444.5,TRY,01,0.0,0.0,0.6795016987542469,0.6795016987542469
2026-05-07,temel-gida,Burcu Tatlı Biber Salçası 1500 Gr,302.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Burcu Zeytinyağlı Yaprak Sarma 200 gr,135.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Acı Set Ketçap 600 Gr + Mayonez 540 Gr,197.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Acı Sos 265 Gr,123.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Ballı Hardal Sos 260 Gr,167.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Barbekü Sos 290 Gr,121.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Chedar Sos 240 Gr,123.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Hardal Sos 250 Gr,152.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Ketçap Acılı 400 Gr,114.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Ketçap Acılı 600 Gr,133.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Ketçap Tatlı 400 Gr,114.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Ketçap Tatlı 600 Gr,133.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Köri Sos 260 Gr,123.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Mayonez 350 Gr,162.5,TRY,01,0.0,0.0,9.060402684563758,9.060402684563758
2026-05-07,temel-gida,Calve Mayonez 540 Gr,196.0,TRY,01,0.0,0.0,7.397260273972603,7.397260273972603
2026-05-07,temel-gida,Calve Ranch Sos 245 Gr,123.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Calve Tatlı Set Ketçap 600 Gr Mayonez 540 Gr,197.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Cemkar Esmer Küp Şeker 500 Gr,101.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Cemkar Stick Tuz 800 Gr,57.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-07,temel-gida,Cin Mısır Açık 1 Kg,82.0,TRY,01,0.0,0.0,0.0,
2026-05-07,temel-gida,Cin Mısır Popcorn 25 Kg (Çuval),1620.0,TRY,01,0.0,0.0,0.0,
