Date,Price,District,Rooms
2026-03-29,26000,"Merkez
Çarşı",3+1
2026-03-29,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-29,14000,"Merkez
Taşmescit",2+1
2026-03-29,23000,"Merkez
Çarşı",3+1
2026-03-29,17500,"Merkez
Taşmescit",3+1
2026-03-29,26000,"Merkez
Taşmescit",3+1
2026-03-29,13000,"Merkez
Taşmescit",2+1
2026-03-29,15000,"Merkez
Çarşı",3+1
2026-03-29,23500,"Merkez
Çarşı",3+1
2026-03-29,10000,"Merkez
Çarşı",2+1
2026-03-29,20000,Atkaracalar,2+1
2026-03-29,15500,"Merkez
Çarşı",3+1
2026-03-29,20000,"Merkez
Çarşı",2+0
2026-03-29,19000,"Merkez
Çarşı",2+1
2026-03-29,16000,"Merkez
Çarşı",3+1
2026-03-29,11000,"Merkez
Çarşı",2+1
2026-03-29,23000,"Merkez
Taşmescit",1+1
2026-03-29,18000,"Merkez
Taşmescit",2+1
2026-03-29,18000,"Merkez
Çarşı",3+1
2026-03-29,16500,"Merkez
Taşmescit",1+1
2026-03-29,22000,"Merkez
Taşmescit",2+0
2026-03-29,17500,"Merkez
Çarşı",3+1
2026-03-29,22500,"Merkez
Taşmescit",2+1
2026-03-29,21000,"Merkez
Taşmescit",1+1
2026-03-29,12500,Şabanözü,3+1
2026-03-29,8000,"Merkez
Çarşı",1+1
2026-03-29,15500,"Merkez
Çarşı",3+1
2026-03-29,16000,"Merkez
Taşmescit",3+1
2026-03-29,22000,"Merkez
Çarşı",2+1
2026-03-29,16500,"Merkez
Taşmescit",3+1
2026-03-29,13000,"Merkez
Çarşı",3+1
2026-03-29,18000,"Merkez
Taşmescit",2+1
2026-03-29,16500,"Merkez
Çarşı",3+1
2026-03-29,20000,"Merkez
Taşmescit",2+1
2026-03-29,22700,"Merkez
Çarşı",3+1
2026-03-29,18000,"Merkez
Çarşı",3+1
2026-03-29,22000,"Merkez
Çarşı",2+1
2026-03-29,17000,"Merkez
Çarşı",2+1
2026-03-29,13500,"Merkez
Taşmescit",3+1
2026-03-29,18000,"Merkez
Taşmescit",1+1
2026-03-29,23000,"Merkez
Taşmescit",3+1
2026-03-29,8500,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-29,19000,"Merkez
Taşmescit",3+1
2026-03-29,12500,Çerkeş,3+1
2026-03-29,14500,"Merkez
Taşmescit",3+1
2026-03-29,16500,"Merkez
Taşmescit",3+1
2026-03-29,19000,"Merkez
Çarşı",3+1
2026-03-29,16000,"Merkez
Çarşı",3+1
2026-03-29,24000,"Merkez
Çarşı",3+1
2026-03-29,18000,"Merkez
Çarşı",3+1
2026-03-29,21500,"Merkez
Çarşı",1+1
2026-03-29,25000,Ilgaz,3+1
2026-03-29,12000,"Merkez
Çarşı",3+1
2026-03-29,17000,"Merkez
Çarşı",3+1
2026-03-29,14000,"Merkez
Çarşı",3+1
2026-03-29,12500,"Merkez
Taşmescit",3+1
2026-03-29,20000,"Merkez
Çarşı",3+1
2026-03-29,15500,Kurşunlu,2+1
2026-03-29,15000,"Merkez
Taşmescit",3+1
2026-03-29,17500,"Merkez
Taşmescit",3+1
2026-03-29,15000,"Merkez
Çarşı",3+1
2026-03-29,13000,"Merkez
Çarşı",2+1
2026-03-29,26000,"Merkez
Çarşı",3+1
2026-03-29,8500,"Merkez
Çarşı",2+1
2026-03-29,12000,Eldivan,2+1
2026-03-29,20000,"Merkez
Çarşı",2+0
2026-03-29,28000,"Merkez
Çarşı",3+1
2026-03-29,14000,"Merkez
Çarşı",3+1
2026-03-29,25000,"Merkez
Çarşı",1+1
2026-03-29,25500,"Merkez
Çarşı",1+1
2026-03-29,22000,"Merkez
Taşmescit",1+1
2026-03-29,20000,"Merkez
Taşmescit",3+1
2026-03-29,11500,"Merkez
Çarşı",3+1
2026-03-29,16500,"Merkez
Çarşı",3+1
2026-03-29,22000,"Merkez
Çarşı",3+1
2026-03-29,21000,"Merkez
Çarşı",1+1
2026-03-29,11000,"Merkez
Çarşı",2+1
2026-03-29,10500,"Merkez
Çarşı",2+1
2026-03-29,26500,"Merkez
Taşmescit",3+1
2026-03-29,14000,"Merkez
Çarşı",2+1
2026-03-29,26000,"Merkez
Taşmescit",3+1
2026-03-29,18000,"Merkez
Taşmescit",3+1
2026-03-29,14500,"Merkez
Taşmescit",2+1
2026-03-29,17000,Ilgaz,3+1
2026-03-29,23500,"Merkez
Çarşı",3+1
2026-03-29,23000,"Merkez
Taşmescit",3+1
2026-03-29,18000,"Merkez
Çarşı",3+1
2026-03-29,21000,"Merkez
Taşmescit",3+1
2026-03-29,25000,"Merkez
Taşmescit",3+1
2026-03-29,12000,"Merkez
Çarşı",2+1
2026-03-29,25000,"Merkez
Çarşı",2+1
2026-03-29,22000,"Merkez
Çarşı",3+1
2026-03-29,25000,"Merkez
Taşmescit",3+1
2026-03-29,15000,"Merkez
Çarşı",3+1
2026-03-29,25000,"Merkez
Taşmescit",1+1
2026-03-29,11500,"Merkez
Taşmescit",3+1
2026-03-29,24000,"Merkez
Taşmescit",3+1
2026-03-29,20000,"Merkez
Çarşı",2+1
2026-03-29,12000,"Merkez
Taşmescit",3+1
2026-03-29,18000,"Merkez
Taşmescit",1+1
