Date,Price,District,Rooms
2026-03-26,26000,"Merkez
Çarşı",3+1
2026-03-26,14000,"Merkez
Taşmescit",2+1
2026-03-26,21000,"Merkez
Çarşı",3+1
2026-03-26,16000,"Merkez
Çarşı",3+1
2026-03-26,15000,"Merkez
Taşmescit",3+1
2026-03-26,25500,"Merkez
Çarşı",1+1
2026-03-26,22000,"Merkez
Taşmescit",1+1
2026-03-26,20000,"Merkez
Taşmescit",3+1
2026-03-26,11500,"Merkez
Çarşı",3+1
2026-03-26,12000,"Merkez
Çarşı",2+1
2026-03-26,25000,"Merkez
Çarşı",2+1
2026-03-26,15000,"Merkez
Çarşı",3+1
2026-03-26,25000,"Merkez
Taşmescit",1+1
2026-03-26,22000,"Merkez
Çarşı",3+1
2026-03-26,21000,"Merkez
Çarşı",1+1
2026-03-26,11000,"Merkez
Çarşı",2+1
2026-03-26,10500,"Merkez
Çarşı",2+1
2026-03-26,21000,"Merkez
Taşmescit",2+1
2026-03-26,26500,"Merkez
Taşmescit",3+1
2026-03-26,14000,"Merkez
Çarşı",2+1
2026-03-26,26000,"Merkez
Taşmescit",3+1
2026-03-26,15000,"Merkez
Çarşı",2+1
2026-03-26,18000,"Merkez
Taşmescit",3+1
2026-03-26,20500,"Merkez
Taşmescit",2+1
2026-03-26,14500,"Merkez
Taşmescit",2+1
2026-03-26,17000,Ilgaz,3+1
2026-03-26,17500,"Merkez
Taşmescit",1+1
2026-03-26,23000,"Merkez
Taşmescit",3+1
2026-03-26,20000,"Merkez
Çarşı",1+1
2026-03-26,8000,"Merkez
Çarşı",1+1
2026-03-26,18000,"Merkez
Çarşı",3+1
2026-03-26,18000,"Merkez
Çarşı",3+1
2026-03-26,21000,"Merkez
Taşmescit",3+1
2026-03-26,25000,"Merkez
Taşmescit",3+1
2026-03-26,22000,"Merkez
Çarşı",3+1
2026-03-26,25000,"Merkez
Taşmescit",3+1
2026-03-26,11500,"Merkez
Taşmescit",3+1
2026-03-26,26500,"Merkez
Çarşı",3+1
2026-03-26,24000,"Merkez
Taşmescit",3+1
2026-03-26,15500,"Merkez
Çarşı",3+1
2026-03-26,20000,"Merkez
Çarşı",2+1
2026-03-26,12000,"Merkez
Taşmescit",3+1
2026-03-26,10000,"Merkez
Çarşı",1+1
2026-03-26,18000,"Merkez
Taşmescit",1+1
2026-03-26,20000,"Merkez
Taşmescit",3+1
2026-03-26,12500,"Merkez
Taşmescit",3+1
2026-03-26,8500,"Merkez
Çarşı",1+1
2026-03-26,24000,"Merkez
Taşmescit",3+1
2026-03-26,28000,"Merkez
Çarşı",3+1
2026-03-26,26000,"Merkez
Çarşı",3+1
2026-03-26,15500,"Merkez
Taşmescit",3+1
2026-03-26,9000,Kurşunlu,2+1
2026-03-26,14000,"Merkez
Çarşı",3+1
2026-03-26,27000,"Merkez
Çarşı",3+1
2026-03-26,15000,"Merkez
Çarşı",3+1
2026-03-26,25500,"Merkez
Çarşı",3+1
2026-03-26,24000,"Merkez
Taşmescit",3+1
2026-03-26,18000,"Merkez
Taşmescit",3+1
2026-03-26,18000,"Merkez
Çarşı",2+1
2026-03-26,15000,"Merkez
Çarşı",1+1
2026-03-26,25000,"Merkez
Çarşı",1+1
2026-03-26,21000,"Merkez
Çarşı",1+1
2026-03-26,35000,"Merkez
Çarşı",2+1
2026-03-26,20000,"Merkez
Taşmescit",3+1
2026-03-26,15500,"Merkez
Taşmescit",3+1
2026-03-26,15500,"Merkez
Çarşı",3+1
2026-03-26,20500,"Merkez
Taşmescit",2+1
2026-03-26,17500,"Merkez
Çarşı",3+1
2026-03-26,23500,"Merkez
Çarşı",3+1
2026-03-26,18000,"Merkez
Çarşı",3+1
2026-03-26,25000,"Merkez
Çarşı",2+1
2026-03-26,13750,"Merkez
Çarşı",1+1
2026-03-26,15000,"Merkez
Çarşı",2+1
2026-03-26,21000,"Merkez
Taşmescit",2+1
2026-03-26,17500,"Merkez
Taşmescit",2+1
2026-03-26,7500,"Merkez
Çarşı",1+1
2026-03-26,12500,"Merkez
Taşmescit",2+1
2026-03-26,15500,"Merkez
Çarşı",3+1
2026-03-26,13000,"Merkez
Çarşı",2+1
2026-03-26,37500,"Merkez
Çarşı",3+1
2026-03-26,15000,"Merkez
Çarşı",3+1
2026-03-26,27500,"Merkez
Çarşı",2+0
2026-03-26,20000,"Merkez
Çarşı",1+1
2026-03-26,20000,"Merkez
Taşmescit",2+1
2026-03-26,25500,"Merkez
Taşmescit",2+0
2026-03-26,21500,"Merkez
Taşmescit",3+1
2026-03-26,19000,"Merkez
Taşmescit",3+1
2026-03-26,20000,"Merkez
Çarşı",3+1
2026-03-26,16000,"Merkez
Çarşı",3+1
2026-03-26,20000,"Merkez
Çarşı",2+0
2026-03-26,24500,"Merkez
Taşmescit",3+1
2026-03-26,24000,"Merkez
Taşmescit",2+0
2026-03-26,25000,"Merkez
Taşmescit",1+1
2026-03-26,21000,"Merkez
Çarşı",3+1
2026-03-26,18000,"Merkez
Çarşı",3+1
2026-03-26,15000,"Merkez
Taşmescit",3+1
2026-03-26,19000,"Merkez
Çarşı",3+1
2026-03-26,16000,"Merkez
Taşmescit",3+1
2026-03-26,19000,"Merkez
Çarşı",3+1
2026-03-26,23000,"Merkez
Çarşı",3+1
2026-03-26,24000,"Merkez
Taşmescit",3+1
2026-03-26,14000,"Merkez
Taşmescit",3+1
2026-03-26,35000,"Merkez
Çarşı",3+1
2026-03-26,19000,"Merkez
Çarşı",2+1
2026-03-26,10000,"Merkez
Çarşı",1+1
2026-03-26,15000,"Merkez
Çarşı",3+1
2026-03-26,16500,"Merkez
Taşmescit",3+1
2026-03-26,16000,"Merkez
Taşmescit",1+1
2026-03-26,25000,"Merkez
Taşmescit",3+1
2026-03-26,19000,"Merkez
Çarşı",3+1
2026-03-26,20500,"Merkez
Çarşı",1+1
2026-03-26,21000,"Merkez
Çarşı",3+1
2026-03-26,20000,"Merkez
Taşmescit",3+1
2026-03-26,11000,"Merkez
Çarşı",1+1
2026-03-26,17000,Ilgaz,2+1
2026-03-26,17500,"Merkez
Çarşı",3+1
2026-03-26,14000,"Merkez
Taşmescit",3+1
2026-03-26,20000,"Merkez
Çarşı",3+1
2026-03-26,23000,"Merkez
Taşmescit",3+1
2026-03-26,14000,"Merkez
Çarşı",3+1
2026-03-26,14000,"Merkez
Çarşı",3+1
2026-03-26,22000,Ilgaz,5+1
2026-03-26,21000,"Merkez
Taşmescit",3+1
2026-03-26,16000,"Merkez
Çarşı",3+1
2026-03-26,16500,"Merkez
Çarşı",1+1
2026-03-26,16000,"Merkez
Taşmescit",2+1
2026-03-26,16000,"Merkez
Çarşı",2+1
2026-03-26,15000,"Merkez
Çarşı",2+1
2026-03-26,22000,"Merkez
Çarşı",1+1
2026-03-26,14750,"Merkez
Çarşı",2+1
2026-03-26,15500,Çerkeş,3+1
2026-03-26,16500,"Merkez
Taşmescit",2+1
2026-03-26,25000,"Merkez
Taşmescit",3+1
2026-03-26,18000,"Merkez
Taşmescit",3+1
2026-03-26,15000,"Merkez
Taşmescit",1+1
2026-03-26,14250,"Merkez
Taşmescit",1+1
2026-03-26,7000,"Merkez
Çarşı",2+1
2026-03-26,15000,"Merkez
Taşmescit",3+1
2026-03-26,23000,"Merkez
Taşmescit",2+1
2026-03-26,16500,"Merkez
Taşmescit",3+1
2026-03-26,20000,"Merkez
Çarşı",3+1
2026-03-26,26000,"Merkez
Çarşı",3+1
2026-03-26,15000,"Merkez
Taşmescit",3+1
2026-03-26,19500,"Merkez
Çarşı",2+1
2026-03-26,18600,"Merkez
Taşmescit",1+1
2026-03-26,15000,"Merkez
Taşmescit",2+1
2026-03-26,14000,Kurşunlu,3+1
2026-03-26,18500,"Merkez
Çarşı",3+1
2026-03-26,16500,"Merkez
Çarşı",2+1
2026-03-26,24000,"Merkez
Çarşı",3+1
2026-03-26,24000,"Merkez
Taşmescit",3+1
2026-03-26,38000,"Merkez
Çarşı",3+1
2026-03-26,25000,"Merkez
Taşmescit",1+1
2026-03-26,17000,"Merkez
Çarşı",2+1
2026-03-26,15000,"Merkez
Çarşı",3+1
2026-03-26,25500,"Merkez
Çarşı",2+0
2026-03-26,16000,"Merkez
Çarşı",1+1
2026-03-26,30000,"Merkez
Taşmescit",4+1
2026-03-26,20500,"Merkez
Çarşı",1+1
2026-03-26,15000,"Merkez
Çarşı",3+1
2026-03-26,26000,"Merkez
Çarşı",5+1
2026-03-26,25000,"Merkez
Taşmescit",2+1
2026-03-26,16000,"Merkez
Çarşı",2+1
2026-03-26,15500,"Merkez
Çarşı",3+1
2026-03-26,13000,"Merkez
Çarşı",2+1
2026-03-26,35000,"Merkez
Çarşı",3+1
2026-03-26,13000,"Merkez
Çarşı",2+1
2026-03-26,12000,"Merkez
Taşmescit",1+1
2026-03-26,25000,"Merkez
Taşmescit",2+1
2026-03-26,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-26,8500,"Merkez
Çarşı",1+1
2026-03-26,10000,"Merkez
Çarşı",3.5+1
2026-03-26,22000,"Merkez
Taşmescit",1+1
2026-03-26,18000,Orta,3+1
2026-03-26,18000,"Merkez
Taşmescit",3+1
2026-03-26,13750,"Merkez
Taşmescit",3+1
2026-03-26,17500,"Merkez
Çarşı",3+1
2026-03-26,20500,"Merkez
Çarşı",3+1
2026-03-26,26000,"Merkez
Taşmescit",2+1
2026-03-26,15500,"Merkez
Çarşı",1+1
2026-03-26,23000,"Merkez
Taşmescit",3+1
2026-03-26,21000,"Merkez
Çarşı",1+1
2026-03-26,14000,"Merkez
Taşmescit",2+1
2026-03-26,18000,"Merkez
Çarşı",1+1
2026-03-26,16000,"Merkez
Çarşı",3+1
2026-03-26,23500,"Merkez
Taşmescit",3+1
2026-03-26,25000,"Merkez
Taşmescit",1+1
2026-03-26,20500,"Merkez
Çarşı",2+0
2026-03-26,14000,Kurşunlu,2+1
2026-03-26,27000,"Merkez
Çarşı",3+1
2026-03-26,17000,"Merkez
Çarşı",2+0
2026-03-26,14000,"Merkez
Taşmescit",1+1
2026-03-26,38000,"Merkez
Taşmescit",3+1
2026-03-26,20000,"Merkez
Taşmescit",1+1
2026-03-26,32500,"Merkez
Çarşı",3+1
2026-03-26,18500,"Merkez
Çarşı",3+1
2026-03-26,25000,"Merkez
Taşmescit",1+1
2026-03-26,9000,"Merkez
Çarşı",2+1
2026-03-26,18000,"Merkez
Taşmescit",1+1
2026-03-26,10500,"Merkez
Taşmescit",3+1
2026-03-26,14000,"Merkez
Çarşı",2+1
2026-03-26,26500,"Merkez
Çarşı",3+1
2026-03-26,15500,"Merkez
Çarşı",2+1
2026-03-26,28000,"Merkez
Çarşı",3+1
2026-03-26,22000,"Merkez
Çarşı",1+1
2026-03-26,22000,Kurşunlu,3+1
2026-03-26,23000,"Merkez
Çarşı",2+0
2026-03-26,20000,"Merkez
Çarşı",2+1
