Date,Price,District,Rooms
2026-04-08,16000,"Merkez
Çarşı",3+1
2026-04-08,25000,"Merkez
Taşmescit",3+1
2026-04-08,15000,"Merkez
Taşmescit",3+1
2026-04-08,24000,"Merkez
Taşmescit",2+1
2026-04-08,26000,"Merkez
Taşmescit",2+1
2026-04-08,20500,"Merkez
Taşmescit",1+1
2026-04-08,15500,"Merkez
Çarşı",2+1
2026-04-08,23000,"Merkez
Taşmescit",3+1
2026-04-08,15000,"Merkez
Çarşı",3+1
2026-04-08,16500,"Merkez
Taşmescit",3+1
2026-04-08,15000,"Merkez
Çarşı",2+1
2026-04-08,17500,"Merkez
Taşmescit",2+1
2026-04-08,12500,"Merkez
Taşmescit",2+1
2026-04-08,15500,"Merkez
Çarşı",3+1
2026-04-08,13000,"Merkez
Çarşı",2+1
2026-04-08,10000,"Merkez
Çarşı",1+1
2026-04-08,20000,"Merkez
Taşmescit",1+1
2026-04-08,20000,"Merkez
Taşmescit",3+1
2026-04-08,27500,"Merkez
Çarşı",2+0
2026-04-08,15000,Ilgaz,3+1
2026-04-08,15000,Ilgaz,3+1
2026-04-08,7500,Ilgaz,2+0
2026-04-08,16250,"Merkez
Çarşı",2+0
2026-04-08,20000,"Merkez
Çarşı",1+1
2026-04-08,16000,Ilgaz,3+1
2026-04-08,20000,"Merkez
Taşmescit",2+1
2026-04-08,30000,"Merkez
Çarşı",3+1
2026-04-08,25000,"Merkez
Çarşı",3+1
2026-04-08,19000,"Merkez
Çarşı",3+1
2026-04-08,13000,Kurşunlu,2+1
2026-04-08,14000,"Merkez
Taşmescit",3+1
2026-04-08,16000,"Merkez
Çarşı",3+1
2026-04-08,23000,"Merkez
Çarşı",2+0
2026-04-08,24500,"Merkez
Çarşı",3+1
2026-04-08,19000,"Merkez
Çarşı",3+1
2026-04-08,15500,"Merkez
Taşmescit",1+1
2026-04-08,18500,"Merkez
Çarşı",3+1
2026-04-08,21000,"Merkez
Çarşı",3+1
2026-04-08,13500,"Merkez
Çarşı",3+1
2026-04-08,19000,"Merkez
Çarşı",3+1
2026-04-08,7700,"Merkez
Taşmescit",2+1
2026-04-08,25500,"Merkez
Taşmescit",3+1
2026-04-08,24000,"Merkez
Taşmescit",3+1
2026-04-08,18000,"Merkez
Çarşı",1+1
2026-04-08,18000,"Merkez
Taşmescit",3+1
2026-04-08,12000,"Merkez
Taşmescit",3+1
2026-04-08,19000,"Merkez
Çarşı",1+1
2026-04-08,35000,"Merkez
Çarşı",3+1
2026-04-08,27000,"Merkez
Taşmescit",3+1
2026-04-08,14000,"Merkez
Çarşı",3+1
2026-04-08,15000,"Merkez
Çarşı",3+1
2026-04-08,18500,"Merkez
Taşmescit",1+1
2026-04-08,20500,"Merkez
Çarşı",1+1
2026-04-08,12500,"Merkez
Taşmescit",2+1
2026-04-08,14000,"Merkez
Çarşı",Stüdyo (1+0)
2026-04-08,20000,"Merkez
Çarşı",3+1
2026-04-08,23000,"Merkez
Taşmescit",3+1
2026-04-08,17500,"Merkez
Taşmescit",3+1
2026-04-08,21000,"Merkez
Taşmescit",3+1
2026-04-08,21000,Çerkeş,2+1
2026-04-08,15000,"Merkez
Çarşı",2+1
2026-04-08,23000,"Merkez
Çarşı",3+1
2026-04-08,14000,"Merkez
Çarşı",2+1
2026-04-08,15500,"Merkez
Taşmescit",3+1
2026-04-08,20000,"Merkez
Taşmescit",3+1
