Date,Price,District,Rooms
2026-04-01,26000,"Merkez
Çarşı",3+1
2026-04-01,16000,"Merkez
Taşmescit",1+1
2026-04-01,23000,"Merkez
Taşmescit",3+1
2026-04-01,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-04-01,28000,"Merkez
Çarşı",3+1
2026-04-01,25000,"Merkez
Taşmescit",3+1
2026-04-01,15000,"Merkez
Çarşı",2+1
2026-04-01,11000,"Merkez
Çarşı",2+1
2026-04-01,24000,"Merkez
Çarşı",1+1
2026-04-01,13000,"Merkez
Çarşı",2+1
2026-04-01,20000,"Merkez
Çarşı",3+1
2026-04-01,25500,"Merkez
Çarşı",3+1
2026-04-01,18500,"Merkez
Taşmescit",3+1
2026-04-01,11000,Şabanözü,2+1
2026-04-01,13500,Şabanözü,3+1
2026-04-01,15000,"Merkez
Taşmescit",2+1
2026-04-01,13000,"Merkez
Çarşı",2+1
2026-04-01,15000,"Merkez
Taşmescit",2+1
2026-04-01,21000,"Merkez
Taşmescit",3+1
2026-04-01,18500,"Merkez
Taşmescit",3+1
2026-04-01,12500,"Merkez
Çarşı",2+1
2026-04-01,17000,"Merkez
Taşmescit",3+1
2026-04-01,25500,"Merkez
Taşmescit",2+0
2026-04-01,19000,"Merkez
Çarşı",3+1
2026-04-01,17500,"Merkez
Taşmescit",3+1
2026-04-01,18000,"Merkez
Çarşı",2+1
2026-04-01,10000,"Merkez
Taşmescit",2+1
2026-04-01,9000,"Merkez
Taşmescit",2+1
2026-04-01,25000,"Merkez
Taşmescit",3+1
2026-04-01,15000,"Merkez
Taşmescit",3+1
2026-04-01,14000,"Merkez
Çarşı",3+1
2026-04-01,13500,"Merkez
Taşmescit",2+1
2026-04-01,14000,"Merkez
Çarşı",2+1
2026-04-01,20000,"Merkez
Çarşı",2+0
2026-04-01,14000,"Merkez
Çarşı",2+1
2026-04-01,37000,"Merkez
Çarşı",4+1
2026-04-01,25500,"Merkez
Taşmescit",1+1
2026-04-01,26500,"Merkez
Taşmescit",3+1
2026-04-01,21000,"Merkez
Çarşı",3+1
2026-04-01,27000,"Merkez
Çarşı",4+1
2026-04-01,22500,"Merkez
Taşmescit",2+1
2026-04-01,15000,"Merkez
Çarşı",3+1
2026-04-01,22000,"Merkez
Taşmescit",3+1
2026-04-01,15000,Ilgaz,3+1
2026-04-01,20000,Ilgaz,3+1
2026-04-01,13000,Ilgaz,2+1
2026-04-01,20500,"Merkez
Çarşı",2+0
2026-04-01,20000,"Merkez
Taşmescit",1+1
2026-04-01,17000,"Merkez
Taşmescit",2+1
2026-04-01,35500,"Merkez
Çarşı",3+1
2026-04-01,12000,"Merkez
Çarşı",2+1
2026-04-01,48000,"Merkez
Çarşı",3+1
2026-04-01,19500,"Merkez
Çarşı",3+1
2026-04-01,14500,"Merkez
Çarşı",3+1
2026-04-01,16500,Orta,3+1
2026-04-01,14000,"Merkez
Taşmescit",2+1
2026-04-01,23000,"Merkez
Çarşı",3+1
2026-04-01,15000,"Merkez
Çarşı",3+1
2026-04-01,7500,Ilgaz,2+1
2026-04-01,10000,"Merkez
Çarşı",2+1
2026-04-01,20000,Atkaracalar,2+1
2026-04-01,15000,Korgun,2+1
2026-04-01,20000,"Merkez
Çarşı",2+0
2026-04-01,19000,"Merkez
Çarşı",2+1
2026-04-01,11000,"Merkez
Çarşı",2+1
2026-04-01,18000,"Merkez
Taşmescit",2+1
2026-04-01,23000,"Merkez
Taşmescit",1+1
2026-04-01,18000,"Merkez
Çarşı",3+1
2026-04-01,16500,"Merkez
Taşmescit",1+1
2026-04-01,22000,"Merkez
Taşmescit",2+0
2026-04-01,17500,"Merkez
Çarşı",3+1
2026-04-01,21000,"Merkez
Taşmescit",1+1
2026-04-01,12500,Şabanözü,3+1
2026-04-01,8000,"Merkez
Çarşı",1+1
2026-04-01,20000,"Merkez
Çarşı",1+1
2026-04-01,15500,"Merkez
Çarşı",3+1
2026-04-01,16500,"Merkez
Taşmescit",3+1
2026-04-01,13000,"Merkez
Çarşı",3+1
2026-04-01,18000,"Merkez
Taşmescit",2+1
2026-04-01,17500,"Merkez
Taşmescit",3+1
2026-04-01,16500,"Merkez
Çarşı",3+1
2026-04-01,26000,"Merkez
Taşmescit",3+1
2026-04-01,13000,"Merkez
Taşmescit",2+1
2026-04-01,22700,"Merkez
Çarşı",3+1
2026-04-01,15500,"Merkez
Çarşı",3+1
2026-04-01,18000,"Merkez
Çarşı",3+1
2026-04-01,22000,"Merkez
Çarşı",2+1
2026-04-01,16000,"Merkez
Çarşı",3+1
2026-04-01,17000,"Merkez
Çarşı",2+1
2026-04-01,13500,"Merkez
Taşmescit",3+1
2026-04-01,18000,"Merkez
Taşmescit",1+1
2026-04-01,22500,"Merkez
Taşmescit",2+1
2026-04-01,16000,"Merkez
Taşmescit",3+1
2026-04-01,22000,"Merkez
Çarşı",2+1
2026-04-01,12500,Çerkeş,3+1
2026-04-01,16500,"Merkez
Taşmescit",3+1
2026-04-01,18500,"Merkez
Çarşı",3+1
2026-04-01,16000,"Merkez
Çarşı",3+1
2026-04-01,23500,"Merkez
Çarşı",3+1
2026-04-01,18000,"Merkez
Çarşı",3+1
2026-04-01,18000,"Merkez
Çarşı",3+1
2026-04-01,21500,"Merkez
Çarşı",1+1
2026-04-01,25000,Ilgaz,3+1
2026-04-01,20000,"Merkez
Taşmescit",2+1
2026-04-01,12000,"Merkez
Çarşı",3+1
2026-04-01,17000,"Merkez
Çarşı",3+1
2026-04-01,14000,"Merkez
Çarşı",3+1
2026-04-01,20000,"Merkez
Çarşı",3+1
2026-04-01,15500,Kurşunlu,2+1
2026-04-01,17500,"Merkez
Taşmescit",3+1
2026-04-01,15000,"Merkez
Çarşı",3+1
2026-04-01,8500,"Merkez
Çarşı",2+1
2026-04-01,12000,Eldivan,2+1
2026-04-01,20000,"Merkez
Çarşı",2+0
2026-04-01,28000,"Merkez
Çarşı",3+1
2026-04-01,19000,"Merkez
Taşmescit",3+1
2026-04-01,14000,"Merkez
Çarşı",3+1
2026-04-01,14500,"Merkez
Taşmescit",3+1
2026-04-01,25000,"Merkez
Çarşı",1+1
2026-04-01,25500,"Merkez
Çarşı",1+1
2026-04-01,22000,"Merkez
Taşmescit",1+1
2026-04-01,20000,"Merkez
Taşmescit",3+1
2026-04-01,16500,"Merkez
Çarşı",3+1
2026-04-01,11000,"Merkez
Çarşı",2+1
2026-04-01,10500,"Merkez
Çarşı",2+1
2026-04-01,15000,"Merkez
Taşmescit",3+1
2026-04-01,14000,"Merkez
Çarşı",2+1
2026-04-01,26000,"Merkez
Taşmescit",3+1
2026-04-01,14500,"Merkez
Taşmescit",2+1
2026-04-01,17000,Ilgaz,3+1
2026-04-01,23500,"Merkez
Çarşı",3+1
2026-04-01,23000,"Merkez
Taşmescit",3+1
2026-04-01,21000,"Merkez
Taşmescit",3+1
2026-04-01,25000,"Merkez
Taşmescit",3+1
2026-04-01,11500,"Merkez
Çarşı",3+1
2026-04-01,25000,"Merkez
Çarşı",2+1
2026-04-01,22000,"Merkez
Çarşı",3+1
2026-04-01,15000,"Merkez
Çarşı",3+1
2026-04-01,25000,"Merkez
Taşmescit",1+1
2026-04-01,12500,"Merkez
Taşmescit",3+1
2026-04-01,20000,"Merkez
Çarşı",2+1
2026-04-01,12000,"Merkez
Taşmescit",3+1
2026-04-01,18000,"Merkez
Taşmescit",1+1
2026-04-01,26500,"Merkez
Taşmescit",3+1
2026-04-01,8500,"Merkez
Çarşı",1+1
2026-04-01,28000,"Merkez
Çarşı",3+1
2026-04-01,18000,"Merkez
Taşmescit",3+1
2026-04-01,17500,"Merkez
Taşmescit",1+1
