Date,Price,District,Rooms
2026-03-10,23500,"Merkez
Taşmescit",3+1
2026-03-10,21000,"Merkez
Çarşı",3+1
2026-03-10,14000,"Merkez
Taşmescit",2+1
2026-03-10,16000,"Merkez
Çarşı",3+1
2026-03-10,15000,"Merkez
Taşmescit",3+1
2026-03-10,25000,"Merkez
Taşmescit",3+1
2026-03-10,15700,"Merkez
Çarşı",3+1
2026-03-10,26500,"Merkez
Çarşı",3+1
2026-03-10,11500,"Merkez
Taşmescit",3+1
2026-03-10,15750,"Merkez
Çarşı",2+1
2026-03-10,12500,"Merkez
Çarşı",1+1
2026-03-10,17500,"Merkez
Taşmescit",3+1
2026-03-10,20000,"Merkez
Çarşı",2+1
2026-03-10,15000,"Merkez
Çarşı",2+1
2026-03-10,10000,"Merkez
Çarşı",1+1
2026-03-10,19000,"Merkez
Taşmescit",3+1
2026-03-10,14000,"Merkez
Çarşı",2+1
2026-03-10,12500,"Merkez
Taşmescit",3+1
2026-03-10,8500,"Merkez
Çarşı",1+1
2026-03-10,14000,"Ilgaz
Köyler",3+1
2026-03-10,25000,"Merkez
Taşmescit",1+1
2026-03-10,10500,"Merkez
Çarşı",3+1
2026-03-10,18000,"Merkez
Çarşı",2+1
2026-03-10,15500,"Merkez
Taşmescit",2+1
2026-03-10,11000,"Merkez
Çarşı",3+1
2026-03-10,15000,"Merkez
Taşmescit",2+1
2026-03-10,15750,"Merkez
Taşmescit",2+1
2026-03-10,20000,"Merkez
Taşmescit",3+1
2026-03-10,15500,"Merkez
Taşmescit",3+1
2026-03-10,15000,"Merkez
Çarşı",3+1
2026-03-10,20500,"Merkez
Taşmescit",2+1
2026-03-10,9500,"Merkez
Çarşı",1+1
2026-03-10,13500,"Merkez
Çarşı",2+1
2026-03-10,27000,"Merkez
Taşmescit",3+1
2026-03-10,18000,"Merkez
Çarşı",3+1
2026-03-10,25000,"Merkez
Çarşı",2+1
2026-03-10,18500,Şabanözü,3+1
2026-03-10,10000,Eldivan,2+1
2026-03-10,16500,Kurşunlu,2+1
2026-03-10,17500,"Merkez
Taşmescit",2+1
2026-03-10,15000,"Merkez
Taşmescit",3+1
2026-03-10,20000,"Merkez
Çarşı",1+1
2026-03-10,15000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-10,18000,"Merkez
Çarşı",2+1
2026-03-10,15000,"Merkez
Çarşı",3+1
2026-03-10,24000,"Merkez
Taşmescit",3+1
2026-03-10,15000,"Merkez
Çarşı",3+1
2026-03-10,21000,"Merkez
Çarşı",3+1
2026-03-10,16500,"Merkez
Taşmescit",2+1
2026-03-10,25000,"Merkez
Taşmescit",1+1
2026-03-10,13000,"Merkez
Taşmescit",2+1
2026-03-10,21000,"Merkez
Çarşı",2+1
2026-03-10,21000,"Merkez
Çarşı",3+1
2026-03-10,19000,"Merkez
Çarşı",3+1
2026-03-10,23000,"Merkez
Taşmescit",1+1
2026-03-10,13750,"Merkez
Çarşı",3+1
2026-03-10,26000,"Merkez
Çarşı",3+1
2026-03-10,19000,"Merkez
Çarşı",3+1
2026-03-10,12000,"Merkez
Çarşı",2+1
2026-03-10,19000,"Merkez
Taşmescit",3+1
2026-03-10,13000,"Merkez
Taşmescit",2+1
2026-03-10,17500,"Merkez
Çarşı",3+1
2026-03-10,16000,"Merkez
Taşmescit",3+1
2026-03-10,14000,Kurşunlu,2+1
2026-03-10,16500,"Merkez
Taşmescit",3+1
2026-03-10,15000,"Merkez
Çarşı",3+1
2026-03-10,16000,"Merkez
Çarşı",1+1
2026-03-10,15000,"Merkez
Taşmescit",3+1
2026-03-10,20500,"Merkez
Çarşı",1+1
2026-03-10,11500,"Merkez
Çarşı",1+1
2026-03-10,24000,"Merkez
Taşmescit",2+0
2026-03-10,14000,"Merkez
Taşmescit",3+1
2026-03-10,20000,"Merkez
Çarşı",3+1
2026-03-10,12500,"Merkez
Taşmescit",3+1
2026-03-10,9000,"Merkez
Taşmescit",2+1
2026-03-10,13500,Yapraklı,2+1
2026-03-10,24500,"Merkez
Taşmescit",3+1
2026-03-10,21000,"Merkez
Çarşı",3+1
2026-03-10,35000,"Merkez
Çarşı",4+1
2026-03-10,15000,"Merkez
Çarşı",2+1
2026-03-10,15000,"Merkez
Çarşı",2+1
2026-03-10,12000,"Merkez
Taşmescit",3+1
2026-03-10,14750,"Merkez
Çarşı",2+1
2026-03-10,23000,"Merkez
Çarşı",3+1
2026-03-10,16000,"Merkez
Taşmescit",2+1
2026-03-10,35000,"Merkez
Çarşı",3+1
2026-03-10,13000,"Merkez
Taşmescit",2+1
2026-03-10,18500,"Merkez
Çarşı",3+1
2026-03-10,16500,"Merkez
Çarşı",1+1
2026-03-10,18000,"Merkez
Taşmescit",3+1
2026-03-10,16000,Ilgaz,3+1
2026-03-10,15000,"Merkez
Taşmescit",1+1
2026-03-10,15000,"Merkez
Taşmescit",1+1
2026-03-10,26000,"Merkez
Çarşı",3+1
2026-03-10,23000,"Merkez
Taşmescit",3+1
2026-03-10,16000,"Merkez
Taşmescit",4+1
2026-03-10,37500,"Merkez
Çarşı",3+1
2026-03-10,19500,"Merkez
Taşmescit",1+1
2026-03-10,12000,Eldivan,3+1
2026-03-10,14000,"Merkez
Çarşı",3+1
2026-03-10,20500,"Merkez
Çarşı",1+1
2026-03-10,16500,"Merkez
Taşmescit",3+1
2026-03-10,20000,"Merkez
Çarşı",3+1
2026-03-10,19500,"Merkez
Çarşı",2+1
2026-03-10,26000,"Merkez
Çarşı",5+1
2026-03-10,15000,"Merkez
Taşmescit",3+1
2026-03-10,18500,"Merkez
Taşmescit",3+1
2026-03-10,15000,"Merkez
Taşmescit",2+1
2026-03-10,25000,"Merkez
Taşmescit",3+1
2026-03-10,10000,"Merkez
Taşmescit",3+0
2026-03-10,15500,"Merkez
Çarşı",3+1
2026-03-10,11000,Şabanözü,Stüdyo (1+0)
2026-03-10,13000,"Merkez
Taşmescit",3+1
2026-03-10,13500,"Merkez
Çarşı",3+1
2026-03-10,14000,"Merkez
Taşmescit",3+1
2026-03-10,18500,"Merkez
Çarşı",1+1
2026-03-10,18500,"Merkez
Taşmescit",1+1
2026-03-10,25000,"Merkez
Taşmescit",1+1
2026-03-10,23000,"Merkez
Taşmescit",2+1
2026-03-10,15000,"Merkez
Çarşı",3+1
2026-03-10,9000,"Merkez
Taşmescit",2+1
2026-03-10,20500,"Merkez
Çarşı",1+1
2026-03-10,8000,"Merkez
Çarşı",1+1
2026-03-10,15500,"Merkez
Taşmescit",3+1
2026-03-10,14000,"Merkez
Çarşı",2+1
2026-03-10,25000,"Merkez
Taşmescit",2+1
2026-03-10,19000,"Merkez
Çarşı",2+1
