Date,Price,District,Rooms
2026-03-14,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-14,21000,"Merkez
Çarşı",3+1
2026-03-14,14000,"Merkez
Taşmescit",2+1
2026-03-14,16000,"Merkez
Çarşı",3+1
2026-03-14,21000,"Merkez
Çarşı",3+1
2026-03-14,15500,"Merkez
Çarşı",3+1
2026-03-14,11000,"Merkez
Çarşı",2+1
2026-03-14,18000,"Merkez
Taşmescit",2+1
2026-03-14,23000,"Merkez
Taşmescit",1+1
2026-03-14,20000,"Merkez
Taşmescit",3+1
2026-03-14,21500,"Merkez
Çarşı",2+1
2026-03-14,24000,"Merkez
Taşmescit",3+1
2026-03-14,18500,"Merkez
Taşmescit",1+1
2026-03-14,23000,"Merkez
Çarşı",3+1
2026-03-14,11500,"Merkez
Çarşı",1+1
2026-03-14,16000,"Merkez
Çarşı",3+1
2026-03-14,22500,"Merkez
Çarşı",3+1
2026-03-14,20000,"Merkez
Taşmescit",2+1
2026-03-14,11000,"Merkez
Çarşı",2+1
2026-03-14,23000,"Merkez
Taşmescit",3+1
2026-03-14,8500,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-14,20900,"Merkez
Çarşı",2+1
2026-03-14,19000,"Merkez
Taşmescit",3+1
2026-03-14,15000,Şabanözü,3+1
2026-03-14,16500,"Merkez
Taşmescit",3+1
2026-03-14,20500,"Merkez
Taşmescit",2+1
2026-03-14,17500,"Merkez
Çarşı",2+0
2026-03-14,21000,"Merkez
Çarşı",3+1
2026-03-14,19500,"Merkez
Çarşı",1+1
2026-03-14,18000,"Merkez
Taşmescit",2+0
2026-03-14,15000,"Merkez
Çarşı",3+1
2026-03-14,18000,"Merkez
Çarşı",3+1
2026-03-14,20000,"Merkez
Çarşı",3+1
2026-03-14,16000,"Merkez
Taşmescit",3+1
2026-03-14,11000,"Merkez
Çarşı",2+1
2026-03-14,20500,"Merkez
Çarşı",3+1
2026-03-14,16000,"Merkez
Çarşı",3+1
2026-03-14,24500,"Merkez
Taşmescit",3+1
2026-03-14,13500,"Merkez
Taşmescit",3+1
2026-03-14,15500,Kurşunlu,2+1
2026-03-14,19000,"Merkez
Çarşı",1+1
2026-03-14,21000,"Merkez
Taşmescit",3+1
2026-03-14,22250,"Merkez
Taşmescit",1+1
2026-03-14,25000,"Merkez
Çarşı",1+1
2026-03-14,25500,"Merkez
Çarşı",1+1
2026-03-14,18500,"Merkez
Çarşı",3+1
2026-03-14,11500,"Merkez
Çarşı",3+1
2026-03-14,10500,Ilgaz,2+1
2026-03-14,20900,"Merkez
Çarşı",1+1
2026-03-14,20000,Atkaracalar,2+1
2026-03-14,25000,"Merkez
Taşmescit",1+1
2026-03-14,26000,"Merkez
Çarşı",3+1
2026-03-14,7500,"Merkez
Çarşı",3+1
2026-03-14,15000,"Merkez
Taşmescit",3+1
2026-03-14,26500,"Merkez
Taşmescit",3+1
2026-03-14,10500,"Merkez
Çarşı",2+1
2026-03-14,24000,"Merkez
Taşmescit",3+1
2026-03-14,26000,"Merkez
Çarşı",3+1
2026-03-14,15000,"Merkez
Çarşı",2+1
2026-03-14,17000,"Merkez
Taşmescit",3+1
2026-03-14,12000,"Merkez
Çarşı",1+1
2026-03-14,9500,Ilgaz,2+1
2026-03-14,17750,"Merkez
Taşmescit",3+1
2026-03-14,15000,"Merkez
Çarşı",3+1
2026-03-14,20000,"Merkez
Çarşı",1+1
2026-03-14,20000,"Merkez
Taşmescit",2+1
2026-03-14,30000,"Merkez
Taşmescit",1+1
2026-03-14,23000,"Merkez
Taşmescit",3+1
2026-03-14,12000,"Merkez
Çarşı",2+1
2026-03-14,25000,"Merkez
Taşmescit",3+1
