Date,Price,District,Rooms
2026-03-17,26000,"Merkez
Taşmescit",2+1
2026-03-17,23000,"Merkez
Taşmescit",3+1
2026-03-17,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-17,25000,"Merkez
Taşmescit",3+1
2026-03-17,15000,"Merkez
Çarşı",2+1
2026-03-17,22000,"Merkez
Taşmescit",3+1
2026-03-17,13000,"Merkez
Taşmescit",3+1
2026-03-17,25000,"Merkez
Taşmescit",3+1
2026-03-17,11500,"Merkez
Çarşı",2+1
2026-03-17,18500,"Merkez
Taşmescit",3+1
2026-03-17,22000,"Merkez
Taşmescit",3+1
2026-03-17,20000,"Merkez
Çarşı",2+1
2026-03-17,16000,Çerkeş,3+1
2026-03-17,18500,"Merkez
Taşmescit",3+1
2026-03-17,21000,"Merkez
Çarşı",3+1
2026-03-17,17000,"Merkez
Taşmescit",3+1
2026-03-17,25000,"Merkez
Çarşı",3+1
2026-03-17,21000,"Merkez
Çarşı",3+1
2026-03-17,25500,"Merkez
Taşmescit",2+0
2026-03-17,15000,"Merkez
Taşmescit",2+1
2026-03-17,19000,"Merkez
Çarşı",3+1
2026-03-17,10000,"Merkez
Taşmescit",2+1
2026-03-17,9000,"Merkez
Taşmescit",2+1
2026-03-17,14000,"Merkez
Çarşı",2+1
2026-03-17,14000,"Merkez
Çarşı",2+1
2026-03-17,24000,"Merkez
Taşmescit",1+1
2026-03-17,13750,"Merkez
Çarşı",3+1
2026-03-17,27000,"Merkez
Çarşı",4+1
2026-03-17,20000,"Merkez
Taşmescit",1+1
2026-03-17,22500,Şabanözü,3+1
2026-03-17,24500,"Merkez
Çarşı",3+1
2026-03-17,22000,"Merkez
Çarşı",3+1
2026-03-17,14000,"Merkez
Taşmescit",3+1
2026-03-17,17000,"Merkez
Çarşı",2+1
2026-03-17,25000,"Merkez
Çarşı",3+1
2026-03-17,12000,"Merkez
Çarşı",2+1
2026-03-17,16000,"Merkez
Çarşı",3+1
2026-03-17,15000,Şabanözü,3+1
2026-03-17,12000,"Merkez
Çarşı",3+1
2026-03-17,17500,"Merkez
Çarşı",2+1
2026-03-17,16000,"Merkez
Taşmescit",3+1
2026-03-17,31000,"Merkez
Çarşı",4+1
2026-03-17,16000,Kurşunlu,2+1
2026-03-17,21000,"Merkez
Taşmescit",1+1
2026-03-17,27000,"Merkez
Taşmescit",3+1
2026-03-17,18000,"Merkez
Taşmescit",3+1
2026-03-17,18000,"Merkez
Çarşı",2+1
2026-03-17,14000,"Merkez
Taşmescit",2+1
2026-03-17,22000,"Merkez
Çarşı",1+1
2026-03-17,28000,"Merkez
Taşmescit",2+1
2026-03-17,23000,"Merkez
Çarşı",3+1
2026-03-17,23500,"Merkez
Çarşı",3+1
2026-03-17,15500,"Merkez
Taşmescit",3+1
2026-03-17,19000,"Merkez
Çarşı",1+1
2026-03-17,10000,"Merkez
Çarşı",2+1
2026-03-17,15500,"Merkez
Çarşı",3+1
2026-03-17,26000,"Merkez
Çarşı",3+1
2026-03-17,11000,"Merkez
Çarşı",2+1
2026-03-17,18000,"Merkez
Taşmescit",2+1
2026-03-17,23000,"Merkez
Taşmescit",1+1
2026-03-17,20000,"Merkez
Taşmescit",3+1
2026-03-17,21500,"Merkez
Çarşı",2+1
2026-03-17,15500,"Merkez
Çarşı",3+1
2026-03-17,17500,"Merkez
Çarşı",2+1
2026-03-17,17500,"Merkez
Taşmescit",3+1
2026-03-17,18500,"Merkez
Taşmescit",1+1
2026-03-17,21000,"Merkez
Çarşı",3+1
2026-03-17,11500,"Merkez
Çarşı",1+1
2026-03-17,21500,"Merkez
Çarşı",3+1
2026-03-17,10000,Ilgaz,2+1
2026-03-17,11000,"Merkez
Çarşı",2+1
2026-03-17,23000,"Merkez
Taşmescit",3+1
2026-03-17,8500,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-17,20900,"Merkez
Çarşı",2+1
2026-03-17,24000,"Merkez
Taşmescit",3+1
2026-03-17,15000,Şabanözü,3+1
2026-03-17,16500,"Merkez
Taşmescit",3+1
2026-03-17,20500,"Merkez
Taşmescit",2+1
2026-03-17,17500,"Merkez
Çarşı",2+0
2026-03-17,21000,"Merkez
Çarşı",3+1
2026-03-17,19500,"Merkez
Çarşı",1+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,18000,"Merkez
Çarşı",3+1
2026-03-17,20000,"Merkez
Çarşı",3+1
2026-03-17,16000,"Merkez
Taşmescit",3+1
2026-03-17,11000,"Merkez
Çarşı",2+1
2026-03-17,20500,"Merkez
Çarşı",3+1
2026-03-17,16000,"Merkez
Çarşı",3+1
2026-03-17,24500,"Merkez
Taşmescit",3+1
2026-03-17,15500,Kurşunlu,2+1
2026-03-17,16000,"Merkez
Çarşı",3+1
2026-03-17,20000,"Merkez
Taşmescit",2+1
2026-03-17,19000,"Merkez
Taşmescit",3+1
2026-03-17,25000,"Merkez
Çarşı",1+1
2026-03-17,25500,"Merkez
Çarşı",1+1
2026-03-17,11500,"Merkez
Çarşı",3+1
2026-03-17,10500,Ilgaz,2+1
2026-03-17,20900,"Merkez
Çarşı",1+1
2026-03-17,20000,Atkaracalar,2+1
2026-03-17,24000,"Merkez
Taşmescit",1+1
2026-03-17,26000,"Merkez
Çarşı",3+1
2026-03-17,6500,"Merkez
Çarşı",3+1
2026-03-17,23000,"Merkez
Çarşı",3+1
2026-03-17,26500,"Merkez
Taşmescit",3+1
2026-03-17,10500,"Merkez
Çarşı",2+1
2026-03-17,23000,"Merkez
Taşmescit",3+1
2026-03-17,26000,"Merkez
Çarşı",3+1
2026-03-17,15000,"Merkez
Çarşı",2+1
2026-03-17,17000,"Merkez
Taşmescit",3+1
2026-03-17,12000,"Merkez
Çarşı",1+1
2026-03-17,9500,Ilgaz,2+1
2026-03-17,21000,"Merkez
Taşmescit",3+1
2026-03-17,22250,"Merkez
Taşmescit",1+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,20000,"Merkez
Çarşı",1+1
2026-03-17,23000,"Merkez
Taşmescit",3+1
2026-03-17,12000,"Merkez
Çarşı",2+1
2026-03-17,15700,"Merkez
Çarşı",3+1
2026-03-17,26500,"Merkez
Çarşı",3+1
2026-03-17,17500,"Merkez
Taşmescit",3+1
2026-03-17,20000,"Merkez
Çarşı",2+1
2026-03-17,15000,"Merkez
Çarşı",2+1
2026-03-17,10000,"Merkez
Çarşı",1+1
2026-03-17,19000,"Merkez
Taşmescit",3+1
2026-03-17,13500,"Merkez
Taşmescit",3+1
2026-03-17,14000,"Merkez
Çarşı",2+1
2026-03-17,15000,"Merkez
Taşmescit",3+1
2026-03-17,11000,"Merkez
Çarşı",2+1
2026-03-17,12500,"Merkez
Taşmescit",3+1
2026-03-17,8500,"Merkez
Çarşı",1+1
2026-03-17,17750,"Merkez
Taşmescit",3+1
2026-03-17,17500,"Merkez
Taşmescit",1+1
2026-03-17,14000,"Ilgaz
Köyler",3+1
2026-03-17,18000,"Merkez
Çarşı",2+1
2026-03-17,20000,"Merkez
Taşmescit",2+1
2026-03-17,15500,"Merkez
Taşmescit",2+1
2026-03-17,30000,"Merkez
Taşmescit",1+1
2026-03-17,24000,"Merkez
Taşmescit",3+1
2026-03-17,11000,"Merkez
Çarşı",3+1
2026-03-17,15000,"Merkez
Taşmescit",2+1
2026-03-17,25000,"Merkez
Taşmescit",3+1
2026-03-17,15500,"Merkez
Taşmescit",2+1
2026-03-17,11500,"Merkez
Taşmescit",3+1
2026-03-17,15500,"Merkez
Çarşı",2+1
2026-03-17,12500,"Merkez
Çarşı",1+1
2026-03-17,20000,"Merkez
Taşmescit",3+1
2026-03-17,15500,"Merkez
Taşmescit",3+1
2026-03-17,15500,"Merkez
Çarşı",3+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,9500,"Merkez
Çarşı",1+1
2026-03-17,13500,"Merkez
Çarşı",2+1
2026-03-17,27000,"Merkez
Taşmescit",3+1
2026-03-17,18000,"Merkez
Çarşı",3+1
2026-03-17,13500,"Merkez
Taşmescit",2+1
2026-03-17,18500,Şabanözü,3+1
2026-03-17,25000,"Merkez
Taşmescit",1+1
2026-03-17,10500,"Merkez
Çarşı",3+1
2026-03-17,10000,Eldivan,2+1
2026-03-17,15000,Kurşunlu,2+1
2026-03-17,17500,"Merkez
Taşmescit",2+1
2026-03-17,14000,"Merkez
Taşmescit",3+1
2026-03-17,20000,"Merkez
Çarşı",1+1
2026-03-17,18000,"Merkez
Çarşı",2+1
2026-03-17,15500,"Merkez
Çarşı",3+1
2026-03-17,20500,"Merkez
Taşmescit",2+1
2026-03-17,25000,"Merkez
Taşmescit",1+1
2026-03-17,25000,"Merkez
Çarşı",2+1
2026-03-17,21000,"Merkez
Çarşı",3+1
2026-03-17,19000,"Merkez
Çarşı",3+1
2026-03-17,23000,"Merkez
Taşmescit",1+1
2026-03-17,13500,"Merkez
Çarşı",3+1
2026-03-17,26000,"Merkez
Çarşı",3+1
2026-03-17,19000,"Merkez
Çarşı",3+1
2026-03-17,23000,"Merkez
Çarşı",3+1
2026-03-17,17500,"Merkez
Çarşı",3+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,21000,"Merkez
Taşmescit",2+1
2026-03-17,14000,Kurşunlu,2+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,16000,"Merkez
Çarşı",1+1
2026-03-17,20500,"Merkez
Çarşı",1+1
2026-03-17,21000,"Merkez
Çarşı",3+1
2026-03-17,11000,"Merkez
Çarşı",1+1
2026-03-17,13000,"Merkez
Taşmescit",2+1
2026-03-17,14000,"Merkez
Taşmescit",3+1
2026-03-17,20000,"Merkez
Çarşı",3+1
2026-03-17,12500,"Merkez
Taşmescit",3+1
2026-03-17,9000,"Merkez
Taşmescit",2+1
2026-03-17,13500,Yapraklı,2+1
2026-03-17,24500,"Merkez
Taşmescit",3+1
2026-03-17,12000,"Merkez
Çarşı",2+1
2026-03-17,15500,"Merkez
Çarşı",3+1
2026-03-17,35000,"Merkez
Çarşı",4+1
2026-03-17,15000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-17,15000,"Merkez
Çarşı",2+1
2026-03-17,12000,"Merkez
Taşmescit",3+1
2026-03-17,16000,"Merkez
Taşmescit",3+1
2026-03-17,14750,"Merkez
Çarşı",2+1
2026-03-17,23000,"Merkez
Çarşı",3+1
2026-03-17,16500,"Merkez
Taşmescit",3+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,15000,"Merkez
Taşmescit",3+1
2026-03-17,16500,"Merkez
Taşmescit",2+1
2026-03-17,35000,"Merkez
Çarşı",3+1
2026-03-17,16500,"Merkez
Çarşı",1+1
2026-03-17,16000,Ilgaz,3+1
2026-03-17,15000,"Merkez
Taşmescit",1+1
2026-03-17,15000,"Merkez
Taşmescit",1+1
2026-03-17,24000,"Merkez
Taşmescit",2+0
2026-03-17,37500,"Merkez
Çarşı",3+1
2026-03-17,19500,"Merkez
Taşmescit",1+1
2026-03-17,12000,Eldivan,3+1
2026-03-17,14000,"Merkez
Çarşı",3+1
2026-03-17,20500,"Merkez
Çarşı",1+1
2026-03-17,19000,"Merkez
Taşmescit",3+1
2026-03-17,13000,"Merkez
Taşmescit",2+1
2026-03-17,16500,"Merkez
Taşmescit",3+1
2026-03-17,20000,"Merkez
Çarşı",3+1
2026-03-17,19500,"Merkez
Çarşı",2+1
2026-03-17,15000,"Merkez
Taşmescit",3+1
2026-03-17,15000,"Merkez
Taşmescit",2+1
2026-03-17,25000,"Merkez
Taşmescit",3+1
2026-03-17,10000,"Merkez
Taşmescit",3+0
2026-03-17,16000,"Merkez
Taşmescit",2+1
2026-03-17,11000,Şabanözü,Stüdyo (1+0)
2026-03-17,18500,"Merkez
Çarşı",3+1
2026-03-17,18000,"Merkez
Taşmescit",3+1
2026-03-17,26000,"Merkez
Çarşı",3+1
2026-03-17,18500,"Merkez
Çarşı",1+1
2026-03-17,18500,"Merkez
Taşmescit",1+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,9000,"Merkez
Taşmescit",2+1
2026-03-17,8000,"Merkez
Çarşı",1+1
2026-03-17,15500,"Merkez
Taşmescit",3+1
2026-03-17,23500,"Merkez
Taşmescit",3+1
2026-03-17,14000,"Merkez
Çarşı",2+1
2026-03-17,26000,"Merkez
Çarşı",5+1
2026-03-17,25000,"Merkez
Taşmescit",2+1
2026-03-17,13000,"Merkez
Çarşı",2+1
2026-03-17,17000,"Merkez
Çarşı",3+1
2026-03-17,13000,"Merkez
Taşmescit",3+1
2026-03-17,15000,"Merkez
Taşmescit",2+1
2026-03-17,13500,"Merkez
Çarşı",3+1
2026-03-17,14000,"Merkez
Taşmescit",3+1
2026-03-17,35000,"Merkez
Çarşı",3+1
2026-03-17,16500,"Merkez
Taşmescit",3+1
2026-03-17,13000,"Merkez
Çarşı",2+1
2026-03-17,25000,"Merkez
Taşmescit",1+1
2026-03-17,22000,"Merkez
Taşmescit",1+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,13750,"Merkez
Taşmescit",3+1
2026-03-17,11000,Ilgaz,3+1
2026-03-17,25000,"Merkez
Taşmescit",2+1
2026-03-17,20500,"Merkez
Çarşı",1+1
2026-03-17,18000,"Merkez
Taşmescit",1+1
2026-03-17,16000,"Merkez
Çarşı",2+1
2026-03-17,21000,"Merkez
Çarşı",1+1
2026-03-17,14000,"Merkez
Taşmescit",2+1
2026-03-17,15500,"Merkez
Çarşı",3+1
2026-03-17,26000,"Merkez
Çarşı",3+1
2026-03-17,20000,"Merkez
Taşmescit",3+1
2026-03-17,14000,"Merkez
Çarşı",3+1
2026-03-17,17000,"Merkez
Çarşı",2+0
2026-03-17,21500,"Merkez
Taşmescit",1+1
2026-03-17,23000,"Merkez
Taşmescit",2+1
2026-03-17,10500,"Merkez
Taşmescit",3+1
2026-03-17,23400,"Merkez
Taşmescit",2+1
2026-03-17,17500,"Merkez
Çarşı",3+1
2026-03-17,15000,Çerkeş,3+1
2026-03-17,25000,"Merkez
Taşmescit",3+1
2026-03-17,20500,"Merkez
Taşmescit",3+1
2026-03-17,28000,"Merkez
Çarşı",3+1
2026-03-17,16000,"Merkez
Çarşı",1+1
2026-03-17,20000,"Merkez
Çarşı",2+1
2026-03-17,23000,"Merkez
Taşmescit",3+1
2026-03-17,18000,"Merkez
Çarşı",3+1
2026-03-17,18000,"Merkez
Çarşı",1+1
2026-03-17,23000,"Merkez
Taşmescit",1+1
2026-03-17,42000,"Merkez
Taşmescit",3+1
2026-03-17,18500,"Merkez
Taşmescit",3+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,16000,"Merkez
Taşmescit",2+1
2026-03-17,17000,Şabanözü,3+1
2026-03-17,36000,"Merkez
Çarşı",3+1
2026-03-17,27000,"Merkez
Çarşı",3+1
2026-03-17,14000,"Merkez
Çarşı",2+1
2026-03-17,10000,"Merkez
Taşmescit",1+1
2026-03-17,14000,"Merkez
Taşmescit",3+1
2026-03-17,17500,"Merkez
Taşmescit",1+1
2026-03-17,13000,"Merkez
Çarşı",2+1
2026-03-17,16000,"Merkez
Çarşı",1+1
2026-03-17,23000,"Merkez
Taşmescit",1+1
2026-03-17,14000,"Merkez
Çarşı",2+1
2026-03-17,26500,"Merkez
Çarşı",3+1
2026-03-17,12000,"Merkez
Taşmescit",3+1
2026-03-17,23000,"Merkez
Çarşı",3+1
2026-03-17,17500,"Merkez
Taşmescit",3+1
2026-03-17,22000,"Merkez
Taşmescit",3+1
2026-03-17,30000,"Merkez
Çarşı",3+1
2026-03-17,13000,"Merkez
Çarşı",2+1
2026-03-17,16000,"Merkez
Çarşı",3+1
2026-03-17,14500,"Merkez
Çarşı",3+1
2026-03-17,17000,"Merkez
Taşmescit",3+1
2026-03-17,18000,"Merkez
Çarşı",2+1
2026-03-17,27000,"Merkez
Çarşı",1+1
2026-03-17,20000,"Merkez
Taşmescit",3+1
2026-03-17,18500,"Merkez
Taşmescit",3+1
2026-03-17,20000,Ilgaz,3+1
2026-03-17,12500,"Merkez
Çarşı",2+1
2026-03-17,20000,Ilgaz,3+1
2026-03-17,7500,Ilgaz,2+1
2026-03-17,25000,"Merkez
Taşmescit",3+1
2026-03-17,35500,"Merkez
Çarşı",3+1
2026-03-17,15000,"Merkez
Çarşı",3+1
2026-03-17,26500,"Merkez
Taşmescit",3+1
2026-03-17,26000,"Merkez
Taşmescit",3+1
2026-03-17,15000,"Merkez
Taşmescit",3+1
2026-03-17,11000,Şabanözü,2+1
2026-03-17,16500,"Merkez
Taşmescit",3+1
2026-03-17,22700,"Merkez
Çarşı",3+1
2026-03-17,20000,"Merkez
Taşmescit",1+1
2026-03-17,17000,"Merkez
Çarşı",3+1
2026-03-17,29000,"Merkez
Taşmescit",3+1
2026-03-17,15000,Ilgaz,3+1
2026-03-17,18000,"Merkez
Taşmescit",1+1
2026-03-17,13000,Ilgaz,2+1
2026-03-17,17500,"Merkez
Taşmescit",3+1
2026-03-17,1111,"Merkez
Taşmescit",1+1
2026-03-17,20000,Atkaracalar,2+1
2026-03-17,18000,"Merkez
Çarşı",3+1
2026-03-17,10500,"Merkez
Çarşı",1+1
2026-03-17,18000,"Merkez
Çarşı",3+1
2026-03-17,25000,Ilgaz,3+1
2026-03-17,18000,Ilgaz,2+1
2026-03-17,15000,"Merkez
Taşmescit",3+1
2026-03-17,13000,"Merkez
Çarşı",3+1
