Date,Price,District,Rooms
2026-03-27,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-27,14000,"Merkez
Taşmescit",2+1
2026-03-27,23000,"Merkez
Çarşı",3+1
2026-03-27,16000,"Merkez
Çarşı",3+1
2026-03-27,25000,Ilgaz,3+1
2026-03-27,16500,"Merkez
Çarşı",3+1
2026-03-27,12000,"Merkez
Çarşı",3+1
2026-03-27,17000,"Merkez
Çarşı",3+1
2026-03-27,14000,"Merkez
Çarşı",3+1
2026-03-27,12500,"Merkez
Taşmescit",3+1
2026-03-27,11000,"Merkez
Çarşı",2+1
2026-03-27,20000,"Merkez
Çarşı",3+1
2026-03-27,15500,Kurşunlu,2+1
2026-03-27,15000,"Merkez
Taşmescit",3+1
2026-03-27,13000,"Merkez
Çarşı",2+1
2026-03-27,26000,"Merkez
Çarşı",3+1
2026-03-27,23500,"Merkez
Çarşı",3+1
2026-03-27,8500,"Merkez
Çarşı",2+1
2026-03-27,17500,"Merkez
Çarşı",3+1
2026-03-27,12000,Eldivan,2+1
2026-03-27,20000,"Merkez
Çarşı",2+0
2026-03-27,28000,"Merkez
Çarşı",3+1
2026-03-27,14000,"Merkez
Çarşı",3+1
2026-03-27,25000,"Merkez
Çarşı",1+1
2026-03-27,25500,"Merkez
Çarşı",1+1
2026-03-27,22000,"Merkez
Taşmescit",1+1
2026-03-27,20000,"Merkez
Taşmescit",3+1
2026-03-27,11500,"Merkez
Çarşı",3+1
2026-03-27,12000,"Merkez
Çarşı",2+1
2026-03-27,25000,"Merkez
Taşmescit",1+1
2026-03-27,22000,"Merkez
Çarşı",3+1
2026-03-27,21000,"Merkez
Çarşı",1+1
2026-03-27,10500,"Merkez
Çarşı",2+1
2026-03-27,21000,"Merkez
Taşmescit",2+1
2026-03-27,26500,"Merkez
Taşmescit",3+1
2026-03-27,14000,"Merkez
Çarşı",2+1
2026-03-27,26000,"Merkez
Taşmescit",3+1
2026-03-27,15000,"Merkez
Çarşı",2+1
2026-03-27,18000,"Merkez
Taşmescit",3+1
2026-03-27,20500,"Merkez
Taşmescit",2+1
2026-03-27,14500,"Merkez
Taşmescit",2+1
2026-03-27,17000,Ilgaz,3+1
2026-03-27,17500,"Merkez
Taşmescit",1+1
2026-03-27,23000,"Merkez
Taşmescit",3+1
2026-03-27,20000,"Merkez
Çarşı",1+1
2026-03-27,8000,"Merkez
Çarşı",1+1
