Date,Price,District,Rooms
2026-03-25,21000,"Merkez
Çarşı",3+1
2026-03-25,14000,"Merkez
Taşmescit",2+1
2026-03-25,16000,"Merkez
Çarşı",3+1
2026-03-25,15000,"Merkez
Taşmescit",3+1
2026-03-25,25000,"Merkez
Taşmescit",3+1
2026-03-25,18000,"Merkez
Taşmescit",1+1
2026-03-25,12500,"Merkez
Taşmescit",3+1
2026-03-25,8500,"Merkez
Çarşı",1+1
2026-03-25,28000,"Merkez
Çarşı",3+1
2026-03-25,9000,Kurşunlu,2+1
2026-03-25,14000,"Merkez
Çarşı",3+1
2026-03-25,27000,"Merkez
Çarşı",3+1
2026-03-25,15000,"Merkez
Çarşı",3+1
2026-03-25,25000,"Merkez
Taşmescit",1+1
2026-03-25,25500,"Merkez
Çarşı",3+1
2026-03-25,24000,"Merkez
Taşmescit",3+1
2026-03-25,18000,"Merkez
Taşmescit",3+1
2026-03-25,18000,"Merkez
Çarşı",2+1
2026-03-25,15000,"Merkez
Çarşı",1+1
2026-03-25,25000,"Merkez
Çarşı",1+1
2026-03-25,7500,"Merkez
Çarşı",1+1
2026-03-25,35000,"Merkez
Çarşı",2+1
2026-03-25,20000,"Merkez
Taşmescit",3+1
2026-03-25,15500,"Merkez
Taşmescit",3+1
2026-03-25,16000,"Merkez
Taşmescit",1+1
2026-03-25,17500,"Merkez
Çarşı",3+1
2026-03-25,18000,"Merkez
Çarşı",3+1
2026-03-25,25000,"Merkez
Çarşı",2+1
2026-03-25,13750,"Merkez
Çarşı",1+1
2026-03-25,21000,"Merkez
Çarşı",3+1
2026-03-25,15000,"Merkez
Çarşı",2+1
2026-03-25,21000,"Merkez
Taşmescit",2+1
2026-03-25,17500,"Merkez
Taşmescit",2+1
2026-03-25,12500,"Merkez
Taşmescit",2+1
2026-03-25,15500,"Merkez
Çarşı",3+1
2026-03-25,13000,"Merkez
Çarşı",2+1
2026-03-25,37500,"Merkez
Çarşı",3+1
2026-03-25,10000,"Merkez
Çarşı",1+1
2026-03-25,15000,"Merkez
Çarşı",3+1
2026-03-25,27500,"Merkez
Çarşı",2+0
2026-03-25,20000,"Merkez
Çarşı",1+1
2026-03-25,20000,"Merkez
Taşmescit",2+1
2026-03-25,21500,"Merkez
Taşmescit",3+1
2026-03-25,16500,"Merkez
Taşmescit",2+1
2026-03-25,21000,"Merkez
Çarşı",3+1
2026-03-25,20000,"Merkez
Çarşı",3+1
2026-03-25,16000,"Merkez
Çarşı",3+1
2026-03-25,25000,"Merkez
Taşmescit",3+1
2026-03-25,20000,"Merkez
Çarşı",2+0
2026-03-25,16500,"Merkez
Çarşı",2+1
2026-03-25,24500,"Merkez
Taşmescit",3+1
2026-03-25,24000,"Merkez
Taşmescit",2+0
2026-03-25,18000,"Merkez
Çarşı",3+1
2026-03-25,15000,"Merkez
Taşmescit",3+1
2026-03-25,19000,"Merkez
Çarşı",3+1
2026-03-25,16000,"Merkez
Taşmescit",3+1
2026-03-25,19000,"Merkez
Çarşı",3+1
2026-03-25,23000,"Merkez
Çarşı",3+1
2026-03-25,24000,"Merkez
Taşmescit",3+1
2026-03-25,17000,"Merkez
Çarşı",3+1
2026-03-25,14000,"Merkez
Taşmescit",3+1
2026-03-25,35000,"Merkez
Çarşı",3+1
2026-03-25,19000,"Merkez
Çarşı",2+1
2026-03-25,22000,"Merkez
Çarşı",1+1
2026-03-25,15000,"Merkez
Çarşı",3+1
2026-03-25,16500,"Merkez
Taşmescit",3+1
2026-03-25,25000,"Merkez
Taşmescit",3+1
2026-03-25,19000,"Merkez
Çarşı",3+1
2026-03-25,20500,"Merkez
Çarşı",1+1
2026-03-25,20000,"Merkez
Taşmescit",3+1
2026-03-25,11000,"Merkez
Çarşı",1+1
2026-03-25,17000,Ilgaz,2+1
2026-03-25,17500,"Merkez
Çarşı",3+1
2026-03-25,14000,"Merkez
Taşmescit",3+1
2026-03-25,20000,"Merkez
Çarşı",3+1
2026-03-25,23000,"Merkez
Taşmescit",3+1
2026-03-25,10000,Kurşunlu,2+1
2026-03-25,14000,"Merkez
Çarşı",3+1
2026-03-25,22000,Ilgaz,5+1
2026-03-25,26000,"Merkez
Çarşı",3+1
2026-03-25,21000,"Merkez
Taşmescit",3+1
2026-03-25,16000,"Merkez
Çarşı",3+1
2026-03-25,16500,"Merkez
Çarşı",1+1
2026-03-25,16000,"Merkez
Taşmescit",2+1
2026-03-25,16000,"Merkez
Çarşı",2+1
2026-03-25,15000,"Merkez
Çarşı",2+1
2026-03-25,18600,"Merkez
Taşmescit",1+1
2026-03-25,14750,"Merkez
Çarşı",2+1
2026-03-25,15500,Çerkeş,3+1
2026-03-25,18500,"Merkez
Çarşı",3+1
2026-03-25,18000,"Merkez
Taşmescit",3+1
2026-03-25,15000,"Merkez
Taşmescit",1+1
2026-03-25,14500,"Merkez
Taşmescit",1+1
2026-03-25,7000,"Merkez
Çarşı",2+1
2026-03-25,15000,"Merkez
Taşmescit",3+1
2026-03-25,23000,"Merkez
Taşmescit",2+1
2026-03-25,16500,"Merkez
Taşmescit",3+1
2026-03-25,16000,"Merkez
Çarşı",1+1
2026-03-25,20000,"Merkez
Çarşı",3+1
2026-03-25,26000,"Merkez
Çarşı",3+1
2026-03-25,15000,"Merkez
Taşmescit",3+1
2026-03-25,19500,"Merkez
Çarşı",2+1
2026-03-25,15000,"Merkez
Taşmescit",2+1
2026-03-25,14000,Kurşunlu,3+1
2026-03-25,24000,"Merkez
Çarşı",3+1
2026-03-25,24000,"Merkez
Taşmescit",3+1
2026-03-25,38000,"Merkez
Çarşı",3+1
2026-03-25,12500,"Merkez
Çarşı",2+1
2026-03-25,25000,"Merkez
Taşmescit",1+1
2026-03-25,25000,"Merkez
Taşmescit",1+1
