Date,Price,District,Rooms
2026-03-16,26000,"Merkez
Taşmescit",2+1
2026-03-16,23000,"Merkez
Taşmescit",3+1
2026-03-16,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-16,20000,"Merkez
Çarşı",2+1
2026-03-16,16000,Çerkeş,3+1
2026-03-16,18500,"Merkez
Taşmescit",3+1
2026-03-16,21000,"Merkez
Çarşı",3+1
2026-03-16,17000,"Merkez
Taşmescit",3+1
2026-03-16,25000,"Merkez
Çarşı",3+1
2026-03-16,14000,"Merkez
Taşmescit",3+1
2026-03-16,21000,"Merkez
Çarşı",3+1
2026-03-16,25500,"Merkez
Taşmescit",2+0
2026-03-16,15000,"Merkez
Taşmescit",2+1
2026-03-16,19000,"Merkez
Çarşı",3+1
2026-03-16,10000,"Merkez
Taşmescit",2+1
2026-03-16,9000,"Merkez
Taşmescit",2+1
2026-03-16,35000,"Merkez
Çarşı",3+1
2026-03-16,14000,"Merkez
Çarşı",2+1
2026-03-16,14000,"Merkez
Çarşı",2+1
2026-03-16,24000,"Merkez
Taşmescit",1+1
2026-03-16,13750,"Merkez
Çarşı",3+1
2026-03-16,27000,"Merkez
Çarşı",4+1
2026-03-16,20000,"Merkez
Taşmescit",1+1
2026-03-16,22500,Şabanözü,3+1
2026-03-16,24500,"Merkez
Çarşı",3+1
2026-03-16,22000,"Merkez
Çarşı",3+1
2026-03-16,18000,"Merkez
Çarşı",2+1
2026-03-16,25000,"Merkez
Çarşı",3+1
2026-03-16,12000,"Merkez
Çarşı",2+1
2026-03-16,16000,"Merkez
Çarşı",3+1
2026-03-16,15000,Şabanözü,3+1
2026-03-16,12000,"Merkez
Çarşı",3+1
2026-03-16,17500,"Merkez
Çarşı",2+1
2026-03-16,16000,"Merkez
Taşmescit",3+1
2026-03-16,31000,"Merkez
Çarşı",4+1
2026-03-16,16000,Kurşunlu,2+1
2026-03-16,21000,"Merkez
Taşmescit",1+1
2026-03-16,27000,"Merkez
Taşmescit",3+1
2026-03-16,18000,"Merkez
Taşmescit",3+1
2026-03-16,18000,"Merkez
Çarşı",2+1
2026-03-16,14000,"Merkez
Taşmescit",2+1
2026-03-16,17500,"Merkez
Taşmescit",3+1
2026-03-16,22000,"Merkez
Çarşı",1+1
2026-03-16,28000,"Merkez
Taşmescit",2+1
2026-03-16,23000,"Merkez
Çarşı",3+1
2026-03-16,23500,"Merkez
Çarşı",3+1
2026-03-16,15500,"Merkez
Taşmescit",3+1
2026-03-16,19000,"Merkez
Çarşı",1+1
2026-03-16,10000,"Merkez
Çarşı",2+1
2026-03-16,21000,"Merkez
Çarşı",3+1
2026-03-16,15500,"Merkez
Çarşı",3+1
2026-03-16,26000,"Merkez
Çarşı",3+1
2026-03-16,11000,"Merkez
Çarşı",2+1
2026-03-16,20000,"Merkez
Taşmescit",3+1
2026-03-16,21500,"Merkez
Çarşı",2+1
2026-03-16,15500,"Merkez
Çarşı",3+1
2026-03-16,17500,"Merkez
Çarşı",2+1
2026-03-16,24000,"Merkez
Taşmescit",3+1
2026-03-16,18500,"Merkez
Taşmescit",1+1
2026-03-16,11500,"Merkez
Çarşı",1+1
2026-03-16,16000,"Merkez
Çarşı",3+1
2026-03-16,21500,"Merkez
Çarşı",3+1
2026-03-16,10000,Ilgaz,2+1
2026-03-16,18000,"Merkez
Taşmescit",2+1
2026-03-16,23000,"Merkez
Taşmescit",1+1
2026-03-16,11000,"Merkez
Çarşı",2+1
2026-03-16,23000,"Merkez
Taşmescit",3+1
2026-03-16,8500,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-16,20900,"Merkez
Çarşı",2+1
2026-03-16,15000,Şabanözü,3+1
2026-03-16,16500,"Merkez
Taşmescit",3+1
2026-03-16,20500,"Merkez
Taşmescit",2+1
2026-03-16,17500,"Merkez
Çarşı",2+0
2026-03-16,21000,"Merkez
Çarşı",3+1
2026-03-16,19500,"Merkez
Çarşı",1+1
2026-03-16,15000,"Merkez
Çarşı",3+1
2026-03-16,18000,"Merkez
Çarşı",3+1
2026-03-16,20000,"Merkez
Çarşı",3+1
2026-03-16,16000,"Merkez
Taşmescit",3+1
2026-03-16,11000,"Merkez
Çarşı",2+1
2026-03-16,20500,"Merkez
Çarşı",3+1
2026-03-16,16000,"Merkez
Çarşı",3+1
2026-03-16,24500,"Merkez
Taşmescit",3+1
2026-03-16,15500,Kurşunlu,2+1
2026-03-16,20000,"Merkez
Taşmescit",2+1
2026-03-16,21000,"Merkez
Taşmescit",3+1
2026-03-16,22250,"Merkez
Taşmescit",1+1
2026-03-16,19000,"Merkez
Taşmescit",3+1
2026-03-16,25000,"Merkez
Çarşı",1+1
2026-03-16,25500,"Merkez
Çarşı",1+1
2026-03-16,11500,"Merkez
Çarşı",3+1
2026-03-16,10500,Ilgaz,2+1
2026-03-16,20900,"Merkez
Çarşı",1+1
2026-03-16,20000,Atkaracalar,2+1
2026-03-16,24000,"Merkez
Taşmescit",1+1
2026-03-16,26000,"Merkez
Çarşı",3+1
2026-03-16,6500,"Merkez
Çarşı",3+1
2026-03-16,23000,"Merkez
Çarşı",3+1
2026-03-16,13500,"Merkez
Taşmescit",3+1
2026-03-16,26500,"Merkez
Taşmescit",3+1
2026-03-16,10500,"Merkez
Çarşı",2+1
2026-03-16,23000,"Merkez
Taşmescit",3+1
2026-03-16,26000,"Merkez
Çarşı",3+1
2026-03-16,15000,"Merkez
Çarşı",2+1
2026-03-16,17000,"Merkez
Taşmescit",3+1
2026-03-16,12000,"Merkez
Çarşı",1+1
2026-03-16,9500,Ilgaz,2+1
2026-03-16,17750,"Merkez
Taşmescit",3+1
2026-03-16,15000,"Merkez
Çarşı",3+1
2026-03-16,20000,"Merkez
Çarşı",1+1
2026-03-16,23000,"Merkez
Taşmescit",3+1
2026-03-16,12000,"Merkez
Çarşı",2+1
2026-03-16,15700,"Merkez
Çarşı",3+1
2026-03-16,26500,"Merkez
Çarşı",3+1
2026-03-16,17500,"Merkez
Taşmescit",3+1
2026-03-16,20000,"Merkez
Çarşı",2+1
2026-03-16,15000,"Merkez
Çarşı",2+1
2026-03-16,10000,"Merkez
Çarşı",1+1
2026-03-16,19000,"Merkez
Taşmescit",3+1
2026-03-16,14000,"Merkez
Çarşı",2+1
2026-03-16,15000,"Merkez
Taşmescit",3+1
2026-03-16,11000,"Merkez
Çarşı",2+1
2026-03-16,12500,"Merkez
Taşmescit",3+1
2026-03-16,8500,"Merkez
Çarşı",1+1
2026-03-16,17500,"Merkez
Taşmescit",1+1
2026-03-16,13500,"Merkez
Taşmescit",2+1
2026-03-16,14000,"Ilgaz
Köyler",3+1
2026-03-16,18000,"Merkez
Çarşı",2+1
2026-03-16,20000,"Merkez
Taşmescit",2+1
2026-03-16,15500,"Merkez
Taşmescit",2+1
2026-03-16,30000,"Merkez
Taşmescit",1+1
2026-03-16,24000,"Merkez
Taşmescit",3+1
2026-03-16,11000,"Merkez
Çarşı",3+1
2026-03-16,15000,"Merkez
Taşmescit",2+1
2026-03-16,25000,"Merkez
Taşmescit",3+1
2026-03-16,15500,"Merkez
Taşmescit",2+1
2026-03-16,11500,"Merkez
Taşmescit",3+1
2026-03-16,15500,"Merkez
Çarşı",2+1
2026-03-16,12500,"Merkez
Çarşı",1+1
2026-03-16,20000,"Merkez
Taşmescit",3+1
2026-03-16,15500,"Merkez
Taşmescit",3+1
2026-03-16,15500,"Merkez
Çarşı",3+1
2026-03-16,15000,"Merkez
Çarşı",3+1
2026-03-16,9500,"Merkez
Çarşı",1+1
2026-03-16,13500,"Merkez
Çarşı",2+1
2026-03-16,27000,"Merkez
Taşmescit",3+1
2026-03-16,18000,"Merkez
Çarşı",3+1
2026-03-16,18500,Şabanözü,3+1
2026-03-16,10500,"Merkez
Çarşı",3+1
2026-03-16,10000,Eldivan,2+1
2026-03-16,15000,Kurşunlu,2+1
2026-03-16,17500,"Merkez
Taşmescit",2+1
2026-03-16,14000,"Merkez
Taşmescit",3+1
2026-03-16,20000,"Merkez
Çarşı",1+1
2026-03-16,18000,"Merkez
Çarşı",2+1
2026-03-16,21000,"Merkez
Taşmescit",2+1
2026-03-16,15500,"Merkez
Çarşı",3+1
2026-03-16,20500,"Merkez
Taşmescit",2+1
2026-03-16,25000,"Merkez
Taşmescit",1+1
2026-03-16,25000,"Merkez
Çarşı",2+1
2026-03-16,25000,"Merkez
Taşmescit",1+1
2026-03-16,21000,"Merkez
Çarşı",3+1
2026-03-16,19000,"Merkez
Çarşı",3+1
2026-03-16,23000,"Merkez
Taşmescit",1+1
2026-03-16,13500,"Merkez
Çarşı",3+1
2026-03-16,26000,"Merkez
Çarşı",3+1
2026-03-16,19000,"Merkez
Çarşı",3+1
2026-03-16,23000,"Merkez
Çarşı",3+1
2026-03-16,15000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-16,17500,"Merkez
Çarşı",3+1
2026-03-16,15000,"Merkez
Çarşı",3+1
2026-03-16,14000,Kurşunlu,2+1
2026-03-16,15000,"Merkez
Çarşı",3+1
2026-03-16,16000,"Merkez
Çarşı",1+1
2026-03-16,20500,"Merkez
Çarşı",1+1
2026-03-16,21000,"Merkez
Çarşı",3+1
2026-03-16,11000,"Merkez
Çarşı",1+1
2026-03-16,13000,"Merkez
Taşmescit",2+1
2026-03-16,14000,"Merkez
Taşmescit",3+1
2026-03-16,20000,"Merkez
Çarşı",3+1
2026-03-16,12500,"Merkez
Taşmescit",3+1
2026-03-16,9000,"Merkez
Taşmescit",2+1
2026-03-16,13500,Yapraklı,2+1
2026-03-16,24500,"Merkez
Taşmescit",3+1
2026-03-16,12000,"Merkez
Çarşı",2+1
2026-03-16,19000,"Merkez
Taşmescit",3+1
2026-03-16,15500,"Merkez
Çarşı",3+1
2026-03-16,35000,"Merkez
Çarşı",4+1
2026-03-16,15000,"Merkez
Çarşı",2+1
2026-03-16,12000,"Merkez
Taşmescit",3+1
2026-03-16,16000,"Merkez
Taşmescit",3+1
2026-03-16,14750,"Merkez
Çarşı",2+1
2026-03-16,23000,"Merkez
Çarşı",3+1
2026-03-16,16500,"Merkez
Taşmescit",3+1
2026-03-16,15000,"Merkez
Çarşı",3+1
2026-03-16,15000,"Merkez
Taşmescit",3+1
2026-03-16,16500,"Merkez
Taşmescit",2+1
2026-03-16,35000,"Merkez
Çarşı",3+1
2026-03-16,16500,"Merkez
Çarşı",1+1
2026-03-16,16000,Ilgaz,3+1
2026-03-16,15000,"Merkez
Taşmescit",1+1
2026-03-16,15000,"Merkez
Taşmescit",1+1
2026-03-16,24000,"Merkez
Taşmescit",2+0
2026-03-16,37500,"Merkez
Çarşı",3+1
2026-03-16,19500,"Merkez
Taşmescit",1+1
2026-03-16,12000,Eldivan,3+1
2026-03-16,14000,"Merkez
Çarşı",3+1
2026-03-16,20500,"Merkez
Çarşı",1+1
2026-03-16,13000,"Merkez
Taşmescit",2+1
2026-03-16,16500,"Merkez
Taşmescit",3+1
2026-03-16,20000,"Merkez
Çarşı",3+1
2026-03-16,19500,"Merkez
Çarşı",2+1
2026-03-16,15000,"Merkez
Taşmescit",3+1
2026-03-16,15000,"Merkez
Taşmescit",2+1
2026-03-16,25000,"Merkez
Taşmescit",3+1
2026-03-16,10000,"Merkez
Taşmescit",3+0
