Date,Price,District,Rooms
2026-03-12,10000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-12,21000,"Merkez
Çarşı",3+1
2026-03-12,14000,"Merkez
Taşmescit",2+1
2026-03-12,16000,"Merkez
Çarşı",3+1
2026-03-12,18000,"Merkez
Çarşı",3+1
2026-03-12,20000,"Merkez
Çarşı",3+1
2026-03-12,16000,"Merkez
Taşmescit",3+1
2026-03-12,11000,"Merkez
Çarşı",2+1
2026-03-12,20500,"Merkez
Çarşı",3+1
2026-03-12,16000,"Merkez
Çarşı",3+1
2026-03-12,24500,"Merkez
Taşmescit",3+1
2026-03-12,13500,"Merkez
Taşmescit",3+1
2026-03-12,15500,Kurşunlu,2+1
2026-03-12,15000,"Merkez
Çarşı",2+1
2026-03-12,19000,"Merkez
Çarşı",1+1
2026-03-12,18000,"Merkez
Taşmescit",3+1
2026-03-12,22250,"Merkez
Taşmescit",1+1
2026-03-12,25500,"Merkez
Çarşı",1+1
2026-03-12,25000,"Merkez
Çarşı",1+1
2026-03-12,25500,"Merkez
Çarşı",1+1
2026-03-12,18500,"Merkez
Çarşı",3+1
2026-03-12,11500,"Merkez
Çarşı",3+1
2026-03-12,10500,Ilgaz,2+1
2026-03-12,20900,"Merkez
Çarşı",1+1
2026-03-12,20000,Atkaracalar,2+1
2026-03-12,25000,"Merkez
Taşmescit",1+1
2026-03-12,27500,"Merkez
Çarşı",3+1
2026-03-12,7500,"Merkez
Çarşı",3+1
2026-03-12,15000,"Merkez
Taşmescit",3+1
2026-03-12,26500,"Merkez
Taşmescit",3+1
2026-03-12,10500,"Merkez
Çarşı",2+1
2026-03-12,24000,"Merkez
Taşmescit",3+1
2026-03-12,26000,"Merkez
Çarşı",3+1
2026-03-12,9500,Ilgaz,2+1
2026-03-12,17500,"Merkez
Taşmescit",1+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,20000,"Merkez
Çarşı",1+1
2026-03-12,20000,"Merkez
Taşmescit",2+1
2026-03-12,30000,"Merkez
Taşmescit",1+1
2026-03-12,23000,"Merkez
Taşmescit",3+1
2026-03-12,12000,"Merkez
Çarşı",2+1
2026-03-12,25000,"Merkez
Taşmescit",3+1
2026-03-12,15700,"Merkez
Çarşı",3+1
2026-03-12,26500,"Merkez
Çarşı",3+1
2026-03-12,11500,"Merkez
Taşmescit",3+1
2026-03-12,15750,"Merkez
Çarşı",2+1
2026-03-12,17500,"Merkez
Taşmescit",3+1
2026-03-12,20000,"Merkez
Çarşı",2+1
2026-03-12,15000,"Merkez
Çarşı",2+1
2026-03-12,10000,"Merkez
Çarşı",1+1
2026-03-12,19000,"Merkez
Taşmescit",3+1
2026-03-12,14000,"Merkez
Çarşı",2+1
2026-03-12,11000,"Merkez
Çarşı",2+1
2026-03-12,12500,"Merkez
Taşmescit",3+1
2026-03-12,8500,"Merkez
Çarşı",1+1
2026-03-12,14000,"Ilgaz
Köyler",3+1
2026-03-12,25000,"Merkez
Taşmescit",1+1
2026-03-12,10500,"Merkez
Çarşı",3+1
2026-03-12,18000,"Merkez
Çarşı",2+1
2026-03-12,15500,"Merkez
Taşmescit",2+1
2026-03-12,24000,"Merkez
Taşmescit",3+1
2026-03-12,11000,"Merkez
Çarşı",3+1
2026-03-12,15000,"Merkez
Taşmescit",2+1
2026-03-12,15750,"Merkez
Taşmescit",2+1
2026-03-12,12500,"Merkez
Çarşı",1+1
2026-03-12,20000,"Merkez
Taşmescit",3+1
2026-03-12,15500,"Merkez
Taşmescit",3+1
2026-03-12,15500,"Merkez
Çarşı",3+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,20500,"Merkez
Taşmescit",2+1
2026-03-12,9500,"Merkez
Çarşı",1+1
2026-03-12,13500,"Merkez
Çarşı",2+1
2026-03-12,27000,"Merkez
Taşmescit",3+1
2026-03-12,18000,"Merkez
Çarşı",3+1
2026-03-12,18500,Şabanözü,3+1
2026-03-12,10000,Eldivan,2+1
2026-03-12,15000,Kurşunlu,2+1
2026-03-12,17500,"Merkez
Taşmescit",2+1
2026-03-12,15000,"Merkez
Taşmescit",3+1
2026-03-12,20000,"Merkez
Çarşı",1+1
2026-03-12,15000,"Merkez
Çarşı",Stüdyo (1+0)
2026-03-12,18000,"Merkez
Çarşı",2+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,24000,"Merkez
Taşmescit",3+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,15500,"Merkez
Çarşı",3+1
2026-03-12,21000,"Merkez
Çarşı",3+1
2026-03-12,25000,"Merkez
Taşmescit",1+1
2026-03-12,25000,"Merkez
Çarşı",2+1
2026-03-12,21000,"Merkez
Çarşı",2+1
2026-03-12,21000,"Merkez
Çarşı",3+1
2026-03-12,19000,"Merkez
Çarşı",3+1
2026-03-12,23000,"Merkez
Taşmescit",1+1
2026-03-12,13750,"Merkez
Çarşı",3+1
2026-03-12,26000,"Merkez
Çarşı",3+1
2026-03-12,19000,"Merkez
Çarşı",3+1
2026-03-12,12000,"Merkez
Çarşı",2+1
2026-03-12,19000,"Merkez
Taşmescit",3+1
2026-03-12,23000,"Merkez
Çarşı",3+1
2026-03-12,13000,"Merkez
Taşmescit",2+1
2026-03-12,17500,"Merkez
Çarşı",3+1
2026-03-12,16000,"Merkez
Taşmescit",3+1
2026-03-12,14000,Kurşunlu,2+1
2026-03-12,16500,"Merkez
Taşmescit",3+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,16000,"Merkez
Çarşı",1+1
2026-03-12,15000,"Merkez
Taşmescit",3+1
2026-03-12,20500,"Merkez
Çarşı",1+1
2026-03-12,11000,"Merkez
Çarşı",1+1
2026-03-12,24000,"Merkez
Taşmescit",2+0
2026-03-12,13000,"Merkez
Taşmescit",2+1
2026-03-12,14000,"Merkez
Taşmescit",3+1
2026-03-12,20000,"Merkez
Çarşı",3+1
2026-03-12,12500,"Merkez
Taşmescit",3+1
2026-03-12,9000,"Merkez
Taşmescit",2+1
2026-03-12,13500,Yapraklı,2+1
2026-03-12,24500,"Merkez
Taşmescit",3+1
2026-03-12,15500,"Merkez
Çarşı",3+1
2026-03-12,23000,"Merkez
Çarşı",3+1
2026-03-12,35000,"Merkez
Çarşı",4+1
2026-03-12,15000,"Merkez
Çarşı",2+1
2026-03-12,12000,"Merkez
Taşmescit",3+1
2026-03-12,14750,"Merkez
Çarşı",2+1
2026-03-12,23000,"Merkez
Çarşı",3+1
2026-03-12,16000,"Merkez
Taşmescit",2+1
2026-03-12,16500,"Merkez
Taşmescit",2+1
2026-03-12,35000,"Merkez
Çarşı",3+1
2026-03-12,18500,"Merkez
Çarşı",3+1
2026-03-12,16500,"Merkez
Çarşı",1+1
2026-03-12,18000,"Merkez
Taşmescit",3+1
2026-03-12,16000,Ilgaz,3+1
2026-03-12,15000,"Merkez
Taşmescit",1+1
2026-03-12,15000,"Merkez
Taşmescit",1+1
2026-03-12,26000,"Merkez
Çarşı",3+1
2026-03-12,23000,"Merkez
Taşmescit",3+1
2026-03-12,16000,"Merkez
Taşmescit",4+1
2026-03-12,37500,"Merkez
Çarşı",3+1
2026-03-12,19500,"Merkez
Taşmescit",1+1
2026-03-12,12000,Eldivan,3+1
2026-03-12,14000,"Merkez
Çarşı",3+1
2026-03-12,16500,"Merkez
Taşmescit",3+1
2026-03-12,20000,"Merkez
Çarşı",3+1
2026-03-12,19500,"Merkez
Çarşı",2+1
