Date,Price,District,Rooms
2026-04-12,23000,"Merkez
Çarşı",3+1
2026-04-12,16000,"Merkez
Çarşı",3+1
2026-04-12,14000,"Merkez
Çarşı",2+1
2026-04-12,13500,"Merkez
Taşmescit",2+1
2026-04-12,11000,"Merkez
Çarşı",2+1
2026-04-12,20000,"Merkez
Taşmescit",3+1
2026-04-12,18000,"Merkez
Çarşı",2+1
2026-04-12,18500,"Merkez
Çarşı",3+1
2026-04-12,14500,"Merkez
Taşmescit",3+1
2026-04-12,20000,"Merkez
Çarşı",3+1
2026-04-12,22000,"Merkez
Çarşı",2+1
2026-04-12,19750,"Merkez
Taşmescit",1+1
2026-04-12,25500,"Merkez
Çarşı",1+1
2026-04-12,25000,"Merkez
Taşmescit",3+1
2026-04-12,20000,"Merkez
Çarşı",2+1
2026-04-12,21000,"Merkez
Taşmescit",1+1
2026-04-12,16500,"Merkez
Çarşı",3+1
2026-04-12,14000,Kurşunlu,2+1
2026-04-12,12000,"Merkez
Çarşı",3+1
2026-04-12,12500,"Merkez
Taşmescit",3+1
2026-04-12,25000,"Merkez
Çarşı",1+1
2026-04-12,20000,"Merkez
Çarşı",3+1
2026-04-12,15000,"Merkez
Taşmescit",3+1
2026-04-12,13750,"Merkez
Çarşı",2+1
2026-04-12,18000,"Merkez
Taşmescit",3+1
2026-04-12,15500,"Merkez
Çarşı",2+1
2026-04-12,19000,"Merkez
Taşmescit",3+1
2026-04-12,22000,"Merkez
Çarşı",3+1
2026-04-12,15500,"Merkez
Taşmescit",3+1
2026-04-12,21000,"Merkez
Taşmescit",1+1
2026-04-12,21000,"Merkez
Taşmescit",2+1
2026-04-12,20000,"Merkez
Taşmescit",3+1
2026-04-12,22000,"Merkez
Çarşı",3+1
2026-04-12,9500,Ilgaz,2+1
2026-04-12,20900,"Merkez
Çarşı",1+1
2026-04-12,26000,"Merkez
Taşmescit",3+1
2026-04-12,14000,"Ilgaz
Köyler",3+1
2026-04-12,25000,"Merkez
Taşmescit",1+1
2026-04-12,15000,Eldivan,2+1
2026-04-12,17500,"Merkez
Çarşı",3+1
2026-04-12,17750,"Merkez
Taşmescit",3+1
2026-04-12,19000,"Merkez
Taşmescit",2+1
2026-04-12,21000,"Merkez
Çarşı",1+1
2026-04-12,18500,"Merkez
Taşmescit",3+1
2026-04-12,25000,"Merkez
Taşmescit",1+1
2026-04-12,22500,"Merkez
Çarşı",1+1
