date,category,product,unit,monthly_qty,avg_unit_price_TRY,monthly_cost_TRY,n_matched,matched_products
Feb-23 2026,Fruits,Seasonal Fruit,Kg,12.9,102.99,1328.57,5,ARMUT DEVECİ; ARMUT SANTAMARİA; GREYFURT; HÜNNAP; ÜZÜM REDGLOBE
Feb-23 2026,Vegetables,Onion,Kg,18.0,31.99,575.82,2,SOĞAN KURU; SOĞAN MOR FILE
Feb-23 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,129.99,4510.65,2,TADIM KABAK CEK.TUZSUZ 180 GR; KABAK; PATLICAN
Feb-23 2026,Vegetables,Other Vegetables,Kg,14.8,119.15,1763.42,6,ISPANAK; KARNIBAHAR KG; LAHANA KARA DEMET; LAHANA KIRMIZI; MANTAR ISTIRIDYE PAKET 300 GR; PANCAR KG
Feb-23 2026,Oils,Olive Oil,Liter,1.0,527.98,527.98,5,DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM; KOMILI Z.YAGI RIVIERA 1 LT; KOMILI Z.YAGI SIZMA 500 ML; TARIS Z.YAGI NAT. SIZMA 750 ML CAM (1915 SERI…; TARIS Z.YAGI RIVERIA 500 ML CAM
Feb-28 2026,Dairy Products,Yogurt,Kg,59.7,90.66,5412.4,14,EKER YOGURT KOVA 2000 GR; ICIM YOGURT 1000 GR DOGAL; ICIM YOGURT 1200 GR DOGAL; ICIM YOGURT 150 GR DOGAL; ICIM YOGURT 2000 GR DOGAL KAYMAKSIZ; ICIM YOGURT 3 KG YARIM YAGLI; KEBIR YOGURT 1KG KOY TIPI; PINAR YOGURT %1YAGLI 1200GR; PINAR YOGURT 500 GR; SUTAS YOGURT 1000 GR KAYMAKSIZ; SUTAS YOGURT 1500 GR KAYMAKSIZ; SUTAS YOGURT 600 GR KAYMAKSIZ; TORKU TAM YAGLI YOGURT 2000 GR; TORKU YOGURT 900 GR.HOM.TAM YAG.
Feb-28 2026,Dairy Products,White Cheese,Kg,5.3,380.48,2016.54,9,ALTINKILIC KLASIK BEYAZ PEYNIR KG; CEMALIM LOKUMLU KLASIK PEYNIR KG; GURSUT LUKS TAZE PEYNIRI KG; ICIM BEYAZ PEYNIR 900 GR; ICIM TAZE PEYNIR SADE 180 GR; KIRI TAZE PEYNIR SADE 150 GR; SUTAS BEYAZ PEYNIR 250 GR; SUTAS BEYAZ PEYNIR 500 GR; TAHSILDAROGLU KLASIK BEYAZ PEYNIR KG; TORKU BEYAZ PEYNIR 900 GR; UNAL KLASIK BEYAZ PEYNIR 500 GR
Feb-28 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,3.3,799.99,2639.97,1,DANA KUSBASI KG
Feb-28 2026,Meat and Protein,Chicken,Kg,7.0,132.99,930.93,5,ASPILIC TAB. UCLU KANAT KG; DEL.HASPILIC TAB.BUT KG; GEDIK TAB. BAGET KG; GEDIK TAB. BUT KG; GEDIK TAB. SIRTIZ UST BUT (SARMA) KG
Feb-28 2026,Meat and Protein,Fish,Kg,5.1,,,0,N/A
Feb-28 2026,Meat and Protein,Eggs,Piece,60.0,7.86,471.6,7,DEL PAKKÖY GEZEN TAVUK YUMURTASI 30 LU; ISTIRANCA GEZEN TAVUK YUMURTASI 15'LI; KUMBASAR 10 LU YUMURTA M BOY (53-62 GR); KUMBASAR 15 Lİ YUMURTA L BOY (63-72 GR); KUMBASAR 30 LU YUMURTA M BOY (53-62 GR); KUMBASAR 6 LI YUMURTA M BOY (53-62 GR); SAKLIKOY ORGANIK YUMURTA 10'LU
Feb-28 2026,Legumes,Chickpeas,Kg,5.6,176.66,989.3,3,KIMIN KOCBASI NOHUT 1000 GR; REIS NOHUT 1000 GR; REIS NOHUT GOKCE BEYAZ 1000 GR
Feb-28 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,1016.65,2744.95,2,KIMIN CEVIZ ICI 150 GR; KIMIN FINDIK ICI 250 GR
Feb-28 2026,Grains,Bread,Kg,18.0,189.55,3411.9,3,EKMEK ADET 200 GR (KEPEK-SADE-PAPY. ); SICAK TAVA BAZLAMA 250 GR; SICAK TAVA KANEPE EKMEK 200 GR
Feb-28 2026,Fruits,Banana,Kg,16.7,,,0,—
Feb-28 2026,Fruits,Seasonal Fruit,Kg,12.9,156.42,2017.82,7,ARMUT DEVECİ; ARMUT SANTAMARİA; ÇİLEK; HÜNNAP; KİVİ KG; NAR; ÜZÜM REDGLOBE
Feb-28 2026,Vegetables,Onion,Kg,18.0,31.99,575.82,2,SOĞAN KURU; SOĞAN MOR FILE
Feb-28 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,169.99,5898.65,2,TADIM KABAK CEK.TUZSUZ 180 GR; KABAK; PATLICAN
Feb-28 2026,Vegetables,Other Vegetables,Kg,14.8,120.84,1788.43,7,ISPANAK; KARNIBAHAR KG; LAHANA BEYAZ KG; LAHANA KARA DEMET; LAHANA KIRMIZI; MANTAR 400GR PAKET; MANTAR ISTIRIDYE PAKET 300 GR
Feb-28 2026,Oils,Olive Oil,Liter,1.0,518.87,518.87,6,DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM; KOMILI Z.YAGI RIVIERA 1 LT; KOMILI Z.YAGI RIVIERA 500 ML; KOMILI Z.YAGI SIZMA 500 ML; TARIS Z.YAGI NAT. SIZMA 750 ML CAM (1915 SERI…; TARIS Z.YAGI RIVERIA 500 ML CAM
Mar 2026,Dairy Products,Yogurt,Kg,59.7,90.0,5373.0,13,ICIM YOGURT 150 GR DOGAL; ICIM YOGURT 2000 GR DOGAL KAYMAKSIZ; ICIM YOGURT 3 KG YARIM YAGLI; ICIM YOGURT 500 GR DOGAL; KEBIR YOGURT 1KG KOY TIPI; KEBIR YOGURT 2KG KOY TIPI; PINAR YOGURT %1YAGLI 1200GR; PINAR YOGURT 500 GR; SUTAS YOGURT 1000 GR KAYMAKSIZ; SUTAS YOGURT 1500 GR KAYMAKSIZ; SUTAS YOGURT 2000 GR KAYMAKSIZ; SUTAS YOGURT 600 GR KAYMAKSIZ; TORKU YOGURT 900 GR.HOM.TAM YAG.
Mar 2026,Dairy Products,White Cheese,Kg,5.3,382.7,2028.31,9,ALTINKILIC KLASIK BEYAZ PEYNIR KG; CEMALIM LOKUMLU KLASIK PEYNIR KG; GURSUT LUKS TAZE PEYNIRI KG; ICIM BEYAZ PEYNIR 900 GR; ICIM TAZE PEYNIR SADE 180 GR; SUTAS BEYAZ PEYNIR 250 GR; SUTAS BEYAZ PEYNIR 500 GR; TAHSILDAROGLU KLASIK BEYAZ PEYNIR KG; TORKU BEYAZ PEYNIR 900 GR; UNAL KLASIK BEYAZ PEYNIR 500 GR
Mar 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,3.3,949.99,3134.97,1,DANA KUSBASI KG
Mar 2026,Meat and Protein,Chicken,Kg,7.0,210.44,1473.08,11,ASPILIC TAB. BUT KG; ASPILIC TAB. FILETO KG; ASPILIC TAB. SIRTSIZ UST BUT KG (SARMA); ASPILIC TAB. UCLU KANAT KG; BEYPILIC TAB. FILETO KG; DEL.HASPILIC TAB.BUT KG; GEDIK TAB. BAGET KG; GEDIK TAB. BUT KG; GEDIK TAB. DERILI BUT PIRZOLA KG; GEDIK TAB. IZGARA KANAT KG (BOLUNMUS); GEDIK TAB. SIRTIZ UST BUT (SARMA) KG
Mar 2026,Meat and Protein,Fish,Kg,5.1,,,0,N/A
Mar 2026,Meat and Protein,Eggs,Piece,60.0,7.19,431.4,7,DEL PAKKÖY GEZEN TAVUK YUMURTASI 30 LU; ISTIRANCA GEZEN TAVUK YUMURTASI 15'LI; KUMBASAR 10 LU YUMURTA M BOY (53-62 GR); KUMBASAR 15 Lİ YUMURTA L BOY (63-72 GR); KUMBASAR 30 LU YUMURTA M BOY (53-62 GR); KUMBASAR 6 LI YUMURTA M BOY (53-62 GR); SAKLIKOY ORGANIK YUMURTA 10'LU
Mar 2026,Legumes,Chickpeas,Kg,5.6,166.24,930.94,4,KIMIN KOCBASI NOHUT 1000 GR; OGUT NOHUT KOCBASI 1000 GR; REIS NOHUT 1000 GR; REIS NOHUT GOKCE BEYAZ 1000 GR
Mar 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,1016.65,2744.95,2,KIMIN CEVIZ ICI 150 GR; KIMIN FINDIK ICI 250 GR
Mar 2026,Grains,Bread,Kg,18.0,189.55,3411.9,3,EKMEK ADET 200 GR (KEPEK-SADE-PAPY. ); SICAK TAVA BAZLAMA 250 GR; SICAK TAVA KANEPE EKMEK 200 GR
Mar 2026,Fruits,Banana,Kg,16.7,,,0,—
Mar 2026,Fruits,Seasonal Fruit,Kg,12.9,117.21,1512.01,9,ARMUT DEVECİ; ARMUT SANTAMARİA; ÇİLEK; GREYFURT; HÜNNAP; KARPUZ; KİVİ KG; NAR; ÜZÜM REDGLOBE
Mar 2026,Vegetables,Onion,Kg,18.0,32.99,593.82,2,SOĞAN KURU; SOĞAN MOR FILE
Mar 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,109.99,3816.65,2,KABAK; PATLICAN
Mar 2026,Vegetables,Other Vegetables,Kg,14.8,148.08,2191.58,7,KARNIBAHAR KG; LAHANA BRÜKSEL PAKET; LAHANA KARA DEMET; LAHANA KIRMIZI; MANTAR 400GR PAKET; MANTAR ISTIRIDYE PAKET 300 GR; PANCAR KG
Mar 2026,Oils,Olive Oil,Liter,1.0,498.32,498.32,4,DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM; KOMILI Z.YAGI RIVIERA 1 LT; KOMILI Z.YAGI RIVIERA 500 ML; TARIS Z.YAGI NAT. SIZMA 750 ML CAM (1915 SERI…
Apr 2026,Dairy Products,Yogurt,Kg,59.7,96.62,5768.21,14,ICIM YOGURT 150 GR DOGAL; ICIM YOGURT 3 KG YARIM YAGLI; ICIM YOGURT 500 GR DOGAL; KEBIR YOGURT 1KG KOY TIPI; KEBIR YOGURT 2KG KOY TIPI; PINAR YOGURT %1YAGLI 1200GR; PINAR YOGURT 500 GR; SUTAS YOGURT 1000 GR KAYMAKSIZ; SUTAS YOGURT 1500 GR KAYMAKSIZ; SUTAS YOGURT 2000 GR KAYMAKSIZ; SUTAS YOGURT 3 KG YARIM YAGLI KOVA; SUTAS YOGURT 500 GR SARIMSAKLI; SUTAS YOGURT 600 GR KAYMAKSIZ; TORKU YOGURT 900 GR.HOM.TAM YAG.
Apr 2026,Dairy Products,White Cheese,Kg,5.3,397.2,2105.16,8,ALTINKILIC KLASIK BEYAZ PEYNIR KG; CEMALIM LOKUMLU KLASIK PEYNIR KG; ICIM BEYAZ PEYNIR 900 GR; ICIM TAZE PEYNIR SADE 180 GR; SUTAS BEYAZ PEYNIR 250 GR; SUTAS BEYAZ PEYNIR 500 GR; TAHSILDAROGLU KLASIK BEYAZ PEYNIR KG; TORKU BEYAZ PEYNIR 900 GR; UNAL KLASIK BEYAZ PEYNIR 500 GR
Apr 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,3.3,949.99,3134.97,1,DANA KUSBASI KG
Apr 2026,Meat and Protein,Chicken,Kg,7.0,224.28,1569.96,7,ASPILIC TAB. BAGET KG; ASPILIC TAB. FILETO KG; ASPILIC TAB. IZGARA TAVA KG; ASPILIC TAB. SIRTSIZ UST BUT KG (SARMA); ASPILIC TAB. UCLU KANAT KG; BEYPILIC TAB. FILETO KG; DEL.HASPILIC TAB.FLETO KG
Apr 2026,Meat and Protein,Fish,Kg,5.1,,,0,N/A
Apr 2026,Meat and Protein,Eggs,Piece,60.0,7.14,428.4,6,DEL PAKKÖY GEZEN TAVUK YUMURTASI 30 LU; ISTIRANCA GEZEN TAVUK YUMURTASI 15'LI; KUMBASAR 15 Lİ YUMURTA L BOY (63-72 GR); KUMBASAR 30 LU YUMURTA M BOY (53-62 GR); KUMBASAR 6 LI YUMURTA M BOY (53-62 GR); SAKLIKOY ORGANIK YUMURTA 10'LU
Apr 2026,Legumes,Chickpeas,Kg,5.6,143.32,802.59,3,KIMIN KOCBASI NOHUT 1000 GR; OGUT NOHUT KOCBASI 1000 GR; REIS NOHUT 1000 GR
Apr 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,833.33,2249.99,1,KIMIN CEVIZ ICI 150 GR
Apr 2026,Grains,Bread,Kg,18.0,197.47,3554.46,3,EKMEK ADET 200 GR (KEPEK-SADE-PAPY. ); SICAK TAVA BAZLAMA 250 GR; SICAK TAVA KANEPE EKMEK 200 GR
Apr 2026,Fruits,Banana,Kg,16.7,129.99,2170.83,1,MUZ İTHAL
Apr 2026,Fruits,Seasonal Fruit,Kg,12.9,102.49,1322.12,6,ARMUT DEVECİ; ARMUT SANTAMARİA; ÇİLEK; HÜNNAP; KARPUZ; KİVİ KG
Apr 2026,Vegetables,Onion,Kg,18.0,32.99,593.82,2,SOĞAN KURU; SOĞAN MOR FILE
Apr 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,49.99,1734.65,3,TADIM KABAK CEK.TUZSUZ 180 GR; KABAK; PATLICAN; PATLICAN BOSTAN
Apr 2026,Vegetables,Other Vegetables,Kg,14.8,161.93,2396.56,6,LAHANA BEYAZ KG; LAHANA KARA DEMET; LAHANA KIRMIZI; MANTAR 400GR PAKET; MANTAR ISTIRIDYE PAKET 300 GR; PANCAR KG
Apr 2026,Oils,Olive Oil,Liter,1.0,546.65,546.65,3,DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM; KOMILI Z.YAGI RIVIERA 1 LT; TARIS Z.YAGI NAT. SIZMA 750 ML CAM (1915 SERI…
May 2026,Dairy Products,Yogurt,Kg,59.7,93.37,5574.19,12,ICIM YOGURT 1000 GR DOGAL; ICIM YOGURT 150 GR DOGAL; KEBIR YOGURT 1KG KOY TIPI; KEBIR YOGURT 2KG KOY TIPI; PINAR YOGURT %1YAGLI 1200GR; SUTAS YOGURT 1000 GR KAYMAKSIZ; SUTAS YOGURT 1500 GR KAYMAKSIZ; SUTAS YOGURT 2000 GR KAYMAKSIZ; SUTAS YOGURT 3 KG YARIM YAGLI KOVA; SUTAS YOGURT 600 GR KAYMAKSIZ; TORKU YOGURT 900 GR.HOM.TAM YAG.; TORKU YOGURT YARIM YAGLI  2000 GR
May 2026,Dairy Products,White Cheese,Kg,5.3,403.94,2140.88,9,ALTINKILIC KLASIK BEYAZ PEYNIR KG; CEMALIM LOKUMLU KLASIK PEYNIR KG; ICIM BEYAZ PEYNIR 900 GR; ICIM TAZE PEYNIR SADE 180 GR; KIRI TAZE PEYNIR SADE 150 GR; SUTAS BEYAZ PEYNIR 250 GR; SUTAS BEYAZ PEYNIR 500 GR; TAHSILDAROGLU KLASIK BEYAZ PEYNIR KG; TORKU BEYAZ PEYNIR 900 GR; UNAL KLASIK BEYAZ PEYNIR 500 GR
May 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,3.3,949.99,3134.97,1,DANA KUSBASI KG
May 2026,Meat and Protein,Chicken,Kg,7.0,152.49,1067.43,4,ASPILIC TAB. BUT KG; ASPILIC TAB. SIRTSIZ UST BUT KG (SARMA); BEYPILIC TAB. BAGET KG; BEYPILIC TAB. BUT KG
May 2026,Meat and Protein,Fish,Kg,5.1,,,0,N/A
May 2026,Meat and Protein,Eggs,Piece,60.0,7.11,426.6,6,DEL PAKKÖY GEZEN TAVUK YUMURTASI 30 LU; ISTIRANCA GEZEN TAVUK YUMURTASI 15'LI; KUMBASAR 15 Lİ YUMURTA L BOY (63-72 GR); KUMBASAR 30 LU YUMURTA M BOY (53-62 GR); KUMBASAR 6 LI YUMURTA M BOY (53-62 GR); SAKLIKOY ORGANIK YUMURTA 10'LU
May 2026,Legumes,Chickpeas,Kg,5.6,166.24,930.94,4,KIMIN KOCBASI NOHUT 1000 GR; OGUT NOHUT KOCBASI 1000 GR; REIS NOHUT 1000 GR; REIS NOHUT GOKCE BEYAZ 1000 GR
May 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,1016.65,2744.95,2,KIMIN CEVIZ ICI 150 GR; KIMIN FINDIK ICI 250 GR
May 2026,Grains,Bread,Kg,18.0,197.47,3554.46,3,EKMEK ADET 200 GR (KEPEK-SADE-PAPY. ); SICAK TAVA BAZLAMA 250 GR; SICAK TAVA KANEPE EKMEK 200 GR
May 2026,Fruits,Banana,Kg,16.7,,,0,—
May 2026,Fruits,Seasonal Fruit,Kg,12.9,88.99,1147.97,5,ARMUT DEVECİ; ARMUT SANTAMARİA; HÜNNAP; KARPUZ; KAYISI
May 2026,Vegetables,Onion,Kg,18.0,44.99,809.82,2,SOĞAN KURU; SOĞAN MOR FILE
May 2026,Vegetables,Eggplant / Zucchini,Kg,34.7,47.49,1647.9,2,TADIM KABAK CEK.TUZSUZ 180 GR; KABAK; PATLICAN BOSTAN
May 2026,Vegetables,Other Vegetables,Kg,14.8,213.87,3165.28,3,LAHANA KARA DEMET; LAHANA KIRMIZI; MANTAR ISTIRIDYE PAKET 300 GR
May 2026,Oils,Olive Oil,Liter,1.0,513.32,513.32,3,KOMILI Z.YAGI RIVIERA 500 ML; KOMILI Z.YAGI SIZMA 500 ML; TARIS Z.YAGI NAT. SIZMA 750 ML CAM (1915 SERI…
