Date_Scraped,Source,Category,Title,Price,URL
2026-08-14,akakce.com,Motosiklet,Kuba Hussar 135 ATV 125 cc Motosiklet,"106.148,70 TL +2 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-kuba-hussar-135-atv-beyaz-fiyati,1568242769.html"
2026-08-14,akakce.com,Motosiklet,Arora Max-T Easy 124 cc Scooter Motosiklet,"95.990,00 TL TEK FİYAT","https://www.akakce.com/motosiklet/en-ucuz-arora-max-t-easy-125-cc-fiyati,716449390.html"
2026-08-14,akakce.com,Motosiklet,Musatti Rajon 50X 49 cc Scooter Motosiklet,"94.999,00 TL +4 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-musatti-rajon-50x-49-cc-scooter-fiyati,1238280771.html"
2026-08-14,akakce.com,Motosiklet,CFmoto 250SR Sport Racing 250 cc Motosiklet,"190.110,49 TL +11 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-cfmoto-250-sr-fiyati,665577097.html"
2026-08-14,akakce.com,Motosiklet,Kuba Hussar 220 Pro Atv,"156.555,00 TL +2 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-kuba-hussar-220-pro-atv-fiyati,597876255.html"
2026-08-14,akakce.com,Motosiklet,Arora AR125 Sport Touring 125 cc Motosiklet,"136.990,00 TL +2 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-arora-ar125-sport-touring-125-cc-fiyati,1141682333.html"
2026-08-14,akakce.com,Motosiklet,Musatti Kai-Zen Chopper 249 cc Motosiklet,"315.000,00 TL TEK FİYAT","https://www.akakce.com/motosiklet/en-ucuz-musatti-kai-zen-chopper-249-cc-fiyati,1238364827.html"
2026-08-14,akakce.com,Motosiklet,Volta Revolt RS4 50 cc Scooter Motosiklet,"67.999,00 TL +2 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-volta-revolt-rs4-50-cc-benzinli-fiyati,901132900.html"
2026-08-14,akakce.com,Motosiklet,Mondial Cross X-Treme Maxx 200i Cross 197 cc Motosiklet,"85.710,00 TL +4 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-mondial-x-treme-maxx-200-i-yesil-motorsiklet-fiyati,1627175480.html"
2026-08-14,akakce.com,Motosiklet,Arora Max Pro 125 cc Scooter Motosiklet,"160.000,00 TL +2 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-arora-max-pro-scooter-fiyati,694914560.html"
2026-08-14,akakce.com,Motosiklet,Arora Hunter 300 T3 Onroad 176 cc ATV Motosiklet,"229.900,00 TL +7 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-arora-hunter-300-t3-onroad-atv-fiyati,266104834.html"
2026-08-14,akakce.com,Motosiklet,Motolux Nirvana Pro 50 cc Scooter Motosiklet,"61.999,00 TL +9 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-motolux-nirvana-pro-50-cc-scooter-fiyati,1213498788.html"
2026-08-14,akakce.com,Motosiklet,Mondial Strada 125 cc Scooter Motosiklet,"119.000,00 TL +7 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-mondial-strada-125-scooter-fiyati,527631765.html"
2026-08-14,akakce.com,Motosiklet,Motolux Cappadocia Chopper 125 cc Motosiklet,"121.990,00 TL +5 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-motolux-cappadocia-chopper-125-cc-fiyati,1097365954.html"
2026-08-14,akakce.com,Motosiklet,Arora Mojito 50 49 cc Scooter Motosiklet,"87.990,00 TL +4 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-arora-mojito-50-49-cc-scooter-fiyati,1024668817.html"
2026-08-14,akakce.com,Motosiklet,RKS K-Light 250 Chopper Cruiser 250 cc Motosiklet,"219.900,00 TL +2 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-rks-k-light-250-chopper-fiyati,369708807.html"
2026-08-14,akakce.com,Motosiklet,RKS RZ150X Adventure 150 cc Motosiklet,"157.900,00 TL TEK FİYAT","https://www.akakce.com/motosiklet/en-ucuz-rks-rz150x-adventure-150-cc-fiyati,1173941280.html"
2026-08-14,akakce.com,Motosiklet,RKS Blade 250 cc Scooter Motosiklet,"209.900,00 TL TEK FİYAT","https://www.akakce.com/motosiklet/en-ucuz-rks-blade-250-fiyati,681723239.html"
2026-08-14,akakce.com,Motosiklet,Arora Malibu Pro 125 cc Scooter Motosiklet,"74.990,00 TL +3 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-arora-malibu-pro-125-cc-fiyati,743010649.html"
2026-08-14,akakce.com,Motosiklet,Kuba Superlight 125 Chopper Cruiser 124 cc Motosiklet,"118.900,00 TL +1 FİYAT","https://www.akakce.com/motosiklet/en-ucuz-kuba-superlight-125-chopper-fiyati,1671467108.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 150 Pro HD 9 Vites 27.5 Jant Erkek Dağ Bisikleti,"20.425,00 TL +12 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc-150-pro-hd-9-vites-27-5-jant-erkek-dag-i-fiyati,1449926920.html"
2026-08-14,akakce.com,Bisiklet,Kron TX 150 HD 24 Vites 28 Jant Erkek Şehir Bisikleti,"20.425,00 TL +9 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-tx-150-hd-28-jant-24-vites-erkek-fiyati,69922867.html"
2026-08-14,akakce.com,Bisiklet,Belderia X7 MD 7 Vites 20 Jant Katlanır Bisiklet,"6.999,00 TL +5 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-belderia-x7-20-jant-7-vites-unisex-katlanir-siyah-neon-yesil-fiyati,1596023740.html"
2026-08-14,akakce.com,Bisiklet,Bisan TRX 8100 V 21 Vites 28 Jant Erkek Şehir Bisikleti,"11.999,00 TL +54 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-bisan-trx-8100-v-28-jant-21-vites-fiyati,688531934.html"
2026-08-14,akakce.com,Bisiklet,Kron TX 75 MD 21 Vites 28 Jant Erkek Şehir Bisikleti,"10.873,00 TL +12 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-tx-75-md-28-jant-21-vites-erkek-fiyati,681592330.html"
2026-08-14,akakce.com,Bisiklet,Belderia Pexma Titan V 21 Vites 26 Jant Erkek Şehir Bisikleti,"5.599,00 TL +4 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-belderia-pexma-26-jant-fiyati,1436814668.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 75 MD 21 Vites 29 Jant Erkek Dağ Bisikleti,"14.820,00 TL +22 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc-75-md-29-jant-21-vites-dag-i-fiyati,1050883564.html"
2026-08-14,akakce.com,Bisiklet,Rookie Venti V 21 Vites 20 Jant Çocuk Bisikleti,"5.792,75 TL +4 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-rookie-venti-20-jant-21-vites-amortisorlu-cocuk-i-fiyati,1350472056.html"
2026-08-14,akakce.com,Bisiklet,Ümit Alpina 1647 V 16 Jant Çocuk Bisikleti,"4.634,10 TL +47 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-umit-1647-alpina-bmx-16-jant-fiyati,4648275.html"
2026-08-14,akakce.com,Bisiklet,Ümit Alpina 2047 V 20 Jant Çocuk Bisikleti,"4.772,50 TL +68 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-umit-2047-alpina-20-jant-cocuk-i-fiyati,4648274.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 75 V 21 Vites 24 Jant Erkek Dağ Bisikleti,"12.157,38 TL +36 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc75-24-cocuk-erkek-v-fren-aluminyum-21-vites-onay-fiyati,1694121235.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 150 Pro HD 9 Vites 29 Jant Erkek Dağ Bisikleti,"23.400,00 TL +25 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc-150-pro-hd-9-vites-29-jant-dag-i-fiyati,1200114458.html"
2026-08-14,akakce.com,Bisiklet,Belderia Pexma V 12 Jant Çocuk Bisikleti,"1.699,00 TL +6 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-belderia-pexma-12-jant-fiyati,462665592.html"
2026-08-14,akakce.com,Bisiklet,TEC Eros V 21 Vites 24 Jant Kadın Dağ Bisikleti,"6.015,06 TL +8 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-belderia-tec-eros-24-jant-21-vites-v-fren-siyah-pembe-dag-bisikleti-fiyati,1975893563.html"
2026-08-14,akakce.com,Bisiklet,Bianchi Magma 27.X Essa HD 8 Vites 27.5 Jant Dağ Bisikleti,"26.448,00 TL +9 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-bianchi-magma-27-x-essa-hd-8-vites-27-5-jant-dag-i-fiyati,1359472492.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 100 HD 21 Vites 29 Jant Erkek Dağ Bisikleti,"17.486,82 TL +35 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc100-hd-29-jant-21-vites-erkek-fiyati,423654661.html"
2026-08-14,akakce.com,Bisiklet,TEC Eros V 21 Vites 26 Jant Kadın Dağ Bisikleti,"5.199,00 TL +11 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-tec-eros-26-jant-21-vites-kadin-dag-i-fiyati,877594952.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 75 MD 21 Vites 27.5 Jant Erkek Dağ Bisikleti,"14.789,91 TL +19 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc-75-md-27-5-21-vites-fiyati,680857968.html"
2026-08-14,akakce.com,Bisiklet,Ümit Stitch Atb 1641 V 16 Jant Kız Çocuk Bisikleti,"6.659,10 TL +53 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-umit-1641-stitch-atb-girls-16-jant-kiz-fiyati,1082243.html"
2026-08-14,akakce.com,Bisiklet,Tunca Baffy 15 Jant Çocuk Bisikleti,"2.690,00 TL +24 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-tunca-baffy-15-jant-fiyati,680214917.html"
2026-08-14,akakce.com,Bisiklet,Bianchi Magma 29.3 HD 21 Vites 29 Jant Erkek Dağ Bisikleti,"18.527,40 TL +42 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-bianchi-magma-29-3-hd-21-vites-29-jant-erkek-dag-fiyati,1190587583.html"
2026-08-14,akakce.com,Bisiklet,Carraro Sportive 225 HD 24 Vites 28 Jant Erkek Şehir Bisikleti,"23.668,20 TL +24 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-carraro-sportive-225-28-jant-24-vites-erkek-fiyati,2040085.html"
2026-08-14,akakce.com,Bisiklet,Kron El Nino HD 11 Vites 29 Jant Erkek Dağ Bisikleti,"70.874,90 TL +15 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-el-nino-hd-11-vites-29-jant-erkek-dag-i-fiyati,1237860889.html"
2026-08-14,akakce.com,Bisiklet,Mosso Marine Acr Hyd 21 Vites 26 Jant Katlanır Bisiklet,"20.475,00 TL +11 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-mosso-marine-acr-hyd-21-vites-26-jant-katlanir-fiyati,986862441.html"
2026-08-14,akakce.com,Bisiklet,Carraro Gravel G0 Claris MD 16 Vites 28 Jant Yol Bisikleti,"36.720,00 TL +13 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-carraro-gravel-g0-claris-md-28-jant-16-vites-yol-bisikleti-fiyati,755943296.html"
2026-08-14,akakce.com,Bisiklet,Kron XC 75 MD 21 Vites 26 Jant Erkek Dağ Bisikleti,"12.743,11 TL +29 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-kron-xc-75-md-26-jant-21-vites-fiyati,684351094.html"
2026-08-14,akakce.com,Bisiklet,Bisan Paradise S V 7 Vites 28 Jant Kadın Şehir Bisikleti,"8.999,00 TL +39 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-bisan-paradise-s-v-fren-28-jant-7-vites-sehir-i-fiyati,828639443.html"
2026-08-14,akakce.com,Bisiklet,Bisan Guida V 21 Vites 28 Jant Erkek Şehir Bisikleti,"9.999,00 TL +27 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-bisan-guida-28-jant-v-fren-trekking-gri-mavi-fiyati,4125722.html"
2026-08-14,akakce.com,Bisiklet,Bianchi Magma 29.1 HD 24 Vites 29 Jant Erkek Dağ Bisikleti,"22.319,07 TL +10 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-bianchi-magma-29-1-hd-29-jant-24-vites-erkek-dag-i-fiyati,647195661.html"
2026-08-14,akakce.com,Bisiklet,Salcano Hector V 21 Vites 26 Jant Erkek Dağ Bisikleti,"9.644,41 TL +33 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-salcano-hector-26-v-26-jant-21-vites-erkek-fiyati,460312.html"
2026-08-14,akakce.com,Bisiklet,Corelli Snoop 5.1 HD 21 Vites 27.5 Jant Erkek Dağ Bisikleti,"13.285,00 TL +5 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-corelli-snoop-5-1-hd-27-5-jant-21-vites-fiyati,645024757.html"
2026-08-14,akakce.com,Bisiklet,Ümit Cunda 2034 6S V 6 Vites 20 Jant Katlanır Bisiklet,"11.467,06 TL +10 FİYAT","https://www.akakce.com/bisiklet/en-ucuz-umit-2035-cunda-20-jant-fiyati,619821735.html"
