date,category,product,unit,monthly_qty,avg_unit_price_TRY,monthly_cost_TRY,n_matched,matched_products
Feb 2026,Fruits,Seasonal Fruit,Kg,12.9,378.06,4876.97,17,Mandalina Murcot Kg; Elma Starking  Kg; Elma Granny Smith Kg; Nar Kg; Kivi Kg; Elma Fuji Kg; Portakal Sıkma Lüx Kg; Çilek Kg; Elma Gala Kg; Tazedirekt Golden Elma Kg; Elma Golden  Kg.; Lavi Çilek 400 G; Lavi Vişne 400 G; Lavi Nar 400 G; Jumbo Sarı Kayısı Kg; Siyah Jumbo Üzüm Çekirdeksiz Kg; Kilis Karası Üzüm Kg
Feb 2026,Vegetables,Onion,Kg,18.0,285.56,5140.08,8,Organik Soğan Kg; Organik Mor Soğan Kg; Spesiyal Soğan File 2.5 Kg; Soğan Kırmızı Kg; Soğan Arpacık Kg; Nisan Arpacık Soğan Soyulmuş 250 G; Nisan Gıda Soyulmuş Arpacık Soğan 500 G; Talia Gümüş Soğan 300 G
Feb 2026,Vegetables,Eggplant / Zucchini,Kg,23.1,328.66,7592.05,4,Tazedirekt Organik Patlıcan Kemer Kg; Kabak Sakız  Kg; Patlıcan Kemer  Kg; Erüst Kabak Minyatür 250 G Paket Adet
Feb 2026,Vegetables,Other Vegetables,Kg,11.8,277.67,3276.51,1,Feast Taze Fasulye 450 G
Feb 2026,Oils,Olive Oil,Liter,1.1,1044.52,1148.97,57,"Aivalos Sızma Zeytinyağı Century 750 Ml; Tariş Kuzey Ege Sızma Zeytinyağı 1 L; Tariş Güney Ege Sızma Zeytinyağı 1 L; Komili Riviera Zeytinyağı 1 L; Kairos Organik Zeytinyağı Cam Şişe 500 Ml; Tariş Kuzey Ege Sızma Zeytinyağı 2 L; Asiltane Soğuk Sıkım Natürel Sızma Zeytinyağı…; Hayat Hatay Naturel Sızma Soğuk Sıkım Zeytiny…; Erken Hasat Soğuk Sıkım Zeytinyağı 500 Ml; Monteida Erken Hasat Natürel Sızma Zeytinyağı…; Yudum Egemden Riviera Zeytinyağı 1 L; Barbera Organik Soğuk Sıkım Naturel Sızma Zey…; Kristal Riviera Zeytinyağı 2 L Teneke; Gaia Oliva Natürel Sızma Zeytinyağı Ayvalık 5…; Gaia Oliva Acı Biber Çeşnili Zeytinyağı 250 M…; Komili Sızma Zeytinyağı 1 L; Gaia Pearls Turuncu Milas Memecik Zeytinyağı …; Kristal Riviera Zeytinyağı 1 L; Nermin Hanım Erken Hasat Soğuk Sıkım Zeytinya…; Asiltane Soğuk Sıkım Natürel Sızma Zeytinyağı…; Makaron Zeytinyağı 1Lt; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezzet…; Komili Naturel Sızma Zeytinyağı Yumuşak Lezze…; Gaia Pearls Turuncu Milas Memecik Zeytinyağ 2…; Aivalos Yakart Acı Kırmızı Biber Çeşnili Zeyt…; Gaia Pearls Milas Memecik Natürel Sızma Zeyti…; Barbera Soğuk Sıkım Naturel Sızma Zeytinyağı …; Aivalos Cızart Riviera Zeytinyağı 750 Ml; Tariş Organik Naturel Sızma Zeytinyağı 500 ml; Ayhan Sicimoğlu Sızma Zeytinyağı 500 Ml; Monteida Sızma Zeytinyağı 2 L; Aivalos Sızart Sızma Zeytinyağı 500 Ml; Monteida Sızma Zeytinyağı Anfora Şişe 500 Ml.; Kristal Natürel Sızma Zeytinyağı Dolgun Güçlü…; Komili Naturel Sızma Zeytinyağı Meyvemsi Lezz…; Makaron Zeytinyağı 500Ml; Monteida Erken Hasat Sızma Zeytinyağı 750 Ml; Yudum Egemden Sızma Zeytinyağı 400 Ml Soğuk S…; Yudum Egemden Sızma Zeytinyağı 400 Ml Erken H…; Tariş Kuzey Ege Sızma Zeytinyağı 0,5 Asit 500…; Yudum Egemden Sızma Zeytinyağı 500 Ml Ayvalık…; Güven Asa Erken Hasat Soğuk Sıkım Natürel Zey…; Gaia Oliva Limon Çeşnili Zeytinyağı 250 Ml; Güven Asa Soğuk Sıkım Natürel Sızma Zeytinyağ…; Royal Trüf Aromalı Zeytinyağı 250 Ml; Güven Asa Soğuk Sıkım Nat. Sızma Zeytinyağı 1…; Gaia Oliva Bergamot Çeşnili Zeytinyağı 250 Ml; Güven Asa Erken Hasat Soğuk Sıkım Natürel Sız…; Anadolu Hazineleri Organik Naturel Sızma Zeyt…; Olimilas Mature Soğuk Sıkım Zeytinyağı 500 Ml; Olivepia Altınözü Naturel Sızma Zeytinyağı 1 …; Komili Naturel Sızma Zeytinyağı Yumuşak Lezze…; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezzet…; Komili Soğuk Sıkma Zeytinyağı 500 Ml; Komili Naturel Sızma Zeytinyağı Akdeniz Lezze…; Kristal Natürel Sızma Zeytinyağı Dolgun Güçlü…; Nermin Hanım Zeytinliği Premium Blend Soğuk S…"
Feb 2026,Other Food Products,Grissini,Kg,2.1,1124.34,2361.11,20,Wefood Glutensiz Grissini Pancarlı 40 G; Arı 5 Tohumlu Mini Grissini 30 G; Arı Çok Tohumlu Ekşi Mayalı Grissini 100 G; Arı Tahıllı Mini Grissini 30 G; Arı Sade Mini Grissini 30 G; Unist Bakery Grissini Lungo Parmesanlı 120 G; Ülker Altınbaşak Grissini 125 G; Arı Grissini Light 100 G; Ülker Altınbaşak Grissini Çavdarlı 125 G; Arı Grissini Sade 100 G; Arı Grissini Sade Zeytinyağlı 100 G; Unist Bakery Grissini Lungo Haşhaşlı 120 G; Mehmet Sandal Tam Buğday Grissini 150 G; Homemade Glutensiz Zeytinyağlı Nohut Unlu Gri…; Homemade Glutensiz Zeytinyağlı & Pancarlı Gri…; Çörekotlu Grissini; Wefood Glutensiz Grissini Çörek Otu & Chialı …; Arı Organik Grissini Sade 125 G; Humm Organıc Organik Grissini Pancarlı 55 G; Humm Organic Organik Grissini Zeytinli  55 G
Mar 2026,Dairy Products,Yogurt,Kg,59.7,122.35,7304.3,5,Sek Çiftlik Kaymaksız Yoğurt 900 G; Eker Efsane Yoğurt 750 G; Sütaş Light Yoğurt 650 G; Pınar Yoğurt 150 G; Sek Light Yoğurt 500 G
Mar 2026,Dairy Products,White Cheese,Kg,5.7,880.49,5018.79,23,Elta Ada Organik Tam Yağlı Taze Beyaz Peynir …; Pınar Labne Tam Yağlı Taze Peynir 180G; Ünal Dilimli Klasik Beyaz Peynir 450 G; Bahçıvan Dilimli Beyaz Peynir 420 G; Ekici Beyaz Peynir Kg; Kiri Labne Tam Yağlı Taze Peynir 300 G; Kiri Tam Yağlı Taze Peynir 300 G; Pınar Az Yağlı Yüksek Proteinli Beyaz Peynir …; Tahsidaroğlu Klasik İnek Beyaz Peynir 1000 G; Köseli Tam Yağlı Olgunlaştırılmış Beyaz Peyni…; Yardımcı Edirne Tam Yağlı Beyaz Peynir Kg; Urfarm Feta Tam Yağlı Olgunlaştırılmış Beyaz …; Awassi Feta Tam Yağlı Olgunlaştırılmış Beyaz …; Ariste Dilimli Beyaz Peynir 250 G; Tangala Taze Peynir Patmol Amber 170 G; Taciroğlu Çikolatalı Yarım Yağlı Taze Peynir …; Akpınar Taze Beyaz Peynir Kg; Cebel Taze Peynir Çörekotlu (Bidon) 400G; H.ö.444 Olgn.tam Yağlı Kuru Dom.beyaz Peynir …; Gündoğdu Tam Yağlı Olgunlaştırılmış Beyaz Pey…; Bahçıvan Serpme Beyaz Peynir 200 G; Kiri Kekikli Tam Yağlı Taze Peynır 150 G; Philadelphia Tam Yağlı Taze Peynir 125 G
Mar 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,4.6,1434.95,6600.77,2,Kuzu Kuşbaşı Trakya Kıvırcık Kg; Dana Rosto Kuşbaşı Biga Yöresi Kg
Mar 2026,Meat and Protein,Chicken,Kg,10.3,774.61,7978.48,5,Orvital Organik Bütün Piliç Kg; Bolez Köylüm Piliç But İncik Kg; Keskinoğlu Dondurulmuş Piliç Fileturka 700 G; Tandoori Tavuk Şiş Kg; Ordinary-us Tavuk Külbastı 150 G
Mar 2026,Meat and Protein,Fish,Kg,6.9,1671.57,11533.83,17,Norveç Somon Hazır Fileto Kg; Levrek 600/800 g; Norveç Somon Fileto Kg; Levrek 1200/1300 g; Norveç Somon Dilim Kg; Norveç Somon Bütün 4-5 Kg; Kaya Levrek Toprak 1000/2000 Kg (M); Kocaman Hamsi Marine Sarımsaklı 200 G; Levrek 1300/1500 g; Kocaman Marine Hamsi 200 G; Conker Somon Pastrami Çemenli Somon 100 G; Leroy Asc Somon Marine 100 G; Admirals Somon Marıne Gravlax 100 G; Levrek 1100/1200 g; Somon Şiş Kg; Kallimanis Somon Fileto 300 G; Bağdat Balık Çeşnisi Değirmen 42 G
Mar 2026,Meat and Protein,Eggs,Piece,120.0,9.8,1176.0,6,Naturaköy Gezen Tavuk 15'Li Yumurta; Doğalım Cage Free 15Li Medium Yumurta 53-62 G; M Life Kafessiz 10'lu M Boy Yumurta (53-62g); Keskinoğlu Free Range M 10'lu Yumurta; Green Ranch M Boy Yumurta 10'lu (53 - 62 G); Naturaköy Gezen Tavuk 6'Lı Yumurta
Mar 2026,Legumes,Chickpeas,Kg,1.8,189.95,341.91,1,Reis Koçbaşı Nohut 1 Kg
Mar 2026,Nuts and Seeds,Walnut / Hazelnut / Peanut,Kg,2.7,945.39,2552.55,23,Tadım Ceviz İçi 150 G; Ceviz İçi Kelebek Yerli Kg; Jumbo Yer Fıstığı Tuzlu Kg; Tadım Fırınlanmış Tuzsuz Yer Fıstığı 180 G; Çifte Kavrulmuş Fındık Kg; Jumbo Yer Fıstığı Tuzsuz Kg; By İzzet Ceviz İçi 150 G; Şenocak Çifte Kavrulmuş Fındık 250 G; Şenocak Kavrulmuş Fındık 250G; Tadım Çiğ Fındık İçi 140 G; Tadım Tuzlu Yer Fıstığı 180 G; Tadım Kabuklu Yer Fıstığı 250 G; Jumbo Yer Fıstığı İçi  Çiğ Kg; Emsal Osmaniye Kabuklu Yer Fıstığı 250 G; Avşarlar Kavrulmuş Yer Fıstığı Tuzlu Jumbo 25…; Avşarlar Osmaniye Tuzsuz Jumbo Yer Fıstığı 25…; Avşarlar Çiğ Fındık İçi 250 G; Gigi's Ceviz İçi Elma Kurusu Karış.kuruyemiş …; Avşarlar Ceviz İçi Kelebek 250 G; Lorenz Nic Nac's Çıtır Kaplamalı Kavrulmuş Ye…; Tadım İşlenmiş Yer Fıstığı 180 G; Master Nut Kızartılmış Yer Fıstığı Tuzlu 150 …; Fropie Yer Fıstığı Hurma Proteinli Toplar 80 …
Mar 2026,Grains,Bread,Kg,18.0,398.84,7179.12,19,Backhaus Glutensiz Karabuğday Ekmek 750 G; İstanbul Organik Halk Ekmek 500 G; Mayaköy Organik Tahıllı Ekmek 400G; Klasik Ekşı Mayalı Ekmek 900 g; Siyez Evi Klasik Ekşi Mayalı Ekmek 600 g; Siyez Evi Sarı Buğday Ekmek Ekşi Mayalı; Backhaus Ekşi Mayalı Ekmek 1000 G; Backhaus Alman Çavdar Ekmek 220 G; Tam Buğday Ekşı Mayalı Ekmek; Siyez Evi Siyez Üç Tohumlu Ekmek; Zeytınlı Ekşı Mayalı Ekmek; Siyez Evi Ekşi Mayalı Tam Buğday Ekmek 600 g; İhe Altınçerez Fındıklı Ve Üzümlü Ekmek 60 G; Siyez Evi Ekşi Mayalı Alman Çavdar Ekmek; MesteMacher Çavdar Yulaf Tahıllı ve Buğday Ru…; Sofra Ekmek Adet (F7); La Lorraine Ekşi Mayalı Ekmek 220 G; La Lorraine Rustik Kepekli Ekmek Adet 95 G; Divan Brucato Kıtır Ekmek 45 G
Mar 2026,Fruits,Banana,Kg,16.7,179.95,3005.16,2,Tazedirekt Muz Organik Kg; Muz İthal Kg
Mar 2026,Fruits,Seasonal Fruit,Kg,12.9,579.35,7473.62,18,Mandalina Murcott Kg; Elma Granny Smith Kg; Elma Starking  Kg; Elma Fuji Kg; Kivi Kg; Üzüm Red Globe İthal Kg; Elma Golden  Kg.; Portakal Sıkma Lüx Kg; Portakal Mersin Kg.; Tazedirekt Çilek Kg; Karpuz Ithal Kg; Çilek Kg; Lavi Vişne 400 G; Homemade Chıa & Fındıklı İncir Topları 45 G; Jumbo Sarı Kayısı Kg; Siyah Jumbo Üzüm Çekirdeksiz Kg; Kilis Karası Üzüm Kg; Siyah Üzüm Çekirdeksiz Kg
Mar 2026,Vegetables,Onion,Kg,18.0,333.93,6010.74,7,Organik Soğan Kg; Organik Mor Soğan Kg; Spesiyal Soğan File 2.5 Kg; Soğan Arpacık Kg; Nisan Gıda Soyulmuş Arpacık Soğan 500 G; Nisan Arpacık Soğan Soyulmuş 250 G; Talia Gümüş Soğan 300 G
Mar 2026,Vegetables,Eggplant / Zucchini,Kg,23.1,371.16,8573.8,4,Tazedirekt Organik Patlıcan Kemer Kg; Kabak Sakız  Kg; Patlıcan Kemer  Kg; Erüst Kabak Minyatür 250 G Paket Adet
Mar 2026,Vegetables,Other Vegetables,Kg,11.8,263.81,3112.96,2,Fasulye Çalı  Kg; Feast Taze Fasulye 450 G
Mar 2026,Oils,Olive Oil,Liter,1.1,1011.4,1112.54,59,"Erken Hasat Soğuk Sıkım Zeytinyağı 500 Ml; Tariş Kuzey Ege Sızma Zeytinyağı 2 L; Komili Riviera Zeytinyağı 1 L; Tariş Güney Ege Sızma Zeytinyağı 1 L; Aivalos Sızma Zeytinyağı Century 750 Ml; Komili Naturel Sızma Zeytinyağı Yumuşak Lezze…; Tariş Organik Naturel Sızma Zeytinyağı 500 ml; Kristal Natürel Sızma Zeytinyağı Dolgun Güçlü…; Tariş Kuzey Ege Sızma Zeytinyağı 1 L; Monteida Erken Hasat Natürel Sızma Zeytinyağı…; Makaron Zeytinyağı 1Lt; Komili Soğuk Sıkma Zeytinyağı 500 Ml; Olivepia Altınözü Naturel Sızma Zeytinyağı 1 …; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezzet…; Güven Asa Soğuk Sıkım Nat. Sızma Zeytinyağı 1…; Nermin Hanım Erken Hasat Soğuk Sıkım Zeytinya…; Makaron Zeytinyağı 500Ml; Ayhan Sicimoğlu Sızma Zeytinyağı 500 Ml; Monteida Sızma Zeytinyağı 2 L; Kairos Organik Zeytinyağı Cam Şişe 500 Ml; Güven Asa Erken Hasat Soğuk Sıkım Natürel Sız…; Komili Naturel Sızma Zeytinyağı Akdeniz Lezze…; Komili Naturel Sızma Zeytinyağı Yumuşak Lezze…; Tariş Naturel Sızma Zeytinyağı 1 L; Gaia Pearls Turuncu Milas Memecik Zeytinyağ 2…; Monteida Sızma Zeytinyağı Anfora Şişe 500 Ml.; Gaia Oliva Limon Çeşnili Zeytinyağı 250 Ml; Aivalos Sızart Sızma Zeytinyağı 500 Ml; Güven Asa Erken Hasat Soğuk Sıkım Natürel Zey…; Komili Taş Baskı Zeytinyağı 500 Ml; Yudum Egemden Sızma Zeytinyağı 400 Ml Soğuk S…; Yudum Egemden Şef Gibi Yumuşak Sızma Zeytinya…; Olimilas Mature Soğuk Sıkım Zeytinyağı 500 Ml; The Mıll Erk.hasat Natürel Sızma Zeytinyağı 5…; Yudum Egemden Sızma Zeytinyağı Yumuşak Lezzet…; Gaia Oliva Bergamot Çeşnili Zeytinyağı 250 Ml; Gaia Pearls Milas Memecik Natürel Sızma Zeyti…; Royal Trüf Aromalı Zeytinyağı 250 Ml; Kristal Riviera Zeytinyağı 2 L Teneke; Barbera Soğuk Sıkım Naturel Sızma Zeytinyağı …; Aivalos Yakart Acı Kırmızı Biber Çeşnili Zeyt…; Güven Asa Soğuk Sıkım Natürel Sızma Zeytinyağ…; Aivalos Cızart Riviera Zeytinyağı 750 Ml; Kristal Natürel Sızma Zeytinyağı Dolgun Güçlü…; Kristal Riviera Zeytinyağı 1 L; Gaia Oliva Acı Biber Çeşnili Zeytinyağı 250 M…; Yudum Egemden Riviera Zeytinyağı 1 L; Nermin Hanım Zeytinliği Premium Blend Soğuk S…; Gaia Pearls Turuncu Milas Memecik Zeytinyağı …; Hayat Hatay Naturel Sızma Soğuk Sıkım Zeytiny…; Asiltane Soğuk Sıkım Natürel Sızma Zeytinyağı…; Gaia Oliva Natürel Sızma Zeytinyağı Ayvalık 5…; Barbera Organik Soğuk Sıkım Naturel Sızma Zey…; Asiltane Soğuk Sıkım Natürel Sızma Zeytinyağı…; Tariş Naturel Sızma Zeytinyağı 2 L; Yudum Egemden Sızma Zeytinyağı 500 Ml Ayvalık…; Komili Naturel Sızma Zeytinyağı Meyvemsi Lezz…; Yudum Egemden Riviera Zeytinyağı 2 L; Tariş Kuzey Ege Sızma Zeytinyağı 0,5 Asit 500…"
Mar 2026,Other Food Products,Grissini,Kg,2.1,1520.81,3193.7,16,Wefood Glutensiz Grissini Pancarlı 40 G; Unist Bakery Grissini Lungo Parmesanlı 120 G; Arı Çok Tohumlu Ekşi Mayalı Grissini 100 G; Arı Grissini Sade 100 G; Ülker Altınbaşak Grissini 125 G; Arı Grissini Light 100 G; Mehmet Sandal Tam Buğday Grissini 150 G; Unist Bakery Grissini Lungo Acılı 120 G; Unist Bakery Grissini Lungo Haşhaşlı 120 G; Homemade Glutensiz Zeytinyağlı Nohut Unlu Gri…; Homemade Glutensiz Zeytinyağlı & Pancarlı Gri…; Çörekotlu Grissini; Wefood Glutensiz Grissini Çörek Otu & Chialı …; Arı Organik Grissini Sade 125 G; Humm Organıc Organik Grissini Pancarlı 55 G; Humm Organic Organik Grissini Zeytinli  55 G
Apr 2026,Dairy Products,Yogurt,Kg,59.7,104.51,6239.25,3,Sek Çiftlik Kaymaksız Yoğurt 900 G; Eker Efsane Yoğurt 750 G; Sütaş Light Yoğurt 650 G
Apr 2026,Dairy Products,White Cheese,Kg,5.7,777.83,4433.63,25,Elta Ada Organik Tam Yağlı Taze Beyaz Peynir …; Raya Organik Jersey Sütünden Tam Yağlı Taze B…; Pınar Labne Tam Yağlı Taze Peynir 180G; Ünal Dilimli Klasik Beyaz Peynir 450 G; Bahçıvan Dilimli Beyaz Peynir 420 G; Yardımcı Edirne Tam Yağlı Beyaz Peynir Kg; Ekici Beyaz Peynir Kg; Ariste Dilimli Beyaz Peynir 250 G; Philadelphia Tam Yağlı Taze Peynir 125 G; Kiri Kekikli Tam Yağlı Taze Peynır 150 G; Kiri Labne Tam Yağlı Taze Peynir 300 G; Akmeşe Organik Tam Yağlı Olgunlaştırılmış Bey…; H.ö.444 Olgn.tam Yağlı Kuru Dom.beyaz Peynir …; Gündoğdu Tam Yağlı Olgunlaştırılmış Beyaz Pey…; Awassi Feta Tam Yağlı Olgunlaştırılmış Beyaz …; Altınkılıç Tam Yağlı Otlu Beyaz Peynir Kg; Bahçıvan Serpme Beyaz Peynir 200 G; Kiri Labne Tam Yağlı Taze Peynir 150 G; Taciroğlu Çikolatalı Yarım Yağlı Taze Peynir …; Cebel Taze Peynir Çörekotlu (Bidon) 400G; Urfarm Feta Tam Yağlı Olgunlaştırılmış Beyaz …; Pınar Az Yağlı Yüksek Proteinli Beyaz Peynir …; Akpınar Taze Beyaz Peynir Kg; Kiri Tam Yağlı Taze Peynir 300 G; Tahsidaroğlu Klasik İnek Beyaz Peynir 1000 G
Apr 2026,Meat and Protein,Cubed Meat / Lamb Meat,Kg,4.6,1429.95,6577.77,2,Kuzu Kuşbaşı Trakya Kıvırcık Kg; Dana Rosto Kuşbaşı Biga Yöresi Kg
Apr 2026,Meat and Protein,Chicken,Kg,10.3,613.81,6322.24,19,Banvit Piliç Bonfile Kg; Orvital Organik Piliç But Kg; Bolez Köylüm Piliç But İncik Kg; Bolez Köylüm Piliç Bonfile Kg; Bolez Köylüm Piliç Baget Kg; Banvit Piliç Pirzola Kg; Orvital Organik Bütün Piliç Kg; Banvit Piliç Kalçalı But Kg; Banvit Piliç Baget Kg; Bolez Köylüm Piliç Kanat Kg; Orvital Organik Piliç But Pirzola Kg; Banvit Piliç Kanat Kg; Orvital Organik Dondurulmuş Piliç Baget 550 G; Orvital Organik Dondurulmuş Piliç But Pirzola…; Orvital Organik Dondurulmuş Piliç Kanat 450 G; Orvital Organik Poşetli Donuk Bütün Piliç Kg; Keskinoğlu Dondurulmuş Piliç Fileturka 700 G; Tandoori Tavuk Şiş Kg; Ordinary-us Tavuk Külbastı 150 G
Apr 2026,Meat and Protein,Fish,Kg,6.9,1736.25,11980.12,16,Levrek 600/800 g; Levrek 1500/1800 g; Levrek 1200/1300 g; Admirals Somon Marıne Gravlax 100 G; Santa Bremor Somon Havyarı İkamesi Kırmızı 23…; Santa Bremor Balık Esaslı Havyar İkamesi Siya…; Leroy Asc Somon Marine 100 G; Kocaman Marine Hamsi 200 G; Kocaman Hamsi Marine Sarımsaklı 200 G; Levrek Deniz İri 2500 - 3000 g; Levrek 1300/1500 g; Norveç Somon Bütün 4-5 Kg; Susamlı Teriyaki Somon Kg; Somon Şiş Kg; Kallimanis Somon Fileto 300 G; Bağdat Balık Çeşnisi Değirmen 42 G
Apr 2026,Meat and Protein,Eggs,Piece,120.0,9.08,1089.6,4,Naturaköy Gezen Tavuk 15'Li Yumurta; M Life Kafessiz 10'lu M Boy Yumurta (53-62g); Doğalım Cage Free 15Li Medium Yumurta 53-62 G; Green Ranch M Boy Yumurta 10'lu (53 - 62 G)
Apr 2026,Legumes,Chickpeas,Kg,1.8,189.95,341.91,1,Reis Koçbaşı Nohut 1 Kg
