product_name,price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Alba Bloom Çift Kişilik Çok Amaçlı Örtü 200x220 cm Mavi,3999.98,05,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
Alba Cam Şamdan Kırmızı,2199.98,05,-0.0004545475206597999,-0.0004545475206597999,-0.0004545475206597999,-0.0004545475206597999
Alba Dekoratif Aydınlatma Naturel,8499.98,05,6.249882812353513,,,
Alba Metal Çerçeve Gold,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Alba Metal Çerçeve Silver,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,14.28522448699707
Albero Yılbaşı Ağacı Süsü 12.5 cm Yeşil,999.98,05,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915
Alder Mdf Dekoratif 30x14 cm Kahverengi,7499.98,05,-0.00013333351111425852,-0.00013333351111425852,,
Alena Mdf Dekoratif 40x14 cm Kahverengi,7999.98,05,-0.0001250001562529238,-0.0001250001562529238,,
Alena Mdf Dekoratif Kahve,4999.98,05,-0.00020000040000516558,-0.00020000040000516558,,
Alesa Cam Vazo Multicolor,6999.98,05,-0.00014285734694218533,-0.00014285734694218533,-0.00014285734694218533,-0.00014285734694218533
Alesa Cam Şamdan Turuncu,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Alesta Yılbaşı Ağacı Süsü 12.5 cm Siyah,999.98,05,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915
"Alexi Salata Kurutucu Mutfak Gereci 25,6x25,6x14,2 cm Turuncu",1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Alexy Soyacak 20 cm Mavi,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Alfred Plastik Kavanoz Yeşil,699.94,05,-0.001428673476675606,-0.001428673476675606,-0.001428673476675606,-0.001428673476675606
Alice Cam Kase Şeffaf,419.99,05,,0.0,0.0,-50.000595245181486
Alice Müzik Kutusu 17 cm Kırmızı,12499.98,05,-8.000006400179743e-05,-8.000006400179743e-05,,-8.000006400179743e-05
Alice Saklama Kabı Turuncu,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Alice Saklama Kabı Zeytin Yeşili,1199.98,05,-0.0008333402778348906,-0.0008333402778348906,-0.0008333402778348906,-0.0008333402778348906
Aligne Pamuk Kurulama Bezi 30x50 cm Antrasit,999.98,05,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915
Alina Cam Baharatlık Bordo,649.94,05,-0.0015385798907594284,-0.0015385798907594284,-0.0015385798907594284,-0.0015385798907594284
Alina Dokuma Kırlent Kılıfı Tarçın,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Aline 3lü Ölçü Kabı Mutfak Gereci 8x8x9 cm Şeffaf,1299.94,05,-0.0007692603561668452,-0.0007692603561668452,-0.0007692603561668452,-0.0007692603561668452
Aline 5’li Ölçü Kaşığı Mutfak Gereci 23X16 cm Yeşil,849.94,05,-0.0011765397964575452,-0.0011765397964575452,-0.0011765397964575452,-0.0011765397964575452
Aline Plastik 4lü Saklama Kabı 280 ml Yeşil-Mavi,1049.98,05,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552
Aline Soyacak 28 cm Mavi,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Alisia Polyresin Çerçeve 10x15 cm Bej,2999.98,05,-0.0003333344444402659,-0.0003333344444402659,-0.0003333344444402659,525.0088543511323
Alissa 5li Rende 24x11 cm Renkli,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Alissa Soyacak 14 cm Turuncu,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Alissa Soyacak 14 cm Yeşil,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Alisya Polyresin Çerçeve 10x15 cm Bej,3249.98,05,-0.0003076932544335069,-0.0003076932544335069,455.56163353219705,525.0081732341006
Alita Polyresin Çerçeve 10x15 cm Bej – Bordo,3249.98,05,-0.0003076932544335069,-0.0003076932544335069,-0.0003076932544335069,455.56163353219705
Alium Tek Dal Yapay Çiçek 94 cm Pembe,1399.98,05,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243
All Fresh Inox Paslanmaz Çelik Erzak Kabı Silver,2749.98,05,9.999639998560005,9.999639998560005,9.999639998560005,9.999639998560005
All Fresh Square Borosilikat Erzak Kabı Şeffaf,479.99,05,,,,-72.57184326767582
All Raindrop New Bone China Kupa 345 ml Siyah - Beyaz,1999.98,05,,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Allegra Kandil Şeffaf,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Allegro Borosilikat Cam Çift Cidarlı Kupa 200 ml Şeffaf,1499.98,05,,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Aloe Vera Maske 25 ml Yeşil,699.94,05,-0.001428673476675606,-0.001428673476675606,-0.001428673476675606,-0.001428673476675606
Alonza Dekoratif Tepsi Gold,3999.98,05,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
Alonza Yılbaşı Ağaç Süsü Multicolor,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Aluna Metal Ekmek Sepeti Bej,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Aluna Suni Deri Sepet Siyah,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Alure Yılbaşı Ağaç Süsü Multicolor,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Alvin Yılbaşı Ağaç Süsü Multicolor,1149.98,05,-0.0008695727788929386,-0.0008695727788929386,-0.0008695727788929386,-0.0008695727788929386
Alvina Porselen 12 Parça 6 Kişilik Çay Seti 165 ml Mavi - Pembe,4499.98,05,,,400.00333337037074,400.00333337037074
Alyysa Metal Çerçeve Lila,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,34.61902380860802
Alyysa Metal Çerçeve Mint,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Alyysa Metal Çerçeve Pudra,1299.94,05,-0.0007692603561668452,-0.0007692603561668452,-0.0007692603561668452,-0.0007692603561668452
Amaranthus Kumaş Tek Dal Yapay Çiçek Açık Pembe,1249.98,05,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728,24.999249992499927
Amaranthus Kumaş Tek Dal Yapay Çiçek Koyu Pembe,1249.98,05,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728,24.999249992499927
Amaranthus Kumaş Tek Dal Yapay Çiçek Krem,1249.98,05,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728,24.999249992499927
Amare Tek Dal Yapay Çiçek 90 cm Kırmızı,1199.98,05,-0.0008333402778348906,-0.0008333402778348906,-0.0008333402778348906,
Amber Woods Kokulu Mum 120 gr Kahverengi,1399.98,05,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243
Amelie Dekoratif Kırlent 35x55 cm Hardal,2999.98,05,-0.0003333344444402659,-0.0003333344444402659,-0.0003333344444402659,
Amity Metal Maşa Gri,1399.98,05,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243
Amity Paslanmaz Çelik Maşa 26 cm Siyah,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Amity Silikon Spatula 30 cm Renkli,1149.98,05,-0.0008695727788929386,-0.0008695727788929386,-0.0008695727788929386,-0.0008695727788929386
Amour Porselen Isıtıcılı Demlik Seti 850 ml Beyaz,4499.98,05,-0.00022222271605533078,-0.00022222271605533078,-0.00022222271605533078,-0.00022222271605533078
Amy Dekoratif Jüt Kilim Natural,2559.99,05,0.0,0.0,-84.00005250003282,-84.00005250003282
Ancel Fırın Eldiveni ve Tutacak Seti Lacivert,2249.98,05,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559
Anchor Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Mavi-Yeşil,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Anchor Yılbaşı Ağaç Süsü Multicolor,2249.98,05,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559
Andora Örgü Sepet Pembe,2249.98,05,-0.0004444464197513559,49.99966666444443,49.99966666444443,12.49956249781249
Andre Tek Dal Yapay Çiçek 80 cm Kahve,849.94,05,-0.0011765397964575452,-0.0011765397964575452,-0.0011765397964575452,-0.0011765397964575452
Andre Yılbaşı Ağaç Süsü Multicolor,1299.98,05,-0.0007692366864353498,-0.0007692366864353498,-0.0007692366864353498,-0.0007692366864353498
Andre Çerçeve Krem,479.99,05,0.0,0.0,-88.00022000055002,-88.00022000055002
Andy Saklama Kabı Şeffaf,899.98,05,-0.0011111234569262886,-0.0011111234569262886,-0.0011111234569262886,-0.0011111234569262886
"Angela Mum 7x4,5x7,5 cm Kırmızı",1274.89,05,-0.0007843752451165506,-0.0007843752451165506,-0.0007843752451165506,-0.0007843752451165506
"Angela Mum 9x6,5x11 cm Kırmızı",1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Angela Yılbaşı Ağaç Süsü Multicolor,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
"Angelina Çelik 6lı Bıçak 19,5 cm Pembe",1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Angely New Bone China Kupa 270 ml Beyaz,1199.98,05,-0.0008333402778348906,-0.0008333402778348906,-0.0008333402778348906,-0.0008333402778348906
Angely New Bone China Kupa 270 ml Gri,999.98,05,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915,-16.66763889699081
Angled New Bone China 2 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Lila,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Anica Yılbaşı Ağaç Süsü 7 cm Gold,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Anica Yılbaşı Ağaç Süsü 7 cm Kırmızı,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Anica Yılbaşı Ağaç Süsü 7 cm Silver,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Anissa Kar Küresi 14 cm Kırmızı,5999.98,05,-0.0001666669444485454,-0.0001666669444485454,-0.0001666669444485454,-0.0001666669444485454
Anissa Yılbaşı Ağaç Süsü Multicolor,1299.98,05,-0.0007692366864353498,-0.0007692366864353498,-0.0007692366864353498,-0.0007692366864353498
"Anna Banyo Sıvı Sabunluk 14,5 cm Şeffaf",1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Antiquelle Porselen Kase 16 cm Krem,1249.98,05,,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728
Antiquelle Porselen Kase 16 cm Yeşil,1249.98,05,,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728
Antiquelle Porselen Pasta Tabağı 20 cm Krem,999.98,05,,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915
Antiquelle Porselen Pasta Tabağı 20 cm Yeşil,999.98,05,,-0.0010000100000990915,-0.0010000100000990915,-0.0010000100000990915
Antiquelle Porselen Servis Tabağı 25 cm Krem,1749.98,05,,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Antiquelle Porselen Servis Tabağı 25 cm Yeşil,1749.98,05,,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Antiquelle Porselen Çukur Tabak 20 cm Krem,1499.98,05,,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Antiquelle Porselen Çukur Tabak 20 cm Yeşil,1499.98,05,,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Antoine Cam Tereyağlık,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Apple 20li Kağıt Peçete Kırmızı,1049.98,05,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552
Apple Melamin Nihale 17 cm Renkli,1399.98,05,,-0.0007142908163623243,-0.0007142908163623243,-0.0007142908163623243
Apple Rose Oda Spreyi 300 ml Şeffaf,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Apple Rose Çubuklu Oda Kokusu 95 ml Şeffaf,2999.98,05,-0.0003333344444402659,-0.0003333344444402659,-0.0003333344444402659,-0.0003333344444402659
Aqua Pamuk Yüz Havlusu 50x80 cm Fildişi,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Aqua Pamuk Yüz Havlusu 50x80 cm Gri,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Aqua Pamuk Yüz Havlusu 50x80 cm Lacivert,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Aqua Pamuk Yüz Havlusu 50x80 cm Yeşil,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Aqua Rhythm Seramik Kase 20 cm Beyaz - Lacivert,1249.98,05,,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728
Aqualis 20li Kağıt Peçete 33x33 cm Mavi-Beyaz,1049.98,05,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552
Aquatic Flowers King Size Çok Amaçlı Örtü 240x220 cm Lacivert,4499.98,05,-0.00022222271605533078,-0.00022222271605533078,-0.00022222271605533078,-0.00022222271605533078
Aquatine Pamuk Kurulama Bezi 30x50 cm Beyaz - Mavi,799.94,05,-0.0012500781298819808,-0.0012500781298819808,-0.0012500781298819808,-0.0012500781298819808
Arborelle Seramik Bardak Altlığı 10.8x0.8 cm Siyah - Beyaz,999.94,05,,-0.0010000500024992154,-0.0010000500024992154,-0.0010000500024992154
Arbre Halı 100x200 cm Bej,6749.98,05,-0.00014814836763044507,-0.00014814836763044507,-0.00014814836763044507,-0.00014814836763044507
Arbre Halı 100x300 cm Bej,9999.98,05,-0.0001000001000022828,-0.0001000001000022828,-0.0001000001000022828,-0.0001000001000022828
Arcane Runner 40x140 cm Beyaz - Lacivert,2199.98,05,-0.0004545475206597999,-0.0004545475206597999,-0.0004545475206597999,-0.0004545475206597999
Areka Yılbaşı Ağacı Süsü 10 cm Gold,1149.98,05,-0.0008695727788929386,-0.0008695727788929386,-0.0008695727788929386,-0.0008695727788929386
Areka Çerçeve 13x18 cm Kahverengi,3499.98,05,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244
Aremis Çerçeve 13x18 cm Krem,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Arena Koltuk Şalı 170x210 cm Bej,2999.98,05,-0.0003333344444402659,-0.0003333344444402659,-0.0003333344444402659,-0.0003333344444402659
Arian Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Yeşil-mor,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Arian Nova Borosilikat Saklama Kabı Şeffaf,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Arina Cam Ayaklı Kase Yeşil-Turuncu,999.98,05,-0.0010000100000990915,-0.0010000100000990915,-16.66763889699081,-16.66763889699081
Aris Seramik Abajur Bej,7999.98,05,-0.0001250001562529238,-0.0001250001562529238,-0.0001250001562529238,-0.0001250001562529238
Arlena Seramik 2li Kahve Fincan Takımı 105 ml Açık Turuncu-Pudra,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Arlo Halı Gri-Beyaz,5999.98,05,-0.0001666669444485454,-0.0001666669444485454,455.55884776710894,455.55884776710894
Arnie Cam Kesme Tahtası 20x30 cm Sarı-Yeşil-Mavi-Kırmızı,1399.98,05,,-0.0007142908163623243,-0.0007142908163623243,
Arnie Cam Kesme Tahtası Renkli,2249.98,05,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559
Arnie Dekoratif Kırlent 35x50 cm Ekru,3999.98,05,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
Arnie Çelik Rende 23x7 cm Bordo,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Artistic Bloom Dekoratif Kırlent 40 cm Kahverengi,3999.98,05,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
Artistic Bloom Dekoratif Kırlent 40 cm Yağ Yeşili,3999.98,05,,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
"Artistic Bloom Dekoratif Kırlent 40,0x30,5x1,5 cm Kiremit",4999.98,05,-0.00020000040000516558,-0.00020000040000516558,-0.00020000040000516558,-0.00020000040000516558
Artistic Garden Melamin 4lü Kahvaltılık 30x21 cm Renkli,3499.98,05,,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244
Artistic Leafy Pamuklu Brodeli Yüz Havlusu 50x80 cm Ekru-Sarı,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Artistry Akasya-Cam 3 Parça Sunumluk 36x11x6 Cm Kahve,2499.98,05,,-0.0004000015999969413,-0.0004000015999969413,-0.0004000015999969413
Arzu Sabancı Bubble Cam El Yapımı Sürahi 1200 ml Şeffaf,2499.98,05,,-0.0004000015999969413,-0.0004000015999969413,-0.0004000015999969413
Arzu Sabancı Mystery Stoneware Pasta Tabağı 20 cm Terracotta,1149.94,05,,-0.0008696030262177404,,
Arzu Sabancı Splash 2li Misafir Peçetesi Krem-Turuncu,2749.98,05,-0.0003636376859466228,-0.0003636376859466228,-0.0003636376859466228,-0.0003636376859466228
Arzu Sabancı Torcello Cam El Yapımı Bardak 440 ml Koyu Mavi,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Arzu Sabancı Torcello Cam El Yapımı Bardak 440 ml Mavi,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Ashara Koltuk Şalı 170x210 cm Multicolor,3499.98,05,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244
Ashley Kolay Ütülenir 2li Yastık Kılıfı 50x70 cm Mavi,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,
Ashley Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Bordo,1749.98,05,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332,-0.0005714318367528332
Ashley Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Mavi,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Ashley Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Siyah,2249.98,05,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559,-0.0004444464197513559
Ashley Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Yeşil,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Aspen Paslanmaz Çelik Rende 24 cm Natural,1249.98,05,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728,-0.0008000064000504728
Aspen Çerçeve 13x18 cm Silver,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Aspen Çerçeve Gold,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
"Aster Paslanmaz Çelik Rende 10,5x27,9x3,6 cm Yeşil",1249.98,05,,-0.0008000064000504728,-0.0008000064000504728,
Aster Plastik El Rondosu Mutfak Gereci 13x11 cm Yeşil,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Astra Yılbaşı Ağaç Süsü Multicolor,1499.98,05,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Astral Borosilikat Cam Çift Cidarlı Kupa Şeffaf,1499.98,05,,-0.0006666711111401346,-0.0006666711111401346,-0.0006666711111401346
Astrion Seramik Bardak Altlığı 11 cm Lacivert,799.94,05,,-0.0012500781298819808,-0.0012500781298819808,-0.0012500781298819808
Audra Çerçeve 8x8 cm Multicolor,2749.98,05,-0.0003636376859466228,-0.0003636376859466228,-0.0003636376859466228,-0.0003636376859466228
Aura Boncuk Elyaf Yastık 50x70 cm Gri,3749.98,05,-0.00026666737777336825,-0.00026666737777336825,-0.00026666737777336825,-0.00026666737777336825
Aura Çerçeve 8x8 cm Multicolor,2749.98,05,-0.0003636376859466228,-0.0003636376859466228,455.5627386411846,525.0096593104388
Aurelia Halı 100x200 cm Bej,6749.98,05,-0.00014814836763044507,-0.00014814836763044507,-0.00014814836763044507,-0.00014814836763044507
Aurelia Halı 120x180 cm Bej,6999.98,05,-0.00014285734694218533,-0.00014285734694218533,-0.00014285734694218533,-0.00014285734694218533
Aurelia Halı 160X230 cm Bej,12999.98,05,-7.692313609639913e-05,-7.692313609639913e-05,-7.692313609639913e-05,-7.692313609639913e-05
Aurelia Halı 80x150 cm Bej,3999.98,05,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
Aurelia Halı 80x300 cm Bej,7499.98,05,-0.00013333351111425852,-0.00013333351111425852,-0.00013333351111425852,-0.00013333351111425852
Aurelia Çift Kişilik Pike Takımı 200x220 cm Sarı,7499.98,05,,,15.384485206900317,15.384485206900317
Auro Cam Şişe 450 ml Şeffaf,1199.98,05,,-0.0008333402778348906,-0.0008333402778348906,-0.0008333402778348906
Autumn Branch Baskılı Pamuklu Tek Kişilik Pike 150x220 cm Pembe,3499.98,05,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244,-0.00028571510203639244
Autumn Branch Baskılı Pamuklu Çift Kişilik Pike 200x220 cm Pembe,3999.98,05,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508,-0.0002500006249956508
Autumn Branch Kolay Ütülenir 2li Yastık Kılıfı 50x70 cm Pembe,1999.98,05,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453,-0.0005000025000120453
Autumn Flower 20li Kağıt Peçete Renkli,1049.98,05,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552,-0.0009523900227612552
