item_name,price,category,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Esther Halı 80x300 cm Bej,16999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Ethnic Bukle Kilim Natural,5499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Etna Halı Bej,2719.99,Halı&Kilim,2026-05-29,05,0.0,-84.00004941179378,-84.00004941179378,
Etnich Pamuklu Bukle Kilim Bej - Kahve,2599.99,Halı&Kilim,2026-05-29,05,-65.3334204445606,0.0,0.0,
Floweret Pamuklu Bukle Kilim 80x150 cm Pudra,4499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,525.0072917679412,
Floweret Pamuklu Bukle Kilim Krem,1599.99,Halı&Kilim,2026-05-29,05,0.0,-84.000084000084,-84.000084000084,
Furry Pelüş Halı Bej,12499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Furry Pelüş Post 120x180 cm Antrasit,2699.99,Halı&Kilim,2026-05-29,05,0.0,0.0,12.50005208355035,
Furry Pelüş Post 80x150 cm Acı Kahve,1759.99,Halı&Kilim,2026-05-29,05,0.0,0.0,14.285807050695135,
Furry Pelüş Post Beyaz,12499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,525.0026250131251,
Furry Pelüş Post Pudra,12499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,525.0026250131251,
Gia Halı 100x200 cm Bej,10999.99,Halı&Kilim,2026-05-29,05,0.0,,,
Gia Halı 100x300 cm Bej,15999.99,Halı&Kilim,2026-05-29,05,0.0,,,
Gia Halı 120x180 cm Bej,11499.99,Halı&Kilim,2026-05-29,05,0.0,,,
Gia Halı 160X230 cm Bej,18999.99,Halı&Kilim,2026-05-29,05,0.0,,,
Gia Halı 80x150 cm Bej,5999.99,Halı&Kilim,2026-05-29,05,0.0,,,
Gia Halı 80x300 cm Bej,13999.99,Halı&Kilim,2026-05-29,05,0.0,,,
Hedra Halı Multicolor,2239.99,Halı&Kilim,2026-05-29,05,0.0,-84.00006000004285,-84.00006000004285,
Hello Happy Day Kapı Önü Paspası 33x60 cm Natural,2499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Hora Halı 100x200 cm Bej,15499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Hora Halı 100x300 cm Bej,19999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Hora Halı 80x150 cm Bej,9499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Hora Halı 80x300 cm Bej,15499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Jazz Halı Bej,2399.99,Halı&Kilim,2026-05-29,05,0.0,-84.00005600003733,-84.00005600003733,
Juliet Yuvarlak Dekoratif Jüt Kilim Natural,7999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,-27.272752066138246,
Leafs Pamuklu Bukle Kilim 110x110 cm Krem,719.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Leafy Pamuklu Bukle Kilim 120x180 cm Hardal-Krem,1000.0,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Leafy Pamuklu Bukle Kilim 80x150 cm Krem,719.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Leona Dekoratif Jüt Kilim Multicolor,1599.99,Halı&Kilim,2026-05-29,05,0.0,-84.000084000084,-84.000084000084,
Lovely Home Kapı Önü Paspası 35x60 cm Natural,2499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Lume Halı Multicolor,7999.99,Halı&Kilim,2026-05-29,05,-33.33336111113426,0.0,-33.33336111113426,
Meow Home Kapı Önü Paspası 35x60 cm Natural,2499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Nerba Halı Krem,1743.99,Halı&Kilim,2026-05-29,05,0.0,-85.46673788894824,-85.46673788894824,
Nomia Halı Multicolor,11999.99,Halı&Kilim,2026-05-29,05,50.00006250007812,0.0,0.0,
Pearly Dokuma Kilim Ekru-Mavi-Turuncu,1199.99,Halı&Kilim,2026-05-29,05,0.0,-84.00011200014934,-84.00011200014934,
Pearly Pamuklu Dokuma Kilim Turuncu-Ekru-Bej,1199.99,Halı&Kilim,2026-05-29,05,0.0,-84.00011200014934,-84.00011200014934,
Peggy Pelüş Halı Gri,12499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Peggy Pelüş Halı Kahve,639.99,Halı&Kilim,2026-05-29,05,0.0,-84.00021000052502,0.0,
Pena Halı 100x200 cm Bej,14999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Pena Halı 100x300 cm Bej,22499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,455.55668038686514,
Pena Halı 120x180 cm Multicolor,15999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Pena Halı 160X230 cm Bej,27499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Pena Halı 200x290 cm Multicolor,34999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Pena Halı 80x150 cm Bej,9999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,455.5580864338135,
Pena Halı 80x300 cm Bej,2799.99,Halı&Kilim,2026-05-29,05,0.0,-84.00004800002743,-84.00004800002743,
Penelope Halı Multicolor,2239.99,Halı&Kilim,2026-05-29,05,0.0,-84.00006000004285,-84.00006000004285,
Piero Halı Multicolor,1919.99,Halı&Kilim,2026-05-29,05,0.0,-84.00007000005833,-84.00007000005833,
Plain Serenity Halı Krem,8499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Serenat Halı Gri,9999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Serenity Halı Açık Gri,7999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Silva Halı Multicolor,1743.99,Halı&Kilim,2026-05-29,05,0.0,-85.46673788894824,-85.46673788894824,
Solan Halı Bordo,11999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Steve Halı 100x200 cm Bej,9499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Steve Halı 100x300 cm Bej,13999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,525.0023437604633,
Steve Halı 120x180 cm Bej,9499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Steve Halı 160X230 cm Bej,13999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Steve Halı 80x150 cm Bej,879.99,Halı&Kilim,2026-05-29,05,0.0,0.0,-11.11122334569036,
Steve Halı 80x300 cm Bej,10999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Stripe Bukle Kilim Natural,1599.99,Halı&Kilim,2026-05-29,05,0.0,-84.000084000084,-61.445931195014936,
Terra Pelüş Halı Bej,17499.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Terra Pelüş Halı Kahve,2099.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Verda Halı Multicolor,1919.99,Halı&Kilim,2026-05-29,05,0.0,-84.00007000005833,-84.00007000005833,
Zeno Halı 200x290 cm Bej - Krem,29999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Zeno Halı Bej - Krem,5999.99,Halı&Kilim,2026-05-29,05,0.0,0.0,0.0,
Bearette Pamuklu Çocuk Nevresim Takımı Pembe,4499.99,Hediye,2026-05-29,05,0.0,0.0,0.0,
After Rain Çubuklu Oda Kokusu 100 ml,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Aloe Vera Maske 25 ml Yeşil,699.95,Kozmetik,2026-05-29,13,,0.0,,
Aloe Vera – Ylang Ylang 5li Aromaterapi Set,559.99,Kozmetik,2026-05-29,13,,-84.00024000068572,,
Apple Rose Kolonya 200 ml Şeffaf,227.99,Kozmetik,2026-05-29,13,,0.0,,
Apple Rose Oda Spreyi 300 ml Şeffaf,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Apple Rose Çubuklu Oda Kokusu 95 ml Şeffaf,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Aura Solaire Parfüm Seti 100 ml + 20 ml,699.99,Kozmetik,2026-05-29,13,0.0,0.0,-12.50125,
Avokado Yağı Maske 25 ml Yeşil,699.95,Kozmetik,2026-05-29,13,,0.0,,
Avokado Yağı Yüz & Vücut Spreyi,699.95,Kozmetik,2026-05-29,13,,0.0,,
Azure Bliss Çubuklu Oda Kokusu 100 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Body Mist,1299.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler El Kremi 30 ml,849.95,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Kolonya 100 ml,999.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Kolonya 200 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Oda Spreyi 400 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Çubuklu Oda Kokusu 100 ml,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Çubuklu Oda Kokusu 200 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Beyaz Çiçekler Çubuklu Oda Kokusu 500 ml,6999.99,Kozmetik,2026-05-29,13,,0.0,,
Black Forest Çubuklu Oda Kokusu 200 ml Siyah,5499.99,Kozmetik,2026-05-29,13,,0.0,,
Blissful Elixir Body Mist 100 ml Pembe,849.95,Kozmetik,2026-05-29,13,,0.0,,
Blissful Elixir Vücut Losyonu 50 ml. Pembe,799.95,Kozmetik,2026-05-29,13,,0.0,,
Blue Flowers Çubuklu Oda Kokusu 250 ml,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Bosphorus Breeze Çubuklu Oda Kokusu 100 ml Yeşil,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Botanical El Kremi,849.95,Kozmetik,2026-05-29,13,,0.0,,
Botanical Katı Sabun,849.95,Kozmetik,2026-05-29,13,,0.0,,
Botanical Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Botanical Çubuklu Oda Kokusu 100 ml,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Bouquet Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Buket Tazeliği Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Calm Haven Çubuklu Oda Kokusu 200 ml,4999.99,Kozmetik,2026-05-29,13,,0.0,,
Camomile Maske,699.95,Kozmetik,2026-05-29,13,,0.0,,
Camomile Sabun,699.95,Kozmetik,2026-05-29,13,,0.0,,
Camomile Vücut Losyonu,699.95,Kozmetik,2026-05-29,13,,0.0,,
Cashmersilk Çubuklu Oda Kokusu 250 ml,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Citrus&Lemon Çubuklu Oda Kokusu 100 ml,2499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Coconut Rose Kolonya 200 ml Şeffaf,227.99,Kozmetik,2026-05-29,13,,0.0,,
Coconut Rose Oda Spreyi 300 ml Şeffaf,183.99,Kozmetik,2026-05-29,13,,-84.00073044113428,,
Coconut Rose Çubuklu Oda Kokusu 95 ml Şeffaf,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Energy Çubuklu Oda Kokusu 100 ml Butter Yellow,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Fig&Violet Çubuklu Oda Kokusu 95 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Fleur dAmor Kadın Parfümü 100 ml Pembe,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Floral Glam Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Floral Oto Kokusu 10 ml,999.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Floral Sense Çubuklu Oda Kokusu,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Floral&Patchouli Çubuklu Oda Kokusu 100 ml,2499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Forest Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Gleam Çubuklu Oda Kokusu 200 ml,4999.99,Kozmetik,2026-05-29,13,,0.0,,
Golden Ḿuse Kadın Parfümü 100 ml Açık Sarı,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Green Mist El Kremi,849.95,Kozmetik,2026-05-29,13,,0.0,,
Green Mist Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Gül Bahçesi Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Hera Çubuklu Oda Kokusu 180 ml,5499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Iris Intense Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Island Herbs Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Jasmine Musk Çubuklu Oda Kokusu 100 ml Antrasit,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Lavanta Esintisi Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Lavender Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Lily & Pineapple Kolonya 100 ml Mavi,849.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Lily & Pineapple Oda Spreyi 300 ml Mavi,1499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Lily & Pineapple Çubuklu Oda Kokusu 100 ml Mavi,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Luna Çubuklu Oda Kokusu 180 ml,5499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Marash Rose Çubuklu Oda Kokusu 100 ml,2749.99,Kozmetik,2026-05-29,13,0.0,0.0,-31.250078125195312,
Mediterranean Çubuklu Oda Kokusu 100 ml,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Mimosa Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Misty Aromadifüzör 300 ml,6499.99,Kozmetik,2026-05-29,13,,0.0,,
Misty Down Çubuklu Oda Kokusu 100 ml,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Mossy Wood Çubuklu Oda Kokusu,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Muguet&Vanilla Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Mugwort Tütsü,699.95,Kozmetik,2026-05-29,13,,0.0,,
Musk&Poppy Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Neroli & Jasmine Oda Spreyi 500 ml Şeffaf,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Neroli & Jasmine Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Nobile Tütsü,699.95,Kozmetik,2026-05-29,13,,0.0,,
Noble Nuit Parfüm Seti 100 ml + 20 ml,699.99,Kozmetik,2026-05-29,13,0.0,0.0,-12.50125,
Orange Blossom & Red Berry Kolonya 100 ml Kırmızı,849.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Orange Blossom & Red Berry Oda Spreyi 300 ml Kırmızı,1499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Orange Blossom & Red Berry Çubuklu Oda Kokusu 100 ml Bordo,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Orange Rose Kolonya 200 ml Şeffaf,227.99,Kozmetik,2026-05-29,13,,0.0,,
Orange Rose Oda Spreyi 300 ml Şeffaf,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Orange Rose Çubuklu Oda Kokusu 95 ml Şeffaf,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Orchid Çubuklu Oda Kokusu 250 ml,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Oriental Beyond Çubuklu Oda Kokusu,3249.99,Kozmetik,2026-05-29,13,,0.0,,
Oud Touch Çubuklu Oda Kokusu,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Patchouli & Bergamote Kolonya 100 ml Yeşil,849.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Patchouli & Bergamote Oda Spreyi 300 ml Yeşil,1499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Patchouli & Bergamote Çubuklu Oda Kokusu 100 ml Yeşil,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Patchouli & Musk Oda Spreyi 500 ml Şeffaf,250.0,Kozmetik,2026-05-29,13,,0.0,,
Patchouli & Musk Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Patchouli&Wood Çubuklu Oda Kokusu 95 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Peach Blossom Body Mist 100 ml Turuncu,899.99,Kozmetik,2026-05-29,13,,0.0,,
Peach Blossom Vücut Losyonu 50 ml. Turuncu,799.95,Kozmetik,2026-05-29,13,,0.0,,
Peach&Apple Çubuklu Oda Kokusu 100 ml,2499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Pearl 3lü Koku Barı Beyaz,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Pearl Body Mist Vücut Spreyi,1149.99,Kozmetik,2026-05-29,13,,0.0,,
Pearl El Kremi,849.95,Kozmetik,2026-05-29,13,,0.0,,
Pearl Katı Sabun,849.95,Kozmetik,2026-05-29,13,,0.0,,
Pearl Çubuklu Oda Kokusu,6999.99,Kozmetik,2026-05-29,13,,0.0,,
Pearl Çubuklu Oda Kokusu 100 ml,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Peony Çubuklu Oda Kokusu 100 ml,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Pine Rose Çubuklu Oda Kokusu 140 ml Amber,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Pink Flower Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Pink Pepper&Jasmine Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Plum Blossom Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Poudre El Kremi,849.95,Kozmetik,2026-05-29,13,,0.0,,
Poudre Katı Sabun,849.95,Kozmetik,2026-05-29,13,,0.0,,
Poudre Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Poudre Oda Spreyi 400 ml,1324.92,Kozmetik,2026-05-29,13,,0.0,,
Poudre Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Poudre Çubuklu Oda Kokusu 100 ml,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Powder & White Musk Oda Spreyi 500 ml Şeffaf,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Powder & White Musk Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Powdery Oto Kokusu 10 ml,999.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Pure Desir Parfüm Seti 100 ml + 20 ml,699.99,Kozmetik,2026-05-29,13,0.0,0.0,-12.500156251953149,
Pure El Kremi,849.95,Kozmetik,2026-05-29,13,,0.0,,
Pure Koku Barı 2x55 g,1399.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Pure Kokulu Kese 19 Gr,849.95,Kozmetik,2026-05-29,13,,0.0,,
Pure Kolonya 200 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Pure Oda Spreyi 500 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Pure Sıvı Sabun,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Pure Çubuklu Oda Kokusu 100 ml,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Pure Çubuklu Oda Kokusu 200 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Raindrop 3lü Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Raspberry Lemon Çubuklu Oda Kokusu 140 ml Amber,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Rosemary – Geranium 5li Aromaterapi Set,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Rustic Harmony Çubuklu Oda Kokusu 200 ml Amber,5499.99,Kozmetik,2026-05-29,13,,0.0,,
Sabun Ferahlığı Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Sakura Çubuklu Oda Kokusu 100 ml,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Sandalwood Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Savannah Terra Çubuklu Oda Kokusu 95 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Sense Tütsü,699.95,Kozmetik,2026-05-29,13,,0.0,,
Shiny Snow Çubuklu Oda Kokusu 100 ml,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Gardenia Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Koku Barı 3x70 g Şeffaf,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Soft Kolonya 200 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Oda Spreyi 400 ml,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Powder Çubuklu Oda Kokusu,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Çubuklu Oda Kokusu,2249.99,Kozmetik,2026-05-29,13,,0.0,,
Soft Çubuklu Oda Kokusu 500 ml Şeffaf,6999.99,Kozmetik,2026-05-29,13,,0.0,,
Suave Bliss Çubuklu Oda Kokusu 100 ml Şeffaf,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Sweet Séduction Kadın Parfümü 100 ml Lila,299.99,Kozmetik,2026-05-29,13,,0.0,,
The Scent of a Autumn Sunset Çubuklu Oda Kokusu 200 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
The Scent of a Sweet Love Çubuklu Oda Kokusu 200 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Tobacco 3lü Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Tuberose Çubuklu Oda Kokusu 100 ml,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Twilight Bliss Çubuklu Oda Kokusu 100 ml Şeffaf,1999.99,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Body Mist,1299.99,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Katı Sabun,849.95,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Koku Barı 3 x 70 g Şeffaf,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Kokulu Kese,849.95,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Kolonya Şeffaf,1499.99,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Oda Spreyi,1749.99,Kozmetik,2026-05-29,13,,0.0,,
Vanilla Wind Çubuklu Oda Kokusu 200 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Vesta Çubuklu Oda Kokusu 180 ml,5499.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Warm Embrace Çubuklu Oda Kokusu 200 ml,4999.99,Kozmetik,2026-05-29,13,,0.0,,
White Lily Çubuklu Oda Kokusu 200 ml,5499.99,Kozmetik,2026-05-29,13,,0.0,,
Wild Berry Body Mist 100 ml Mor,999.99,Kozmetik,2026-05-29,13,,0.0,,
Wild Berry Vücut Losyonu 50 ml. Mor,799.95,Kozmetik,2026-05-29,13,,0.0,,
Wild Terra Çubuklu Oda Kokusu 95 ml,3499.99,Kozmetik,2026-05-29,13,,0.0,,
Wood Savage Çubuklu Oda Kokusu 100 ml,2499.99,Kozmetik,2026-05-29,13,,0.0,,
Wood&Spicy Çubuklu Oda Kokusu 95 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Woody Bergamot Çubuklu Oda Kokusu 140 ml Amber,3199.99,Kozmetik,2026-05-29,13,,0.0,,
Woody Oto Kokusu 10 ml,999.99,Kozmetik,2026-05-29,13,0.0,0.0,0.0,
Woody&Patchouli Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Woody&Saffron Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
Woody&Vanilla Çubuklu Oda Kokusu 100 ml,2999.99,Kozmetik,2026-05-29,13,,0.0,,
mystic spices Çubuklu Oda Kokusu,4499.99,Kozmetik,2026-05-29,13,,0.0,,
AF-G Sepet Grubu Siyah,1399.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
AF-G Sepet Grubu Siyah-Bakır,1499.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
AF-G Sepet Grubu Siyah-Krom,1499.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
AQUA OPTIMA Su Arıtma Filtresi Beyaz,799.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
Bıçak Grubu  Kea Yedek Parça Beyaz,289.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
Bıçak Grubu  Kea Yedek Parça Siyah,289.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
CMK 6001 - CMK 6010 Çelik Çay Filtresi,299.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,,
CMK 6010 İNOX DEMLİK GRUBU Beyaz-Krom,729.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
CMK DEMLİK KAPAĞI BEYAZ LOGOLU Bakır,149.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
CMK DEMLİK KAPAĞI BEYAZ LOGOLU Krom,199.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
CMK DEMLİK KAPAĞI SİYAH LOGOLU Bakır,199.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR 3001 Doğrayıcı Hazne,149.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR 3001 Hazne Ayak Lastiği Kırmızı,169.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR 3001 Hazne Ayak Lastiği Siyah,169.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR 3001 Hazne Kapağı,199.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR 3001 Hazne Kapağı Contası,169.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR3010 Bıçak Mili,159.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
DGR3010 Hazne 1500 ml Siyah,299.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
ELB Parçalayıcı Ayak Siyah,279.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
ELM 3001 HAMUR KARIŞTIRICI - SAĞ,199.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
ELM 3001 HAMUR KARIŞTIRICI - SOL,199.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
ELM 3010 Çırpıcı Tel,649.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
Elm 3010 Yoğurucu Tel,499.99,Küçük Ev Aletleri,2026-05-29,05,0.0,0.0,0.0,
