product_name,price,product_id,regular_price,is_discounted,discount_pct,category,product_url,image_url,in_stock,scrape_date,scrape_timestamp
Dr.Oetker Kakao 50 Gr Gourme,67.5,2395,,False,,"Fırın, Pastane",https://www.hapeloglu.com/dr.oetker-kakao-50-gr-gourme-2395,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/dr.oetker-kakao-50-gr-gourme-a5bbb9.jpg,True,2026-09-02,2026-09-02T01:42:11
Dr.Oetker Karbonat 5 X 5 Gr,9.5,2390,,False,,"Fırın, Pastane",https://www.hapeloglu.com/dr.oetker-karbonat-5-x-5-gr-2390,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/dr.oetker-karbonat-5-x-5-gr-41d0-9.jpg,True,2026-09-02,2026-09-02T01:42:11
Dr.Oetker Pudra Şekeri 150 Gr Kilitli Ambalaj,35.0,2418,,False,,"Fırın, Pastane",https://www.hapeloglu.com/dr.oetker-pudra-sekeri-150-gr-kilitli-ambalaj-2418,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/dr.oetker-pudra-sekeri-150-gr-kilitli--489018.jpg,True,2026-09-02,2026-09-02T01:42:11
Dr.Oetker Şekerli Vanilin 15 X 5 Gr,35.0,2404,,False,,"Fırın, Pastane",https://www.hapeloglu.com/dr.oetker-sekerli-vanilin-15-x-5-gr-2404,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/dr.oetker-sekerli-vanilin-15-x-5-gr-74-4ac.jpg,True,2026-09-02,2026-09-02T01:42:11
Dr.Oetker Şekerlı Vanılın 10 X 5 Gr,24.0,2401,,False,,"Fırın, Pastane",https://www.hapeloglu.com/dr.oetker-sekerli-vanilin-10-x-5-gr-2401,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/dr.oetker-sekerli-vanilin-10-x-5-gr-428-91.jpg,True,2026-09-02,2026-09-02T01:42:11
Ekmek 250 g,20.0,3439,,False,,"Fırın, Pastane",https://www.hapeloglu.com/ekmek-250-gr,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/buyuk/ekmek-39b-49fc-9.jpg,True,2026-09-02,2026-09-02T01:42:11
Galeta Unu Kg,70.0,4540,,False,,"Fırın, Pastane",https://www.hapeloglu.com/galeta-unu-kg-4540,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/galeta-unu-kg--b53c-.jpg,True,2026-09-02,2026-09-02T01:42:11
Gazioğlu Galeta Kepekli 200 Gr,87.5,4791,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gazioglu-galeta-kepekli-200-gr-4791,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gazioglu-galeta-kepekli-200-gr-f14f14.jpg,True,2026-09-02,2026-09-02T01:42:11
Gazioğlu Galeta Sade 200 Gr,87.5,4797,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gazioglu-galeta-sade-200-gr-4797,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gazioglu-galeta-sade-200-gr-ed879a.jpg,True,2026-09-02,2026-09-02T01:42:11
Gazioğlu Kadayıf Muhallebilik 200 Gr,119.0,4787,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gazioglu-kadayif-muhallebilik-200-gr-4787,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gazioglu-kadayif-muhallebilik-200-gr-872ed4.jpg,True,2026-09-02,2026-09-02T01:42:11
Gazioğlu Kadayıf Çiğ 500 Gr,175.0,4795,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gazioglu-kadayif-cig-500-gr-4795,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gazioglu-kadayif-cig-500-gr-903361.jpg,True,2026-09-02,2026-09-02T01:42:11
Gazioğlu Mantı 500 Gr,112.5,4803,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gazioglu-manti-500-gr-4803,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gazioglu-manti-500-gr--5e6d-.jpg,True,2026-09-02,2026-09-02T01:42:11
Gümüşay Sarma Tatlısı Kg,429.0,6046,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gumusay-sarma-tatlisi-kg-6046,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gumusay-sarma-tatlisi-kg-463e80.jpg,True,2026-09-02,2026-09-02T01:42:11
Güneş Nişasta 400 Gr,48.0,2881,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gunes-nisasta-400-gr-2881,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gunes-nisasta-400-gr-c1-470.jpg,True,2026-09-02,2026-09-02T01:42:11
Güneş Nişasta 800 gr,95.0,2882,,False,,"Fırın, Pastane",https://www.hapeloglu.com/gunes-nisasta-800-gr-2882,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/gunes-nisasta-800-gr-562799.jpg,True,2026-09-02,2026-09-02T01:42:11
Hakikat Mısır Unu kg,43.0,5448,,False,,"Fırın, Pastane",https://www.hapeloglu.com/muhlamalik-misir-unu-kg-5448,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/buyuk/muhlamalik-misir-unu-kg-22-862.jpg,True,2026-09-02,2026-09-02T01:42:11
Hutoğlu Buğday Unu 5 Kg,195.0,2480,,False,,"Fırın, Pastane",https://www.hapeloglu.com/hutoglu-bugday-unu-5-kg-2480,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/hutoglu-bugday-unu-5-kg-06703a.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Hamur Kabartma Tozu 5'li 10 GR,15.0,4103,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-hamur-kabartma-tozu-5li-4103,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-hamur-kabartma-tozu-5li--4f15-.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Instant Kuru Hamur Mayası 10 gr x 3 Adet,30.0,4112,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-instant-kuru-hamur-mayasi-10-gr-x-3-adet-4112,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-instant-kuru-hamur-mayasi-10-gr-bcd049.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Kabartma Tozu 10+5 li,42.0,4109,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-kabartma-tozu-105-li-4109,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-kabartma-tozu-105-li--009c-.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Kakao 100 Gr,110.0,4097,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-kakao-100-gr-4097,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-kakao-100-gr-eeb4-1.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Kakao 25 Gr,30.5,10134,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-kakao-25-gr-10134,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-kakao-25-gr-0760f-.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Kakao Ekonomik Paket 2'li 25 g,58.0,10120,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-kakao-ekonomik-paket-2li-25-gr-10120,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-kakao-ekonomik-paket-2li-25-gr-01d6e3.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Krem Şanti Sade 2x75 Gr,73.0,4091,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-krem-santi-sade-2x75-gr-4091,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-krem-santi-sade-2x75-gr-9-0c3f.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Krem Şanti Sade 300 Gr.,132.0,4114,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-krem-santi-sade-300-gr.-4114,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-krem-santi-sade-300-gr.-e53b-d.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Puding Kakaolu 2li 147 gr,78.0,4120,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-puding-kakaolu-2li-120-gr-4120,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-puding-kakaolu-2li-120-gr-25f-5a.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Pudra Şekeri 125 Gr,33.0,4116,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-pudra-sekeri-125-gr-4116,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-pudra-sekeri-125-gr-b3b9-d.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Pudra Şekeri 250 Gr,52.5,4092,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-pudra-sekeri-250-gr-4092,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-pudra-sekeri-250-gr--6050d.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Çikolata Aşkı Çikolatalı Sos 128 Gr,54.0,4088,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-cikolata-aski-cikolatali-sos-128-gr-4088,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-cikolata-aski-cikolatali-sos-12--6d8c-.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Şekerli Vanilya 10 Lu 5 Gr,22.5,4115,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-sekerli-vanilya-10lu-4115,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-sekerli-vanilya-10lu-67-47c.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Şekerli Vanilya 15'li 5 Gr,26.0,4113,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-sekerli-vanilya-15li-4113,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-sekerli-vanilya-15li-ad9d-e.jpg,True,2026-09-02,2026-09-02T01:42:11
Kenton Şekerli Vanilya 5'li,12.0,4093,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kenton-sekerli-vanilya-5li-4093,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kenton-sekerli-vanilya-5li-a4fd-4.jpg,True,2026-09-02,2026-09-02T01:42:11
Kuru Pasta,450.0,3422,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kuru-pasta-3422,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kuru-pasta-cc365-.jpg,True,2026-09-02,2026-09-02T01:42:11
Köme Cevizli Kg,330.0,4143,,False,,"Fırın, Pastane",https://www.hapeloglu.com/kome-cevizli-kg-4143,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/kome-cevizli-kg-0de-f9.jpg,True,2026-09-02,2026-09-02T01:42:11
Lazeli Ardeşen Günlük El Yufkası 6'lı,110.0,6029,,False,,"Fırın, Pastane",https://www.hapeloglu.com/lazeli-ardesen-gunluk-el-yufkasi-6li-6029,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/lazeli-ardesen-gunluk-el-yufkasi-6li-d-a4e8.jpg,True,2026-09-02,2026-09-02T01:42:11
Lokum,60.0,3435,,False,,"Fırın, Pastane",https://www.hapeloglu.com/konak-lokum-3435,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/konak-lokum-fd9d17.jpg,True,2026-09-02,2026-09-02T01:42:11
Pakmaya Toz 100 Gr,37.5,5712,,False,,"Fırın, Pastane",https://www.hapeloglu.com/pakmaya-toz-100-gr-5712,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/pakmaya-toz-100-gr-5-c274.jpg,True,2026-09-02,2026-09-02T01:42:11
Pakmaya Toz 3lü 10 Gr,28.0,5709,,False,,"Fırın, Pastane",https://www.hapeloglu.com/pakmaya-toz-3lu-5709,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/pakmaya-toz-3lu--73f1-.jpg,True,2026-09-02,2026-09-02T01:42:11
Pakmaya Yaş Hamur Mayası 4*42 Gr,27.5,5711,,False,,"Fırın, Pastane",https://www.hapeloglu.com/pakmaya-4lu-5711,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/pakmaya-4lu-6afc-e.jpg,True,2026-09-02,2026-09-02T01:42:11
Patar Giresun Kadayıf 450 Gr,119.5,5568,,False,,"Fırın, Pastane",https://www.hapeloglu.com/patar-giresun-kadayif-450-gr-5568,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/patar-giresun-kadayif-450-gr-a45cbd.jpg,True,2026-09-02,2026-09-02T01:42:11
Poğaça,25.0,3426,,False,,"Fırın, Pastane",https://www.hapeloglu.com/konak-pogaca-3426,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/konak-pogaca-c9a1b0.jpg,True,2026-09-02,2026-09-02T01:42:11
Pınar Bohça Mantı 400 g,125.0,5765,,False,,"Fırın, Pastane",https://www.hapeloglu.com/pinar-kayseri-mantisi-400-gr-5765,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/pinar-kayseri-mantisi-400-gr-c7a484.jpg,True,2026-09-02,2026-09-02T01:42:11
Pınar Donuk Üçgen Mantı 400 g,125.0,5766,,False,,"Fırın, Pastane",https://www.hapeloglu.com/pinar-donuk-ucgen-manti-400-gr-5766,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/pinar-donuk-ucgen-manti-400-gr-ca-b62.jpg,True,2026-09-02,2026-09-02T01:42:11
Rize El Açması Yufka Tane,25.0,6312,,False,,"Fırın, Pastane",https://www.hapeloglu.com/rize-el-acmasi-yufka-tane-6312,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/buyuk/rize-el-acmasi-yufka-tane-4-89c2.jpg,True,2026-09-02,2026-09-02T01:42:11
Sinangil Buğday Unu 5 kg,229.0,3106,,False,,"Fırın, Pastane",https://www.hapeloglu.com/sinangil-bugday-unu-5-kg-3106,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/sinangil-bugday-unu-5-kg-4053-9.jpg,True,2026-09-02,2026-09-02T01:42:11
Sinangil Un 1 kg,46.5,3110,,False,,"Fırın, Pastane",https://www.hapeloglu.com/sinangil-un-1-kg-3110,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/sinangil-un-1-kg-9-8a75.jpg,True,2026-09-02,2026-09-02T01:42:11
Sinangil Un 2 kg,79.9,3111,92.5,True,13.6,"Fırın, Pastane",https://www.hapeloglu.com/sinangil-un-2-kg-3111,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/sinangil-un-2-kg-36-88f.jpg,True,2026-09-02,2026-09-02T01:42:11
Susamlı Simit Büyük,25.0,3423,,False,,"Fırın, Pastane",https://www.hapeloglu.com/susamli-simit-buyuk-3423,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/susamli-simit-buyuk-f-4c7b.jpg,True,2026-09-02,2026-09-02T01:42:11
Söke Tam Buğday Unu 2 Kg,139.5,10762,,False,,"Fırın, Pastane",https://www.hapeloglu.com/soke-tam-bugday-unu-2-kg-10762,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/soke-tam-bugday-unu-2-kg-57-855.jpg,True,2026-09-02,2026-09-02T01:42:11
Söke Un Geleneksel 5 Kg,159.9,8885,,False,,"Fırın, Pastane",https://www.hapeloglu.com/soke-un-geleneksel-5-kg-8885,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/buyuk/soke-un-geleneksel-5-kg--f00dd.jpg,True,2026-09-02,2026-09-02T01:42:11
Tam Buğday Ekmeği,20.0,3438,,False,,"Fırın, Pastane",https://www.hapeloglu.com/tam-bugday-ekmegi-3438,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/buyuk/tam-bugday-ekmegi-af-9d9.jpg,True,2026-09-02,2026-09-02T01:42:11
Tandır Lavaş 500 gr,58.5,10598,,False,,"Fırın, Pastane",https://www.hapeloglu.com/tandir-lavas-500-gr-10598,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/tandir-lavas-500-gr-8eb-40.jpg,True,2026-09-02,2026-09-02T01:42:11
Ulusoy Un 5 Kg,169.0,3742,,False,,"Fırın, Pastane",https://www.hapeloglu.com/ulusoy-un-5-kg-3742,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/ulusoy-un-5-kg-bbd700.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno %100 Tam Buğday Tava Ekmeği Kavılca Buğdaylı 450 g,97.5,9389,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-tam-bugday-100-tava-ekmegi-450-gr-kavilca-bugdayli-9389,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-tam-bugday-100-tava-ekmegi-450-gr--9b6d0e.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno 3 Katlı Kakaolu Pastaban 320 g,170.0,9270,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-pastaban--kakaolu-3-katli-320-gr-9270,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-pastaban-kakaolu-3-katli-320-gr-c5c8ba.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno 3 Katlı Sade Passtaban 320 g,170.0,9271,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-pastaban-sade-3-katli-320-gr-9271,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-pastaban-sade-3-katli-320-gr-4-bc4a.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Ekşi Mayalı %100 Tam Buğday Ekmeği 450 g,97.5,10571,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-eksi-mayali-100-tam-bugday-ekmegi-450-gr-10571,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-eksi-mayali-100-tam-bugday-ekmegi--f-04d3.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Fırından Tam Buğday Ekmeği 450 g,97.5,4413,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uni-firindan-tam-bugday-ekmegi-450-gr.-4413,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-firindan-tam-bugday-ekmegi-450-gr.-43-8dc.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Kepekli Grissuno 150 g,110.0,4412,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-grissuno--kepekli--galeta-150-g-4412,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-grissuno-kepekli-galeta-150-g-b-417e.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Premium Susamlı Hamburger Ekmeği 4lü 340 g,97.5,9394,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-ekmek-premiun-hamburger-susamli-340-gr-4-lu-9394,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-ekmek-premiun-hamburger-susamli-34-2-2330.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Sandviç Ekmeği 5'li 325 g,79.9,4415,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-sandvic-ekmek-5li-350-gr-4415,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-sandvic-ekmek-5li-350-gr-a9af-1.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Tam Buğday ve Çiya Tohumlu Grissuno 150 g,110.0,10708,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-grissuno-150-gr-tam-bugday-ve-ciya-tohumlu-10708,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-grissuno-150-gr-tam-bugday-ve-ciya-67f2e9.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Tam Buğdaylı Sandviç Ekmek 4lü 280 g,90.0,9393,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-ekmek-sandvic-tam-bugdayli-280-gr-4-lu-9393,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-ekmek-sandvic-tam-bugdayli-280-gr--a-4e7f.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Tost Ekmeği Büyük 550 Gr,97.5,4428,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-tost-ekmegi-buyuk-550-gr-4428,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-tost-ekmegi-buyuk-550-gr-820d30.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno İki Kat Tahıllı Tava Ekmeği 470 g,97.5,9386,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-x2-kat-tahilli-tava-ekmegi-470-gr-9386,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-x2-kat-tahilli-tava-ekmegi-470-gr-477d-0.jpg,True,2026-09-02,2026-09-02T01:42:11
Uno Şeker İlavesiz Geleneksel Lavaş 390 g,115.0,10589,,False,,"Fırın, Pastane",https://www.hapeloglu.com/uno-geleneksel-lavas-390-gr-seker-ilavesiz-10589,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/uno-geleneksel-lavas-390-gr-seker-ilav-4a2c-8.jpg,True,2026-09-02,2026-09-02T01:42:11
Ülker Altınbaşak Grissini Çavdarlı Karabuğdaylı 125 g,74.5,10464,,False,,"Fırın, Pastane",https://www.hapeloglu.com/ulker-altinbasak-grissini-cavdarli-karabugdayli-125gr-10464,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/ulker-altinbasak-grissini-cavdarli-kar-511-4b.jpg,True,2026-09-02,2026-09-02T01:42:11
Ülker Bitter Damla Çikolata 120 Gr,139.5,8663,,False,,"Fırın, Pastane",https://www.hapeloglu.com/ulker-bitter-damla-cikolata-120-gr-8663,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/ulker-bitter-damla-cikolata-120-gr-3f-fc6.jpg,True,2026-09-02,2026-09-02T01:42:11
Ülker Kakao 25 g,29.0,8950,,False,,"Fırın, Pastane",https://www.hapeloglu.com/ulker-toz-kakao-25gr-8950,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/ulker-toz-kakao-25gr-a938-7.jpg,True,2026-09-02,2026-09-02T01:42:11
Şekerpare kg,300.0,9606,,False,,"Fırın, Pastane",https://www.hapeloglu.com/sekerpare-kg-9606,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/sekerpare-kg-70faa7.jpg,True,2026-09-02,2026-09-02T01:42:11
Akdeniz Kıvırcığı Adet,59.0,6652,,False,,"Meyve, Sebze",https://www.hapeloglu.com/akdeniz-kivircigi-adet-6652,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/akdeniz-kivircigi-adet-8591c-.jpg,True,2026-09-02,2026-09-02T01:42:11
Armut Santa kg,115.0,5049,,False,,"Meyve, Sebze",https://www.hapeloglu.com/armut-santa-kg-5049,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/armut-santa-kg-8a-453.jpg,True,2026-09-02,2026-09-02T01:42:11
Arpacık Soğan Paket,80.0,5010,,False,,"Meyve, Sebze",https://www.hapeloglu.com/arpacik-sogan-paket-5010,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/arpacik-sogan-paket-ddc28c.jpg,True,2026-09-02,2026-09-02T01:42:11
Avokado Adet,99.0,6139,,False,,"Meyve, Sebze",https://www.hapeloglu.com/avokado-adet-6139,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/avokado-adet-e27-4d.jpg,True,2026-09-02,2026-09-02T01:42:11
Beyaz Erik,99.0,12504,,False,,"Meyve, Sebze",https://www.hapeloglu.com/beyaz-erik-12504,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/beyaz-erik-05c8bd.jpg,True,2026-09-02,2026-09-02T01:42:11
Beyaz Soğan,69.0,5082,,False,,"Meyve, Sebze",https://www.hapeloglu.com/beyaz-sogan,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/beyaz-sogan-65c9b4.jpg,True,2026-09-02,2026-09-02T01:42:11
Biber Acı Yeşil Kg,69.9,5043,,False,,"Meyve, Sebze",https://www.hapeloglu.com/biber-aci-yesil-kg-5043,https://static.ticimax.cloud/36626/Uploads/UrunResimleri/thumb/biber-aci-yesil-kg-10-83f.jpg,True,2026-09-02,2026-09-02T01:42:11
