District,Rooms,Price
Bodrum,2+1,75000.0
FethiyeÖlüdeniz,3+1,80000.0
UlaAkyaka,2+1,35000.0
MenteşeMerkez,3+1,46000.0
SeydikemerMerkez,1+1,5000.0
Fethiye,2+1,55000.0
Köyceğiz,2+1,26000.0
KöyceğizKöyler,3+1,70000.0
SeydikemerMerkez,2+1,45000.0
Bodrum,3+1,120000.0
FethiyeKaraçulha,2+1,55000.0
BodrumGümüşlük,2+1,40000.0
BodrumYalıkavak,3+1,120000.0
Köyceğiz,2+1,21000.0
BodrumBitez,2+1,35000.0
FethiyeKöyler,2+1,83000.0
FethiyeKöyler,2+1,37500.0
BodrumGündoğan,3+1,70000.0
BodrumGöltürkbükü,4+1,600000.0
Fethiye,2+1,40000.0
BodrumKonacık,3+1,195000.0
BodrumGöltürkbükü,4+1,1250000.0
DatçaKöyler,3+1,350000.0
BodrumTurgutreis,2+1,42000.0
FethiyeKaraçulha,2+1,25000.0
BodrumBitez,2+1,115000.0
BodrumTurgutreis,4+1,55000.0
Bodrum,1+1,140000.0
Fethiye,2+1,25000.0
SeydikemerMerkez,1+1,18000.0
Dalaman,1+1,15750.0
MenteşeMerkez,2+1,22850.0
Marmaris,1+1,26000.0
MilasGüllük,2+1,28000.0
BodrumTurgutreis,2+1,40000.0
Fethiye,3+1,19000.0
FethiyeKöyler,2+1,31500.0
Fethiye,2+1,35000.0
Fethiye,3+1,65000.0
Dalaman,2+1,35000.0
Dalaman,3+1,25000.0
Dalaman,2+1,35000.0
Bodrum,3+1,68000.0
Fethiye,3+1,70000.0
Marmaris,1+1,26000.0
Dalaman,3+1,31500.0
BodrumGümüşlük,3+1,108000.0
FethiyeKöyler,3+1,55000.0
Ortaca,3+1,25000.0
Fethiye,2+1,30000.0
Dalaman,1+1,16000.0
Dalaman,4+1,23500.0
FethiyeKöyler,2+1,55000.0
Fethiye,4+1,32000.0
Dalaman,3+1,30000.0
FethiyeKöyler,2+1,25000.0
Dalaman,1+1,18500.0
Ula,3+1,31000.0
BodrumTurgutreis,3+1,60000.0
BodrumGümüşlük,3+1,85000.0
Dalaman,2+1,16500.0
Dalaman,2+1,25000.0
Fethiye,3+1,25000.0
BodrumGümüşlük,2+1,30000.0
