Product Name,Product Cost,product_id,brand,category,color,regular_price,discount_pct,currency,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Kısa kollu nakışlı gömlek,2290.0,228467518,Bershka,KADıN > Gömlek - bluz,Mavi,2290.0,0.0,TRY,03,0.0,0.0,,
Çan kollu vücuda oturan gömlek,1190.0,209442027,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Çan kollu vücuda oturan gömlek,1190.0,209100359,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu fermuarlı gömlek,1190.0,221266248,Bershka,KADıN > Gömlek - bluz,Kum rengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,
Kısa kollu fermuarlı gömlek,1190.0,221266247,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,
Fırfırlı rustik uzun kollu bluz,1190.0,206544499,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Fırfırlı rustik uzun kollu bluz,1190.0,206544498,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu fermuarlı gömlek,1190.0,206859245,Bershka,KADıN > Gömlek - bluz,Mavi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu fermuarlı gömlek,1190.0,206859246,Bershka,KADıN > Gömlek - bluz,Krem,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Dikişli dar kesim gömlek,1590.0,218801531,Bershka,KADıN > Gömlek - bluz,Sarı,1590.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu bağcıklı bluz,1490.0,212817198,Bershka,KADıN > Gömlek - bluz,Beyaz,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1490.0,217315232,Bershka,KADıN > Gömlek - bluz,Kum rengi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1490.0,209128259,Bershka,KADıN > Gömlek - bluz,Kum rengi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Büzgülü poplin gömlek,830.0,204536033,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,30.25,TRY,03,0.0,0.0,0.0,-30.252100840336134
Büzgülü poplin gömlek,830.0,204272667,Bershka,KADıN > Gömlek - bluz,Sarı,1190.0,30.25,TRY,03,0.0,0.0,0.0,-30.252100840336134
Çan kollu vücuda oturan gömlek,1190.0,209100365,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu büzgülü gömlek,1190.0,206805018,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu büzgülü gömlek,1190.0,206805017,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu poplin bağlamalı gömlek,1090.0,225361264,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Uzun kollu kruvaze bluz,830.0,222003945,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,30.25,TRY,03,0.0,0.0,0.0,-30.252100840336134
Dikişli dar kesim gömlek,1590.0,208543489,Bershka,KADıN > Gömlek - bluz,Açık mavi,1590.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Dikişli dar kesim gömlek,1590.0,208543488,Bershka,KADıN > Gömlek - bluz,Sarı,1590.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Fiyonklu rustik bluz,760.0,212938550,Bershka,KADıN > Gömlek - bluz,Sarı,1090.0,30.28,TRY,03,0.0,0.0,0.0,-30.275229357798167
Fiyonklu rustik bluz,760.0,212938551,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,30.28,TRY,03,0.0,0.0,0.0,-30.275229357798167
Fiyonklu rustik bluz,760.0,212938549,Bershka,KADıN > Gömlek - bluz,Koyu gri,1090.0,30.28,TRY,03,0.0,0.0,0.0,-30.275229357798167
Kruvaze desenli bluz,1190.0,206640515,Bershka,KADıN > Gömlek - bluz,Kum rengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kruvaze desenli bluz,1190.0,206640516,Bershka,KADıN > Gömlek - bluz,Krem,1190.0,0.0,TRY,03,0.0,0.0,0.0,43.373493975903614
Balon kollu rustik bluz,1090.0,209007215,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,0.0,TRY,03,0.0,0.0,0.0,43.42105263157895
Balon kollu rustik bluz,1090.0,209167396,Bershka,KADıN > Gömlek - bluz,Pembe,1090.0,0.0,TRY,03,0.0,0.0,0.0,43.42105263157895
Oversize dökümlü gömlek,1190.0,207955063,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Oversize dökümlü gömlek,1190.0,207955062,Bershka,KADıN > Gömlek - bluz,Fuşya,1190.0,0.0,TRY,03,0.0,0.0,0.0,43.373493975903614
Oversize dökümlü gömlek,1190.0,207955061,Bershka,KADıN > Gömlek - bluz,Sarı,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu fermuarlı gömlek,1190.0,212707669,Bershka,KADıN > Gömlek - bluz,Kırmızı,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Çan kollu vücuda oturan gömlek,1190.0,209100361,Bershka,KADıN > Gömlek - bluz,Mavi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Dikişli dar kesim gömlek,1590.0,215084407,Bershka,KADıN > Gömlek - bluz,Beyaz,1590.0,0.0,TRY,03,0.0,,0.0,0.0
Kısa kollu rustik gömlek,1090.0,206544488,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,0.0,TRY,03,0.0,0.0,,
Kısa kollu rustik gömlek,1090.0,206544487,Bershka,KADıN > Gömlek - bluz,Pembe,1090.0,0.0,TRY,03,0.0,0.0,,
Çizgili peplum denim ceket,2490.0,207583786,Bershka,KADıN > Gömlek - bluz,Açık mavi,2490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1190.0,209100360,Bershka,KADıN > Gömlek - bluz,Pembe,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1190.0,209100362,Bershka,KADıN > Gömlek - bluz,Deve tüyü rengi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1490.0,209128260,Bershka,KADıN > Gömlek - bluz,Gri,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1490.0,216376310,Bershka,KADıN > Gömlek - bluz,Mavi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu fermuarlı gömlek,1190.0,223474832,Bershka,KADıN > Gömlek - bluz,Kırmızı,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Çan kollu vücuda oturan gömlek,1190.0,209442000,Bershka,KADıN > Gömlek - bluz,Mavi,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Çan kollu vücuda oturan gömlek,1190.0,209100364,Bershka,KADıN > Gömlek - bluz,Siyah,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu rustik gömlek,1590.0,228296925,Bershka,KADıN > Gömlek - bluz,Beyaz,1590.0,0.0,TRY,03,0.0,0.0,,
Uzun kollu çizgili gömlek,1790.0,228296924,Bershka,KADıN > Gömlek - bluz,Kum rengi,1790.0,0.0,TRY,03,0.0,0.0,,
Kısa kollu rustik gömlek,990.0,206290913,Bershka,KADıN > Gömlek - bluz,Beyaz,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kısa kollu rustik gömlek,990.0,206290912,Bershka,KADıN > Gömlek - bluz,Mavi,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Yanları bağcıklı büzgülü t-shirt,1190.0,220329725,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Çan kollu vücuda oturan gömlek,1190.0,209484865,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Uzun kollu kruvaze gömlek,1040.0,206370804,Bershka,KADıN > Gömlek - bluz,Koyu mavi,1490.0,30.2,TRY,03,0.0,0.0,0.0,-30.201342281879196
Uzun kollu kruvaze gömlek,1040.0,220329716,Bershka,KADıN > Gömlek - bluz,Koyu mavi,1490.0,30.2,TRY,03,0.0,0.0,0.0,-30.201342281879196
Kısa kollu bağcıklı bluz,1490.0,222003560,Bershka,KADıN > Gömlek - bluz,Beyaz,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
İspanyol kollu dar kesim gömlek,1490.0,209128257,Bershka,KADıN > Gömlek - bluz,Mavi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Uzun kollu kruvaze düğmeli gömlek,1040.0,207318015,Bershka,KADıN > Gömlek - bluz,Yeşil,1490.0,30.2,TRY,03,0.0,0.0,0.0,-30.201342281879196
Fermuarlı uzun kollu gömlek,1490.0,217315159,Bershka,KADıN > Gömlek - bluz,Gri,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Fermuarlı uzun kollu gömlek,1490.0,206370806,Bershka,KADıN > Gömlek - bluz,Gri,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Uzun kollu kruvaze bluz,830.0,215851135,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,30.25,TRY,03,0.0,0.0,0.0,-30.252100840336134
Bağlamalı oversize poplin gömlek,1590.0,208543475,Bershka,KADıN > Gömlek - bluz,Mavi,1590.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Aries X Bershka kısa kollu gömlek,2490.0,224378188,Bershka,KADıN > Gömlek - bluz,Koyu gri,2490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
ED HARDY X BERSHKA baskılı kapüşonlu sweatshirt,2490.0,226926995,Bershka,KADıN > ED HARDY X BERSHKA,Kirli beyaz,2490.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA denim şort,2690.0,228296995,Bershka,KADıN > ED HARDY X BERSHKA,Mavi,2690.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA halter mini elbise,1990.0,226931509,Bershka,KADıN > ED HARDY X BERSHKA,Koyu gri,1990.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA flare fit pantolon,2490.0,226931559,Bershka,KADıN > ED HARDY X BERSHKA,Kirli beyaz,2490.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA işlemeli şapka,1190.0,226931447,Bershka,KADıN > ED HARDY X BERSHKA,Siyah,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı askılı tişört,1290.0,228467592,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1290.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA çanta,3290.0,228297065,Bershka,KADıN > ED HARDY X BERSHKA,Haki,3290.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kısa kollu tişört,1190.0,228467602,Bershka,KADıN > ED HARDY X BERSHKA,Siyah,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı askılı tişört,1190.0,228296988,Bershka,KADıN > ED HARDY X BERSHKA,Kirli beyaz,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı askılı tişört,1190.0,226926852,Bershka,KADıN > ED HARDY X BERSHKA,Kirli beyaz,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA bootcut jean,3990.0,226931704,Bershka,KADıN > ED HARDY X BERSHKA,Mavi,3990.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,226926775,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA işlemeli ceket,3690.0,228467596,Bershka,KADıN > ED HARDY X BERSHKA,Kum rengi,3690.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,228467594,Bershka,KADıN > ED HARDY X BERSHKA,Kırmızı,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı t-shirt,1290.0,228296983,Bershka,KADıN > ED HARDY X BERSHKA,Beyaz,1290.0,0.0,TRY,03,0.0,0.0,,
ED HARDY x BERSHKA uzun bermuda şort,2990.0,228296991,Bershka,KADıN > ED HARDY X BERSHKA,Kum rengi,2990.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA çanta,3290.0,226927089,Bershka,KADıN > ED HARDY X BERSHKA,Haki,3290.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA işlemeli ceket,3690.0,226931278,Bershka,KADıN > ED HARDY X BERSHKA,Kum rengi,3690.0,0.0,TRY,03,0.0,0.0,,
ED HARDY x BERSHKA uzun bermuda şort,2990.0,226931507,Bershka,KADıN > ED HARDY X BERSHKA,Kum rengi,2990.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,226927279,Bershka,KADıN > ED HARDY X BERSHKA,Kırmızı,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA üçgen bikini üstü,1590.0,228467590,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1590.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA bikini altı,1590.0,228467591,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1590.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA üçgen bikini üstü,1590.0,228467600,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1590.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,228467597,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı askılı tişört,1190.0,228296984,Bershka,KADıN > ED HARDY X BERSHKA,Beyaz,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA bikini altı,1590.0,228467601,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1590.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA denim şort,2690.0,226927325,Bershka,KADıN > ED HARDY X BERSHKA,Mavi,2690.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA halter yaka bluz,1190.0,226931546,Bershka,KADıN > ED HARDY X BERSHKA,Kırmızı,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA işlemeli şort,1990.0,226926656,Bershka,KADıN > ED HARDY X BERSHKA,Haki,1990.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kısa kollu tişört,1190.0,226926774,Bershka,KADıN > ED HARDY X BERSHKA,Siyah,1190.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı kapüşonlu sweatshirt,2490.0,228296987,Bershka,KADıN > ED HARDY X BERSHKA,Kirli beyaz,2490.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA denim şort,2690.0,228296989,Bershka,KADıN > ED HARDY X BERSHKA,Mavi,2690.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA baskılı t-shirt,1290.0,228296985,Bershka,KADıN > ED HARDY X BERSHKA,Siyah,1290.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA flare fit pantolon,2490.0,228296986,Bershka,KADıN > ED HARDY X BERSHKA,Kirli beyaz,2490.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA halter yaka mini elbise,2490.0,226926777,Bershka,KADıN > ED HARDY X BERSHKA,Gri,2490.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA bandeau top,1590.0,226926894,Bershka,KADıN > ED HARDY X BERSHKA,Gri,1590.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA üçgen bikini üstü,1590.0,226931735,Bershka,KADıN > PLAJ GIYIMI,Haki,1590.0,0.0,TRY,03,0.0,0.0,,
ED HARDY X BERSHKA bikini altı,1590.0,226931734,Bershka,KADıN > PLAJ GIYIMI,Haki,1590.0,0.0,TRY,03,0.0,0.0,,
Kareli üçgen bikini üstü,990.0,219004000,Bershka,KADıN > PLAJ GIYIMI,Pembe,990.0,0.0,TRY,03,0.0,0.0,0.0,
Fitilli Kumaş Şapka,790.0,218889642,Bershka,KADıN > PLAJ GIYIMI,Bej,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kareli bikini altı,990.0,219004001,Bershka,KADıN > PLAJ GIYIMI,Pembe,990.0,0.0,TRY,03,0.0,0.0,0.0,
Kareli külot bikini altı,1090.0,219271427,Bershka,KADıN > PLAJ GIYIMI,Pembe,1090.0,0.0,TRY,03,0.0,0.0,0.0,
Kareli üçgen bikini üstü,1090.0,226931443,Bershka,KADıN > PLAJ GIYIMI,Kırmızı,1090.0,0.0,TRY,03,0.0,,,
Kareli bikini altı,1090.0,226931535,Bershka,KADıN > PLAJ GIYIMI,Kırmızı,1090.0,0.0,TRY,03,0.0,,,
Çift taraflı desenli bikini üstü,990.0,209121213,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Çift taraflı desenli bikini altı,790.0,209138778,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Desenli bikini üstü,990.0,204066778,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Desenli bikini altı,790.0,204066779,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Strasslı Brezilya modeli bikini altı,990.0,204283068,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Strasslı üçgen bikini üstü,1090.0,204283066,Bershka,KADıN > PLAJ GIYIMI,Siyah,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Halter desenli mayo,1490.0,209121216,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Zımbalı mayo,1490.0,220330182,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Zımbalı bikini altı,1190.0,204066833,Bershka,KADıN > PLAJ GIYIMI,Krem,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Zımbalı üçgen bikini üstü,1190.0,204066831,Bershka,KADıN > PLAJ GIYIMI,Krem,1190.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kontrast üçgen bikini üstü,990.0,220329696,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kontrast tanga bikini altı,790.0,204066844,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kontrast üçgen bikini üstü,990.0,207713548,Bershka,KADıN > PLAJ GIYIMI,Pembe,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kontrast detaylı Brezilya modeli bikini altı,790.0,207713549,Bershka,KADıN > PLAJ GIYIMI,Pembe,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Kontrast üçgen bikini üstü,990.0,204066840,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Zımbalı mayo,1490.0,204066961,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Lamine görünümlü üçgen bikini üstü,1090.0,227950414,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1090.0,0.0,TRY,03,0.0,0.0,,
Lamine görünümlü üçgen bikini üstü,1090.0,218394832,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1090.0,0.0,TRY,03,0.0,0.0,,
Lamine görünümlü tanga bikini altı,1090.0,218394831,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1090.0,0.0,TRY,03,0.0,0.0,,
Asimetrik metalik iplik pelerin,990.0,216188573,Bershka,KADıN > PLAJ GIYIMI,Kızıl kahverengi,990.0,0.0,TRY,03,0.0,0.0,,
Boncuklu basic bikini üstü,990.0,210545277,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Boncuklu basic bikini altı,990.0,210545278,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Desenli üçgen bikini,990.0,219267738,Bershka,KADıN > PLAJ GIYIMI,Fuşya,990.0,0.0,TRY,03,0.0,0.0,,
Desenli bikini altı,990.0,219267739,Bershka,KADıN > PLAJ GIYIMI,Fuşya,990.0,0.0,TRY,03,0.0,0.0,,
Balenli saten yüzeyli bikini üstü,1090.0,218394833,Bershka,KADıN > PLAJ GIYIMI,Kızıl kahverengi,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Saten bikini altı,1090.0,218394834,Bershka,KADıN > PLAJ GIYIMI,Kızıl kahverengi,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
File baskılı üçgen bikini üstü,1190.0,219249903,Bershka,KADıN > PLAJ GIYIMI,Kızıl kahverengi,1190.0,0.0,TRY,03,0.0,0.0,,
Örgü bone,1490.0,217535600,Bershka,KADıN > PLAJ GIYIMI,Krem,1490.0,0.0,TRY,03,0.0,0.0,,
File baskılı tanga bikini altı,1190.0,219249902,Bershka,KADıN > PLAJ GIYIMI,Kızıl kahverengi,1190.0,0.0,TRY,03,0.0,0.0,,
Sırt dekolteli file elbise,1490.0,210545275,Bershka,KADıN > PLAJ GIYIMI,Mor,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Strass detaylı üçgen bikini üstü,1090.0,204283065,Bershka,KADıN > PLAJ GIYIMI,Mor,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Üçgen bikini üstü,1090.0,213455843,Bershka,KADıN > PLAJ GIYIMI,Lime,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Fiyonklu Brezilya modeli külot,1090.0,216188574,Bershka,KADıN > PLAJ GIYIMI,Lime,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Strasslı Brezilya modeli bikini altı,990.0,204283067,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Bandeau bikini üstü,1090.0,210545262,Bershka,KADıN > PLAJ GIYIMI,Haki,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
3’lü karma boyutlarda bileklik seti,790.0,209007224,Bershka,KADıN > PLAJ GIYIMI,Altın,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Brezilya modeli bikini altı,1090.0,210545263,Bershka,KADıN > PLAJ GIYIMI,Haki,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Lamine katlı bandeau bikini üstü,1090.0,218394839,Bershka,KADıN > PLAJ GIYIMI,Turuncu,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Lamine bikini altı,1090.0,218394840,Bershka,KADıN > PLAJ GIYIMI,Turuncu,1090.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Fiyonklu bikini altı,790.0,210545284,Bershka,KADıN > PLAJ GIYIMI,Turuncu,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Üçgen bikini üstü,990.0,210545261,Bershka,KADıN > PLAJ GIYIMI,Turuncu,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Güneş gözlüğü,790.0,216376269,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Saten yüzeyli üçgen bikini üstü,990.0,210545264,Bershka,KADıN > PLAJ GIYIMI,Fuşya,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Saten bikini altı,790.0,210545265,Bershka,KADıN > PLAJ GIYIMI,Fuşya,790.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Saten yüzeyli üçgen bikini üstü,990.0,210545270,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Saten bikini altı,990.0,210545272,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Sırt dekolteli file elbise,1490.0,222003572,Bershka,KADıN > PLAJ GIYIMI,Mor,1490.0,0.0,TRY,03,0.0,0.0,0.0,0.0
Saten bikini altı,990.0,228296965,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY,03,0.0,0.0,,
