category,product_name,price_tl,unit,product_code,product_url,date,time,in_stock
Temel Gıda,Nuhun Ankara Makarna Fırın 500 gr,30.95,Kg,43468,https://www.cagri.com/nuhun-ankara-makarna-firin-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Makarna Kepekli Burgu 350 gr,34.95,Kg,62460,https://www.cagri.com/nuhun-ankara-makarna-kepekli-burgu-350-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Makarna Sebzeli Burgu 350 gr,34.95,Kg,62378,https://www.cagri.com/nuhun-ankara-makarna-sebzeli-burgu-350-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Makarna Sebzeli Nuhun Gemisi 350 gr,34.95,Kg,62377,https://www.cagri.com/nuhun-ankara-makarna-sebzeli-nuhun-gemisi-350-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Makarna Tam Buğday Kalem 500 gr,39.95,Kg,62588,https://www.cagri.com/nuhun-ankara-makarna-tam-bugday-kalem-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Makarna Tam Buğday Spaghetti 500 gr,39.95,Kg,62587,https://www.cagri.com/nuhun-ankara-makarna-tam-bugday-spaghetti-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Mantı Makarna 500 gr,30.95,Kg,39608,https://www.cagri.com/nuhun-ankara-manti-makarna-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Spaghetti Makarna 500 gr,30.95,Kg,39612,https://www.cagri.com/nuhun-ankara-spaghetti-makarna-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Tel Şehriye 500 gr,30.95,Kg,39610,https://www.cagri.com/nuhun-ankara-tel-sehriye-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Vakumlu İrmik 500 gr,34.95,Kg,39618,https://www.cagri.com/nuhun-ankara-vakumlu-irmik-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Yassı Spaghetti Linguine Makarna 500 gr,30.95,Kg,40158,https://www.cagri.com/nuhun-ankara-yassi-spaghetti-linguine-makarna-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Nuhun Ankara Yüksük Makarna 500 gr,30.95,Kg,39607,https://www.cagri.com/nuhun-ankara-yuksuk-makarna-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Onefis Ispanaklı Peynirli Gül Böreği 400 gr,109.95,Kg,1006674,https://www.cagri.com/onefis-ispanakli-peynirli-gul-boregi-400-gr,3/8/2026,9:47:54,No
Temel Gıda,Onefis Kakaolu Fındık ve Çikolata Parçacıklı Cookie Hamuru 300 gr,199.95,Kg,1008187,https://www.cagri.com/onefis-kakaolu-findik-ve-cikolata-parcacikli-cookie-hamuru-300-gr,3/8/2026,9:47:54,No
Temel Gıda,Onefis Lahmacun 340 gr,169.95,Kg,1006671,https://www.cagri.com/onefis-lahmacun-340-gr,3/8/2026,9:47:54,No
Temel Gıda,Onefis Patatesli Gül Böreği 400 gr,109.95,Kg,1007084,https://www.cagri.com/onefis-patatesli-gul-boregi-400-gr,3/8/2026,9:47:54,No
Temel Gıda,Onefis Patatesli Tepsi Böreği 700 gr,159.95,Kg,1006673,https://www.cagri.com/onefis-patatesli-tepsi-boregi-700-gr,3/8/2026,9:47:54,No
Temel Gıda,Onefis Sade Çikolata Parçacıklı Cookie Hamuru 300 gr,199.95,Kg,1008186,https://www.cagri.com/onefis-sade-cikolata-parcacikli-cookie-hamuru-300-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Acı Biber Salçası 1650 gr,299.95,Kg,61466,https://www.cagri.com/oncu-aci-biber-salcasi-1650-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Acı Biber Salçası 700 gr,139.95,Kg,43817,https://www.cagri.com/oncu-aci-biber-salcasi-700-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Domates Salçası 1650 gr,199.95,Kg,61468,https://www.cagri.com/oncu-domates-salcasi-1650-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Domates Salçası 830 gr,74.95,Kg,43465,https://www.cagri.com/oncu-domates-salcasi-830-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Domates Salçası Cam 700 gr,84.95,Kg,43882,https://www.cagri.com/oncu-domates-salcasi-cam-700-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Tatlı  Biber Salçası 700 gr,139.95,Kg,43827,https://www.cagri.com/oncu-tatli-biber-salcasi-700-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Tatlı Biber Salçası 1650 gr,299.95,Kg,61467,https://www.cagri.com/oncu-tatli-biber-salcasi-1650-gr,3/8/2026,9:47:54,No
Temel Gıda,Öncü Üçü Bir Arada Salça Domates-Tatlı&Acı Biber 700 gr,119.95,Kg,44024,https://www.cagri.com/oncu-ucu-bir-arada-salca-domates-tatliaci-biber-700-gr,3/8/2026,9:47:54,No
Temel Gıda,Özcanlar Kasap Köfte 330 gr,399.95,Kg,1008589,https://www.cagri.com/ozcanlar-kasap-kofte-330-gr,3/8/2026,9:47:54,No
Temel Gıda,Özcanlar Tekirdağ Köfte 330 gr,399.95,Kg,1008590,https://www.cagri.com/ozcanlar-tekirdag-kofte-330-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Aşure 230 gr,69.95,Kg,974571,https://www.cagri.com/pakmaya-asure-230-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Beyaz Pul Çikolata 100 gr,139.95,Kg,992102,https://www.cagri.com/pakmaya-pul-cikolata-beyaz-100-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Bitter Kurabiye Çikolatası 90 gr,140.95,Kg,990484,https://www.cagri.com/pakmaya-kurabiye-cikolatali-bitter-90-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Bitter Pul Çikolata 100 gr,139.95,Kg,983677,https://www.cagri.com/pakmaya-pul-cikolata-bitter-100-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Buğday Nişastası 200 gr,34.95,Kg,21996,https://www.cagri.com/pakmaya-bugday-nisastasi-200-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Çift Renkli Damla Çikolata 70 gr,126.45,Kg,21688,https://www.cagri.com/pakmaya-cift-renkli-damla-cikolata-70-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Çikolatalı Sos 125 gr,44.95,Kg,3283,https://www.cagri.com/pakmaya-cikolatali-sos-125-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Instant Kuru Maya 9'Lu 10 gr,87.95,Kg,1008405,https://www.cagri.com/pakmaya-instant-kuru-maya-9lu-10-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Instant Kuru Maya Tekli 3x10 gr,32.95,Kg,20986,https://www.cagri.com/pakmaya-instant-kuru-maya-tekli-3x10-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Kabartma Tozu 10'lu 100 gr,28.45,Kg,5295,https://www.cagri.com/pakmaya-kabartma-tozu-10lu-100-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Kabartma Tozu 5'li 50 gr,15.45,Kg,2667,https://www.cagri.com/pakmaya-kabartma-tozu-5li-50-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Kakao 25 gr ,32.95,Kg,1154,https://www.cagri.com/pakmaya-kakao-25-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Kakao 2x25 gr,52.95,Kg,21587,https://www.cagri.com/pakmaya-kakao-2x25-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Kakao 2x50 gr,123.95,Kg,21597,https://www.cagri.com/pakmaya-kakao-2x50-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Karamelli Sütlü Parça Çikolata 70 gr,126.45,Kg,992845,https://www.cagri.com/pakmaya-karamelli-sutlu-parca-cikolata-70-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Karbonat 5 li 25 gr,9.95,Kg,5309,https://www.cagri.com/pakmaya-karbonat-5-li-25-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Krem Şanti 2x75 gr,79.95,Kg,1111,https://www.cagri.com/pakmaya-krem-santi-2x75-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Krem Şanti 75 gr,40.95,Kg,1105,https://www.cagri.com/pakmaya-krem-santi-75-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Kuru Maya 100 gr,49.95,Kg,4730,https://www.cagri.com/pakmaya-kuru-maya-100-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Mayalı Poğaça Harcı 35 gr,24.95,Kg,987369,https://www.cagri.com/pakmaya-mayali-pogaca-harci-35-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Natürel Kakao 50 gr ,72.95,Kg,1001982,https://www.cagri.com/pakmaya-naturel-kakao-50-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Orman Meyveli Sos 78 gr,24.95,Kg,3332,https://www.cagri.com/pakmaya-orman-meyveli-sos-78-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pasta Kreması Vanilyalı 140 gr,67.95,Kg,983679,https://www.cagri.com/pakmaya-pasta-kremasi-vanilyali-140-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pasta Süsü Çakıl Çikolata 15 gr,30.95,Kg,1003312,https://www.cagri.com/pakmaya-pasta-susu-cakil-cikolata-15-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pasta Süsü Pembe Boncuk 15 gr,30.95,Kg,1003303,https://www.cagri.com/pakmaya-pasta-susu-pembe-boncuk-15-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pasta Süsü Sedef Boncuk 15 gr,30.95,Kg,1003311,https://www.cagri.com/pakmaya-pasta-susu-sedef-boncuk-15-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pasta Süsü Sütlü Boncuk 15 gr,30.95,Kg,1003306,https://www.cagri.com/pakmaya-pasta-susu-sutlu-boncuk-15-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pasta Süsü Yaldız Boncuk 15 gr,30.95,Kg,1003300,https://www.cagri.com/pakmaya-pasta-susu-yaldiz-boncuk-15-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pastacı Kreması 147 gr,32.45,Kg,992101,https://www.cagri.com/pakmaya-pastaci-kremasi-147-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Puding Çikolata Fındık 118 gr,42.45,Kg,3566,https://www.cagri.com/pakmaya-puding-cikolata-findik-118-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Puding Çikolatalı 106 gr,42.45,Kg,3509,https://www.cagri.com/pakmaya-puding-cikolatali-106-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Puding Çilekli 125 gr,32.45,Kg,3752,https://www.cagri.com/pakmaya-puding-cilekli-125-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Puding Kakaolu 145 gr,42.45,Kg,7113,https://www.cagri.com/pakmaya-puding-kakaolu-145-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Puding Magnolia 125 gr,42.45,Kg,1002640,https://www.cagri.com/pakmaya-puding-magnolia-125-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Puding Muzlu 117 gr,32.45,Kg,3515,https://www.cagri.com/pakmaya-puding-muzlu-117-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Pudra Şekeri 200 gr,49.95,Kg,8417,https://www.cagri.com/pakmaya-pudra-sekeri-200-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Sakızlı Muhallebi 152 gr,27.95,Kg,50457,https://www.cagri.com/pakmaya-sakizli-muhallebi-152-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Ekşi Maya 30 gr,25.95,Kg,1008406,https://www.cagri.com/pakmaya-eksi-maya-30-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Mısır Nişastası 200 gr,34.95,Kg,22000,https://www.cagri.com/pakmaya-misir-nisastasi-200-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Supangle 138 gr,41.95,Kg,50451,https://www.cagri.com/pakmaya-supangle-138-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Sütlü Damla Çikolata 70 gr,126.45,Kg,995348,https://www.cagri.com/pakmaya-sutlu-damla-cikolata-70-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Sütlü Kurabiye Çikolatası 90 gr,140.95,Kg,970082,https://www.cagri.com/pakmaya-sutlu-kurabiye-cikolatasi-90-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Sütlü Parça Çikolata 70 gr,126.45,Kg,990446,https://www.cagri.com/pakmaya-sutlu-parca-cikolata-70-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Sütlü Pul Çikolata 100 gr,139.95,Kg,989396,https://www.cagri.com/pakmaya-sutlu-pul-cikolata-100-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Şekerli Vanilin 10'lu 50 gr,21.45,Kg,5297,https://www.cagri.com/pakmaya-sekerli-vanilin-10lu-50-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Şekerli Vanilin 5'li,10.95,Adet,2668,https://www.cagri.com/pakmaya-sekerli-vanilin-5li,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Yaş Hamur Mayası 2x42 gr,20.95,Kg,21014,https://www.cagri.com/pakmaya-yas-hamur-mayasi-2x42-gr,3/8/2026,9:47:54,No
Temel Gıda,Pakmaya Yaş Maya 4x42 gr,36.95,Kg,20980,https://www.cagri.com/pakmaya-yas-maya-4x42-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Arpa Şehriye 500 gr,27.95,Kg,15611,https://www.cagri.com/pastavilla-arpa-sehriye-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla İri Arpa Şehriye 500 gr,27.95,Kg,15654,https://www.cagri.com/pastavilla-iri-arpa-sehriye-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Lazanya Makarna 500 gr,89.95,Kg,15617,https://www.cagri.com/pastavilla-lazanya-makarna-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Bronz Linguine Kutu 500 gr,39.95,Kg,1008807,https://www.cagri.com/pastavilla-makarna-bronz-lingui-kutu-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Bronz Rigatoni Kutu 500 gr,39.95,Kg,12369,https://www.cagri.com/pastavilla-makarna-bronz-rigatoni-kutu-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Bronz Rotını Kutu 500 gr,39.95,Kg,15651,https://www.cagri.com/pastavilla-makarna-bronz-rotini-kutu-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Burgu 500 gr,27.95,Kg,15600,https://www.cagri.com/pastavilla-makarna-burgu-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Dirsek 500 gr,27.95,Kg,15609,https://www.cagri.com/pastavilla-makarna-dirsek-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Erişte 500 gr,27.95,Kg,15607,https://www.cagri.com/pastavilla-makarna-eriste-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Fiyonk 500 gr,27.95,Kg,15637,https://www.cagri.com/pastavilla-makarna-fiyonk-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Kalem 500 gr,27.95,Kg,15602,https://www.cagri.com/pastavilla-makarna-kalem-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Kelebek 500 gr,27.95,Kg,15615,https://www.cagri.com/pastavilla-makarna-kelebek-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Linguine 500 gr,27.95,Kg,44364,https://www.cagri.com/pastavilla-makarna-linguine-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Mantı 500 gr,27.95,Kg,15606,https://www.cagri.com/pastavilla-makarna-manti-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Rigato 500 gr,27.95,Kg,15601,https://www.cagri.com/pastavilla-makarna-rigato-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Spaghetti 500 gr,27.95,Kg,15613,https://www.cagri.com/pastavilla-makarna-spaghetti-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Makarna Yüksük 500 gr,27.95,Kg,15645,https://www.cagri.com/pastavilla-makarna-yuksuk-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Sos Pesto 190 gr,124.95,Kg,1004960,https://www.cagri.com/pastavilla-sos-pesto-190-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Tagliatelle Makarna Kutu 400 gr,59.95,Kg,15642,https://www.cagri.com/pastavilla-tagliatelle-makarna-kutu-400-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Tel Şehriye 500 gr,27.95,Kg,15610,https://www.cagri.com/pastavilla-tel-sehriye-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pastavilla Veggipasta Glutensiz Burgu Makarna 350 gr,69.95,Kg,15622,https://www.cagri.com/pastavilla-veggipasta-glutensiz-burgu-makarna-350-gr,3/8/2026,9:47:54,No
Temel Gıda,Pek Food Bohça Mantı 350 gr,179.95,Kg,20240814,https://www.cagri.com/pek-food-bohca-manti-350-gr,3/8/2026,9:47:54,No
Temel Gıda,Pek Food Lahmacun Klasik 400 gr,249.95,Kg,1003372,https://www.cagri.com/pek-food-lahmacun-klasik-400-gr,3/8/2026,9:47:54,No
Temel Gıda,Pek Food Milföy Hamuru 1 kg,169.95,Kg,20240815,https://www.cagri.com/pek-food-milfoy-hamuru-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Pek Food Pizza Karışık 545 gr,179.95,Kg,20240811,https://www.cagri.com/pek-food-pizza-karisik-545-gr,3/8/2026,9:47:54,No
Temel Gıda,Pekşeker Küp Şeker 1000 gr,57.5,Kg,8689,https://www.cagri.com/pekseker-kup-seker-1000-gr,3/8/2026,9:47:54,No
Temel Gıda,Pekşeker Toz Şeker 3000 gr,154.95,Kg,3530,https://www.cagri.com/pekseker-toz-seker-3000-gr,3/8/2026,9:47:54,No
Temel Gıda,Pekşeker Toz Şeker 5000 gr,254.95,Kg,3543,https://www.cagri.com/pekseker-toz-seker-5000-gr,3/8/2026,9:47:54,No
Temel Gıda,Pesotti Profiterol Seti 280 Gr,199.95,Kg,1008403,https://www.cagri.com/pesotti-profiterol-seti-280-gr,3/8/2026,9:47:54,No
Temel Gıda,Pesotti Tiramisu Seti 300 Gr,159.95,Kg,1008402,https://www.cagri.com/pesotti-tiramisu-seti-300-gr,3/8/2026,9:47:54,No
Temel Gıda,Pınar Bohça Mantısı 400 gr,124.95,Kg,23045,https://www.cagri.com/pinar-bohca-mantisi-400-gr,3/8/2026,9:47:54,No
Temel Gıda,Pınar Burger Donuk 545 gr,629.95,Kg,22955,https://www.cagri.com/pinar-burger-donuk-545-gr,3/8/2026,9:47:54,No
Temel Gıda,Pınar Donuk Büfe Burger 225 gr,269.95,Kg,22950,https://www.cagri.com/pinar-donuk-bufe-burger-225-gr,3/8/2026,9:47:54,No
Temel Gıda,Pınar Donuk İnegöl Köfte Eko 390 gr,459.95,Kg,22957,https://www.cagri.com/pinar-donuk-inegol-kofte-eko-390-gr,3/8/2026,9:47:54,No
Temel Gıda,Pınar Milföy Hamuru 1 kg,139.95,Kg,22960,https://www.cagri.com/pinar-milfoy-hamuru-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Pınar Rulo Börek Kıymalı Patatesli 500 gr,199.95,Kg,23047,https://www.cagri.com/pinar-rulo-borek-kiymali-patatesli-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pınar Rulo Börek Labne Ispanaklı 500 gr,164.95,Kg,23060,https://www.cagri.com/pinar-rulo-borek-labne-ispanakli-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Pidemiss Kaşarlı Pide 3x125 gr,189.95,Kg,9797,https://www.cagri.com/pidemiss-donuk-pide-3x125gr-kasarli-,3/8/2026,9:47:54,No
Temel Gıda,Pidemiss Kıymalı Mini Pide 10x40 gr,209.95,Kg,1004823,https://www.cagri.com/pidemiss-kiymali-mini-pide-10x40-gr,3/8/2026,9:47:54,No
Temel Gıda,Pidemiss Kıymalı Pide 3x125 gr,199.95,Kg,9795,https://www.cagri.com/pidemiss-donuk-pide-3x125gr-kiymali-,3/8/2026,9:47:54,No
Temel Gıda,Pidemiss Kuşbaşılı Kaşarlı Pide 3x125 gr,209.95,Kg,9796,https://www.cagri.com/pidemiss-donuk-pide-3x125gr-kusbasi-kasarli-,3/8/2026,9:47:54,No
Temel Gıda,Pidemiss Lahmacun 5X100 gr,279.95,Kg,9799,https://www.cagri.com/pidemiss-donuk-lahmacun-5x100gr,3/8/2026,9:47:54,No
Temel Gıda,Pizzamiss Pesto Soslu Napoliten Pizza 460 gr,149.95,Kg,1004824,https://www.cagri.com/pizzamiss-pesto-soslu-napoliten-pizza-460-gr,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Ahududu & Elma 20 gr ,99.95,Kg,1003555,https://www.cagri.com/pols-freeze-fresh-ahududu--elma-20-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Ananas 20 gr ,119.95,Kg,12382,https://www.cagri.com/pols-freeze-fresh-ananas-20-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Berry Mix 16 gr ,119.95,Kg,1002520,https://www.cagri.com/pols-freeze-fresh-berry-mix-16-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Çıtır Küpleri 20 gr ,99.95,Kg,1003554,https://www.cagri.com/pols-freeze-fresh-citir-kupleri-20-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Çilek & Muz 20 gr ,99.95,Kg,1006882,https://www.cagri.com/pols-freeze-fresh-cilek--muz-20-gr,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Çilek 15 gr ,99.95,Kg,6877,https://www.cagri.com/pols-freeze-fresh-cilek-15-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Elma & Ananas 18 gr,119.95,Kg,1008772,https://www.cagri.com/pols-freeze-fresh-elma--ananas-18-gr,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Fruit 20 gr ,119.95,Kg,1002519,https://www.cagri.com/pols-freeze-fresh-fruit-20-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Golden Mix 18 gr,119.95,Kg,1008775,https://www.cagri.com/pols-freeze-fresh-golden-mix-18-gr,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Fresh Mango 20 gr ,119.95,Kg,12383,https://www.cagri.com/pols-freeze-fresh-mango-20-gr-,3/8/2026,9:47:54,No
Temel Gıda,Pol’s Freeze Magic Ball Böğürtlen Elma Topu 16 gr ,69.95,Kg,1002521,https://www.cagri.com/pols-freeze-magic-ball-bogurtlen-elma-topu-16-gr-,3/8/2026,9:47:54,No
Temel Gıda,Ramazan Pidesi,40,Adet,4642,https://www.cagri.com/ramazan-pidesi,3/8/2026,9:47:54,No
Temel Gıda,Reis Başakbaşı Bulgur 1 kg,69.95,Kg,1000695,https://www.cagri.com/reis-basakbasi-bulgur-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Cin Mısır 500 gr,36.95,Kg,27834,https://www.cagri.com/reis-cin-misir-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Reis Erzincan Dermason Fasulye 1 kg ,189.95,Kg,622,https://www.cagri.com/reis-erzincan-dermason-fasulye-1-kg-,3/8/2026,9:47:54,No
Temel Gıda,Reis Gökçebeyaz Nohut 1 kg,229.95,Kg,29198,https://www.cagri.com/reis-gokcebeyaz-nohut-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Gönen Baldo Pirinç 1 kg,209.95,Kg,27759,https://www.cagri.com/reis-gonen-baldo-pirinc-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Gönen Baldo Pirinç 2.5 kg,469.95,Kg,27361,https://www.cagri.com/reis-gonen-baldo-pirinc-25-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Kırmızı Mercimek 1 kg,209.95,Kg,27352,https://www.cagri.com/reis-kirmizi-mercimek-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Köftelik Bulgur 1 kg,69.95,Kg,14563,https://www.cagri.com/reis-koftelik-bulgur-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Nevşehir Koçbaşı Nohut 1 kg,159.95,Kg,29199,https://www.cagri.com/reis-nevsehir-kocbasi-nohut-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Pilavlık Bulgur 1 kg,69.95,Kg,28467,https://www.cagri.com/reis-pilavlik-bulgur-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Trakya Baldo Pirinç 1 kg,199.95,Kg,9944,https://www.cagri.com/reis-trakya-baldo-pirinc-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Trakya Baldo Pirinç 2.5 kg,429.95,Kg,19947,https://www.cagri.com/reis-trakya-baldo-pirinc-25-kg,3/8/2026,9:47:54,No
Temel Gıda,Reis Yeşil Mercimek 1 kg,179.95,Kg,629,https://www.cagri.com/reis-yesil-mercimek-1-kg,3/8/2026,9:47:54,No
Temel Gıda,Ridada %100 Glutensiz Karabuğday Ekmeği 500 gr,199.95,Kg,1006639,https://www.cagri.com/ridada-100-glutensiz-karabugday-ekmegi-500-gr,3/8/2026,9:47:54,No
Temel Gıda,Ridada Siyez & Çavdar Unlu Ekmek 480 Gr,169.95,Kg,1007386,https://www.cagri.com/ridada-siyez--cavdar-unlu-ekmek-480-gr,3/8/2026,9:47:54,No
Temel Gıda,Safir İyotlu Tuz 750 gr,17.95,Kg,22771,https://www.cagri.com/safir-iyotlu-tuz-750-gr,3/8/2026,9:47:54,No
Temel Gıda,"Safir Tuz 1,5 kg ",32.5,Kg,22781,https://www.cagri.com/safir-tuz-15-kg-,3/8/2026,9:47:54,No
Temel Gıda,Safir Tuz 3 kg ,59.95,Kg,22772,https://www.cagri.com/safir-tuz-3-kg-,3/8/2026,9:47:54,No
Temel Gıda,Salat Ayçiçek Yağı 1 lt,112.95,Litre,12442,https://www.cagri.com/salat-aycicek-yagi-1-lt,3/8/2026,9:47:54,No
Temel Gıda,Salat Ayçiçek Yağı 2 lt,224.95,Litre,12444,https://www.cagri.com/salat-aycicek-yagi-2-lt,3/8/2026,9:47:54,No
Temel Gıda,Salat Ayçiçek Yağı Pet 5 lt ,499.95,Litre,12472,https://www.cagri.com/salat-aycicek-yagi-5-lt-pet,3/8/2026,9:47:54,No
Temel Gıda,Schar Pan Blanco Dilimli Ekmek 250 gr,129.95,Kg,25545,https://www.cagri.com/schar-pan-blanco-dilimli-ekmek-250-gr,3/8/2026,9:47:54,No
Temel Gıda,Schar Rustico Lifli Ekmek 250 gr,149.95,Kg,1007486,https://www.cagri.com/schar-rustico-lifli-ekmek-250-gr,3/8/2026,9:47:54,No
Temel Gıda,Seed'n Grains %100 Karabuğday Patlağı 125 gr,74.95,Kg,1006281,https://www.cagri.com/seedn-grains-100-karabugday-patlagi-125-gr,3/8/2026,9:47:54,No
