Daily Inflation(%),Date
1.1571226667483812,3-4
1.1863821108321106,3-5
-0.025779865526098667,3-6
1.0171007130842296,3-7
0.12389149326622666,3-8
2.0993060180632703,3-9
0.14156073665610677,3-10
-0.6331396205991315,3-11
2.336810335123911,3-12
-0.28636034882097255,3-13
