Date,Price,District,Rooms
2026-03-31,18750,"Merkez
Çarşı",1+1
2026-03-31,17500,"Merkez
Hükümet",3+1
2026-03-31,14250,Merkez,3+1
2026-03-31,10500,Merkez,1+1
2026-03-31,10000,"Merkez
Hükümet",3+1
2026-03-31,16000,"Merkez
Hükümet",2+1
2026-03-31,15500,"Merkez
Hükümet",3+1
2026-03-31,12000,"Merkez
Hükümet",2+1
2026-03-31,30000,Merkez,2+1
2026-03-31,27000,"Merkez
Hükümet",3+1
2026-03-31,16950,"Merkez
Çarşı",1+1
2026-03-31,10500,"Merkez
Hükümet",3+1
2026-03-31,22000,Merkez,3+1
2026-03-31,20000,"Merkez
Hükümet",3+1
2026-03-31,17750,Merkez,1+1
2026-03-31,19500,Merkez,1+1
2026-03-31,16000,"Merkez
Çarşı",2+0
2026-03-31,10500,"Merkez
Hükümet",2+1
2026-03-31,10500,Merkez,3+1
2026-03-31,17250,Merkez,1+1
2026-03-31,19000,"Merkez
Çarşı",1+1
2026-03-31,18000,Merkez,1+1
2026-03-31,14000,Merkez,3+1
2026-03-31,17000,Merkez,3+1
2026-03-31,20500,"Merkez
Çarşı",1+1
2026-03-31,11000,Merkez,3+1
2026-03-31,18500,Merkez,1+1
2026-03-31,14000,"Merkez
Hükümet",3+1
2026-03-31,16000,"Merkez
Hükümet",3+1
2026-03-31,12500,"Merkez
Hükümet",3+1
2026-03-31,15000,"Merkez
Çarşı",1+1
2026-03-31,9000,"Merkez
Hükümet",2+1
2026-03-31,25000,Merkez,1+1
2026-03-31,12000,"Merkez
Hükümet",3+1
2026-03-31,26000,Merkez,3+1
2026-03-31,16000,"Merkez
Hükümet",3+1
2026-03-31,25000,Merkez,1+1
2026-03-31,15500,"Merkez
Çarşı",3+1
2026-03-31,11500,"Merkez
Hükümet",3+1
2026-03-31,17500,"Merkez
Çarşı",2+1
2026-03-31,16500,"Merkez
Çarşı",1+1
2026-03-31,23000,Merkez,2+1
2026-03-31,10500,"Merkez
Hükümet",3+1
2026-03-31,12500,"Merkez
Hükümet",3+1
2026-03-31,17000,Merkez,1.5+1
2026-03-31,9500,"Merkez
Hükümet",3+1
2026-03-31,17850,Merkez,1+1
2026-03-31,50000,Merkez,4.5+1
2026-03-31,9500,"Merkez
Hükümet",2+1
2026-03-31,20000,"Merkez
Hükümet",2+1
2026-03-31,18500,Merkez,1+1
2026-03-31,18000,Merkez,1+1
2026-03-31,19500,Merkez,2+0
2026-03-31,13000,"Merkez
Çarşı",1+1
2026-03-31,20000,"Merkez
Çarşı",1+1
2026-03-31,16000,"Merkez
Hükümet",1+1
2026-03-31,17500,Merkez,2+1
2026-03-31,14500,"Merkez
Hükümet",3+1
2026-03-31,15000,"Merkez
Çarşı",1+1
2026-03-31,10000,"Merkez
Hükümet",2+1
2026-03-31,25000,"Merkez
Hükümet",4+1
2026-03-31,8500,Merkez,1+1
2026-03-31,14000,"Merkez
Hükümet",3+1
2026-03-31,17500,"Merkez
Çarşı",2+1
2026-03-31,14000,"Merkez
Hükümet",3+1
2026-03-31,20000,"Merkez
Hükümet",2+1
2026-03-31,20500,Merkez,2+1
2026-03-31,19000,"Merkez
Çarşı",1+1
2026-03-31,22500,"Merkez
Hükümet",1+1
2026-03-31,17500,Kaman,3+1
2026-03-31,15000,"Merkez
Çarşı",2+1
2026-03-31,12750,"Merkez
Hükümet",3+1
2026-03-31,14000,"Merkez
Hükümet",3+1
2026-03-31,12750,"Merkez
Hükümet",4+1
2026-03-31,19500,"Merkez
Çarşı",2+1
2026-03-31,16500,"Merkez
Hükümet",3+1
2026-03-31,17500,"Merkez
Hükümet",2+1
2026-03-31,13500,"Merkez
Hükümet",3+1
2026-03-31,20000,"Merkez
Hükümet",2+1
2026-03-31,18000,Merkez,2+1
2026-03-31,7000,Merkez,3+1
2026-03-31,16500,Merkez,1+1
2026-03-31,13000,Merkez,3+1
2026-03-31,22000,"Merkez
Hükümet",3+1
2026-03-31,18000,Merkez,3+1
2026-03-31,20000,"Merkez
Hükümet",2+1
2026-03-31,17000,"Merkez
Hükümet",2+1
