Date,Price,District,Rooms
2026-03-27,26000,Merkez,2+0
2026-03-27,19000,"Merkez
Çarşı",1+1
2026-03-27,17500,"Merkez
Hükümet",3+1
2026-03-27,12000,"Merkez
Hükümet",2+1
2026-03-27,10500,"Merkez
Hükümet",3+1
2026-03-27,22000,Merkez,4+1
2026-03-27,14000,Merkez,3+1
2026-03-27,21500,Merkez,1+1
2026-03-27,15500,"Merkez
Çarşı",1+1
2026-03-27,25000,Merkez,4+1
2026-03-27,20000,"Merkez
Çarşı",2+1
2026-03-27,17750,"Merkez
Hükümet",3+1
2026-03-27,10000,"Merkez
Hükümet",3+1
2026-03-27,8500,Merkez,3+1
2026-03-27,15000,"Merkez
Çarşı",3+1
2026-03-27,15000,"Merkez
Hükümet",3+1
2026-03-27,19000,"Merkez
Hükümet",3+1
2026-03-27,9500,"Merkez
Hükümet",3+1
2026-03-27,17000,Merkez,1+1
2026-03-27,17500,"Merkez
Hükümet",1+1
2026-03-27,17000,"Merkez
Hükümet",1+1
2026-03-27,16500,Merkez,1+1
2026-03-27,22000,Merkez,3+1
2026-03-27,11500,"Merkez
Çarşı",3+1
2026-03-27,15000,"Merkez
Hükümet",1+1
2026-03-27,17000,Merkez,1+1
2026-03-27,14000,"Merkez
Çarşı",2+1
2026-03-27,17500,Merkez,1+1
2026-03-27,15000,Kaman,1+1
2026-03-27,16000,"Merkez
Hükümet",1+1
2026-03-27,15000,"Merkez
Hükümet",1+1
2026-03-27,19000,Merkez,1+1
2026-03-27,16500,"Merkez
Hükümet",2+1
2026-03-27,17000,Merkez,3+1
2026-03-27,15000,Merkez,1+1
2026-03-27,30000,Merkez,3+1
2026-03-27,10500,Merkez,3+1
2026-03-27,13000,Merkez,3+1
2026-03-27,15500,"Merkez
Hükümet",3+1
2026-03-27,7000,"Merkez
Hükümet",3+1
2026-03-27,20000,"Merkez
Hükümet",3+1
2026-03-27,12500,Merkez,1+1
2026-03-27,16000,"Merkez
Çarşı",3+1
2026-03-27,15500,"Merkez
Hükümet",3+1
2026-03-27,17500,"Merkez
Hükümet",3+1
2026-03-27,12000,"Merkez
Çarşı",3+1
2026-03-27,19999,"Merkez
Hükümet",4+1
2026-03-27,16000,Kaman,2+1
2026-03-27,14000,"Merkez
Hükümet",2+1
2026-03-27,30000,"Merkez
Hükümet",2+1
2026-03-27,16000,"Merkez
Çarşı",1+1
2026-03-27,18000,"Merkez
Hükümet",3+1
2026-03-27,30750,Merkez,3+1
2026-03-27,12750,Merkez,4+1
2026-03-27,21000,"Merkez
Hükümet",3+1
2026-03-27,8000,Merkez,3+1
2026-03-27,15999,"Merkez
Hükümet",3+1
2026-03-27,22000,Merkez,2+1
2026-03-27,16500,"Merkez
Hükümet",1+1
2026-03-27,14000,Merkez,3+1
2026-03-27,14000,"Merkez
Hükümet",3+1
2026-03-27,11000,"Merkez
Hükümet",3+1
2026-03-27,15000,"Merkez
Hükümet",3+1
2026-03-27,18500,Merkez,2+0
2026-03-27,17000,Merkez,2+1
2026-03-27,23000,Merkez,1+1
2026-03-27,14500,"Merkez
Hükümet",3+1
2026-03-27,12500,Merkez,3+1
2026-03-27,18500,Merkez,1+1
2026-03-27,18000,"Merkez
Çarşı",1+1
2026-03-27,27000,"Merkez
Çarşı",1+1
2026-03-27,18000,Merkez,1+1
2026-03-27,9500,"Merkez
Hükümet",Stüdyo (1+0)
2026-03-27,13000,"Kaman
Kurancılı",3+1
2026-03-27,15500,Merkez,2+1
2026-03-27,16500,Merkez,3+1
2026-03-27,16500,Merkez,3+1
2026-03-27,16000,"Merkez
Çarşı",3+1
2026-03-27,20000,Kaman,3+1
2026-03-27,11500,"Merkez
Hükümet",2+1
2026-03-27,20000,Kaman,3+1
2026-03-27,11500,"Merkez
Hükümet",2+1
2026-03-27,20000,Merkez,3+1
2026-03-27,14500,Merkez,3+1
2026-03-27,21000,"Merkez
Hükümet",4+1
2026-03-27,17000,Merkez,1+1
2026-03-27,17500,Merkez,2+0
2026-03-27,16000,"Merkez
Hükümet",3+1
2026-03-27,18500,Merkez,2+1
2026-03-27,17500,"Merkez
Hükümet",1+1
