Date,Price,District,Rooms
2026-03-10,22500,Merkez,1+1
2026-03-10,17500,"Merkez
Hükümet",3+1
2026-03-10,10500,"Merkez
Hükümet",3+1
2026-03-10,11500,"Merkez
Çarşı",3+1
2026-03-10,15500,"Merkez
Hükümet",3+1
2026-03-10,15500,Merkez,1+1
2026-03-10,26000,Merkez,2+0
2026-03-10,17500,Merkez,1+1
2026-03-10,18000,"Merkez
Çarşı",2+1
2026-03-10,19000,"Merkez
Hükümet",2+1
2026-03-10,13000,"Merkez
Hükümet",3+1
2026-03-10,13500,Merkez,1+1
2026-03-10,17000,Merkez,1+1
2026-03-10,15500,"Merkez
Hükümet",3+1
2026-03-10,14000,"Merkez
Hükümet",3+1
2026-03-10,16500,"Merkez
Hükümet",1+1
2026-03-10,16500,Merkez,1+1
2026-03-10,16750,Merkez,1+1
2026-03-10,16500,Merkez,3+1
2026-03-10,14000,"Merkez
Hükümet",2+1
2026-03-10,12000,"Merkez
Hükümet",3+1
2026-03-10,20000,Kaman,3+1
2026-03-10,14000,Merkez,3+1
2026-03-10,17000,Kaman,4+1
2026-03-10,5500,"Merkez
Hükümet",2+1
2026-03-10,27000,Merkez,2+1
2026-03-10,16000,Kaman,2+1
2026-03-10,16000,"Merkez
Hükümet",1+1
2026-03-10,15000,"Merkez
Hükümet",1+1
2026-03-10,21000,"Merkez
Çarşı",4+1
2026-03-10,11000,"Merkez
Hükümet",2+1
2026-03-10,14500,"Merkez
Hükümet",3+1
2026-03-10,17000,Merkez,2+1
2026-03-10,17000,"Merkez
Hükümet",1+1
2026-03-10,18500,Merkez,1+1
2026-03-10,18000,"Merkez
Çarşı",1+1
2026-03-10,20000,"Merkez
Çarşı",1+1
2026-03-10,18000,Merkez,1+1
2026-03-10,17500,Merkez,3+1
2026-03-10,10000,"Merkez
Hükümet",3+1
2026-03-10,12000,"Merkez
Çarşı",3+1
2026-03-10,12750,"Merkez
Hükümet",3+1
2026-03-10,8500,"Merkez
Hükümet",2+1
2026-03-10,18500,"Merkez
Hükümet",3+1
2026-03-10,15000,"Merkez
Hükümet",1+1
2026-03-10,18250,Merkez,3+1
2026-03-10,17000,Merkez,3+1
2026-03-10,12000,Kaman,3+1
2026-03-10,18500,Merkez,2+1
2026-03-10,17500,"Merkez
Hükümet",1+1
2026-03-10,15000,"Merkez
Hükümet",2+1
2026-03-10,20000,Merkez,2+1
2026-03-10,15000,Kaman,1+1
2026-03-10,16500,"Merkez
Çarşı",1+1
2026-03-10,15500,"Merkez
Çarşı",1+1
2026-03-10,16500,Merkez,3+1
2026-03-10,13000,"Merkez
Çarşı",3+1
2026-03-10,20000,"Merkez
Hükümet",1+1
2026-03-10,35000,"Merkez
Hükümet",3+1
2026-03-10,16500,"Merkez
Hükümet",2+1
2026-03-10,14500,"Merkez
Hükümet",2+1
2026-03-10,18000,"Merkez
Hükümet",1+1
2026-03-10,15500,"Merkez
Hükümet",3+1
2026-03-10,12000,"Merkez
Hükümet",3+1
2026-03-10,16000,"Merkez
Hükümet",2+1
2026-03-10,18000,Merkez,2+1
2026-03-10,18000,"Merkez
Hükümet",3+1
2026-03-10,13000,Merkez,2+1
