Date,Price,District,Rooms
2026-04-15,15500,"Merkez
Hükümet",3+1
2026-04-15,27000,Merkez,2+1
2026-04-15,15450,"Merkez
Çarşı",1+1
2026-04-15,15750,"Merkez
Hükümet",2+1
2026-04-15,14250,Merkez,3+1
2026-04-15,14250,"Merkez
Çarşı",3+1
2026-04-15,10500,Merkez,1+1
2026-04-15,10000,"Merkez
Hükümet",3+1
2026-04-15,12000,"Merkez
Hükümet",2+1
2026-04-15,13500,"Merkez
Çarşı",3+1
2026-04-15,17850,Merkez,1+1
2026-04-15,20500,"Merkez
Çarşı",1+1
2026-04-15,18000,Merkez,3+1
2026-04-15,13500,"Merkez
Hükümet",3+1
2026-04-15,11000,Merkez,3+1
2026-04-15,25000,Merkez,3+1
2026-04-15,15000,"Merkez
Çarşı",1+1
2026-04-15,15750,Merkez,1+1
2026-04-15,12000,"Merkez
Hükümet",3+1
2026-04-15,18500,Merkez,1+1
2026-04-15,18000,"Merkez
Hükümet",2+1
2026-04-15,14000,"Merkez
Çarşı",3+1
2026-04-15,16000,"Merkez
Hükümet",3+1
2026-04-15,17500,"Merkez
Çarşı",2+1
2026-04-15,13000,Merkez,3+1
2026-04-15,13500,"Merkez
Hükümet",3+1
2026-04-15,14500,"Merkez
Hükümet",3+1
2026-04-15,20000,"Merkez
Çarşı",1+1
2026-04-15,10500,"Merkez
Hükümet",3+1
2026-04-15,20500,Merkez,3+1
2026-04-15,22500,"Merkez
Hükümet",3+1
2026-04-15,17000,Merkez,1.5+1
2026-04-15,17500,"Merkez
Hükümet",2+1
2026-04-15,5500,"Merkez
Hükümet",2+1
2026-04-15,14000,"Merkez
Çarşı",3+1
2026-04-15,17500,"Merkez
Hükümet",2+1
2026-04-15,15500,"Merkez
Hükümet",1+1
2026-04-15,26500,"Merkez
Hükümet",2+1
2026-04-15,14500,"Merkez
Hükümet",3+1
2026-04-15,12750,"Merkez
Çarşı",1+1
2026-04-15,23500,Merkez,4+1
2026-04-15,15500,"Merkez
Hükümet",3+1
2026-04-15,14000,"Merkez
Hükümet",3+1
2026-04-15,20000,"Merkez
Hükümet",2+1
2026-04-15,17500,"Merkez
Çarşı",2+1
2026-04-15,14500,"Merkez
Hükümet",3+1
2026-04-15,12500,Merkez,3+1
2026-04-15,18500,Merkez,1+1
2026-04-15,16000,"Merkez
Hükümet",2+1
2026-04-15,12500,"Merkez
Hükümet",5+1
2026-04-15,15000,"Merkez
Çarşı",3+1
2026-04-15,14500,"Merkez
Hükümet",3+1
2026-04-15,15000,"Merkez
Hükümet",1+1
2026-04-15,12000,"Merkez
Hükümet",1+1
2026-04-15,17000,Merkez,1+1
2026-04-15,18000,"Merkez
Çarşı",2+1
2026-04-15,20500,"Merkez
Çarşı",3+1
