Date,Price,District,Rooms
2026-04-07,16500,Kaman,3+1
2026-04-07,22500,Merkez,3+1
2026-04-07,11500,"Merkez
Çarşı",3+1
2026-04-07,16500,"Merkez
Hükümet",3+1
2026-04-07,10000,Merkez,3+1
2026-04-07,10500,"Merkez
Hükümet",2+1
2026-04-07,16000,"Merkez
Hükümet",3+1
2026-04-07,15500,Merkez,2+1
2026-04-07,16500,Merkez,3+1
2026-04-07,17500,"Merkez
Hükümet",1+1
2026-04-07,18500,Merkez,2+1
2026-04-07,9500,Merkez,3+1
2026-04-07,20000,"Merkez
Çarşı",2+0
2026-04-07,15500,"Merkez
Hükümet",2+1
2026-04-07,17500,"Merkez
Hükümet",3+1
2026-04-07,18500,"Merkez
Hükümet",2+1
2026-04-07,10500,"Merkez
Hükümet",2+1
2026-04-07,17500,"Merkez
Hükümet",3+1
2026-04-07,21000,"Merkez
Hükümet",4+1
2026-04-07,23000,Merkez,2+1
2026-04-07,12000,Merkez,3+1
2026-04-07,15000,"Merkez
Hükümet",2+1
2026-04-07,15500,"Merkez
Çarşı",3+1
2026-04-07,22500,Merkez,1+1
2026-04-07,19000,Merkez,3+1
2026-04-07,18000,"Merkez
Hükümet",3+1
2026-04-07,17000,Merkez,1+1
2026-04-07,15000,"Merkez
Hükümet",3+1
2026-04-07,22000,Merkez,3+1
2026-04-07,15500,"Merkez
Hükümet",3+1
2026-04-07,14500,Merkez,1+1
2026-04-07,18000,"Merkez
Hükümet",4.5+1
2026-04-07,9500,"Merkez
Hükümet",2+1
2026-04-07,17500,"Merkez
Hükümet",1+1
2026-04-07,20000,Merkez,1+1
2026-04-07,17000,"Merkez
Çarşı",1+1
2026-04-07,20000,Merkez,1+1
2026-04-07,18000,"Merkez
Hükümet",1+1
2026-04-07,23000,"Merkez
Hükümet",2+1
2026-04-07,20000,"Merkez
Hükümet",3+1
2026-04-07,15000,Merkez,2+1
2026-04-07,18000,"Merkez
Hükümet",1+1
2026-04-07,12500,Merkez,2+1
2026-04-07,16000,"Merkez
Hükümet",2+1
2026-04-07,21000,"Merkez
Hükümet",3+1
2026-04-07,14500,"Merkez
Hükümet",3+1
2026-04-07,13000,Merkez,2+0
2026-04-07,9500,"Merkez
Hükümet",3+1
2026-04-07,10250,"Merkez
Hükümet",2+1
2026-04-07,16500,"Merkez
Çarşı",1+1
2026-04-07,14250,Merkez,3+1
2026-04-07,9250,Merkez,3+1
2026-04-07,11000,"Merkez
Hükümet",2+1
2026-04-07,17000,"Merkez
Çarşı",1+1
2026-04-07,17000,Merkez,1+1
2026-04-07,10000,"Merkez
Hükümet",2+1
2026-04-07,17500,"Merkez
Hükümet",1+1
2026-04-07,12000,"Merkez
Hükümet",3+1
2026-04-07,13500,Merkez,2+1
2026-04-07,11500,"Merkez
Hükümet",3+1
2026-04-07,18500,"Merkez
Çarşı",2+1
2026-04-07,11000,"Merkez
Hükümet",3+1
2026-04-07,10500,Merkez,1+1
2026-04-07,25000,Merkez,3+1
2026-04-07,8500,"Merkez
Hükümet",2+1
2026-04-07,17000,"Merkez
Hükümet",2+1
2026-04-07,15000,"Merkez
Hükümet",3+1
2026-04-07,29000,"Merkez
Çarşı",2+1
2026-04-07,22500,Merkez,1+1
2026-04-07,11000,"Merkez
Çarşı",2+1
2026-04-07,17500,"Merkez
Hükümet",3+1
2026-04-07,16500,"Merkez
Hükümet",3+1
2026-04-07,16500,"Merkez
Hükümet",1+1
2026-04-07,13000,"Merkez
Çarşı",3+1
2026-04-07,22000,"Merkez
Hükümet",3+1
2026-04-07,10000,"Merkez
Hükümet",3+1
2026-04-07,16000,"Merkez
Hükümet",1+1
2026-04-07,25000,"Merkez
Hükümet",2+1
2026-04-07,14000,Çiçekdağı,3+1
2026-04-07,17500,"Merkez
Çarşı",1+1
2026-04-07,15500,"Merkez
Hükümet",1+1
2026-04-07,18500,"Merkez
Hükümet",4+1
2026-04-07,19950,"Merkez
Hükümet",4+1
2026-04-07,22000,"Merkez
Hükümet",6+1
2026-04-07,12500,"Merkez
Hükümet",1+1
2026-04-07,8000,Merkez,3+1
2026-04-07,25000,Merkez,2+1
2026-04-07,27000,"Merkez
Hükümet",2+1
2026-04-07,11500,"Merkez
Hükümet",3+1
2026-04-07,19000,"Merkez
Çarşı",1+1
2026-04-07,14000,"Merkez
Hükümet",3+1
2026-04-07,15500,"Merkez
Hükümet",3+1
2026-04-07,18250,"Merkez
Çarşı",1+1
2026-04-07,17500,"Merkez
Çarşı",1+1
2026-04-07,13500,"Merkez
Hükümet",3+1
2026-04-07,16500,"Merkez
Hükümet",3+1
2026-04-07,18000,"Merkez
Hükümet",3+1
2026-04-07,17250,"Merkez
Hükümet",2+1
2026-04-07,18000,"Merkez
Hükümet",3+1
2026-04-07,17000,"Merkez
Hükümet",3+1
2026-04-07,15000,Merkez,3+1
2026-04-07,15500,"Merkez
Hükümet",1+1
2026-04-07,12000,"Merkez
Hükümet",2+1
2026-04-07,15000,"Merkez
Çarşı",2+1
2026-04-07,18000,Merkez,1+1
2026-04-07,16500,Merkez,1+1
2026-04-07,19500,"Merkez
Çarşı",1+1
2026-04-07,17000,"Merkez
Hükümet",3+1
2026-04-07,17500,Merkez,2+1
2026-04-07,16000,Merkez,3+1
2026-04-07,23000,Merkez,3+1
2026-04-07,13250,"Merkez
Hükümet",3+1
2026-04-07,13000,"Merkez
Hükümet",2+1
2026-04-07,14000,"Merkez
Hükümet",3+1
2026-04-07,15000,"Merkez
Hükümet",4+1
2026-04-07,18000,Kaman,4+1
2026-04-07,15000,"Merkez
Hükümet",5+1
2026-04-07,18000,Merkez,1+1
2026-04-07,13500,Merkez,3+1
2026-04-07,6000,"Merkez
Hükümet",3+1
2026-04-07,10000,"Merkez
Hükümet",2+1
2026-04-07,22000,"Merkez
Çarşı",2+1
2026-04-07,19000,"Merkez
Hükümet",3+1
2026-04-07,20000,"Merkez
Hükümet",1+1
2026-04-07,12750,Merkez,2+1
2026-04-07,16000,"Merkez
Hükümet",3+1
2026-04-07,20000,"Merkez
Hükümet",1+1
2026-04-07,17500,"Merkez
Hükümet",3+1
2026-04-07,17500,Merkez,2+0
2026-04-07,16000,Merkez,3+1
2026-04-07,16000,"Merkez
Hükümet",1+1
2026-04-07,14000,"Merkez
Çarşı",3+1
2026-04-07,20000,Merkez,4+1
2026-04-07,26000,"Merkez
Hükümet",3+1
2026-04-07,20000,"Merkez
Hükümet",3+1
2026-04-07,15500,"Merkez
Çarşı",3+1
2026-04-07,27500,Merkez,4+1
2026-04-07,19000,"Merkez
Çarşı",1.5+1
2026-04-07,18000,"Merkez
Hükümet",3+1
2026-04-07,15000,"Merkez
Hükümet",3+1
2026-04-07,15500,"Merkez
Hükümet",3+1
2026-04-07,16000,Merkez,1+1
2026-04-07,11000,"Merkez
Hükümet",3+1
2026-04-07,16000,"Merkez
Çarşı",3+1
2026-04-07,7500,"Merkez
Hükümet",3+1
2026-04-07,16000,"Merkez
Hükümet",3+1
2026-04-07,16000,"Merkez
Hükümet",2+1
2026-04-07,13500,"Merkez
Çarşı",3+1
2026-04-07,20000,Merkez,4+1
2026-04-07,18500,"Merkez
Çarşı",1+1
2026-04-07,10000,"Merkez
Hükümet",2+1
2026-04-07,7500,Merkez,3+1
2026-04-07,25000,"Merkez
Çarşı",2+1
2026-04-07,17000,"Merkez
Hükümet",1+1
2026-04-07,16000,Merkez,1+1
2026-04-07,15000,"Merkez
Hükümet",2+1
2026-04-07,19000,Merkez,3+1
2026-04-07,17500,"Merkez
Hükümet",3+1
2026-04-07,16500,"Merkez
Çarşı",3+1
2026-04-07,30000,Merkez,2+1
2026-04-07,18000,"Merkez
Hükümet",3+1
2026-04-07,13000,"Merkez
Hükümet",1+1
2026-04-07,16950,"Merkez
Çarşı",1+1
2026-04-07,10500,"Merkez
Hükümet",3+1
2026-04-07,22000,"Merkez
Hükümet",3+1
2026-04-07,22000,Merkez,3+1
