Date,Price,District,Rooms
2026-03-30,19000,"Merkez
Çarşı",1+1
2026-03-30,17500,"Merkez
Hükümet",3+1
2026-03-30,10500,Merkez,1+1
2026-03-30,15500,Merkez,1+1
2026-03-30,10000,"Merkez
Hükümet",3+1
2026-03-30,16000,"Merkez
Hükümet",2+1
2026-03-30,15500,"Merkez
Hükümet",3+1
2026-03-30,12000,"Merkez
Hükümet",2+1
2026-03-30,10500,"Merkez
Hükümet",3+1
2026-03-30,14500,"Merkez
Hükümet",3+1
2026-03-30,12500,"Merkez
Hükümet",3+1
2026-03-30,17000,Merkez,1.5+1
2026-03-30,9500,"Merkez
Hükümet",3+1
2026-03-30,15000,"Merkez
Hükümet",2+1
2026-03-30,9500,"Merkez
Hükümet",2+1
2026-03-30,20000,"Merkez
Hükümet",2+1
2026-03-30,15000,"Merkez
Çarşı",2+1
2026-03-30,19500,Merkez,2+0
2026-03-30,16000,"Merkez
Hükümet",1+1
2026-03-30,17500,Merkez,2+1
2026-03-30,14500,"Merkez
Hükümet",3+1
2026-03-30,15000,"Merkez
Çarşı",1+1
2026-03-30,10000,"Merkez
Hükümet",2+1
2026-03-30,17100,"Merkez
Çarşı",1+1
2026-03-30,18000,Merkez,2+1
2026-03-30,25000,"Merkez
Hükümet",4+1
2026-03-30,8500,Merkez,1+1
2026-03-30,14000,"Merkez
Hükümet",3+1
2026-03-30,17500,"Merkez
Çarşı",2+1
2026-03-30,13000,Merkez,3+1
2026-03-30,14000,"Merkez
Hükümet",3+1
2026-03-30,20000,"Merkez
Hükümet",2+1
2026-03-30,20500,Merkez,2+1
2026-03-30,19000,"Merkez
Çarşı",1+1
2026-03-30,25000,Merkez,1+1
2026-03-30,22500,"Merkez
Hükümet",1+1
2026-03-30,17500,Kaman,3+1
2026-03-30,12750,"Merkez
Hükümet",3+1
2026-03-30,14000,"Merkez
Hükümet",3+1
2026-03-30,12750,"Merkez
Hükümet",4+1
2026-03-30,19500,"Merkez
Çarşı",2+1
2026-03-30,16500,"Merkez
Hükümet",3+1
2026-03-30,17500,"Merkez
Hükümet",2+1
2026-03-30,13500,"Merkez
Hükümet",3+1
2026-03-30,20000,"Merkez
Hükümet",2+1
2026-03-30,7000,Merkez,3+1
2026-03-30,17000,Merkez,1+1
2026-03-30,12000,Merkez,1+1
2026-03-30,20000,"Merkez
Hükümet",3+1
2026-03-30,22000,"Merkez
Hükümet",3+1
2026-03-30,18000,Merkez,3+1
