Date,Price,District,Rooms
2026-03-24,20000,"Merkez
Hükümet",1+1
2026-03-24,19000,"Merkez
Çarşı",1+1
2026-03-24,20000,Merkez,4+1
2026-03-24,21000,Merkez,1+1
2026-03-24,19000,"Merkez
Çarşı",1+1
2026-03-24,14250,Merkez,3+1
2026-03-24,26000,Merkez,2+0
2026-03-24,20000,Merkez,2+1
2026-03-24,27000,Merkez,2+1
2026-03-24,11500,"Merkez
Çarşı",3+1
2026-03-24,14000,Merkez,3+1
2026-03-24,18500,Merkez,2+0
2026-03-24,17000,Merkez,2+1
2026-03-24,23000,Merkez,1+1
2026-03-24,14500,"Merkez
Hükümet",3+1
2026-03-24,12500,Merkez,3+1
2026-03-24,18500,Merkez,1+1
2026-03-24,35000,"Merkez
Hükümet",3+1
2026-03-24,18000,"Merkez
Çarşı",1+1
2026-03-24,18000,Merkez,1+1
2026-03-24,27000,"Merkez
Çarşı",1+1
2026-03-24,9500,"Merkez
Hükümet",Stüdyo (1+0)
2026-03-24,13000,"Kaman
Kurancılı",3+1
2026-03-24,15500,Merkez,2+1
2026-03-24,16500,Merkez,3+1
2026-03-24,16000,"Merkez
Çarşı",3+1
2026-03-24,17500,"Merkez
Hükümet",1+1
2026-03-24,20000,Kaman,3+1
2026-03-24,11500,"Merkez
Hükümet",2+1
2026-03-24,20000,Merkez,3+1
2026-03-24,14500,Merkez,3+1
2026-03-24,21000,"Merkez
Hükümet",4+1
2026-03-24,18000,Merkez,2+0
2026-03-24,16000,"Merkez
Hükümet",3+1
2026-03-24,18500,Merkez,2+1
2026-03-24,17500,"Merkez
Hükümet",1+1
2026-03-24,15500,"Merkez
Hükümet",2+1
2026-03-24,8500,"Merkez
Hükümet",2+1
2026-03-24,20500,"Merkez
Hükümet",3+1
2026-03-24,17000,Merkez,1+1
2026-03-24,15000,"Merkez
Hükümet",3+1
2026-03-24,22000,Merkez,3+1
2026-03-24,15500,"Merkez
Hükümet",3+1
2026-03-24,25000,Merkez,1+1
2026-03-24,12500,"Merkez
Hükümet",3+1
2026-03-24,19500,Merkez,3+1
2026-03-24,16000,"Merkez
Hükümet",4+1
2026-03-24,9500,"Merkez
Hükümet",2+1
2026-03-24,14700,"Merkez
Hükümet",4+1
2026-03-24,20000,Merkez,1+1
2026-03-24,18000,"Merkez
Hükümet",1+1
2026-03-24,17500,"Merkez
Hükümet",3+1
2026-03-24,15000,"Merkez
Çarşı",3+1
2026-03-24,13500,"Merkez
Hükümet",3+1
2026-03-24,15000,Merkez,2+1
2026-03-24,18000,"Merkez
Hükümet",1+1
2026-03-24,20000,"Merkez
Çarşı",2+0
2026-03-24,17000,"Merkez
Hükümet",3+1
2026-03-24,17500,"Merkez
Hükümet",2+0
2026-03-24,17000,Merkez,2+1
2026-03-24,16000,"Merkez
Çarşı",1+1
2026-03-24,10000,Merkez,3+1
2026-03-24,10250,"Merkez
Hükümet",2+1
2026-03-24,14000,"Merkez
Hükümet",2+1
2026-03-24,16500,"Merkez
Çarşı",1+1
2026-03-24,21000,"Merkez
Hükümet",3+1
2026-03-24,22500,Merkez,1+1
2026-03-24,29000,"Merkez
Çarşı",2+1
2026-03-24,23000,"Merkez
Hükümet",2+1
2026-03-24,15000,Merkez,1+1
2026-03-24,15250,"Merkez
Hükümet",2+1
2026-03-24,17500,"Merkez
Hükümet",1+1
2026-03-24,16000,"Merkez
Hükümet",3+1
2026-03-24,14500,Merkez,3+1
2026-03-24,25000,Merkez,3+1
2026-03-24,11000,Merkez,3+1
2026-03-24,15500,"Merkez
Hükümet",2+1
2026-03-24,8500,"Merkez
Hükümet",3+1
2026-03-24,10000,"Merkez
Hükümet",3+1
2026-03-24,15000,Merkez,3+1
2026-03-24,14000,Kaman,3+1
2026-03-24,8500,"Merkez
Hükümet",2+1
2026-03-24,11000,"Merkez
Hükümet",3+1
2026-03-24,17000,"Merkez
Hükümet",2+1
2026-03-24,11000,"Merkez
Hükümet",2+1
2026-03-24,17500,Merkez,3+1
2026-03-24,15500,"Merkez
Hükümet",2+1
2026-03-24,34000,Merkez,3+1
2026-03-24,9500,"Merkez
Hükümet",3+1
