Date,Price,District,Rooms
2026-03-21,20000,Merkez,4+1
2026-03-21,21000,Merkez,1+1
2026-03-21,18000,Merkez,1+1
2026-03-21,14250,Merkez,3+1
2026-03-21,26000,Merkez,2+0
2026-03-21,20000,Merkez,2+1
2026-03-21,27000,Merkez,2+1
2026-03-21,20000,"Merkez
Hükümet",1+1
2026-03-21,19000,"Merkez
Çarşı",1+1
2026-03-21,11500,"Merkez
Çarşı",3+1
2026-03-21,14000,Merkez,3+1
2026-03-21,10000,Merkez,3+1
2026-03-21,8500,"Merkez
Hükümet",2+1
2026-03-21,11000,"Merkez
Hükümet",3+1
2026-03-21,17000,"Merkez
Hükümet",2+1
2026-03-21,16500,"Merkez
Çarşı",1+1
2026-03-21,25000,Merkez,2+1
2026-03-21,27000,"Merkez
Hükümet",2+1
2026-03-21,15500,"Merkez
Hükümet",2+1
2026-03-21,9500,"Merkez
Hükümet",3+1
2026-03-21,25000,Merkez,3+1
2026-03-21,22500,Merkez,1+1
2026-03-21,15500,"Merkez
Çarşı",3+1
2026-03-21,16250,"Merkez
Hükümet",3+1
2026-03-21,10000,"Merkez
Hükümet",3+1
2026-03-21,16000,"Merkez
Hükümet",2+1
2026-03-21,8000,Merkez,3+1
2026-03-21,25000,"Merkez
Çarşı",2+1
2026-03-21,17500,Merkez,1+1
2026-03-21,14500,"Merkez
Hükümet",3+1
2026-03-21,8250,"Merkez
Hükümet",2+1
2026-03-21,15500,"Merkez
Hükümet",3+1
2026-03-21,20000,"Merkez
Çarşı",1+1
2026-03-21,13500,"Merkez
Hükümet",3+1
2026-03-21,17500,"Merkez
Çarşı",1+1
2026-03-21,19000,"Merkez
Hükümet",3+1
2026-03-21,22000,Merkez,3+1
2026-03-21,15000,"Merkez
Hükümet",3+1
2026-03-21,15500,Merkez,1+1
2026-03-21,13000,Mucur,3+1
2026-03-21,17500,Merkez,1+1
2026-03-21,14500,"Merkez
Çarşı",2+1
2026-03-21,16500,Merkez,1+1
2026-03-21,19500,"Merkez
Çarşı",1+1
2026-03-21,14500,Merkez,2+1
2026-03-21,17500,Merkez,2+1
2026-03-21,9000,Çiçekdağı,3+1
2026-03-21,20000,Merkez,1+1
2026-03-21,16000,"Merkez
Hükümet",3+1
2026-03-21,20000,"Merkez
Hükümet",3+1
2026-03-21,13750,"Merkez
Hükümet",3+1
2026-03-21,13000,Çiçekdağı,3+1
2026-03-21,16000,Merkez,3+1
2026-03-21,13500,"Merkez
Hükümet",3+1
2026-03-21,14000,Kaman,3+1
2026-03-21,14000,"Merkez
Hükümet",3+1
2026-03-21,17000,"Merkez
Hükümet",2+1
2026-03-21,10999,"Merkez
Hükümet",3+1
2026-03-21,16000,"Merkez
Hükümet",3+1
2026-03-21,12500,"Merkez
Hükümet",1+1
