Date,Price,District,Rooms
2026-03-12,22500,Merkez,1+1
2026-03-12,17500,"Merkez
Hükümet",3+1
2026-03-12,10500,"Merkez
Hükümet",3+1
2026-03-12,17000,"Merkez
Hükümet",2+1
2026-03-12,12500,Merkez,3+1
2026-03-12,12750,"Merkez
Çarşı",1+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,21000,Merkez,4+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,14000,Merkez,3+1
2026-03-12,17000,"Merkez
Çarşı",1+1
2026-03-12,18500,"Merkez
Hükümet",3+1
2026-03-12,25000,Merkez,4+1
2026-03-12,11500,"Merkez
Çarşı",3+1
2026-03-12,17500,"Merkez
Hükümet",3+1
2026-03-12,17000,Merkez,1+1
2026-03-12,12500,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,14000,"Merkez
Çarşı",2+1
2026-03-12,12500,"Merkez
Çarşı",1+1
2026-03-12,18000,"Merkez
Hükümet",3+1
2026-03-12,13000,Merkez,3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,15500,Merkez,1+1
2026-03-12,26000,Merkez,2+0
2026-03-12,17500,Merkez,1+1
2026-03-12,18000,"Merkez
Çarşı",2+1
2026-03-12,19000,"Merkez
Hükümet",2+1
2026-03-12,13000,"Merkez
Hükümet",3+1
2026-03-12,13500,Merkez,1+1
2026-03-12,17000,Merkez,1+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,14000,"Merkez
Hükümet",3+1
2026-03-12,16500,"Merkez
Hükümet",1+1
2026-03-12,16500,Merkez,1+1
2026-03-12,16750,Merkez,1+1
2026-03-12,12000,"Merkez
Hükümet",3+1
2026-03-12,16500,Merkez,3+1
2026-03-12,14000,"Merkez
Hükümet",2+1
2026-03-12,12000,"Merkez
Hükümet",3+1
2026-03-12,20000,Kaman,3+1
2026-03-12,14000,Merkez,3+1
2026-03-12,17000,Kaman,4+1
2026-03-12,14000,"Merkez
Hükümet",2+1
2026-03-12,5500,"Merkez
Hükümet",2+1
2026-03-12,27000,Merkez,2+1
2026-03-12,16000,Kaman,2+1
2026-03-12,16000,"Merkez
Hükümet",1+1
2026-03-12,15000,"Merkez
Hükümet",1+1
2026-03-12,21000,"Merkez
Çarşı",4+1
2026-03-12,11000,"Merkez
Hükümet",2+1
2026-03-12,14500,"Merkez
Hükümet",3+1
2026-03-12,17000,Merkez,2+1
2026-03-12,17000,"Merkez
Hükümet",1+1
2026-03-12,18500,Merkez,1+1
2026-03-12,18000,"Merkez
Çarşı",1+1
2026-03-12,20000,"Merkez
Çarşı",1+1
2026-03-12,18000,Merkez,1+1
2026-03-12,17500,Merkez,3+1
2026-03-12,10000,"Merkez
Hükümet",3+1
2026-03-12,12000,"Merkez
Çarşı",3+1
2026-03-12,12750,"Merkez
Hükümet",3+1
2026-03-12,8500,"Merkez
Hükümet",2+1
2026-03-12,18500,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",1+1
2026-03-12,18250,Merkez,3+1
2026-03-12,17000,Merkez,3+1
2026-03-12,12000,Kaman,3+1
2026-03-12,18500,Merkez,2+1
2026-03-12,17500,"Merkez
Hükümet",1+1
2026-03-12,15000,"Merkez
Hükümet",2+1
2026-03-12,20000,Merkez,2+1
2026-03-12,15000,Kaman,1+1
2026-03-12,16500,"Merkez
Çarşı",1+1
2026-03-12,15500,"Merkez
Çarşı",1+1
2026-03-12,16500,Merkez,3+1
2026-03-12,13000,"Merkez
Çarşı",3+1
2026-03-12,20000,"Merkez
Hükümet",1+1
2026-03-12,35000,"Merkez
Hükümet",3+1
2026-03-12,16500,"Merkez
Hükümet",2+1
2026-03-12,14500,"Merkez
Hükümet",2+1
2026-03-12,18000,"Merkez
Hükümet",1+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,12000,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Hükümet",2+1
2026-03-12,18000,Merkez,2+1
2026-03-12,18000,"Merkez
Hükümet",3+1
2026-03-12,13000,Merkez,2+1
2026-03-12,18000,"Merkez
Hükümet",1+1
2026-03-12,21000,"Merkez
Hükümet",3+1
2026-03-12,16500,"Merkez
Çarşı",1+1
2026-03-12,12000,Kaman,3+1
2026-03-12,13000,"Merkez
Çarşı",3+1
2026-03-12,22500,Merkez,1+1
2026-03-12,29000,"Merkez
Çarşı",2+1
2026-03-12,15000,Merkez,2+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,22500,Merkez,3+1
2026-03-12,17500,"Merkez
Hükümet",3+1
2026-03-12,14000,"Merkez
Çarşı",2+1
2026-03-12,18000,"Merkez
Hükümet",3+1
2026-03-12,22000,Merkez,1+1
2026-03-12,14250,Merkez,3+1
2026-03-12,18500,"Merkez
Çarşı",2+1
2026-03-12,11500,"Merkez
Hükümet",3+1
2026-03-12,20000,"Merkez
Hükümet",4+0
2026-03-12,11000,"Merkez
Hükümet",3+1
2026-03-12,15000,Merkez,3+1
2026-03-12,19000,Kaman,1+1
2026-03-12,11000,Merkez,3+1
2026-03-12,25000,Merkez,3+1
2026-03-12,15500,"Merkez
Hükümet",2+1
2026-03-12,8500,"Merkez
Hükümet",3+1
2026-03-12,21000,"Merkez
Hükümet",4+1
2026-03-12,11000,"Merkez
Hükümet",2+1
2026-03-12,17500,Merkez,3+1
2026-03-12,9500,"Merkez
Hükümet",3+1
2026-03-12,17000,Merkez,1+1
2026-03-12,17000,"Merkez
Çarşı",1+1
2026-03-12,23000,"Merkez
Hükümet",2+1
2026-03-12,20000,Merkez,1+1
2026-03-12,17000,Merkez,3+1
2026-03-12,15500,"Merkez
Çarşı",3+1
2026-03-12,16250,"Merkez
Hükümet",3+1
2026-03-12,14000,Merkez,2+0
2026-03-12,13500,Merkez,2+1
2026-03-12,17250,Merkez,1+1
2026-03-12,17500,"Merkez
Hükümet",1+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,18500,Merkez,2+0
2026-03-12,18000,"Merkez
Çarşı",1+1
2026-03-12,15500,"Merkez
Hükümet",2+1
2026-03-12,17000,"Merkez
Hükümet",2+1
2026-03-12,16000,Kaman,4+1
2026-03-12,8500,"Merkez
Hükümet",2+1
2026-03-12,27000,"Merkez
Hükümet",2+1
2026-03-12,29000,"Merkez
Çarşı",4+1
2026-03-12,14500,"Merkez
Hükümet",3+1
2026-03-12,15000,Merkez,1+1
2026-03-12,8000,Merkez,3+1
2026-03-12,19000,"Merkez
Çarşı",1+1
2026-03-12,24000,"Merkez
Hükümet",6+1
2026-03-12,20000,"Merkez
Çarşı",1+1
2026-03-12,17500,"Merkez
Çarşı",1+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",1+1
2026-03-12,25000,"Merkez
Hükümet",2+1
2026-03-12,10000,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,16000,Merkez,1+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,13500,"Merkez
Çarşı",1+1
2026-03-12,18000,Merkez,1+1
2026-03-12,25000,Merkez,3+1
2026-03-12,15000,Merkez,3+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",5+1
2026-03-12,11500,"Merkez
Hükümet",3+1
2026-03-12,21000,"Merkez
Hükümet",4+1
2026-03-12,11500,"Merkez
Hükümet",3+1
2026-03-12,18000,"Merkez
Çarşı",1+1
2026-03-12,45000,Merkez,3+1
2026-03-12,34000,Merkez,3+1
2026-03-12,13750,"Merkez
Hükümet",3+1
2026-03-12,21000,Merkez,3+1
2026-03-12,15000,Merkez,3+1
2026-03-12,14000,"Merkez
Hükümet",3+1
2026-03-12,26000,Merkez,4+1
2026-03-12,16000,"Merkez
Hükümet",1+1
2026-03-12,12500,"Merkez
Hükümet",1+1
2026-03-12,15000,Merkez,1+1
2026-03-12,14000,"Merkez
Hükümet",3+1
2026-03-12,18000,"Merkez
Hükümet",3+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,16500,"Merkez
Hükümet",1+1
2026-03-12,17000,Merkez,1+1
2026-03-12,25000,Merkez,2+1
2026-03-12,10000,"Merkez
Hükümet",2+1
2026-03-12,10000,"Merkez
Hükümet",2+1
2026-03-12,30000,"Merkez
Hükümet",2+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,13000,"Merkez
Hükümet",3+1
2026-03-12,14000,Merkez,3+1
2026-03-12,16000,Merkez,3+1
2026-03-12,14000,"Merkez
Çarşı",3+1
2026-03-12,24000,Merkez,3+1
2026-03-12,16000,"Merkez
Hükümet",1+1
2026-03-12,20000,"Merkez
Hükümet",3+1
2026-03-12,12500,"Merkez
Hükümet",3+1
2026-03-12,15500,"Merkez
Çarşı",3+1
2026-03-12,19000,"Merkez
Çarşı",1.5+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,13500,"Merkez
Hükümet",2+1
2026-03-12,8500,"Merkez
Hükümet",2+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,15500,"Merkez
Çarşı",1+1
2026-03-12,14000,"Merkez
Çarşı",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,13500,Merkez,2+1
2026-03-12,20000,Merkez,4+1
2026-03-12,16500,"Merkez
Çarşı",3+1
2026-03-12,18500,"Merkez
Çarşı",1+1
2026-03-12,16000,Merkez,3+1
2026-03-12,19000,"Merkez
Hükümet",3+1
2026-03-12,25000,"Merkez
Çarşı",2+1
2026-03-12,25000,Merkez,2+1
2026-03-12,16500,"Merkez
Hükümet",3+1
2026-03-12,18000,Merkez,1+1
2026-03-12,22000,"Merkez
Hükümet",3+1
2026-03-12,8500,"Merkez
Hükümet",2+1
2026-03-12,16900,"Merkez
Hükümet",3+1
2026-03-12,17000,Merkez,3+1
2026-03-12,19000,Merkez,3+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,20000,Merkez,3+1
2026-03-12,19500,"Merkez
Çarşı",1+1
2026-03-12,21000,Merkez,2+1
2026-03-12,19000,Kaman,3+1
2026-03-12,17750,Merkez,1+1
2026-03-12,17500,Merkez,2+1
2026-03-12,17250,Merkez,1+1
2026-03-12,30000,"Merkez
Hükümet",3+1
2026-03-12,21000,Merkez,2+1
2026-03-12,22500,"Merkez
Hükümet",4+1
2026-03-12,14000,"Merkez
Hükümet",3+1
2026-03-12,16500,"Merkez
Çarşı",1+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,15500,Merkez,3+1
2026-03-12,18500,Merkez,1+1
2026-03-12,10000,"Merkez
Hükümet",3+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,12000,Merkez,3+1
2026-03-12,17000,"Merkez
Hükümet",5+1
2026-03-12,11500,"Merkez
Hükümet",2+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,12500,"Merkez
Hükümet",3+1
2026-03-12,15850,"Merkez
Hükümet",1+1
2026-03-12,11000,"Merkez
Hükümet",2+1
2026-03-12,10000,Merkez,3+1
2026-03-12,13000,"Merkez
Çarşı",1+1
2026-03-12,9500,"Merkez
Hükümet",3+1
2026-03-12,16500,"Merkez
Çarşı",3+1
2026-03-12,10000,"Merkez
Hükümet",3+1
2026-03-12,16000,Merkez,1+1
2026-03-12,8500,Merkez,1+1
2026-03-12,20000,"Merkez
Hükümet",1+1
2026-03-12,20000,"Merkez
Çarşı",2+1
2026-03-12,16000,"Merkez
Hükümet",1+1
2026-03-12,15000,"Merkez
Hükümet",2+1
2026-03-12,25000,Merkez,1+1
2026-03-12,17000,Merkez,1.5+1
2026-03-12,14500,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,18250,"Merkez
Çarşı",1+1
2026-03-12,10250,"Merkez
Hükümet",2+1
2026-03-12,17000,Merkez,3+1
2026-03-12,20000,Merkez,1+1
2026-03-12,12000,"Merkez
Hükümet",3+1
2026-03-12,20500,"Merkez
Çarşı",1+1
2026-03-12,17850,Merkez,1+1
2026-03-12,15000,"Merkez
Çarşı",1+1
2026-03-12,20000,Merkez,2+1
2026-03-12,13750,"Merkez
Hükümet",3+1
2026-03-12,20500,Merkez,2+1
2026-03-12,18000,Merkez,1+1
2026-03-12,20000,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Hükümet",2+1
2026-03-12,12000,"Merkez
Çarşı",1+1
2026-03-12,15000,"Merkez
Çarşı",1+1
2026-03-12,22500,"Merkez
Hükümet",1+1
2026-03-12,13000,"Merkez
Hükümet",3+1
2026-03-12,10000,"Merkez
Hükümet",2+1
2026-03-12,18000,Merkez,2+1
2026-03-12,22000,"Merkez
Hükümet",3+1
2026-03-12,17000,"Merkez
Hükümet",3+1
2026-03-12,17000,"Merkez
Çarşı",1+1
2026-03-12,17000,Merkez,1+1
2026-03-12,16000,Merkez,2+1
2026-03-12,25000,Merkez,1+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,13000,"Merkez
Hükümet",3+1
2026-03-12,17000,"Merkez
Hükümet",1+1
2026-03-12,22000,"Merkez
Hükümet",3+1
2026-03-12,19000,"Merkez
Çarşı",1+1
2026-03-12,22000,Merkez,4+1
2026-03-12,18500,Merkez,1+1
2026-03-12,17500,"Merkez
Hükümet",1+1
2026-03-12,11500,"Merkez
Hükümet",3+1
2026-03-12,21500,Merkez,1+1
2026-03-12,9500,"Merkez
Hükümet",2+1
2026-03-12,16500,"Merkez
Hükümet",3+1
2026-03-12,14000,"Merkez
Hükümet",3+1
2026-03-12,20000,"Merkez
Hükümet",3+1
2026-03-12,18000,Merkez,2+1
2026-03-12,17500,Merkez,3+1
2026-03-12,17500,Merkez,2+1
2026-03-12,17000,"Merkez
Hükümet",3+1
2026-03-12,18500,Kaman,3+1
2026-03-12,15000,"Merkez
Hükümet",2+1
2026-03-12,12500,"Merkez
Hükümet",3+1
2026-03-12,11000,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",1+1
2026-03-12,15500,Merkez,1+1
2026-03-12,29000,Merkez,2+1
2026-03-12,18000,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Hükümet",1+1
2026-03-12,14750,"Merkez
Hükümet",3+1
2026-03-12,12500,Merkez,1+1
2026-03-12,21500,Merkez,3+1
2026-03-12,21500,"Merkez
Hükümet",3+1
2026-03-12,21000,Merkez,1+1
2026-03-12,19999,"Merkez
Hükümet",4+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,25000,"Merkez
Çarşı",2+1
2026-03-12,17250,"Merkez
Hükümet",3+1
2026-03-12,17000,"Merkez
Hükümet",3+1
2026-03-12,12750,Merkez,4+1
2026-03-12,17000,Merkez,3+1
2026-03-12,15500,"Merkez
Çarşı",3+1
2026-03-12,12500,"Merkez
Hükümet",3+1
2026-03-12,9500,"Merkez
Hükümet",Stüdyo (1+0)
2026-03-12,25000,Merkez,1+1
2026-03-12,14999,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Çarşı",3+1
2026-03-12,14500,Merkez,3+1
2026-03-12,16500,Merkez,3+1
2026-03-12,20000,"Merkez
Hükümet",2+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,19000,Merkez,1+1
2026-03-12,14500,"Merkez
Hükümet",3+1
2026-03-12,24000,"Merkez
Çarşı",2+1
2026-03-12,20000,"Merkez
Hükümet",3+1
2026-03-12,30000,Merkez,2+1
2026-03-12,22500,"Merkez
Çarşı",2+0
2026-03-12,26000,Merkez,3+1
2026-03-12,17000,"Merkez
Hükümet",3+1
2026-03-12,12500,Merkez,3+1
2026-03-12,19000,Merkez,2+0
2026-03-12,17000,Merkez,2+1
2026-03-12,15500,Merkez,2+1
2026-03-12,16000,Çiçekdağı,3+1
2026-03-12,18000,"Merkez
Hükümet",2+1
2026-03-12,16000,"Merkez
Çarşı",1+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,14000,"Merkez
Hükümet",2+1
2026-03-12,17000,"Merkez
Hükümet",1+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,19500,Merkez,3+1
2026-03-12,12000,"Merkez
Hükümet",3+1
2026-03-12,10000,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,15000,Merkez,3+1
2026-03-12,15000,Merkez,1+1
2026-03-12,10000,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,9500,"Merkez
Hükümet",2+1
2026-03-12,15500,"Merkez
Hükümet",2+1
2026-03-12,17500,Merkez,1+1
2026-03-12,15000,Kaman,3+1
2026-03-12,15500,Merkez,3+1
2026-03-12,14000,Kaman,3+1
2026-03-12,17500,"Merkez
Hükümet",2+0
2026-03-12,22000,Merkez,3+1
2026-03-12,15000,Çiçekdağı,2+1
2026-03-12,15000,"Merkez
Çarşı",3+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,13500,"Merkez
Hükümet",3+1
2026-03-12,9250,"Merkez
Hükümet",2+1
2026-03-12,13000,"Merkez
Hükümet",3+1
2026-03-12,17000,"Merkez
Hükümet",3+1
2026-03-12,11000,"Merkez
Hükümet",3+1
2026-03-12,18750,"Merkez
Çarşı",2+1
2026-03-12,15000,Merkez,1+1
2026-03-12,15000,Merkez,3+1
2026-03-12,17000,"Merkez
Hükümet",2+1
2026-03-12,16000,"Merkez
Hükümet",3+1
2026-03-12,10999,"Merkez
Hükümet",3+1
2026-03-12,19000,"Merkez
Çarşı",2+0
2026-03-12,15500,"Merkez
Hükümet",2+1
2026-03-12,14000,Merkez,1+1
2026-03-12,24000,Merkez,3+1
2026-03-12,16500,"Merkez
Hükümet",3+1
2026-03-12,13000,Merkez,1+1
2026-03-12,13500,"Merkez
Hükümet",2+1
2026-03-12,13000,"Merkez
Hükümet",3+1
2026-03-12,13000,"Kaman
Kurancılı",3+1
2026-03-12,18000,"Merkez
Hükümet",4+1
2026-03-12,15500,Merkez,2+1
2026-03-12,24000,Merkez,2+1
2026-03-12,16000,Merkez,4+1
2026-03-12,15500,"Merkez
Hükümet",3+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,14000,"Merkez
Hükümet",1+1
2026-03-12,15000,"Merkez
Hükümet",3+1
2026-03-12,16000,"Merkez
Çarşı",1+1
