Date,Price,District,Rooms
2026-03-18,20000,Merkez,4+1
2026-03-18,18000,Merkez,1+1
2026-03-18,14250,Merkez,3+1
2026-03-18,26000,Merkez,2+0
2026-03-18,19000,"Merkez
Hükümet",3+1
2026-03-18,14000,Merkez,3+1
2026-03-18,10000,Merkez,3+1
2026-03-18,10000,"Merkez
Hükümet",3+1
2026-03-18,16000,"Merkez
Hükümet",2+1
2026-03-18,15500,"Merkez
Hükümet",3+1
2026-03-18,15000,"Merkez
Hükümet",3+1
2026-03-18,15500,Merkez,1+1
2026-03-18,13500,"Merkez
Hükümet",3+1
2026-03-18,20500,Merkez,1+1
2026-03-18,17000,Merkez,1+1
2026-03-18,18000,Merkez,1+1
2026-03-18,17500,Merkez,1+1
2026-03-18,12000,"Merkez
Hükümet",2+1
2026-03-18,23500,"Merkez
Hükümet",3+1
2026-03-18,10000,"Merkez
Hükümet",2+1
2026-03-18,20000,Kaman,4+1
2026-03-18,16000,"Merkez
Hükümet",3+1
2026-03-18,16000,Merkez,3+1
2026-03-18,18750,"Merkez
Çarşı",2+1
2026-03-18,20000,"Merkez
Hükümet",4+1
2026-03-18,14000,"Merkez
Hükümet",1+1
2026-03-18,16900,"Merkez
Hükümet",3+1
2026-03-18,11500,Çiçekdağı,3+1
2026-03-18,14750,"Merkez
Hükümet",3+1
2026-03-18,16000,Merkez,4+1
2026-03-18,22000,"Merkez
Hükümet",3+1
2026-03-18,30000,"Merkez
Hükümet",5+1
2026-03-18,14000,"Merkez
Çarşı",3+1
2026-03-18,22500,Merkez,3+1
2026-03-18,29000,"Merkez
Çarşı",2+1
2026-03-18,21000,Merkez,1+1
2026-03-18,13500,"Merkez
Hükümet",3+1
2026-03-18,22000,"Merkez
Hükümet",3+1
2026-03-18,16500,Merkez,2+1
2026-03-18,10000,Mucur,2+1
2026-03-18,17000,"Merkez
Hükümet",3+1
2026-03-18,17000,"Merkez
Hükümet",2+1
2026-03-18,15500,"Merkez
Çarşı",3+1
2026-03-18,13500,"Merkez
Hükümet",2+1
2026-03-18,15000,"Merkez
Hükümet",2+1
2026-03-18,16000,"Merkez
Hükümet",2+1
2026-03-18,10000,Merkez,3+1
2026-03-18,15000,"Merkez
Hükümet",3+1
2026-03-18,13500,"Merkez
Çarşı",3+1
2026-03-18,20000,Merkez,4+1
2026-03-18,17000,Merkez,3+1
2026-03-18,18500,"Merkez
Çarşı",1+1
2026-03-18,7500,Merkez,3+1
2026-03-18,15500,"Merkez
Hükümet",3+1
2026-03-18,16500,"Merkez
Hükümet",3+1
2026-03-18,23000,Merkez,3+1
2026-03-18,15000,"Merkez
Hükümet",2+1
2026-03-18,16000,"Merkez
Hükümet",3+1
2026-03-18,17000,"Merkez
Hükümet",1+1
2026-03-18,20000,"Merkez
Hükümet",1+1
2026-03-18,29000,Merkez,2+1
2026-03-18,20000,Merkez,3+1
2026-03-18,22000,Merkez,3+1
2026-03-18,23000,Merkez,2+1
2026-03-18,20000,"Merkez
Hükümet",3+1
2026-03-18,11500,"Merkez
Hükümet",2+1
2026-03-18,17750,Merkez,1+1
2026-03-18,16500,Merkez,1+1
2026-03-18,19000,"Merkez
Çarşı",1+1
2026-03-18,10500,"Merkez
Hükümet",3+1
2026-03-18,14000,Merkez,1+1
2026-03-18,12500,"Merkez
Hükümet",2+1
2026-03-18,12250,"Merkez
Çarşı",2+1
2026-03-18,22500,"Merkez
Hükümet",4+1
2026-03-18,20000,"Merkez
Hükümet",3+1
2026-03-18,14000,"Merkez
Hükümet",3+1
2026-03-18,15000,"Merkez
Hükümet",3+1
2026-03-18,20000,"Merkez
Hükümet",3+1
2026-03-18,12500,"Merkez
Hükümet",1+1
2026-03-18,18000,"Merkez
Hükümet",2+1
2026-03-18,15500,"Merkez
Çarşı",3+1
2026-03-18,11500,"Merkez
Hükümet",3+1
2026-03-18,15000,"Merkez
Hükümet",3+1
2026-03-18,25000,"Merkez
Çarşı",2+1
2026-03-18,13000,Merkez,1+1
2026-03-18,17500,"Merkez
Hükümet",3+1
2026-03-18,15500,Merkez,2+1
2026-03-18,16000,Çiçekdağı,2+1
2026-03-18,17000,Merkez,1.5+1
2026-03-18,12500,"Merkez
Hükümet",3+1
2026-03-18,16500,"Merkez
Çarşı",1+1
2026-03-18,16000,Merkez,1+1
2026-03-18,12000,"Merkez
Hükümet",3+1
2026-03-18,18750,"Merkez
Hükümet",4+1
2026-03-18,20500,"Merkez
Çarşı",1+1
2026-03-18,17500,"Merkez
Çarşı",2+1
2026-03-18,13000,"Merkez
Çarşı",1+1
2026-03-18,15500,"Merkez
Hükümet",3+1
2026-03-18,17000,"Merkez
Hükümet",3+1
2026-03-18,14500,"Merkez
Hükümet",3+1
2026-03-18,15000,"Merkez
Çarşı",1+1
2026-03-18,12500,"Merkez
Hükümet",5+1
2026-03-18,10000,"Merkez
Hükümet",2+1
2026-03-18,17500,Merkez,1+1
2026-03-18,12500,"Merkez
Hükümet",1+1
2026-03-18,15000,"Merkez
Çarşı",1+1
2026-03-18,7000,"Merkez
Hükümet",3+1
2026-03-18,19000,Kaman,4+1
2026-03-18,19000,"Merkez
Çarşı",2+1
2026-03-18,14000,"Merkez
Hükümet",1+1
2026-03-18,26500,"Merkez
Hükümet",2+1
2026-03-18,14000,"Merkez
Hükümet",3+1
2026-03-18,13000,Merkez,3+1
2026-03-18,17000,Merkez,3+1
2026-03-18,13500,Merkez,3+1
2026-03-18,14999,"Merkez
Hükümet",3+1
2026-03-18,15000,"Merkez
Çarşı",3+1
2026-03-18,19000,"Merkez
Çarşı",1+1
2026-03-18,18500,"Çiçekdağı
Köseli",3+1
2026-03-18,17850,Merkez,1+1
2026-03-18,12750,"Merkez
Hükümet",4+1
2026-03-18,10500,"Merkez
Hükümet",2+1
2026-03-18,19500,"Merkez
Çarşı",2+1
2026-03-18,19500,"Merkez
Çarşı",2+1
2026-03-18,17500,Merkez,2+1
2026-03-18,20000,"Merkez
Hükümet",2+1
2026-03-18,20000,Merkez,1+1
2026-03-18,10000,Kaman,1+1
2026-03-18,12750,"Merkez
Hükümet",2+1
2026-03-18,20000,"Merkez
Hükümet",2+1
2026-03-18,15000,"Merkez
Hükümet",2+1
2026-03-18,7000,Merkez,3+1
2026-03-18,16000,"Merkez
Hükümet",1+1
2026-03-18,16500,"Merkez
Hükümet",3+1
2026-03-18,17500,"Merkez
Çarşı",2+1
2026-03-18,15500,"Merkez
Çarşı",1+1
2026-03-18,12000,Merkez,1+1
2026-03-18,14000,"Merkez
Hükümet",3+1
2026-03-18,18500,Merkez,3+1
2026-03-18,27000,"Merkez
Hükümet",4+1
2026-03-18,18000,Merkez,3+1
2026-03-18,17500,Merkez,2+1
2026-03-18,18001,"Merkez
Hükümet",1+1
2026-03-18,28000,Merkez,3+1
2026-03-18,12000,"Merkez
Hükümet",3+1
2026-03-18,17000,Merkez,1+1
2026-03-18,10000,"Merkez
Hükümet",3+1
2026-03-18,15000,"Merkez
Çarşı",2+1
2026-03-18,18000,"Merkez
Hükümet",3+1
2026-03-18,25000,Merkez,1+1
2026-03-18,17500,Merkez,1+1
2026-03-18,14000,Kaman,3+1
2026-03-18,15000,"Merkez
Hükümet",3+1
2026-03-18,17250,"Merkez
Çarşı",1+1
2026-03-18,18500,Merkez,1+1
2026-03-18,27000,"Merkez
Çarşı",4+1
