product_name,price
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
MuratpaşaFener - 3+1,15.500 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 2+1,32.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Konyaaltı/Arapsuyu - 2+1,35.000 TL
Manavgat - 2+1,15.500 TL
MuratpaşaLara - 2+1,29.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Konyaaltı/Arapsuyu - 2+1,35.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Kumluca - 1+1,25.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Muratpaşa/Lara - 2+1,35.000 TL
Konyaaltı/Arapsuyu - 2+1,35.000 TL
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Aksu - 1+1,25.000 TL
Alanya - 3+1,30.000 TL
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Alanya - 3+1,30.000 TL
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
Kepez/Yeniemek - 3+1,26.500 TL
Aksu - 2+1,25.000 TL
Muratpaşa/Lara - 2+1,32.000 TL
Manavgat - 2+1,31.000 TL
Muratpaşa/Fener - 3+1,39.500 TL
Kumluca - 2+1,19.000 TL
Kepez/Ahatlı - 4+1,39.000 TL
Muratpaşa/Eskisanayi - 1+1,18.000 TL
Döşemealtı/Yeniköy - 1+1,13.000 TL
Alanya - 3+1,30.000 TL
Muratpaşa/Lara - 3+1,45.000 TL
Manavgat - 2+1,15.500 TL
Muratpaşa/Lara - 2+1,65.000 TL
Muratpaşa/Yenigün - 1+1,15.500 TL
Kepez/Duraliler - 1+1,17.000 TL
Manavgat - 4+1,35.000 TL
Kepez/Erenköy - 2+1,20.000 TL
Kepez/Varsak - 4+1,29.500 TL
Konyaaltı/Merkez - 1+1,20.000 TL
