item_name,price,category,date
Eisenn Ex-10 Darbeli 013 Kömürsüz Motor 2 Akülü Vidalama Matkap + 84 Parça Aksesuar Set,3399.9,Akülü Vidalamalar,2026.05.21
Bits Ucu 3 Adet,32.99,Akülü Vidalamalar,2026.05.21
Şarjlı Darbeli Matkap 58 volt çift akülü Şansımanlı Torklu Matkap Duvar Beton Ahşap delme vidalama,1220.0,Akülü Vidalamalar,2026.05.21
Akülü Vidalama Şarjlı Tornavida Şarjlı Matkap Ixo 7 + Bosch 46 Parça Cırcır Tornavida Vidalama Ucu,3000.0,Akülü Vidalamalar,2026.05.21
10mm Mke Vidalama,1120.0,Akülü Vidalamalar,2026.05.21
Tp-cd 18/60 Li-i  Bl - Solo Akülü Darbeli Vidalama - 4514205,3800.0,Akülü Vidalamalar,2026.05.21
Cheli̇kbei̇ Dokuzlu Set (power Bank &amp; Led + Kırıcı Delici Matkap+avuç Taşlama+somun Sıkma+vidalama+sunta Kesme+dekupaj+budama Testeresi+budama Makası),12950.0,Akülü Vidalamalar,2026.05.21
1/4&#034; Bitsler Için 3/8&#034; Lokma Adaptörü  Bt/8003,340.0,Akülü Vidalamalar,2026.05.21
Professional Gsb 185-li 2.0 Ah Tek Akülü Kömürsüz Motor Darbeli Matkap + 23 Parça Aksesuar Set - 06019k3102,8046.19,Akülü Vidalamalar,2026.05.21
Şarjli Tornavi̇da 13 Parça Set 3.6v 1.5ah Rdx-3085,588.61,Akülü Vidalamalar,2026.05.21
Profesyonel 18v Çift Akülü Vidalama Matkap Budama Makası Budama Testeresi 3&#039;lü Set,4799.9,Akülü Vidalamalar,2026.05.21
Professional Gbh 2-26 Dre Kırıcı Delici Matkap - 0611253703,7490.0,Akülü Vidalamalar,2026.05.21
10mm Dwe Vidalama,1120.0,Akülü Vidalamalar,2026.05.21
Set 08 Şarjlı 3’lü Makine Seti S-lion Çantalı,15469.0,Akülü Vidalamalar,2026.05.21
Rtrmax Rtx3050b Akülü 18v 230nm Torklu Vi̇dalama *aküsüz Satilmaktadir*,3678.86,Akülü Vidalamalar,2026.05.21
Rtm350 Şarjlı Matkap,2827.85,Akülü Vidalamalar,2026.05.21
Rtrmax Rtx3050 Kömürsüz 18V Akülü 230NM Vi̇dalama,8529.0,Akülü Vidalamalar,2026.05.21
Alçıpan Vidalama Mke,1867.0,Akülü Vidalamalar,2026.05.21
Professional 43 Parça Vidalama Ucu Seti -2607017164,1949.0,Akülü Vidalamalar,2026.05.21
Gtb 650 Alçipan Vidalama,5412.0,Akülü Vidalamalar,2026.05.21
Dx72 Akülü Somun Sikma,13053.79,Akülü Vidalamalar,2026.05.21
Gsb 185 Lı Darbeli Kömürsüz Matkap Vidalama 16 Parça Uç Seti Hediye,8499.0,Akülü Vidalamalar,2026.05.21
25 Parça Vidalama Seti (tornavida Fonksiyonlu Kutu),520.0,Akülü Vidalamalar,2026.05.21
Haispro Rb-db2109 Profesyonel Darbeli Matkap 21 V 2x4.0 Ah Çift Akülü 150 Nm Yüksek Tork,14300.0,Akülü Vidalamalar,2026.05.21
Gsb 18V-90 C Solo Darb Delme/Vid,13574.99,Akülü Vidalamalar,2026.05.21
Vidalama Ucu Pz 1x25 mm,72.99,Akülü Vidalamalar,2026.05.21
Tp-cd 18/50 Li I Bl Kömürsüz Çift 2 Ah Akülü Darbeli Matkap + Kwb 32 Parça Bits Uç Seti,7549.0,Akülü Vidalamalar,2026.05.21
Ph2 X 127 Mm Ekstra Uzun Yıldız Bits Uç Cb/1272,272.0,Akülü Vidalamalar,2026.05.21
Gsb 18V-150 C Akülü Darb Delme/Vid,42000.0,Akülü Vidalamalar,2026.05.21
Vidalama Köşe Adaptörü Shockwave-4932471274,1729.99,Akülü Vidalamalar,2026.05.21
T9 49 Mm 1&#039;li Torx Bits Uç Extrahard 2607001630,270.0,Akülü Vidalamalar,2026.05.21
Bits Uç Ph1/2/3 25 Mm 3&#039;lü Set Extrahard 2607001752,294.0,Akülü Vidalamalar,2026.05.21
Akülü Vidalama Şarjlı Tornavida Şarjlı Matkap Ixo 7 .nesil + Bosch 32 Parça Vidalama Ucu Seti,3299.0,Akülü Vidalamalar,2026.05.21
Tomax Yıldız Bits Uç Ph2x100 Mm (10 Adet),893.99,Akülü Vidalamalar,2026.05.21
Shockwave Bits Uç Seti Karışık 32 Parça,1200.0,Akülü Vidalamalar,2026.05.21
Gtb 185-li Akülü Alçıpan Vidalama (solo),7443.0,Akülü Vidalamalar,2026.05.21
X-li̇ne 50+173 Parça Aksesuar Seti̇ 2607017523,1021.0,Akülü Vidalamalar,2026.05.21
21v Çift Akülü 4 Başlıklı Kömürsüz Motor Şarjlı Akülü Vidalama,3799.9,Akülü Vidalamalar,2026.05.21
Şarjlı Vidalama Gsr 120 Li Çift Akülü,6319.0,Akülü Vidalamalar,2026.05.21
Impact Çift Taraflı Vidalama Uç Pz2 65mm 8li,459.0,Akülü Vidalamalar,2026.05.21
12v Metal Şanzıman Çift Akülü Bakır Sargı Akülü Vidalama Şarjlı Matkap,1249.9,Akülü Vidalamalar,2026.05.21
Gsr 18V-150 C Akülü Delme/Vid,29799.0,Akülü Vidalamalar,2026.05.21
T Vidalama Ucu Üçlü 89 mm,359.9,Akülü Vidalamalar,2026.05.21
Akülü Vidalama Mw24b,2214.0,Akülü Vidalamalar,2026.05.21
Mclaren Dcf85mp2t-qw 18v 2x5ah Akülü Darbeli Vidalama,16781.0,Akülü Vidalamalar,2026.05.21
Profesyonel 21v Çift Akülü 13mm Darbeli Şarjlı Matkap Akülü Vidalama,1849.9,Akülü Vidalamalar,2026.05.21
12v Çift Akülü Darbeli Şarjlı Matkap Dijital Göstergeli Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.21
Plus 12v Usb Şarjlı Matkap Vidalama Dahili Batarya,1399.9,Akülü Vidalamalar,2026.05.21
Gsb Darbeli 120 Li 3 Ah Çift Akülü Vidalama +  Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,10999.0,Akülü Vidalamalar,2026.05.21
Plus 12v Dahili Batarya Akülü Vidalama Şarjlı Matkap,1399.9,Akülü Vidalamalar,2026.05.21
21v Çelik Mandren Kömürsüz Motor Darbeli Şarjlı Matkap Akülü Vidalama,2249.9,Akülü Vidalamalar,2026.05.21
Plus 21v Çelik Mandren Kömürsüz Motor Darbeli Şarjlı Matkap Vidalama,2249.9,Akülü Vidalamalar,2026.05.21
12 Volt 3 Pilli Yedek Akü,359.9,Akülü Vidalamalar,2026.05.21
Cheli̇kbei Beşli̇ Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti+budama),7372.0,Akülü Vidalamalar,2026.05.21
Alçıpan Vidalama Dw24,4868.0,Akülü Vidalamalar,2026.05.21
Bolt 16.8v Kömürsüz Darbeli Şarjlı Matkap Vidalama Seti | 60nm | Çift Akü + 85 Parça Aksesuar + Hızlı Şarj | Gri,3599.0,Akülü Vidalamalar,2026.05.21
Gsr 120 Li 3 Ah Tek Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇,7499.0,Akülü Vidalamalar,2026.05.21
Gsr 120 Li 3 Ah Çift Bataryalı Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,9999.0,Akülü Vidalamalar,2026.05.21
Gsr 120 Li 2 Ah Çift Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,8999.0,Akülü Vidalamalar,2026.05.21
Gsr 120 Li 2 Ah Tek Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇,6999.0,Akülü Vidalamalar,2026.05.21
Gsr 120 Li 3 Ah Çift Bataryalı Vidalama Ve Gas 12 Şarjlı Araç Süpürgesi̇,8999.0,Akülü Vidalamalar,2026.05.21
Gsr 120 Li 2 Ah Çift Bataryalı Vidalama Ve Gas 12 Şarjlı Araç Süpürgesi̇,7999.0,Akülü Vidalamalar,2026.05.21
Gsb Darbeli 120 Li 2 Ah Çift Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,9999.0,Akülü Vidalamalar,2026.05.21
Psd 2228 Şarjlı Vidalama 4v 1500 Mah 30 Parça Uç Seti,1199.0,Akülü Vidalamalar,2026.05.21
İki̇li̇ Set Mk350 (ş.dekupaj+s.sikma),4035.0,Akülü Vidalamalar,2026.05.21
"Çift Taraflı Uç Ph1/pz1-0,60/1,0 Mm 3&#039;lü Çift Taraflı 2607001745",403.0,Akülü Vidalamalar,2026.05.21
Te-cd 18/50 Li-i Bl Solo Kömürsüz Akülü Darbeli Matkap - 4513942,3499.0,Akülü Vidalamalar,2026.05.21
Alçıpan Vidalama Bse,1867.0,Akülü Vidalamalar,2026.05.21
Qui̇x  Mıknatıslı Yıldız Uç Pz  2*65 Mml  ( 10 Adet),775.0,Akülü Vidalamalar,2026.05.21
6&#039;lı Set Kömürsüz Kırıcı Delici Hilti+vidalama+taşlama+somun Sökme+budama Testeresi+budama Makası,8899.9,Akülü Vidalamalar,2026.05.21
12v Çift Akülü Metal Şanzıman Şarjlı Darbeli Matkap Akülü Vidalama,1249.9,Akülü Vidalamalar,2026.05.21
Şarjlı Yedek Batarya 21v,759.9,Akülü Vidalamalar,2026.05.21
Gsb 18v-45 Çift Akülü 2.0 Ah Darbeli Vidalama + 63 Parça Aksesuar Seti,10221.0,Akülü Vidalamalar,2026.05.21
Gsb 18v-65 + Gws 18v-11 + Gbh 18v-24 C 3x5.0ah,41589.0,Akülü Vidalamalar,2026.05.21
Professional Gsb 18v-150 C Akülü Darbeli Delme Vidalama 2x8 Ah - 06019j5105,36125.0,Akülü Vidalamalar,2026.05.21
Gdx 18v-285 2 X 2ah Akülü Darbeli Somun Sıkma - 06019n2122,13114.99,Akülü Vidalamalar,2026.05.21
21901 Köşe Delme Vidalama Aparatı 10 Mm,1232.8,Akülü Vidalamalar,2026.05.21
Cheli̇kbei̇ 13mm Çelik Mandren Vidalama Mk36,2786.0,Akülü Vidalamalar,2026.05.21
Dörtlü Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti),8197.0,Akülü Vidalamalar,2026.05.21
Atbl 16 Id-202c 2x2.0 Ah Çift Akülü Kömürsüz Darbeli Vidalama 16v - A0104084,3216.8,Akülü Vidalamalar,2026.05.21
X-line 40 Parça Titanyum Karışık Aksesuar Seti 2607019600,921.4,Akülü Vidalamalar,2026.05.21
RTM332T Akülü Vi̇dalama 12v 1.3ah 22nm Tek Akü,1527.18,Akülü Vidalamalar,2026.05.21
X-line Premium Delme Ve Vidalama Ucu Aksesuar Seti 49 Parça- 2608p00233,1250.0,Akülü Vidalamalar,2026.05.21
Bosch 35 Parça Ahşap Matkap Ucu Ve Bits Uç Seti 2607017725,1666.0,Akülü Vidalamalar,2026.05.21
V-line 91 Parça Vidalama Ve Matkap Ucu Aksesuar Seti - 2607017195,2008.0,Akülü Vidalamalar,2026.05.21
Impact Control Tornavida Ucu Takımı 31 Parça,2147.0,Akülü Vidalamalar,2026.05.21
1320 20 V 2.0 Ah Kömürsüz Li-ion Çift Akülü Darbeli Vidalama,3050.9,Akülü Vidalamalar,2026.05.21
Bosch Pro Impact 31 Parça Vidalama-bits Uç Seti 2608521u72,2131.0,Akülü Vidalamalar,2026.05.21
1020 20v 2x2.0ah Çift Akülü Kömürsüz Darbeli Matkap 10mm,2180.91,Akülü Vidalamalar,2026.05.21
Vidalama Uç Seti 25 Parça,459.9,Akülü Vidalamalar,2026.05.21
Pro Ultra Güçlendirilmiş Darbeli Lazer Kesim Bakır Sargılı 24 Parça Matkap Seti Kırmızı,1549.0,Akülü Vidalamalar,2026.05.21
Gsr 18V-150 C Solo Delme/Vid,16091.0,Akülü Vidalamalar,2026.05.21
Hex 6x49 Mm 3&#039;lü Allen Bits Uç Extrahard 2607001735,488.0,Akülü Vidalamalar,2026.05.21
12v Dahili Batarya Şarjlı Matkap Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.21
Profesyonel 12v Çift Akülü Vidalama 84 Parça &amp; 12 Köşe 360° Lazer Hizalama Set,2999.9,Akülü Vidalamalar,2026.05.21
12v Type-c Usb Şarjlı Matkap Dahili Batarya Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.21
Milwaukee Bits Yıldız Uç Vidalama Matkap Ucu Pz2 x 50mm -10 Adet,747.9,Akülü Vidalamalar,2026.05.21
Tomax Ph2 Yıldız Bits Sıkma Vidalama Ucu 50 Mm X 5 Adet,269.95,Akülü Vidalamalar,2026.05.21
"Iw20x-700 Darbeli Somun Sıkma Kömürsüz, 700nm Akü Ve Şarj Cihazı Hariç",8775.0,Akülü Vidalamalar,2026.05.21
Hd20s‑50 Akülü Darbeli Matkap Akü Ve Şarj Cihazı Hariç,2940.0,Akülü Vidalamalar,2026.05.21
Hd20x-60tt Akülü Darbeli Matkap Kömürsüz 60nm 1x2ah,7246.8,Akülü Vidalamalar,2026.05.21
Hpa0416 Şarjlı Tornavida 4v 1.3ah 4nm 200 Dev/dk 1/4” Hex Lokmalı Set,1485.0,Akülü Vidalamalar,2026.05.21
Rtl80180 Bordo 180 Nm Vi̇dalama,9650.0,Akülü Vidalamalar,2026.05.21
Dd20s-40tt 20v Akülü Matkap 40nm 2 Vites Led 2.0ah + Şarj,5440.5,Akülü Vidalamalar,2026.05.21
Yedi̇li̇ Set (powerbank&amp;led+ Ş.hilti+ş.spral+s.sıkma+13mm Ç.mandren+ş.dekupaj+sunta Kesme),10780.0,Akülü Vidalamalar,2026.05.21
Gsb 18v-110 C 2x4.0ah Darbeli Vidalama,32375.0,Akülü Vidalamalar,2026.05.21
Gdr 18v-220c + Gsr 18v-90c Vidalama + 2x4 Akü Kombi Seti,26370.0,Akülü Vidalamalar,2026.05.21
4150 Kömürsüz 20v 4.0ah Li-ion 3 Akülü 5&#039;li Set - Darbeli Vidalama - Kırıcı Delici - Avuç Taşlama - Somun Sıkma Ve Torklu,30917.22,Akülü Vidalamalar,2026.05.21
Cat Power 1410 Akülü Fayans Titreşim Makinası 20 Volt,5086.47,Akülü Vidalamalar,2026.05.21
Professional Gsh 500 Kırıcı,24747.0,Akülü Vidalamalar,2026.05.21
İzeltaş Pz1 50mm Pozi̇dri̇v Bi̇ts Uç,102.8,Akülü Vidalamalar,2026.05.21
"Tc-cd 18/35 Li Vidalama (1x1,5ah) (4513914) Kırmızı",5388.0,Akülü Vidalamalar,2026.05.21
Atbl 21 2&#039;li̇ Kömürsüz Set Akülü Matkap + Taşlama - A0104099,5298.46,Akülü Vidalamalar,2026.05.21
Atb 21 Blpdx-202c  2 X 2.0 Ah Çift Akülü Kömürsüz Darbeli Matkap - A0104098,2756.78,Akülü Vidalamalar,2026.05.21
Professional Tp-cd 18/50 Li-i Bl ( 2ah + 4ah ) Akülü Darbeli Vidalama Compact Sistem  - 4514217,8230.5,Akülü Vidalamalar,2026.05.21
"Psb 18 Li-2 Ergo Akülü Delme Vidalama (2,5ah Çift Akü) - 06039b0301",13108.0,Akülü Vidalamalar,2026.05.21
Professional Tp-cd 18/50 Li-i Bl ( 2ah + 4ah ) Akülü Darbeli Vidalama + Einhell  Vidalama Uç Seti 42 Parça M-case Kutu,10158.7,Akülü Vidalamalar,2026.05.21
Pro-atbl 18 Id2-202c 20v 2 Ah Çift Akülü Darbeli Vidalama - A0104077,6727.09,Akülü Vidalamalar,2026.05.21
İzeltaş Tr27 Deli̇kli̇ Torx Uçlu Tornavi̇da,377.9,Akülü Vidalamalar,2026.05.21
İzeltaş 6x200 Ph2 Kraft Seri̇ Yildiz Uçlu Tornavi̇da,406.5,Akülü Vidalamalar,2026.05.21
İzeltaş Ph2 25mm Yildiz Bi̇ts Uç,77.5,Akülü Vidalamalar,2026.05.21
İzeltaş 10mm T Kol Lokma Uçlu Tornavi̇da,409.8,Akülü Vidalamalar,2026.05.21
İzeltaş 12mm T Kol Lokma Uçlu Tornavi̇da,451.21,Akülü Vidalamalar,2026.05.21
İzeltaş 9mm Lokma Uçlu Tornavi̇da,438.78,Akülü Vidalamalar,2026.05.21
İzeltaş 3x60 T7 Elektroni̇kçi̇ Torx Uçlu Klemens Tornavi̇da,196.3,Akülü Vidalamalar,2026.05.21
İzeltaş 4x150 Elektroni̇kçi̇ Düz Uçlu Klemens Tornavi̇da,271.2,Akülü Vidalamalar,2026.05.21
İzeltaş 2.5x60 T6 Elektroni̇kçi̇ Torx Uçlu Klemens Tornavi̇da,191.9,Akülü Vidalamalar,2026.05.21
İzeltaş 3x40 Kraft Seri̇ Düz Uçlu Tornavi̇da,165.5,Akülü Vidalamalar,2026.05.21
İzeltaş 3.5x60 T10 Elektroni̇kçi̇ Torx Uçlu Klemens Tornavi̇da,196.3,Akülü Vidalamalar,2026.05.21
İzeltaş 13mm T Kol Lokma Uçlu Tornavi̇da,471.1,Akülü Vidalamalar,2026.05.21
İzeltaş 6.5x25 Kraft Seri̇ Düz Uçlu Topaç Tornavi̇da,197.4,Akülü Vidalamalar,2026.05.21
İzeltaş 1.2x6.5 50mm Düz Bi̇ts Uç,91.8,Akülü Vidalamalar,2026.05.21
Cat Power 1560 Kömürsüz Makine Seti 6 Parça,22771.07,Akülü Vidalamalar,2026.05.21
İzeltaş 14mm T Kol Lokma Uçlu Tornavi̇da,546.92,Akülü Vidalamalar,2026.05.21
İzeltaş 8x175 Kraft Seri̇ Düz Uçlu Tornavi̇da,383.4,Akülü Vidalamalar,2026.05.21
İzeltaş T27 50mm Torx Bi̇ts Uç,102.8,Akülü Vidalamalar,2026.05.21
Yuvarlak Yıldız Bist Uç Ph2/150mm,2370.0,Akülü Vidalamalar,2026.05.21
Beşli Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti+budama),9030.0,Akülü Vidalamalar,2026.05.21
Yuvarlak Yıldız Bist Uç Ph2/50mm,2370.0,Akülü Vidalamalar,2026.05.21
Cheli̇kbei̇ Beşli Set Mk350 (budama Testeresi 10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti),7363.0,Akülü Vidalamalar,2026.05.21
Torklu Vidalama Ht,3452.0,Akülü Vidalamalar,2026.05.21
Torklu Vidalama Red,3452.0,Akülü Vidalamalar,2026.05.21
Yuvarlak Yıldız Bist Uç Ph2/75mm,2370.0,Akülü Vidalamalar,2026.05.21
Yuvarlak Yıldız Bist Uç Ph2/100mm,2370.0,Akülü Vidalamalar,2026.05.21
Torklu Vidalama Asker Yeşili,3452.0,Akülü Vidalamalar,2026.05.21
İzeltaş 1114065016 M16  1/2&#034; Lokmalı ( Ribe ) Bits Uç,779.02,Akülü Vidalamalar,2026.05.21
Catpower 3501 Dik Freze 8-12 Mm Pens,8341.85,Akülü Vidalamalar,2026.05.21
Ennalbur M8 Çektirme ( 4 Adet ),284.19,Akülü Vidalamalar,2026.05.21
1360 16 V Li-ion 2.0 Ah Kömürsüz Akülü Vidalama,4935.69,Akülü Vidalamalar,2026.05.21
Üçlü Set Mk800 2b1ş (ş.spral+s.sikma+ş.hi̇lti̇),6616.0,Akülü Vidalamalar,2026.05.21
"Cat Power 1350 Akülü Vidalama Makinesi 20 V 2,0 Ah",5852.62,Akülü Vidalamalar,2026.05.21
"Rtrmax  10&#039;lü Combo Set (rtx2095b,rtx2028b,rtx3010b,rtx3050b,rtx1004,4 Ad Rtx1804p Yeni̇ Nesi̇l Akü ,2 Ad Rtx1808 Şarj Ci̇hazi)",29899.0,Akülü Vidalamalar,2026.05.21
Set 010  Şarjlı 4’lü Makine Seti S-lion Çantalı,17499.0,Akülü Vidalamalar,2026.05.21
Set 01 Şarjlı 2’li Makine Seti S-lion Çantalı,8439.0,Akülü Vidalamalar,2026.05.21
Rtrmax  Rtsset04  Şarjlı 4’lü Makine Seti S-lion Çantalı,17549.0,Akülü Vidalamalar,2026.05.21
"Rtx042 Xli̇on 3lü Set Rtx1820b,rtx2095b,rtx2055b,rtx1802,2x Rtx1804,rtx1808,rtx1019",15459.6,Akülü Vidalamalar,2026.05.21
"Rtx Set43 Xli̇on 2li̇ Set Rtx3010b,rtx2055b,rtx1802,rtx1804,rtx1809,rtx1015",10588.44,Akülü Vidalamalar,2026.05.21
Rtrmax Rts5020b Akülü Torklu Vi̇dalama Kömürsüz 200nm S-lion *aküsüz Satilmaktadir*,2858.18,Akülü Vidalamalar,2026.05.21
Rtrmax Rts5020 Akülü Torklu Vi̇dalama Kömürsüz 200nm 2x4 Ah Akü S-lion,7040.04,Akülü Vidalamalar,2026.05.21
Rtm332T 12v 1.3 Ah Li-ion Tek Akülü Vidalama Ve Şarjlı Matkap (PVC Çantalı),2646.31,Akülü Vidalamalar,2026.05.21
Kl Pro Klha403 1/2&#039;&#039; Profesyonel Havalı Darbeli Somun Sıkma/sökme,2010.95,Akülü Vidalamalar,2026.05.21
Rtrmax Rtm3516 Akülü Kömürsüz Darbesi̇z 16.8v 2 Ah. 50nm Çi̇ft Akü Vi̇dalama Matkap,4128.84,Akülü Vidalamalar,2026.05.21
"Rtx Set 44 Xli̇on 3lü Set Rtx3010b,rtx2095b,rtx3060b,rtx1802,2x Rtx1804,rtx1809,rtx1019",16942.13,Akülü Vidalamalar,2026.05.21
"Rtrmax Set 46  Xli̇on 4lü Set Rtx3010b,rtx2028b,rtx2095b,rtx3060b,rtx1802,2x Rtx1804,rtx1809,rtx1019",20648.45,Akülü Vidalamalar,2026.05.21
