Tarih,UrunID,UrunAdi,FiyatFloat
2026-09-06,1947106,Friendly Zoom FZ55/5X Yakınlaştırma Mavi Dijital Fotoğraf Makinesi,14290.0
2026-09-06,1987104,GC9682/80 PerfectCare Elite Plus Buhar Kazanlı Ütü,20379.0
2026-09-06,1816204,Serie 4 Beyaz 6 Programlı Bulaşık Makinesi SMS4IKW62T,26999.0
2026-09-06,1369580,Pro Express Protect GV9230 Buhar Kazanlı Ütü,14999.0
2026-09-06,2075932,Ear a Sarı Kulak İçi Bluetooth Kulaklık,5999.0
2026-09-06,1243892,MT996E Super X Metal 15 Başlıklı Lityum Yüz ve Vücut Bakım Kiti,9999.0
2026-09-06,1902810,Swirl by CREAMi 13-in-1 Soft Serve Dondurma Makinesi  ,19999.0
2026-09-06,1391482,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Beyaz (Yeni Sürüm),45393.72
2026-09-06,2000846,Saros 20 Sonic Beyaz Akıllı Robot Süpürge  ,87999.0
2026-09-06,1818324,WQB245A0TR Serie 8 Beyaz Kendini Temizleyen Kondenser Isı Pompalı Kurutma Makinesi 9 kg,56999.0
2026-09-06,1466447,Theragun ProPlus 6. Jenerasyon Terapi Cihazı,40500.0
2026-09-06,2075934,Ear Beyaz Kulak İçi Bluetooth Kulaklık,5999.0
2026-09-06,1982976,Skin i·expert IPL Lazer Epilasyon Aleti + 4 Başlık PL7432,34999.0
2026-09-06,2043096,BlendBOSS Tumbler Watermelon Bubblegum Blender,8999.0
2026-09-06,1695474,iQ500 631L No Frost Inox Alttan Donduruculu Buzdolabı KG86NAID2N,90974.11
2026-09-06,1910873,Horizon 20 Pro 4100 ISO Lümens UHD 4K Imax Projeksiyon Cihazı,128999.0
2026-09-06,1611976,T800 WiFi Bağlantılı Hava Temizleyici,25199.99
2026-09-06,1708251,Partybox Stage320 Beyaz Bluetooth Hoparlör ,42351.76
2026-09-06,2075815,PSG8200/70 PerfectCare 8000 Serisi Buhar Kazanlı Ütü,23549.0
2026-09-06,1391489,PlayStation 5 Slim Dijital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Siyah (Yeni Sürüm),45393.72
2026-09-06,1842159,Playstation 5 Slim Standart 1 TB+ 2. Beyaz Dualsense + Şarj + Ps5 FC26 CD,52541.08
2026-09-06,1865310,iPhone 17 Pro Max 512GB Kozmik Turuncu Akıllı Cep Telefonu MFYT4TU/A,138143.3
2026-09-06,1886928,Cyclone V10 Submarine™ Islak ve Kuru Temizleme Özellikli Kablosuz Dikey Süpürge,27999.0
2026-09-06,1865280,iPhone 17 Pro 256GB Abis Akıllı Cep Telefonu MG8J4TU/A,112370.1
2026-09-06,2067748,V12 Detect Slim™ Sarı/Nikel Absolute Kablosuz Dikey Süpürge,30999.0
2026-09-06,2000847,Qrevo L Pro Beyaz Akıllı Robot Süpürge  ,42104.21
2026-09-06,1983936,Cedro 574 Puro Kapasiteli Elektronik Humidor Puro Dolabı ,85990.0
2026-09-06,1778958,Forerunner 970 Karbon Gri DLC Titanyum Siyah Gri Silikon Kayışlı Akıllı Saat,49980.0
2026-09-06,2063419,FS1000 Mini Seyahat Boy Kablosuz Yüz Tüy Alma Makinesi Pil ve Temizleme Fırçası,1379.0
2026-09-06,1900757,Creami® Deluxe 10-in-1 Dondurma ve Frozen Makinesi ,13999.0
2026-09-06,2010729,ECAM450.86.T Eletta Explore Espresso Kahve Makinesi,69998.83
2026-09-06,1867957,"ThinkPad X9-15 Gen 1 Aura Edition Ultra7 258V 32GB RAM 1TB SSD 15,3"" Windows 11 Pro 3Y Premier Support Laptop 21Q6001NTX",121199.77
2026-09-06,1982882,Lumea 9900 Serisi BRI950/02 IPL Lazer Epilasyon Aleti ve Vücut ve Yüz için 2 Başlık + Çanta,17999.0
2026-09-06,1742104,Never Change5 MAX Clean Sense IQ Hava Temizleyici,16999.0
2026-09-06,1948016,Charmera Sürpriz Renk Anahtarlık Dijital Fotoğraf Makinesi,3995.0
2026-09-06,1929867,50’s Style Krem Retro Krem Kettle Klf03creu,15950.0
2026-09-06,1391504,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol Beyaz,49477.93
2026-09-06,1970103,Neo 32'' 8/128 FHD Android Smart Taşınabilir LED TV,34999.0
2026-09-06,1485096,PSP Playstation Portal Remote Oyun Konsolu,17356.87
2026-09-06,1865264,iPhone 17 256GB Sis Mavisi Akıllı Cep Telefonu MG6L4TU/A,84996.42
2026-09-06,2058084,V15 Detect™ Absolute Kablosuz Dikey Süpürge,38999.0
2026-09-06,1750724,OneBlade Pro QP6542/10 Islak ve Kuru Yüz + Vücut Şekillendirici Tıraş Makinesi,3649.0
2026-09-06,2015088,WGA25203TR Serie 4 Beyaz Çamaşır Makinesi 10 kg ,32999.0
2026-09-06,1866449,"MacBook Pro 14"" M5 Çip 10 Çekirdekli CPU 10 Çekirdekli GPU 16GB Bellek 1TB SSD Gümüş Laptop MDE54TU/A",123710.31
2026-09-06,1974684,V8 Cyclone Kablosuz Dikey Süpürge,18999.0
2026-09-06,2000838,Winbot W3 Omni Vortex Yıkamalı Akıllı Istasyon Cam Silme Robotu,44999.0
2026-09-06,2062204,MoveTime MT48 Pembe Akıllı Çocuk Saati,11999.0
2026-09-06,1786903,iQ500 KG86NCWE0N Alttan Donduruculu Beyaz Buzdolabı 631 Lt,86444.08
2026-09-06,1692491,Guard S1 Junior Terra Red Toz Torbalı Süpürge,14242.5
2026-09-06,1908278,Partybox 720 Bataryasız Bluetooth Hoparlör,70470.59
2026-09-06,2073051,MoveTime MT42 Family Mavi Akıllı Çocuk Saati,7699.0
2026-09-06,1835831,Kırmızı Türk Kahvesi Makinesi,18250.0
2026-09-06,1739113,DualSense Wireless Chroma Teal Kablosuz PS5 Oyun Kolu,5051.58
2026-09-06,1811352,F1 Pro Bütün Vücut Uyumlu Şarjlı Masaj Tabancası,2499.0
2026-09-06,2000843,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol Siyah + PS5 Şarj İstasyonu,51009.51
2026-09-06,1865314,iPhone 17 Pro Max 512GB Abis Akıllı Cep Telefonu MFYU4TU/A,138143.3
2026-09-06,1706738,Purifier Hot+Cool HP1 Beyaz Hava Temizleyici,34999.0
2026-09-06,1836953,F121 White Lattissima One Kapsüllü Espresso Kahve Makinesi,17645.89
2026-09-06,1998977,Winbot W2 Pro Omni Şarjlı Cam Silme Robotu,29999.0
2026-09-06,1117722,Hue Gradient Signe Zemin Işığı,13775.0
2026-09-06,1666263,Arete Two Nem Alma ve Hava Temizleme Cihazı 12 lt,26999.99
2026-09-06,1102492,LSX Karbon Siyah II Bluetooth Hi-Fi Aktif Hoparlör,119999.0
2026-09-06,1116039,Triflex HX2 Cat And Dog Obsidian Siyah Şarjlı Dikey Süpürge,60990.0
2026-09-06,1505318,SC 5 Deluxe Signature Line Buharlı Temizlik Makinesi,30799.0
2026-09-06,1982972,Skin i·expert IPL Lazer Epilasyon Aleti + Çanta + Gillette Venus ve 4 Başlık PL7431,31999.0
2026-09-06,1595672,Service Solo Silence 28 Şişe Kapasiteli Şarap Dolabı LS28S,39990.0
2026-09-06,1943643,Rivelia EXAM440.55.BG Tam Otomatik Kahve Makinesi,53625.0
2026-09-06,1391499,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu,45393.72
2026-09-06,1904737,Tab K11 Gen 2 11'' 8GB Ram 128GB Wifi + Bluetooth Tablet ZAFS0249TR (Klavyeli Kılıf+Kalem Hediyeli),13472.63
2026-09-06,1874281,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Pembe + PS5 Şarj İstasyonu (Yeni Sürüm),46414.77
2026-09-06,1870561,AirPods Pro 3 Kulak İçi Bluetooth Kulaklık MFHP4TU/A,14700.0
2026-09-06,1966728,Supersonic Nural™ Saç Kurutma Makinesi (Ceramic Apricot),24999.0
2026-09-06,2063257,MoveTime MT42 Family Pembe Akıllı Çocuk Saati,7699.0
2026-09-06,1991517,"Wi-Fi 128GB 13"" M4 Uzay Grisi iPad Air Tablet",50514.43
2026-09-06,1708482,H7 Ultra-E Boyun ve Omuz Masaj Aleti,9999.0
2026-09-06,2011924,Note Pro Siyah AI Ses Kaydedici PN0300,16999.0
2026-09-06,2089916,Pro Mini Seyahat Tıraş Makinesi FNDSKLKS0012,2204.61
2026-09-06,1962863,Beo Grace Gümüş Kablosuz Kulak İçi ANC Kulaklık,95999.0
2026-09-06,1461069,Dry Arete One 20L Nem Alma ve Hava Temizleme Cihazı,27999.99
2026-09-06,2011897,Solix C2000 Gen 2 2048Wh 2000W Güç Kaynağı A1783,79999.0
2026-09-06,1613043,RecoveryAir JetBoots Prime Masaj Aleti,33500.0
2026-09-06,1944278,MultiQuick 7 El Blenderi MQ7045X,5764.71
2026-09-06,1391513,DualSense Beyaz Kablosuz PS5 Oyun Kolu,4683.16
2026-09-06,1566405,Instax Mini Evo Siyah Fotoğraf Makinesi + 20'li Film,19299.0
2026-09-06,1628923,AirPods 4. Nesil Aktif Gürültü Engelleme Özellikli Kulak İçi Bluetooth Kulaklık MXP93TU,11339.18
2026-09-06,1910624,HushJet™ Siyah Turkuaz Kompakt Hava Temizleyici HJ10,19999.0
2026-09-06,1900704,Glam Gold 5 Başlıklı Düz Dalgalı ve Bukleli Çok Amaçlı Saç Şekillendirici ,24999.0
2026-09-06,1866297,Watch Series 11 GPS 46mm Simsiyah Alüminyum Kasa ve Siyah Spor Kordon Akıllı Saat MEUX4TU/A - M/L,24174.23
2026-09-06,1753737,Purifier Big+Quiet (Beyaz/Parlak Gümüş) Hava Temizleyici,40999.0
2026-09-06,1588783,FC 8 Smart Signature Line Islak ve Kuru Dikey Süpürge,27499.0
2026-09-06,1971255,"QE75QN70FAUXTK 75"" Tizen 4K UHD Vision AI Smart Neo QN70F QLED TV",85999.0
2026-09-06,2075826,"OLED55C64LA.APDZ 55"" webOS UHD 4K Smart OLED TV",92299.0
2026-09-06,1934131,50's Style Bella Casa Krem 6 Parça Wedding Set,102390.0
2026-09-06,1938996,RCW 2 Extra + Cam Temizleme Silme Robotu Makinesi,15999.0
2026-09-06,1856600,KATANA 15 i7-14650HX 16GB RAM DDR5 1TB SSD 8GB RTX5060 15.6 QHD 165Hz FreeDos Gaming Laptop HX B14WFK-817XTR,84199.0
2026-09-06,1618986,Fenix 8 51 mm Solar Sapphire Karbon gri DLC Titanyum Siyah Çakıl Grisi Silikon Kayışlı Akıllı Saat,73500.0
2026-09-06,1846513,Tab K11 TB336FU 4GB 128GB Wifi + Bluetooth Tablet ZAFS0206TR Lenovo Tab Pen + Folyo Kılıf Hediyeli,9399.0
2026-09-06,2010898,"Zenbook Duo Intel Core Ultra 7 255H 16GB RAM 1TB SSD 14"" FHD OLED Dokunmatik Ekran Windows 11 Home Laptop UX8406CA-QL307W",79999.0
2026-09-06,1948579,VocalMate Balerin Pembesi Taşınabilir Kablosuz Çocuk Karaoke Seti 2BH18,2499.9
2026-09-06,1864038,Loop Gen2 Copper Brown Ekransız Kondisyon İzleyici ve Giyilebilir Sağlık Bilekliği,11499.9
2026-09-06,1956496,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Cobalt Blue + PS5 Şarj İstasyonu (Yeni Sürüm),46925.29
2026-09-06,1883388,WGA242X3TR Serie 4 Beyaz 1200 Devir Çamaşır Makinesi 9 kg,30999.0
2026-09-06,1842158,Playstation 5 Slim Standart 1 TB+ 2. Dualsense + Ps5 FC26 CD,51315.82
2026-09-06,1729784,"iPad 11. Nesil A16 11"" Wi-Fi 128GB Sarı Tablet MD4D4TU/A",25772.16
2026-09-06,1828727,Series 9 PRO+ 9675CC Islak ve Kuru Elektrikli Tıraş Makinesi,19799.0
2026-09-06,1866422,"iPad Pro M5 Wi-Fi 256GB 11"" Standart Cam Uzay Siyahı Tablet MDWK4TU/A",74225.77
2026-09-06,2058092,G7 Pro Fold Premium Gold Seri TENS-EMS Akıllı Boyun Masaj Aleti,10999.0
2026-09-06,1818327,WQB245AXTR Serie 8 Gümüş Kendini Temizleyen Kondenser Isı Pompalı Kurutma Makinesi 9 kg,55999.0
2026-09-06,1890523,Romo P Akıllı Robot Süpürge,69999.0
2026-09-06,1993876,XC8053/01 8000 Serisi Aqua Plus Dikey Süpürge,16199.0
2026-09-06,1836947,C30 White Essenza Mini Kapsüllü Kahve Makinesi,8940.0
2026-09-06,1745940,Coffeebreak 5006h Otomatik Zaman Ayarlı XL 12 Fincan Kapasiteli Filtre Kahve Makinesi,2599.0
2026-09-06,1604257,Fenix 8 AMOLED Sapphire Soft Gold 43mm Silikon Kayışlı Akıllı Saat,64680.0
2026-09-06,1617240,LSX II LT Kablosuz Aktif Stone White Hi-Fi Hoparlör,86999.0
2026-09-06,1934063,50'S Style Retro Mirror Steel Çelik Isı Ayarlı Kettle KLF04SSEU,19800.0
2026-09-06,1248241,Ampligame A6T Rgb Usb Siyah Mikrofon Seti,5000.0
2026-09-06,1391500,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol Siyah,49477.93
2026-09-06,2075575,Swift 4 Cilalı Platinyum Saç Kurutma Makinesi,7999.0
2026-09-06,1932340,Lumea 9900 Serisi BRI953/01 IPL Lazer Epilasyon Aleti,22344.0
2026-09-06,1908070,Pembe Islak ve Kuru Sıcak ve Soğuk Hava Üflemeli Saç Düzleştirici,8999.0
2026-09-06,1391663,DualSense PS5 Şarj İstasyonu,1893.68
2026-09-06,1831782,Series 9 PRO+ Islak ve Kuru Elektrikli Tıraş Makinesi + Şarj Standı,15899.0
2026-09-06,1805956,Siyah 8 Şişe Kapasiteli Tezgah Altı Şarap Dolabı AVU8S82,58300.0
2026-09-06,1887968,Momentum 4 Wireless Kablosuz Kulak Üstü Bluetooth Kulaklık,26999.0
2026-09-06,1449947,SC 1 Upright Buharlı Temizlik Makinesi,5499.0
2026-09-06,895384,50's Style Retro Beyaz Kahve Makinesi,19800.0
2026-09-06,1618949,Fenix 8 47 mm Solar Sapphire Karbon Gri DLC Titanyum Siyah/Gri Silikon Kayışlı Akıllı Saat,67620.0
2026-09-06,2048373,Ampligame AM8T Standlı XLR/USB RGB Dinamik Yayıncı Mikrofon Seti,7300.0
2026-09-06,2099095,Silk·épil 9 Flex Islak ve Kuru Epilatör 9-071 3D,11299.0
2026-09-06,1987736,LOQ 15AHP10 AMkD Ryzen 7-250 16GB DDR5 1TB SSD RTX 5050 8GB 100W 15.6 Inç Full HD 144Hz IPS Freedos Gaming Laptop 83JG00BMTR,59999.0
2026-09-06,1607097,InnerTrace 8 Elektrotlu Akıllı Tartı RBS6000,6999.0
2026-09-06,1930799,Crispi 4-in-1 Pembe Taşınabilir Cam Hazneli Pişirme Sistemi,13999.0
2026-09-06,747771,Linea 50s Retro Kırmızı Blender,25900.0
2026-09-06,1841471,"ThinkPad X1 Carbon Gen 13 Aura Edition Ultra 7 32GB Ram 1TB SSD 14"" 258V 2.8K Oled Windows 11 Pro Laptop 21NS004MTX",167759.28
2026-09-06,1391519,DualSense Midnight Black Kablosuz PS5 Oyun Kolu,4841.05
2026-09-06,2008833,AM8 USB/XLR Dinamik RGB Pembe Stüdyo Mikrofonu,6300.0
2026-09-06,1689830,Marathon Ultimate XB9155/07 Toz Torbasız Süpürge,15619.0
2026-09-06,1973786,Instinct 3 45 mm Solar Tactical Edition Siyah Silikon Kayışlı Akıllı Saat,29400.0
2026-09-06,1744996,PlayStation Portal Midnight Black Remote Oyun Konsolu,17867.4
2026-09-06,2071320,FaceSpa Pro Yüz Epilatörü + 3 Ekstra Başlık 911,5499.0
2026-09-06,1963714,Qrevo L Akıllı Robot Süpürge,42104.21
2026-09-06,1910623,HushJet™ Elektrostatik ve Aktif Karbon Filtre Beyaz/Gümüş Kompakt Hava Temizleyici,19999.0
2026-09-06,895373,50s Style Kırmızı Filtre Kahve Makinesi,19800.0
2026-09-06,1911789,GC-B569BLCM.APZPLTK No Frost Gri Buzdolabı 462 Lt,60603.0
2026-09-06,1250184,Ampligame A6VB Rgb Usb Mavi Mikrofon ,3500.0
2026-09-06,1279414,OneBlade QP2724/20 Islak & Kuru Yüz Tıraş Makinesi,1749.0
2026-09-06,2013739,Forerunner 170 Beyaz Bulut Mavisi Silikon Kayışlı Akıllı Saat,22638.0
2026-09-06,1964742,"LOQ 15IRX10 Intel Core i5 14500HX 16GB RAM 1TB SSD RTX 5060 15.6"" FHD 144 Hz FreeDos Gaming Laptop 83JE012NTR",65499.0
2026-09-06,1711599,Purifier Hot+Cool HP2 De-NOx Beyaz/Altın Hava Temizleyici,41999.0
2026-09-06,1878332,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Mor Kol + PS5 Şarj İstasyonu (Yeni Sürüm),46414.77
2026-09-06,1280027,Ampligame A8 USB RGB Beyaz Yayıncı Bilgisayar Mikrofon,4800.0
2026-09-06,1465177,SC 3 EasyFix Buharlı Temizlik Makinesi,12999.0
2026-09-06,1874297,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Kamuflaj + PS5 Şarj İstasyonu (Yeni Sürüm),46925.29
2026-09-06,1387965,Xbox Series S 512 Gb Oyun Konsolu ,30525.26
2026-09-06,855783,Siyah Kettle,15950.0
2026-09-06,2062201,MoveTime MT48 Beyaz Akıllı Çocuk Saati,11999.0
2026-09-06,1945891,"Wildflower Desenli 15"" 16"" Laptop Kılıfı ",3449.0
2026-09-06,1908251,Tritan™ Renew Mat Beyaz Soda Makinesi,18840.0
2026-09-06,1804144,Borea BR07 Siyah Kule Tipi Hoparlör,62950.0
2026-09-06,1990341,"iPad Air M4 Çip 11"" Wi-Fi 128GB Uzay Grisi Tablet MH304TU/A",43813.4
2026-09-06,2088105,Watch Kids X1 Mavi Akıllı Çocuk Saati,15999.0
2026-09-06,1907406,F4Y7EYWYP.APTPLTK Siyah Solo Çamaşır Makinesi 11 kg,45972.0
2026-09-06,1758665,PowerPro Max FC9749/07 Toz Torbasız Elektrikli Süpürge,9839.0
2026-09-06,1809644,Service 18 Şişe Kapasiteli Solo Şarap Dolabı,24990.0
2026-09-06,1776764,PS5 Dualsense Indigo Kablosuz Oyun Konsolu,5051.58
2026-09-06,1949663,Air 2 Travel ED IPL Lazer Epilasyon Cihazı,18999.0
2026-09-06,1974965,"MacBook Neo 13"" A18 Pro Çip 6 Çekirdekli CPU 5 Çekirdekli GPU 8GB Bellek 256GB SSD Puslu Sarı Laptop MHFD4TU/A",42782.47
2026-09-06,1863090,WQG25201TR Serie 4 Beyaz 10 kg Isı Pompalı Kurutma Makinesi,38999.0
2026-09-06,1918221,TS700 Isı Terapisi ve Termoterapi Derin Doku 4D Shiatsu Akıllı Bel ve Sırt Masaj Yastığ,9999.0
2026-09-06,2000864,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol Sterling Silver + PS5 Şarj İstasyonu,51009.51
2026-09-06,2008639,STH7050/30 Seyahat Tipi Buharlı Dikey Ütü 1500 W,4859.0
2026-09-06,1956479,Cool™ CF1 Fan Beyaz Gümüş Vantilatör,10499.0
2026-09-06,2010825,50's Style Dolce Casa Krem 5 Parça Wedding Set,94890.0
2026-09-06,2008566,BM88PRO RGB Low Profile Masaüstü Mikrofon Standı,4950.0
2026-09-06,1927262,MultiQuick 9 MQ9138XI 1200 W El Blender Seti,8999.0
2026-09-06,1853141,"5KEK1701 Brushed Stainless Steel Değişken Sıcaklıklı Su Isıtıcısı Kettle 1,7 lt",12999.0
2026-09-06,855829,Krem Isı Ayarlı Kettle,19800.0
2026-09-06,1748958,JetBoots Pro Plus Kablosuz Kompresyon Botu,66000.0
2026-09-06,1662434,Titanova Siyah Apple Watch Uyumlu Titanyum Akıllı Saat Kordon,3599.0
2026-09-06,1939028,Pro Express Vision Max GV9920 3000 Watt Buhar Kazanlı Ütü,25999.0
2026-09-06,2041870,"MacBook Air M4 16GB RAM 512GB SSD macOS 13"" Gece Yarısı Laptop MW133TU/A",81999.0
2026-09-06,1606119,Apple Watch Ultra Uyumlu Kalın Örgü Milano Loop Serisi Akıllı Saat Kordon,1899.9
2026-09-06,1744933,X5 Motorcycle Bundle Aksiyon Kamerası + 128GB Hafıza Kartı ,40999.0
2026-09-06,1240845,Lumea Advanced BRI921/00 IPL Lazer Epilasyon Aleti,13999.0
2026-09-06,1391514,DualSense Gri Kamuflaj Kablosuz PS5 Oyun Kolu,4841.05
2026-09-06,1974981,"MacBook Neo 13"" A18 Pro Çip 6 Çekirdekli CPU 5 Çekirdekli GPU 8GB Bellek 512GB SSD Touch ID Indigo Laptop MHFG4TU/A",47421.65
2026-09-06,1903912,A2024 Yeni Seri 3 Milyon Atım 3 Başlık Ultra Hızlı IPL Epilasyon Cihazı,10999.0
2026-09-06,1956501,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol + PS5 Şarj İstasyonu + Stand,47333.72
2026-09-06,1279403,Lumea Advanced BRI924/00 250.000 Atımlı IPL Lazer Epilasyon Aleti,12299.0
2026-09-06,895394,50's Style Retro Mavi Kahve Makinesi,19800.0
2026-09-06,1537193,PartyBox Stage320  Bluetooth 5.0 IPX4 Suya Dayanıklı Karaoke Gitar/Mikrofon Girişli Bluetooth Hoparlör,37057.65
2026-09-06,1250187,Ampligame A6VW Rgb Usb Beyaz Mikrofon ,3500.0
2026-09-06,1672586, BC 401 Beyaz Vücut Analizi Bluetooth Akıllı Tartı,18862.0
2026-09-06,1929768,50's Style Retro Siyah Filtre Kahve Makinası Dcf02bleu,19800.0
2026-09-06,2062202,MoveTime MT48 Mavi Akıllı Çocuk Saati,11999.0
2026-09-06,1566403,Instax Mini Evo Siyah Fotoğraf Makinesi + 10'lu Film,18799.0
2026-09-06,1995318,HushJet™ Stone Blush Mini Cool Fan,4999.0
2026-09-06,1544690,Performance Kompakt Gümüş Filtre Kahve Makinesi,28193.5
2026-09-06,1991514,"iPad Air M4 Çip 11"" Wi-Fi 128GB Mor Tablet MH344TU/A",43813.4
2026-09-06,1969361,P3 Pro Açık Gri Tıraş Makinesi ve Sakal Düzeltici,9999.0
2026-09-06,1836958,D40 Black İnissia Kapsüllü Kahve Makinesi,9724.0
2026-09-06,1956504,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Chroma İndigo + PS5 Şarj İstasyonu (Yeni Sürüm),46414.77
2026-09-06,1801090,Beosound A9 Altın Rengi Multiroom Kablosuz Hoparlör,319999.0
2026-09-06,1689550,SC 3 EasyFix Plus Buharlı Temizlik Makinesi,15499.0
2026-09-06,1878319,Playstation 5 Slim Dijital Edition 825 GB SSD Oyun Konsolu + 2. Kırmızı Dualsense (Yeni Sürüm),45393.72
2026-09-06,1673407,Imperium Barista Yarı Otomatik Espresso Makinesi,9595.0
2026-09-06,1091071,"Kediler Aşkına 13""/14""/15"" Laptop Kılıfı",3950.0
2026-09-06,1861270,FlexStyle 5-in-1 Stone Saç Kurutma ve Şekillendirme Sistemi,17999.0
2026-09-06,1205590,Pro Express Ultimate Care GV9620 Buhar Kazanlı Ütü,16199.0
2026-09-06,2062212,MoveTime MT46X Family Siyah Akıllı Çocuk Saati,6699.0
2026-09-06,1708320,T669 USB Mikrofon Kayıt Seti,4500.0
2026-09-06,1596680,Fenix 8 Amoled Sapphire Turuncu Titanyum 47mm Silikon Kayışlı Akıllı Saat,64680.0
2026-09-06,2097670,Hepsi Bir Arada Series 9 23’ü 1 Arada Tıraş Kiti AIO9520,5899.0
2026-09-06,1585585,FZ45 Friendly Zoom 4x Siyah Dijital Fotoğraf Makinesi,11990.0
2026-09-06,1900624,KBOV.2001.GR Icona Vintage Serisi Gizli Rezistanslı Kettle 1.7 Lt,6940.1
2026-09-06,1391507,DualSense Kırmızı Kablosuz PS5 Oyun Kolu,4841.05
2026-09-06,1893841,A2024 Yeni Seri 3 Milyon Atım 3 Başlık Ultra Hızlı IPL Epilasyon Cihazı,10999.0
2026-09-06,1781045,iQ300 KF96NVPEA Gardırop Tipi NoFrost Buzdolabı,117686.43
2026-09-06,1611957,Dualsense Volcanic Kırmızı Kablosuz PS5 Oyun Kolu,4841.05
2026-09-06,877553,Dolce&Gabbana Tasarım Hamur Karıştırma Makinesi,95000.0
2026-09-06,1464480,V50X 4K/30FPS 20MP Wi-Fi Su Geçirmez Kılıf App Kontrollü Aksiyon Kamerası ve Aksesuar Seti,6699.0
2026-09-06,747806,Kırmızı 2x2 Ekmek Kızartma Makinesi,15950.0
2026-09-06,1836948,C40 Red İnissia Kapsüllü Kahve Makinesi,9724.0
2026-09-06,1255357,BES875 The Barista Express™ Espresso Makinesi,104999.0
2026-09-06,1866293,Watch Series 11 GPS 46mm Simsiyah Alüminyum Kasa ve Siyah Spor Kordon Akıllı Saat MEUW4TU/A - S/M,24174.23
2026-09-06,2043530,Nexus EKG Tansiyon Nabız Aktivite Takibi Akıllı Bileklik,9199.0
2026-09-06,1942257,"Legion 27-10 27"" 240 Hz 0.5 ms (2xHDMI+DP) FHD IPS Monitör 68C5GAC4TK",6199.0
2026-09-06,1053075,RVDR5222EWB One Step Volumiser Saç Kurutma Makinesi ve Şekillendirici,3999.0
2026-09-06,1801005,Stitch Figürlü Mavi Lisanslı Mini Bluetooth Hoparlör,1699.0
2026-09-06,1911980,Corefit I Karın Kası Kemeri,11250.0
2026-09-06,1453203,HR 2000 Burun ve Kulak Tüyü Düzelticisi,4169.0
2026-09-06,1470425,WV 1 Plus Şarjlı Cam Temizleme Makinesi,2499.0
2026-09-06,1859213,Venu 4 41 mm Lunar Gold Deri Kayışlı Akıllı Saat,44100.0
2026-09-06,1582405,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol + PS5 FİFA 25 - FC 25 Oyunu,51009.51
2026-09-06,1692506,Guard M1 Sunset Yellow Toz Torbalı Süpürge,17992.5
2026-09-06,2000863,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol Remix Green + PS5 Şarj İstasyonu,51520.03
2026-09-06,1015300,Hue Play Siyah 2'li Paket,5453.75
2026-09-06,907535,Linea 50s Retro Style Mavi Kettle,15950.0
2026-09-06,1714043,RD 953 Platinum Bluetooth Vücut Analizi Akıllı Dijital Tartı,42709.0
2026-09-06,1929880,RC9588 KeratinCare 25 mm Otomatik Saç Maşası,3999.0
2026-09-06,1248254,M6 Type C Kablosuz Yaka Mikrofonu,3000.0
2026-09-06,1695417,iQ500 526L No-Frost Inox Alttan Donduruculu Buzdolabı KG76NCIE0N,86461.8
2026-09-06,2048364,VT-120 5-in-1 Kablosuz Araç Süpürgesi,2699.0
2026-09-06,1693745,Magic Tea XL Gri Çay Makinesi,6199.9
2026-09-06,1972784,Silk·expert Pro 5 Gillette Venus + 3 Başlık ve Çanta IPL Lazer Epilasyon Aleti PL5311,25999.0
2026-09-06,1813762,Serie 6 11 kg A Enerji Sınıfı 1400 Devir Home Connect Çamaşır Makinesi WGK264Z0TR,47999.0
2026-09-06,1720403,"Artisan Design Stand Mikser 4,8 lt",79999.0
2026-09-06,1965306,Hypervolt Go 3 Masaj Tabancası,19900.0
2026-09-06,1391496,PlayStation 5 1 TB Slim CD Edition Oyun Konsolu + 2. PS5 Kol + PS5 GTA 5 Oyunu,51009.51
2026-09-06,1778930,Forerunner 570 42 mm Bulut Mavisi Beyaz Silikon Kayışlı Akıllı Saat,37632.0
2026-09-06,2000845,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Rhythm Blue + PS5 Şarj İstasyonu (Yeni Sürüm),46414.77
2026-09-06,1836956,C140 Citiz Platinum Çelik Espresso Kahve Makinesi,14899.0
