date,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
2026-02-24,,,,,,,,
2026-02-25,0.115404132878313,0.1453840424397098,,,,,,
2026-02-26,-0.0563259917513071,-0.0860476391855763,,,,,,
2026-02-27,0.3924695024606086,0.3513224041841388,,,,,,
2026-02-28,-0.0105962757045564,-0.0185274132634976,,,,,,
2026-03-01,0.0883212494043785,0.1000016276858109,,,,,,
2026-03-02,0.0098867192194361,0.0082076944675383,,,,,,
2026-03-03,0.1133283951480514,0.1238322277302226,0.623292050919068,0.5942733970663698,,,,
2026-03-04,0.1029128524037058,0.1224706838443432,0.5681449616446812,0.5201041523092779,,,,
2026-03-05,-0.3035503387624705,-0.2289204942926874,0.3950536450261255,0.4334395048581232,,,,
2026-03-06,0.1783921072371298,0.1795464935018036,0.2148578277899941,0.2846748841010844,,,,
2026-03-07,0.0976024299088655,0.0468111817509364,0.3288922975469591,0.3547473661229694,,,,
2026-03-08,0.0032943501894251,0.0038193452807683,0.2469661156654263,0.2621789232152357,,,,
2026-03-09,0.1418472247218725,0.1619823758616776,0.351442139052731,0.3850554487164848,,,,
2026-03-10,-0.027942375238375,-0.0311646538420103,0.1976216005124796,0.2156095731992788,,,,
2026-03-11,0.03150097962521,0.0291100487315746,0.0470951520885009,0.0766822531094661,0.7468441529764814,0.7391937030290084,,
2026-03-12,-0.0100957293383614,-0.0247646873156839,0.3778330887215418,0.3179271562670895,0.6097836168183463,0.5480294291127141,,
2026-03-13,0.4570443503532747,0.3382301682933115,0.7087358985836805,0.5325681367114395,1.1044090049020854,1.0472353582834484,,
2026-03-14,0.0075246061899674,0.0082617609498653,0.5984217488369445,0.4676196224301788,0.7069996109777816,0.6964151451861081,,
2026-03-15,0.0322488328723963,0.027186468133743,0.6315763373094815,0.5062308887254166,0.741758321594681,0.7268874470909079,,
2026-03-16,0.0679234421969088,0.0759159338477086,0.5372687184486432,0.393142336463225,0.6928181148393339,0.6708190147626518,,
2026-03-17,0.0527784330396484,0.0480020633276918,0.6166610616105802,0.4676878655835447,0.7667743472617727,0.742800578818745,,
2026-03-18,0.0587800283701696,0.1015148030745911,0.6310194329713784,0.5377328815974427,0.691621004819913,0.7024530111376174,,
2026-03-19,0.0,0.0,0.6426879879131431,0.5653898822758296,0.6114406405454127,0.5972057230544832,,
2026-03-20,-0.055378917910976,-0.0472710439063719,0.1511610315573064,0.2002782878692034,1.023697303512797,0.8944766734523126,,
2026-03-21,0.2346013471247954,0.2632740712312341,0.353724495149086,0.429215227819205,1.0589890469089676,0.959574633769444,,
2026-03-22,-0.0060338468695305,-0.0071409289741696,0.3627719167904121,0.4435228341639503,0.9266714557887188,0.8732691366050288,,
2026-03-23,0.0,0.0,0.2809586611035231,0.3557542419589517,0.9316908919314408,0.8847613612729792,,
2026-03-24,0.1205712152129038,0.1326375761967516,0.3436374657803172,0.4332785866361978,0.8887250102304823,0.8268805705818105,,
2026-03-25,0.1845173997040429,0.1398858109699243,0.5221341326574104,0.5055223320879763,1.2319573773578567,1.1042022227541166,,
2026-03-26,0.0647631536002434,0.0662524701723629,0.5438975846623735,0.5758194267563745,1.1492935802458368,1.094333394978798,1.733848608585828,1.753038522740571
2026-03-27,0.1140606180863339,0.1132446849294494,0.7431952455747738,0.7661683511039419,1.2772966862936097,1.2349440309161237,1.7602811039235111,1.7481483317191475
2026-03-28,0.0958866449431101,0.0739014926399944,0.6027600198579645,0.5755608846439113,0.9194049697533468,0.9769244210910109,2.001605575724224,1.993596047854298
2026-03-29,0.213699672442521,0.2040231102225573,0.8094371633891667,0.7719043508162874,1.083584476918652,1.123732809342432,1.7698765312294265,1.7825355704596135
2026-03-30,0.0214335092926603,0.0231210815107765,0.825077447761255,0.7874520520506356,1.130368950761404,1.1807537873252736,1.7869819975320975,1.8049814662659585
2026-03-31,0.0036743533742675,0.0037534522283383,0.8004859281233154,0.7642680361270461,1.0379797906285524,1.0794831718415157,1.7560375319718773,1.77268829786323
2026-04-01,0.1399282153840366,0.1604564876052144,0.5702572763483219,0.5884195890464872,1.140437878875269,1.2058930812143969,1.8413577316227123,1.867180942280164
2026-04-02,0.0781575387564919,0.0772905152110489,0.6551051810415763,0.6445890181687564,1.1440437524908127,1.1559746993232902,1.7616107323685308,1.777280380466054
2026-04-03,0.2165564496342118,0.1614383822311849,0.6971341270810588,0.6341270274068169,1.3419187036650022,1.306581419592059,1.8273166472283848,1.772181900102468
2026-04-04,0.0847492300051861,0.0625168460283665,0.6579146415050214,0.6036065037456758,1.4998757702618326,1.4426502118348687,2.3864454894676053,2.1969700573001516
2026-04-05,0.039828319089696904,0.014735209869330065,0.49390891820296456,0.4150566276044664,1.286876232912989,1.1746515631640793,2.2643943553332297,2.056549889753685
