Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,13187.5,04,,,,
Aziziye / Dadaşkent,2+1,20400.0,04,,,,
Aziziye / Dadaşkent,3+1,15666.666666666666,04,,,,
Aziziye / Dadaşkent,Stüdyo (1+0),15000.0,04,,,,
Aziziye / Merkez,1+1,16274.397163120568,04,,,,
Aziziye / Merkez,2+0,20296.875,04,,,,
Aziziye / Merkez,2+1,16264.375,04,,,,
Aziziye / Merkez,3+1,15597.76119402985,04,,,,
Aziziye / Merkez,4+1,24363.636363636364,04,,,,
Aziziye / Merkez,4.5+1,40000.0,04,,,,
Aziziye / Merkez,Stüdyo (1+0),16000.0,04,,,,
Aşkale,2+1,13166.666666666666,04,,,,
Aşkale,2.5+1,18500.0,04,,,,
Aşkale,3+1,11833.333333333334,04,,,,
Horasan,2+1,14500.0,04,,,,
Horasan,3+1,15500.0,04,,,,
Horasan / Bağbaşı,1+1,13000.0,04,,,,
Horasan / Bağbaşı,3+1,16375.0,04,,,,
Hınıs,2+1,12000.0,04,,,,
Karaçoban,3+1,8000.0,04,,,,
Oltu,1+1,17416.666666666668,04,,,,
Oltu,2+1,8500.0,04,,,,
Oltu,3+1,14750.0,04,,,,
Oltu,Stüdyo (1+0),15000.0,04,,,,
Oltu / Yağan,3+1,12500.0,04,,,,
Palandöken,1+1,15550.0,04,,,,
Palandöken,2+0,15000.0,04,,,,
Palandöken,2+1,13705.555555555555,04,,,,
Palandöken,3+1,15228.813559322034,04,,,,
Palandöken,4+1,23141.304347826088,04,,,,
Palandöken,5+1,5500.0,04,,,,
Palandöken / Yenişehir,1+1,14000.0,04,,,,
Palandöken / Yenişehir,2+1,13526.315789473685,04,,,,
Palandöken / Yenişehir,2.5+1,11500.0,04,,,,
Palandöken / Yenişehir,3+1,13872.320388349515,04,,,,
Palandöken / Yenişehir,4+0,20000.0,04,,,,
Palandöken / Yenişehir,4+1,19818.18181818182,04,,,,
Palandöken / Yıldızkent,1+1,18178.846153846152,04,,,,
Palandöken / Yıldızkent,10+2,7000.0,04,,,,
Palandöken / Yıldızkent,2+0,16500.0,04,,,,
Palandöken / Yıldızkent,2+1,18451.149425287356,04,,,,
Palandöken / Yıldızkent,3+1,21357.75,04,,,,
Palandöken / Yıldızkent,4+0,22000.0,04,,,,
Palandöken / Yıldızkent,4+1,27823.275862068964,04,,,,
Palandöken / Yıldızkent,5+1,65000.0,04,,,,
Palandöken / Yıldızkent,6+3,6500.0,04,,,,
Palandöken / Yıldızkent,Stüdyo (1+0),18750.0,04,,,,
Pasinler,1+1,17500.0,04,,,,
Pasinler,2+1,11500.0,04,,,,
Pasinler,3+1,14333.333333333334,04,,,,
Tortum,3+1,20000.0,04,,,,
Yakutiye / Lalapaşa,1+1,15506.25,04,,,,
Yakutiye / Lalapaşa,2+1,13726.666666666666,04,,,,
Yakutiye / Lalapaşa,3+1,17683.333333333332,04,,,,
Yakutiye / Lalapaşa,3+2,25000.0,04,,,,
Yakutiye / Lalapaşa,4+1,21287.5,04,,,,
Yakutiye / Lalapaşa,5+1,40000.0,04,,,,
Yakutiye / Lalapaşa,6+1,25000.0,04,,,,
Yakutiye / Lalapaşa,7+2,25000.0,04,,,,
Yakutiye / Lalapaşa,Stüdyo (1+0),8166.666666666667,04,,,,
Yakutiye / Merkez,1+1,15187.5,04,,,,
Yakutiye / Merkez,2+1,73456.52173913043,04,,,,
Yakutiye / Merkez,2.5+1,16500.0,04,,,,
Yakutiye / Merkez,3+1,17637.5,04,,,,
Yakutiye / Merkez,4+1,24133.928571428572,04,,,,
Yakutiye / Merkez,5+1,36750.0,04,,,,
Yakutiye / Merkez,6+1,42000.0,04,,,,
Yakutiye / Merkez,7+2,25000.0,04,,,,
Yakutiye / Merkez,Stüdyo (1+0),9666.666666666666,04,,,,
Yakutiye / Terminal,1+1,8253.846153846154,04,,,,
Yakutiye / Terminal,2+0,20500.0,04,,,,
Yakutiye / Terminal,2+1,14125.0,04,,,,
Yakutiye / Terminal,3+1,16901.6,04,,,,
Yakutiye / Terminal,4+1,19888.88888888889,04,,,,
Yakutiye / Terminal,5+1,18000.0,04,,,,
Yakutiye / Terminal,Stüdyo (1+0),13500.0,04,,,,
Yakutiye / Yağan,1+1,12583.333333333334,04,,,,
Yakutiye / Yağan,2+1,10700.0,04,,,,
Yakutiye / Yağan,3+1,13188.461538461539,04,,,,
Yakutiye / Yağan,4+1,17750.0,04,,,,
Yakutiye / Yağan,Stüdyo (1+0),15000.0,04,,,,
Yakutiye / İstasyon,1+1,18833.333333333332,04,,,,
Yakutiye / İstasyon,2+0,21500.0,04,,,,
Yakutiye / İstasyon,2+1,18618.42105263158,04,,,,
Yakutiye / İstasyon,3+0,21000.0,04,,,,
Yakutiye / İstasyon,3+1,20462.037037037036,04,,,,
Yakutiye / İstasyon,4+1,27066.666666666668,04,,,,
Yakutiye / İstasyon,Stüdyo (1+0),18000.0,04,,,,
