product_id,url,name,sku,marka,stok_durumu,birim,price,currency,scraped_at
4828,https://yapimaks.com/32-1-te-ic-disli-pprc-kalde-p4828,"32 1"" Dişi Te, İç Dişli Te, PPRC, 32 mm x 1"" x 32 mm",KALDE.3222TFO321032,KALDE,Birim: Adet,Adet,"82,00",TRY,2026-03-17 22:40:07
4794,https://yapimaks.com/32-20-32-inegal-te-pprc-kalde-p4794,"32/20/32 İnegal Te, PPRC, Çap=32x20x32 mm",KALDE.3212TİO322032,KALDE,Birim: Adet,Adet,"16,00",TRY,2026-03-17 22:40:10
4785,https://yapimaks.com/32-20-reduksiyon-pprc-kalde-p4785,"32/20 Redüksiyon, PPRC, Çap=32 mm, Ölçü=32x20 mm",KALDE.3212RDC322000,KALDE,Birim: Adet,Adet,"5,00",TRY,2026-03-17 22:40:13
4761,https://yapimaks.com/32-25-32-inegal-te-pprc-kalde-p4761,"32/25/32 İnegal Te, PPRC, Çap=32x25x232 mm",KALDE.3212TİO322532,KALDE,Birim: Adet,Adet,"17,00",TRY,2026-03-17 22:40:16
4786,https://yapimaks.com/32-25-reduksiyon-pprc-kalde-p4786,"32/25 Redüksiyon, PPRC, Çap=32 mm, Ölçü=32x25 mm",KALDE.3212RDC322500,KALDE,Birim: Adet,Adet,"5,00",TRY,2026-03-17 22:40:19
4777,https://yapimaks.com/32-45-dirsek-acik-pprc-kalde-p4777,"32/45 Dirsek, PPRC, Çap=32 mm Açı=45°",KALDE.3212ELB320045,KALDE,Birim: Adet,Adet,"12,00",TRY,2026-03-17 22:40:22
4776,https://yapimaks.com/32-90-dirsek-kapali-pprc-kalde-p4776,"32/90 Dirsek, PPRC, Çap=32 mm Açı=90°",KALDE.3212ELB320000,KALDE,Birim: Adet,Adet,"11,00",TRY,2026-03-17 22:40:25
4771,https://yapimaks.com/32-c-kavis-pvc-kalde-p4771,"32'lik C Kavisli Boru, PPRC",KALDE.3202TWC320001,KALDE,Birim: Adet,Adet,"51,00",TRY,2026-03-17 22:40:28
4858,https://yapimaks.com/32-ciftli-klips-pprc-kalde-p4858,"32'lik Kelepçe/Çiftli, PPRC, Çap=32 mm, Ölçü=32x34 mm",KALDE.3592BCK323400,KALDE,Birim: Adet,Adet,"7,00",TRY,2026-03-17 22:40:31
4849,https://yapimaks.com/32-kapama-basligi-pprc-kalde-p4849,32 KAPAMA BAŞLIĞI PPRC KALDE,,,,,,TRY,2026-03-17 22:40:34
4859,https://yapimaks.com/32-kelepce-pprc-kalde-p4859,,,,,,,TRY,2026-03-17 22:40:44
4768,https://yapimaks.com/32-kompozit-boru-pprc-4-m-kalde-p4768,,,,,,,TRY,2026-03-17 22:40:54
4853,https://yapimaks.com/32-kortapa-pprc-kalde-p4853,,,,,,,TRY,2026-03-17 22:41:04
4834,https://yapimaks.com/32-kuresel-vana-pprc-kalde-p4834,,,,,,,TRY,2026-03-17 22:41:14
4782,https://yapimaks.com/32-manson-pprc-kalde-p4782,,,,,,,TRY,2026-03-17 22:41:24
4764,https://yapimaks.com/32-pprc-boru-4-mt-kalde-p4764,,,,,,,TRY,2026-03-17 22:41:34
4791,https://yapimaks.com/32-te-pprc-kalde-p4791,,,,,,,TRY,2026-03-17 22:41:44
4819,https://yapimaks.com/40-1-1-4-ic-disli-rekor-alti-kose-pprc-kalde-p4819,,,,,,,TRY,2026-03-17 22:41:54
4824,https://yapimaks.com/40-11-4-dis-disli-rekor-pprc-kalde-p4824,,,,,,,TRY,2026-03-17 22:42:04
4846,https://yapimaks.com/40-11-4-rekor-oynar-basli-dis-disli-kalde-p4846,,,,,,,TRY,2026-03-17 22:42:14
4843,https://yapimaks.com/40-11-4-rekor-oynar-basli-ic-disli-kalde-p4843,,,,,,,TRY,2026-03-17 22:42:25
4795,https://yapimaks.com/40-20-40-inegal-te-pprc-kalde-p4795,,,,,,,TRY,2026-03-17 22:42:35
4787,https://yapimaks.com/40-20-reduksiyon-pprc-kalde-p4787,,,,,,,TRY,2026-03-17 22:42:45
4796,https://yapimaks.com/40-25-40-inegal-te-pprc-kalde-p4796,,,,,,,TRY,2026-03-17 22:42:55
4788,https://yapimaks.com/40-25-reduksiyon-pprc-kalde-p4788,,,,,,,TRY,2026-03-17 22:43:05
4797,https://yapimaks.com/40-32-40-inegal-te-pprc-kalde-p4797,,,,,,,TRY,2026-03-17 22:43:15
4759,https://yapimaks.com/40-32-reduksiyon-pprc-kalde-p4759,,,,,,,TRY,2026-03-17 22:43:25
4779,https://yapimaks.com/40-45-dirsek-acik-pprc-kalde-p4779,,,,,,,TRY,2026-03-17 22:43:35
4778,https://yapimaks.com/40-90-dirsek-kapali-pprc-kalde-p4778,,,,,,,TRY,2026-03-17 22:43:45
4850,https://yapimaks.com/40-kapama-basligi-pprc-kalde-p4850,,,,,,,TRY,2026-03-17 22:43:55
4860,https://yapimaks.com/40-kelepce-pprc-kalde-p4860,,,,,,,TRY,2026-03-17 22:44:05
4835,https://yapimaks.com/40-kuresel-vana-pprc-kalde-p4835,,,,,,,TRY,2026-03-17 22:44:15
4783,https://yapimaks.com/40-manson-pprc-kalde-p4783,,,,,,,TRY,2026-03-17 22:44:25
4765,https://yapimaks.com/40-pprc-boru-4-mt-kalde-p4765,,,,,,,TRY,2026-03-17 22:44:35
4792,https://yapimaks.com/40-te-pprc-kalde-p4792,,,,,,,TRY,2026-03-17 22:44:46
13359,https://yapimaks.com/404-plastik-celik-44-gr-p13359,,,,,,,TRY,2026-03-17 22:44:56
13360,https://yapimaks.com/404-power-mix-80-gr-p13360,,,,,,,TRY,2026-03-17 22:45:06
13361,https://yapimaks.com/404-yapgit-50-gr-pvc-yapistirici-p13361,,,,,,,TRY,2026-03-17 22:45:16
14607,https://yapimaks.com/50-1-1-2-dis-disli-rekor-kalde-p14607,,,,,,,TRY,2026-03-17 22:45:26
14996,https://yapimaks.com/50-1-1-2-ic-disli-rekor-alti-kose-pprc-kalde-p14996,,,,,,,TRY,2026-03-17 22:45:36
4865,https://yapimaks.com/50-1000-pis-su-boru-pprc-kalde-p4865,,,,,,,TRY,2026-03-17 22:45:46
4879,https://yapimaks.com/50-150-pis-su-boru-kalde-p4879,,,,,,,TRY,2026-03-17 22:45:56
11012,https://yapimaks.com/50-2000-pis-su-boru-pprc-kalde-p11012,,,,,,,TRY,2026-03-17 22:46:06
4880,https://yapimaks.com/50-250-pis-su-boru-kalde-p4880,,,,,,,TRY,2026-03-17 22:46:16
4872,https://yapimaks.com/50-3000-pis-su-boru-kalde-p4872,,,,,,,TRY,2026-03-17 22:46:26
4894,https://yapimaks.com/50-45-pis-su-pvc-dirsek-kalde-p4894,,,,,,,TRY,2026-03-17 22:46:36
10812,https://yapimaks.com/50-50-50-cift-catal-pis-su-45-pvc-kalde-p10812,,,,,,,TRY,2026-03-17 22:46:46
4911,https://yapimaks.com/50-50-catal-pis-su-pvc-kalde-p4911,,,,,,,TRY,2026-03-17 22:46:56
4912,https://yapimaks.com/50-50-te-pis-su-pvc-kalde-p4912,,,,,,,TRY,2026-03-17 22:47:07
4881,https://yapimaks.com/50-500-pis-su-boru-pprc-kalde-p4881,,,,,,,TRY,2026-03-17 22:47:17
4895,https://yapimaks.com/50-90-pis-su-pvc-dirsek-kalde-p4895,,,,,,,TRY,2026-03-17 22:47:27
4920,https://yapimaks.com/50-kayar-manson-pis-su-kalde-p4920,,,,,,,TRY,2026-03-17 22:47:37
4886,https://yapimaks.com/50-kelepce-pis-su-pvc-kalde-p4886,,,,,,,TRY,2026-03-17 22:47:47
4907,https://yapimaks.com/50-lik-conta-kalde-p4907,,,,,,,TRY,2026-03-17 22:47:57
4926,https://yapimaks.com/50-tapa-pis-su-pvc-kalde-p4926,,,,,,,TRY,2026-03-17 22:48:07
4866,https://yapimaks.com/70-1000-pis-su-boru-kalde-p4866,,,,,,,TRY,2026-03-17 22:48:17
4882,https://yapimaks.com/70-150-pis-su-boru-kalde-p4882,,,,,,,TRY,2026-03-17 22:48:27
4867,https://yapimaks.com/70-2000-pis-su-boru-kalde-p4867,,,,,,,TRY,2026-03-17 22:48:37
4883,https://yapimaks.com/70-250-pis-su-borusu-kalde-p4883,,,,,,,TRY,2026-03-17 22:48:47
4868,https://yapimaks.com/70-3000-pis-su-boru-kalde-p4868,,,,,,,TRY,2026-03-17 22:48:57
4896,https://yapimaks.com/70-45-pis-su-pvc-dirsek-kalde-p4896,,,,,,,TRY,2026-03-17 22:49:07
4898,https://yapimaks.com/70-50-catal-pis-su-pvc-kalde-p4898,,,,,,,TRY,2026-03-17 22:49:17
4903,https://yapimaks.com/70-50-reduksiyon-pis-su-pvc-kalde-p4903,,,,,,,TRY,2026-03-17 22:49:27
4864,https://yapimaks.com/70-500-pis-su-boru-pprc-kalde-p4864,,,,,,,TRY,2026-03-17 22:49:38
4913,https://yapimaks.com/70-70-catal-pis-su-pvc-kalde-p4913,,,,,,,TRY,2026-03-17 22:49:48
4897,https://yapimaks.com/70-90-pis-su-pvc-dirsek-kalde-p4897,,,,,,,TRY,2026-03-17 22:49:58
4921,https://yapimaks.com/70-kayar-manson-pis-su-pvc-kalde-p4921,,,,,,,TRY,2026-03-17 22:50:08
4887,https://yapimaks.com/70-kelepce-pis-su-pvc-kalde-p4887,,,,,,,TRY,2026-03-17 22:50:18
4908,https://yapimaks.com/70-lik-conta-kalde-p4908,,,,,,,TRY,2026-03-17 22:50:28
4927,https://yapimaks.com/70-tapa-pis-su-kalde-p4927,,,,,,,TRY,2026-03-17 22:50:38
12523,https://yapimaks.com/75-32-75-inegal-te-pprc-kalde-p12523,,,,,,,TRY,2026-03-17 22:50:48
4376,https://yapimaks.com/ac-kapa-kapak-takimi-p4376,,,,,,,TRY,2026-03-17 22:50:58
13502,https://yapimaks.com/aci-olcer-miknatisli-360-derece-bts-12103-p13502,,,,,,,TRY,2026-03-17 22:51:08
3078,https://yapimaks.com/acik-agiz-anahtar-14-15-jaws-eltos-p3078,,,,,,,TRY,2026-03-17 22:51:18
3079,https://yapimaks.com/acik-agiz-anahtar-16-17-jaws-eltos-p3079,,,,,,,TRY,2026-03-17 22:51:28
3080,https://yapimaks.com/acik-agiz-anahtar-18-19-jaws-eltos-p3080,,,,,,,TRY,2026-03-17 22:51:38
3081,https://yapimaks.com/acik-agiz-anahtar-20-22-jaws-eltos-p3081,,,,,,,TRY,2026-03-17 22:51:48
3074,https://yapimaks.com/acik-agiz-anahtar-6-7-jaws-eltos-p3074,,,,,,,TRY,2026-03-17 22:51:59
3075,https://yapimaks.com/acik-agiz-anahtar-8-9-jaws-eltos-p3075,,,,,,,TRY,2026-03-17 22:52:09
1826,https://yapimaks.com/acik-kagitlik-eko-p1826,,,,,,,TRY,2026-03-17 22:52:19
14830,https://yapimaks.com/acil-stop-kumanda-kutusu-butonu-p14830,,,,,,,TRY,2026-03-17 22:52:29
