product_id,url,name,sku,marka,stok_durumu,birim,price,currency,scraped_at
4901,https://yapimaks.com/125-45-pis-su-pvc-dirsek-kalde-p4901,"125/45 Dirsek 45°, Pis Su, Çap=125 mm",KALDE.5213ELB0N0045,KALDE,Birim: Adet,Adet,"70,00",TRY,2026-03-16 22:50:13
4875,https://yapimaks.com/125-500-pis-su-boru-pprc-kalde-p4875,"125/500 Pis Su Boru, Atık Su Boru PVC-U Boru/Tip B 125 x 500 mm",KALDE.5203TBE0N0500,KALDE,Birim: Adet,Adet,"102,00",TRY,2026-03-16 22:50:16
14223,https://yapimaks.com/125-90-pis-su-pvc-dirsek-kalde-p14223,"125/87 Dirsek 87°, Pis Su, Çap=125 mm",KALDE.5213ELB0N0087,KALDE,Birim: Adet,Adet,"87,00",TRY,2026-03-16 22:50:19
4923,https://yapimaks.com/125-kayar-manson-pis-su-pvc-kalde-p4923,"125'lik Kayar Manşon, Pis Su",KALDE.5213SOC0N0000,KALDE,Birim: Adet,Adet,"95,00",TRY,2026-03-16 22:50:22
4889,https://yapimaks.com/125-kelepce-pis-su-pvc-kalde-p4889,"125'lik Pis Su Boru Kelepçe, Çap=125 mm",KALDE.5213BCCON0000,KALDE,Birim: Adet,Adet,"37,00",TRY,2026-03-16 22:50:24
4925,https://yapimaks.com/125-tapa-pis-su-kalde-p4925,"125 Pis Su Tapa, Çap=125 mm",KALDE.5213STE0N0000,KALDE,Birim: Adet,Adet,"44,00",TRY,2026-03-16 22:50:27
3581,https://yapimaks.com/14-16-dns-50x100-5-cm-karbonlu-fawori-p3581,Fawori EPS Karbonlu ısı yalıtım levhası 5 cm 14-16 dns 50x100 cm (1 P=10 adet; 5 m2),FAWORİ.001,FAWORI,Birim: PAKET,PAKET,"750,00",TRY,2026-03-16 22:50:30
3793,https://yapimaks.com/16-1-2-dis-disli-rekor-kalde-p3793,"16 1/2"" Dış Dişli Erkek Dönüş Rakor (Pe-RT Boru Bağlantılı)",KALDE.3411NMF160B00,FIRAT,Birim: Adet,Adet,"65,00",TRY,2026-03-16 22:50:33
3792,https://yapimaks.com/16-1-2-ic-disli-rekor-kalde-p3792,"16 1/2"" İç Dişli Mini Rakor (Pe-RT Boru Bağlantılı)",KALDE.3411NFF160B01,KALDE,Birim: Adet,Adet,"67,00",TRY,2026-03-16 22:50:36
1707,https://yapimaks.com/16dns-dalmacyali-5cm-50x100cm-10ad-5m2-p1707,"Capatect Dalmaçyalı ısı yalıtım levhası 5 cm 16 dns 50x100 cm (1 P=10 adet; 5 m2), Filli Boya",CAPATECT.001,FİLLİ BOYA,Birim: PAKET,PAKET,"950,00",TRY,2026-03-16 22:50:39
14851,https://yapimaks.com/16x16-sabit-rekor-pe-x-kalde-p14851,16X16 SABİT REKOR PE-X KALDE,,,,,,TRY,2026-03-16 22:50:42
4799,https://yapimaks.com/20-1-2-batarya-baglantisi-ciftli-kalde-p4799,,,,,,,TRY,2026-03-16 22:50:52
4798,https://yapimaks.com/20-1-2-batarya-baglantisi-tekli-disi-kalde-p4798,,,,,,,TRY,2026-03-16 22:51:02
11231,https://yapimaks.com/20-1-2-dis-disli-dirsek-pprc-kalde-p11231,,,,,,,TRY,2026-03-16 22:51:12
4820,https://yapimaks.com/20-1-2-dis-disli-rekor-pprc-kalde-p4820,,,,,,,TRY,2026-03-16 22:51:22
4804,https://yapimaks.com/20-1-2-ic-disli-dirsek-pprc-kalde-p4804,,,,,,,TRY,2026-03-16 22:51:32
4814,https://yapimaks.com/20-1-2-ic-disli-rekor-pprc-kalde-p4814,,,,,,,TRY,2026-03-16 22:51:43
4825,https://yapimaks.com/20-1-2-ic-disli-te-pprc-kalde-p4825,,,,,,,TRY,2026-03-16 22:51:53
4844,https://yapimaks.com/20-1-2-rekor-oynar-basli-dis-disli-kalde-p4844,,,,,,,TRY,2026-03-16 22:52:03
4840,https://yapimaks.com/20-1-2-rekor-oynar-basli-ic-disli-kalde-p4840,,,,,,,TRY,2026-03-16 22:52:13
4803,https://yapimaks.com/20-1-2-taharet-baglantisi-ciftli-kalde-p4803,,,,,,,TRY,2026-03-16 22:52:23
4829,https://yapimaks.com/20-1-2-te-dis-disli-pprc-kalde-p4829,,,,,,,TRY,2026-03-16 22:52:33
4760,https://yapimaks.com/20-25-20-inegal-te-pprc-kalde-p4760,,,,,,,TRY,2026-03-16 22:52:43
4808,https://yapimaks.com/20-3-4-dis-disli-dirsek-pprc-kalde-p4808,,,,,,,TRY,2026-03-16 22:52:53
11230,https://yapimaks.com/20-3-4-ic-dis-dirsek-pprc-kalde-p11230,,,,,,,TRY,2026-03-16 22:53:03
4815,https://yapimaks.com/20-3-4-ic-disli-rekor-kalde-p4815,,,,,,,TRY,2026-03-16 22:53:13
11232,https://yapimaks.com/20-3-4-oynar-basli-rekor-dis-disli-erkek-kalde-p11232,,,,,,,TRY,2026-03-16 22:53:23
4773,https://yapimaks.com/20-45-dirsek-pprc-kalde-p4773,,,,,,,TRY,2026-03-16 22:53:33
4772,https://yapimaks.com/20-90-dirsek-kapali-pprc-kalde-p4772,,,,,,,TRY,2026-03-16 22:53:43
4769,https://yapimaks.com/20-c-kavis-pprc-kalde-p4769,,,,,,,TRY,2026-03-16 22:53:53
4854,https://yapimaks.com/20-ciftli-kelepce-pprc-kalde-p4854,,,,,,,TRY,2026-03-16 22:54:04
4812,https://yapimaks.com/20-filtre-disi-pprc-kalde-p4812,,,,,,,TRY,2026-03-16 22:54:14
4847,https://yapimaks.com/20-kapama-basligi-pprc-kalde-p4847,,,,,,,TRY,2026-03-16 22:54:24
4855,https://yapimaks.com/20-kelepce-pprc-kalde-p4855,,,,,,,TRY,2026-03-16 22:54:34
4766,https://yapimaks.com/20-kompozit-boru-pprc-4-m-kalde-p4766,,,,,,,TRY,2026-03-16 22:54:44
4851,https://yapimaks.com/20-kortapa-disli-pprc-kalde-p4851,,,,,,,TRY,2026-03-16 22:54:54
4832,https://yapimaks.com/20-kuresel-vana-pprc-kalde-p4832,,,,,,,TRY,2026-03-16 22:55:04
4780,https://yapimaks.com/20-manson-pprc-kalde-p4780,,,,,,,TRY,2026-03-16 22:55:14
4762,https://yapimaks.com/20-pprc-boru-4-mt-kalde-p4762,,,,,,,TRY,2026-03-16 22:55:24
4789,https://yapimaks.com/20-te-pprc-kalde-p4789,,,,,,,TRY,2026-03-16 22:55:34
4801,https://yapimaks.com/25-1-2-batarya-baglantisi-ciftli-kalde-p4801,,,,,,,TRY,2026-03-16 22:55:44
4802,https://yapimaks.com/25-1-2-batarya-baglantisi-federli-ciftli-kalde-p4802,,,,,,,TRY,2026-03-16 22:55:54
4800,https://yapimaks.com/25-1-2-batarya-baglantisi-tekli-disi-kalde-p4800,,,,,,,TRY,2026-03-16 22:56:04
4809,https://yapimaks.com/25-1-2-dis-disli-dirsek-pprc-kalde-p4809,,,,,,,TRY,2026-03-16 22:56:14
4821,https://yapimaks.com/25-1-2-dis-disli-rekor-kalde-p4821,,,,,,,TRY,2026-03-16 22:56:25
4805,https://yapimaks.com/25-1-2-ic-disli-dirsek-pprc-kalde-p4805,,,,,,,TRY,2026-03-16 22:56:35
4816,https://yapimaks.com/25-1-2-ic-disli-rekor-kalde-p4816,,,,,,,TRY,2026-03-16 22:56:45
4826,https://yapimaks.com/25-1-2-ic-disli-te-pprc-kalde-p4826,,,,,,,TRY,2026-03-16 22:56:55
4837,https://yapimaks.com/25-1-2-oynar-basli-rekor-dis-disli-erkek-kalde-p4837,,,,,,,TRY,2026-03-16 22:57:05
4836,https://yapimaks.com/25-1-2-oynar-basli-rekor-disi-kalde-p4836,"25 1/2"" Oynar Başlı Rakor - Dişi, İç Dişli Rakor, PPRC, 25 mm x 1/2""",KALDE.3252TUF250B00,KALDE,Birim: Adet,Adet,"127,00",TRY,2026-03-16 22:57:15
4830,https://yapimaks.com/25-1-2-te-dis-disli-kalde-p4830,"25 1/2"" Erkek Te, Dış Dişli Te, PPRC, 25 mm x 1/2"" x 25 mm",KALDE.3222TMO250B25,KALDE,Birim: Adet,Adet,"47,00",TRY,2026-03-16 22:57:19
14606,https://yapimaks.com/25-1-rekor-oynar-basli-ic-disli-kalde-p14606,"25 1"" Oynar Başlı Rakor - Dişi, İç Dişli Rakor, PPRC, 25 mm x 1""",KALDE.3272TUF251000,KALDE,Birim: Adet,Adet,"149,00",TRY,2026-03-16 22:57:22
4793,https://yapimaks.com/25-20-25-inegal-te-pprc-kalde-p4793,"25/20/25 İnegal Te, PPRC, Çap=25x20x25 mm",KALDE.3212TİO252025,KALDE,Birim: Adet,Adet,"9,00",TRY,2026-03-16 22:57:25
4784,https://yapimaks.com/25-20-reduksiyon-pprc-kalde-p4784,"25/20 Redüksiyon, PPRC, Çap=25 mm, Ölçü=25x20 mm",KALDE.3212RDC252000,KALDE,Birim: Adet,Adet,"4,00",TRY,2026-03-16 22:57:28
4810,https://yapimaks.com/25-3-4-dis-disli-dirsek-pprc-kalde-p4810,"25 3/4"" Erkek Dirsek, Dış Dişli Dirsek, PPRC",KALDE.3222EMO250C00,KALDE,Birim: Adet,Adet,"61,00",TRY,2026-03-16 22:57:31
4822,https://yapimaks.com/25-3-4-dis-disli-rekor-pprc-kalde-erkek-nipel-p4822,"25 3/4"" Erkek Nipel, Dış Dişli Rakor, PPRC",KALDE.3222NMO250C00,KALDE,Birim: Adet,Adet,"57,00",TRY,2026-03-16 22:57:34
4806,https://yapimaks.com/25-3-4-ic-disli-dirsek-pprc-kalde-p4806,"25 3/4"" Dişi Dirsek, İç Dişli Dirsek, PPRC",KALDE.3222EFO250C00,KALDE,Birim: Adet,Adet,"42,00",TRY,2026-03-16 22:57:37
4817,https://yapimaks.com/25-3-4-ic-disli-rekor-pprc-kalde-p4817,"25 3/4"" Dişi Nipel, İç Dişli Rakor, PPRC",KALDE.3222NFO250C00,KALDE,Birim: Adet,Adet,"39,00",TRY,2026-03-16 22:57:40
11233,https://yapimaks.com/25-3-4-oynar-basli-dis-disli-rekor-erkek-kalde-p11233,"25 3/4"" Oynar Başlı Rakor - Erkek, Dış Dişli Rakor, PPRC, 25 mm x 3/4""",KALDE.3272TUM250C00,KALDE,Birim: Adet,Adet,"146,00",TRY,2026-03-16 22:57:43
4841,https://yapimaks.com/25-3-4-rekor-oynar-basli-ic-disli-kalde-p4841,"25 3/4"" Oynar Başlı Rakor - Dişi, İç Dişli Rakor, PPRC, 25 mm x 3/4""",KALDE.3272TUF250C00,KALDE,Birim: Adet,Adet,"132,00",TRY,2026-03-16 22:57:46
4831,https://yapimaks.com/25-3-4-te-dis-disli-pprc-kalde-p4831,"25 3/4"" Erkek Te, Dış Dişli Te, PPRC, 25 mm x 1/2"" x 25 mm",KALDE.3222TMO250C25,KALDE,Birim: Adet,Adet,"65,00",TRY,2026-03-16 22:57:49
4827,https://yapimaks.com/25-3-4-te-ic-disli-pprc-kalde-p4827,"25 3/4"" Dişi Te, İç Dişli Te, PPRCC, 25 mm x 3/4"" x 25 mm",KALDE.3222TFO250C25,KALDE,Birim: Adet,Adet,"46,00",TRY,2026-03-16 22:57:52
4775,https://yapimaks.com/25-45-dirsek-acik-pprc-kalde-p4775,"25/45 Dirsek, PPRC, Çap=25 mm Açı=45°",KALDE.3212ELB250045,KALDE,Birim: Adet,Adet,"7,00",TRY,2026-03-16 22:57:55
4774,https://yapimaks.com/25-90-dirsek-kapali-pprc-kalde-p4774,"25/90 Dirsek, PPRC, Çap=25 mm Açı=90°",KALDE.3212ELB250000,KALDE,Birim: Adet,Adet,"6,00",TRY,2026-03-16 22:57:58
4770,https://yapimaks.com/25-c-kavis-pprc-kalde-p4770,"25'lik C Kavisli Boru, PPRC",KALDE.3202TWC250001,KALDE,Birim: Adet,Adet,"22,00",TRY,2026-03-16 22:58:02
4856,https://yapimaks.com/25-ciftli-klips-pprc-kalde-p4856,"25'lik Kelepçe/Çiftli, PPRC, Çap=25 mm, Ölçü=25x22 mm",KALDE.3592BCK252200,KALDE,Birim: Adet,Adet,"6,00",TRY,2026-03-16 22:58:05
4813,https://yapimaks.com/25-filtre-disi-pprc-kalde-p4813,"25'lik Filtre Dişi, PPRC",KALDE.3222FLT250001,KALDE,Birim: Adet,Adet,"82,00",TRY,2026-03-16 22:58:07
4848,https://yapimaks.com/25-kapama-basligi-pprc-kalde-p4848,"25'lik Kapama Başlığı, PPRC, Çap=25 mm",KALDE.3292STE250000,KALDE,Birim: Adet,Adet,"5,00",TRY,2026-03-16 22:58:10
4857,https://yapimaks.com/25-kelepce-pprc-kalde-p4857,"25'lik Kelepçe/Tekli, PPRC, Çap=25 mm, Ölçü=25x27 mm",KALDE.3592BCK252701,KALDE,Birim: Adet,Adet,"4,00",TRY,2026-03-16 22:58:13
4767,https://yapimaks.com/25-kompozit-boru-pprc-4-m-kalde-p4767,"25'lik Kompozit Boru, PN 25, Cam Elyaf Takviyeli Boru, PPRC, 4 m, Çap=25 mm",KALDE.3202TFR250020,KALDE,Birim: Adet,Adet,"147,00",TRY,2026-03-16 22:58:16
4852,https://yapimaks.com/25-kortapa-disli-pprc-kalde-p4852,"25'lik Körtapa, PPRC, Çap=25 mm, 3/4""",KALDE.3295STE250C00,KALDE,Birim: Adet,Adet,"5,00",TRY,2026-03-16 22:58:19
4833,https://yapimaks.com/25-kuresel-vana-pprc-kalde-p4833,"25'lik Küresel Vana, PPRC, Çap=25 mm",KALDE.3242VLB250003,KALDE,Birim: Adet,Adet,"116,00",TRY,2026-03-16 22:58:22
4781,https://yapimaks.com/25-manson-pprc-kalde-p4781,"25'lik Manşon, PPRC, Çap=25 mm",KALDE.3212MUF250000,KALDE,Birim: Adet,Adet,"4,00",TRY,2026-03-16 22:58:25
4763,https://yapimaks.com/25-pprc-boru-4-mt-kalde-p4763,"25'lik PP Boru / PN 20, PPRC, Çap=25 mm, 4 m",KALDE.3202TBE250000,KALDE,Birim: Adet,Adet,"155,00",TRY,2026-03-16 22:58:28
4790,https://yapimaks.com/25-te-pprc-kalde-p4790,"25'lik Te, PPRC, Çap=25 mm",KALDE.3212TEO250000,KALDE,Birim: Adet,Adet,"8,00",TRY,2026-03-16 22:58:31
4811,https://yapimaks.com/32-1-dirsek-dis-disli-pprc-kalde-p4811,"32 1"" Erkek Dirsek, Dış Dişli Dirsek, PPRC",KALDE.3222EMO321000,KALDE,Birim: Adet,Adet,"102,00",TRY,2026-03-16 22:58:34
4823,https://yapimaks.com/32-1-dis-disli-rekor-pprc-kalde-p4823,,,,,,,TRY,2026-03-16 22:58:37
4807,https://yapimaks.com/32-1-ic-disli-dirsek-pprc-kalde-p4807,,,,,,,TRY,2026-03-16 22:58:47
4818,https://yapimaks.com/32-1-ic-disli-rekor-pprc-kalde-p4818,,,,,,,TRY,2026-03-16 22:58:57
4845,https://yapimaks.com/32-1-oynar-basli-dis-disli-kalde-p4845,,,,,,,TRY,2026-03-16 22:59:07
4842,https://yapimaks.com/32-1-rekor-oynar-basli-ic-disli-kalde-p4842,,,,,,,TRY,2026-03-16 22:59:17
4828,https://yapimaks.com/32-1-te-ic-disli-pprc-kalde-p4828,,,,,,,TRY,2026-03-16 22:59:27
4794,https://yapimaks.com/32-20-32-inegal-te-pprc-kalde-p4794,,,,,,,TRY,2026-03-16 22:59:37
