product_id,name,sku,marka,stok_durumu,birim,price,currency,url,scraped_at
4900,"100/90 Dirsek 87°, Pis Su, Çap=110 mm",KALDE.5213ELB0M0090,KALDE,Birim: Adet,Adet,"60,00",TRY,https://yapimaks.com/100-90-pis-su-pvc-dirsek-kalde-p4900,2026-03-15 14:25:07
4924,"100'lük Es Boru, S Boru, Pis Su, Çap=110x87 mm",KALDE.5213SPİ0M0087,KALDE,Birim: Adet,Adet,"182,00",TRY,https://yapimaks.com/100-es-pis-su-pvc-kalde-110x87-p4924,2026-03-15 14:25:10
4922,"110'luk Kayar Manşon, Pis Su",KALDE.5213SOCXM0000,KALDE,Birim: Adet,Adet,"57,00",TRY,https://yapimaks.com/100-kayar-manson-pis-su-pvc-kalde-p4922,2026-03-15 14:25:13
4888,"100'lük Pis Su Boru Kelepçe, Çap=110 mm",KALDE.5213BCC0M0000,KALDE,Birim: Adet,Adet,"21,00",TRY,https://yapimaks.com/100-kelepce-pis-su-pvc-kalde-p4888,2026-03-15 14:25:16
4909,"100'lük Conta, Çap=110 mm",KALDE.5213RUR0M0000,KALDE,Birim: Adet,Adet,"4,00",TRY,https://yapimaks.com/100-lik-conta-kalde-p4909,2026-03-15 14:25:19
11825,,,,,,,TRY,https://yapimaks.com/100-luk-banyo-aspiratoru-12-watt-isildar-p11825,2026-03-15 14:25:22
4928,,,,,,,TRY,https://yapimaks.com/100-tapa-pis-su-kalde-p4928,2026-03-15 14:25:32
4891,,,,,,,TRY,https://yapimaks.com/100-temizleme-pis-su-kalde-p4891,2026-03-15 14:25:42
4919,,,,,,,TRY,https://yapimaks.com/125-100-catal-pis-su-pvc-kalde-p4919,2026-03-15 14:25:52
4906,,,,,,,TRY,https://yapimaks.com/125-100-reduksiyon-pis-su-pvc-kalde-p4906,2026-03-15 14:26:02
4876,,,,,,,TRY,https://yapimaks.com/125-1000-pis-su-boru-kalde-p4876,2026-03-15 14:26:12
4918,,,,,,,TRY,https://yapimaks.com/125-125-catal-pis-su-pvc-kalde-p4918,2026-03-15 14:26:22
4910,,,,,,,TRY,https://yapimaks.com/125-125-te-pis-su-catal-kalde-p4910,2026-03-15 14:26:32
4877,,,,,,,TRY,https://yapimaks.com/125-2000-pis-su-boru-kalde-p4877,2026-03-15 14:26:42
4885,,,,,,,TRY,https://yapimaks.com/125-250-pis-su-boru-kalde-p4885,2026-03-15 14:26:52
4878,,,,,,,TRY,https://yapimaks.com/125-3000-pis-su-boru-kalde-p4878,2026-03-15 14:27:03
4901,,,,,,,TRY,https://yapimaks.com/125-45-pis-su-pvc-dirsek-kalde-p4901,2026-03-15 14:27:13
4875,,,,,,,TRY,https://yapimaks.com/125-500-pis-su-boru-pprc-kalde-p4875,2026-03-15 14:27:23
14223,,,,,,,TRY,https://yapimaks.com/125-90-pis-su-pvc-dirsek-kalde-p14223,2026-03-15 14:27:33
4923,,,,,,,TRY,https://yapimaks.com/125-kayar-manson-pis-su-pvc-kalde-p4923,2026-03-15 14:27:43
4889,,,,,,,TRY,https://yapimaks.com/125-kelepce-pis-su-pvc-kalde-p4889,2026-03-15 14:27:53
4925,,,,,,,TRY,https://yapimaks.com/125-tapa-pis-su-kalde-p4925,2026-03-15 14:28:03
3581,,,,,,,TRY,https://yapimaks.com/14-16-dns-50x100-5-cm-karbonlu-fawori-p3581,2026-03-15 14:28:13
3793,,,,,,,TRY,https://yapimaks.com/16-1-2-dis-disli-rekor-kalde-p3793,2026-03-15 14:28:23
3792,,,,,,,TRY,https://yapimaks.com/16-1-2-ic-disli-rekor-kalde-p3792,2026-03-15 14:28:33
1707,,,,,,,TRY,https://yapimaks.com/16dns-dalmacyali-5cm-50x100cm-10ad-5m2-p1707,2026-03-15 14:28:43
14851,,,,,,,TRY,https://yapimaks.com/16x16-sabit-rekor-pe-x-kalde-p14851,2026-03-15 14:28:53
12729,,,,,,,TRY,https://yapimaks.com/1x10a-paket-salter-0-1-ac-kapa-metop-p12729,2026-03-15 14:29:03
4799,,,,,,,TRY,https://yapimaks.com/20-1-2-batarya-baglantisi-ciftli-kalde-p4799,2026-03-15 14:29:13
4798,,,,,,,TRY,https://yapimaks.com/20-1-2-batarya-baglantisi-tekli-disi-kalde-p4798,2026-03-15 14:29:23
11231,,,,,,,TRY,https://yapimaks.com/20-1-2-dis-disli-dirsek-pprc-kalde-p11231,2026-03-15 14:29:34
4820,,,,,,,TRY,https://yapimaks.com/20-1-2-dis-disli-rekor-pprc-kalde-p4820,2026-03-15 14:29:44
4804,,,,,,,TRY,https://yapimaks.com/20-1-2-ic-disli-dirsek-pprc-kalde-p4804,2026-03-15 14:29:54
4814,"20 1/2"" Dişi Nipel, İç Dişli Rakor, PPRC",KALDE.3222NFO200B00,KALDE,Birim: Adet,Adet,"31,00",TRY,https://yapimaks.com/20-1-2-ic-disli-rekor-pprc-kalde-p4814,2026-03-15 14:30:04
4825,"20 1/2"" Dişi Te, İç Dişli Te, PPRC, 20 mm x 1/2"" x 20 mm",KALDE.3222TFO200B20,KALDE,Birim: Adet,Adet,"33,00",TRY,https://yapimaks.com/20-1-2-ic-disli-te-pprc-kalde-p4825,2026-03-15 14:30:07
4844,"20 1/2"" Oynar Başlı Rakor - Erkek, Dış Dişli Rakor, PPRC, 20 mm x 1/2""",KALDE.3272TUM200B00,KALDE,Birim: Adet,Adet,"89,00",TRY,https://yapimaks.com/20-1-2-rekor-oynar-basli-dis-disli-kalde-p4844,2026-03-15 14:30:10
4840,"20 1/2"" Oynar Başlı Rakor - Dişi, İç Dişli Rakor, PPRC, 20 mm x 1/2""",KALDE.3272TUF200B00,KALDE,Birim: Adet,Adet,"79,00",TRY,https://yapimaks.com/20-1-2-rekor-oynar-basli-ic-disli-kalde-p4840,2026-03-15 14:30:13
4803,"20 1/2"" Çiftli Taharet Batarya Bağlantısı, PPRC",KALDE.3222BTT200B00,KALDE,Birim: Adet,Adet,"84,00",TRY,https://yapimaks.com/20-1-2-taharet-baglantisi-ciftli-kalde-p4803,2026-03-15 14:30:16
4829,"20 1/2"" Erkek Te, Dış Dişli Te, PPRC, 20 mm x 1/2"" x 20 mm",KALDE.3222TMO200B20,KALDE,Birim: Adet,Adet,"43,00",TRY,https://yapimaks.com/20-1-2-te-dis-disli-pprc-kalde-p4829,2026-03-15 14:30:19
4760,"20/25/20 İnegal Te, PPRC, Çap=20x25x20 mm",KALDE.3212TİO202520,KALDE,Birim: Adet,Adet,"15,00",TRY,https://yapimaks.com/20-25-20-inegal-te-pprc-kalde-p4760,2026-03-15 14:30:22
4808,"20 3/4"" Erkek Dirsek, Dış Dişli Dirsek, PPRC",KALDE.3222EMO200B00,KALDE,Birim: Adet,Adet,"41,00",TRY,https://yapimaks.com/20-3-4-dis-disli-dirsek-pprc-kalde-p4808,2026-03-15 14:30:25
11230,"20 3/4"" Dişi Dirsek, İç Dişli Dirsek, PPRC",KALDE.3222EFO200C00,KALDE,Birim: Adet,Adet,"41,00",TRY,https://yapimaks.com/20-3-4-ic-dis-dirsek-pprc-kalde-p11230,2026-03-15 14:30:29
4815,"20 3/4"" Dişi Nipel, İç Dişli Rakor, PPRC",KALDE.3222NFO200C00,KALDE,Birim: Adet,Adet,"37,00",TRY,https://yapimaks.com/20-3-4-ic-disli-rekor-kalde-p4815,2026-03-15 14:30:32
11232,"20 3/4"" Oynar Başlı Rakor - Erkek, Dış Dişli Rakor, PPRC, 20 mm x 3/4""",KALDE.3252TUM200C00,KALDE,Birim: Adet,Adet,"96,00",TRY,https://yapimaks.com/20-3-4-oynar-basli-rekor-dis-disli-erkek-kalde-p11232,2026-03-15 14:30:35
4773,"20/45 Dirsek, PPRC, Çap=20 mm Açı=45°",KALDE.3212ELB200045,KALDE,Birim: Adet,Adet,"5,00",TRY,https://yapimaks.com/20-45-dirsek-pprc-kalde-p4773,2026-03-15 14:30:37
4772,"20/90 Dirsek, PPRC, Çap=20 mm Açı=90°",KALDE.3212ELB200000,KALDE,Birim: Adet,Adet,"4,00",TRY,https://yapimaks.com/20-90-dirsek-kapali-pprc-kalde-p4772,2026-03-15 14:30:40
4769,"20'lik C Kavisli Boru, PPRC",KALDE.3202TWC200001,KALDE,Birim: Adet,Adet,"14,00",TRY,https://yapimaks.com/20-c-kavis-pprc-kalde-p4769,2026-03-15 14:30:43
4854,"20'lik Kelepçe/Çiftli, PPRC, Çap=20 mm, Ölçü=20x22 mm",KALDE.3592BCK202200,KALDE,Birim: Adet,Adet,"5,00",TRY,https://yapimaks.com/20-ciftli-kelepce-pprc-kalde-p4854,2026-03-15 14:30:47
4812,"20'lik Filtre Dişi, PPRC",KALDE.3222FLT200001,KALDE,Birim: Adet,Adet,"54,00",TRY,https://yapimaks.com/20-filtre-disi-pprc-kalde-p4812,2026-03-15 14:30:49
4847,"20'lik Kapama Başlığı, PPRC, Çap=20 mm",KALDE.3292STE200000,KALDE,Birim: Adet,Adet,"4,00",TRY,https://yapimaks.com/20-kapama-basligi-pprc-kalde-p4847,2026-03-15 14:30:52
4855,,,,,,,TRY,https://yapimaks.com/20-kelepce-pprc-kalde-p4855,2026-03-15 14:30:55
4766,"20'lik Kompozit Boru, PN 25, Cam Elyaf Takviyeli Boru, PPRC, 4 m, Çap=20 mm",KALDE.3202TFR200020,KALDE,Birim: Adet,Adet,"93,00",TRY,https://yapimaks.com/20-kompozit-boru-pprc-4-m-kalde-p4766,2026-03-15 14:31:05
4851,"20'lik Körtapa, PPRC, Çap=20 mm, 1/2""",KALDE.3295STE200B00,KALDE,Birim: Adet,Adet,"2,00",TRY,https://yapimaks.com/20-kortapa-disli-pprc-kalde-p4851,2026-03-15 14:31:09
4832,"20'lik Küresel Vana, PPRC, Çap=20 mm",KALDE.3242VLB200003,KALDE,Birim: Adet,Adet,"84,00",TRY,https://yapimaks.com/20-kuresel-vana-pprc-kalde-p4832,2026-03-15 14:31:12
4780,"20'lik Manşon, PPRC, Çap=20 mm",KALDE.3212MUF200000,KALDE,Birim: Adet,Adet,"3,00",TRY,https://yapimaks.com/20-manson-pprc-kalde-p4780,2026-03-15 14:31:14
4762,"20'lik PP Boru / PN 20, PPRC, Çap=20 mm, 4 m",KALDE.3202TBE200000,KALDE,Birim: Adet,Adet,"102,00",TRY,https://yapimaks.com/20-pprc-boru-4-mt-kalde-p4762,2026-03-15 14:31:18
4789,"20'lik Te, PPRC, Çap=20 mm",KALDE.3212TEO200000,KALDE,Birim: Adet,Adet,"6,00",TRY,https://yapimaks.com/20-te-pprc-kalde-p4789,2026-03-15 14:31:21
4801,,,,,,,TRY,https://yapimaks.com/25-1-2-batarya-baglantisi-ciftli-kalde-p4801,2026-03-15 14:31:24
4802,,,,,,,TRY,https://yapimaks.com/25-1-2-batarya-baglantisi-federli-ciftli-kalde-p4802,2026-03-15 14:31:34
4800,,,,,,,TRY,https://yapimaks.com/25-1-2-batarya-baglantisi-tekli-disi-kalde-p4800,2026-03-15 14:31:44
4809,,,,,,,TRY,https://yapimaks.com/25-1-2-dis-disli-dirsek-pprc-kalde-p4809,2026-03-15 14:31:54
4821,"25 1/2"" Erkek Nipel, Dış Dişli Rakor, PPRC",KALDE.3222NMO250B00,KALDE,Birim: Adet,Adet,"40,00",TRY,https://yapimaks.com/25-1-2-dis-disli-rekor-kalde-p4821,2026-03-15 14:32:04
4805,"25 1/2"" Dişi Dirsek, İç Dişli Dirsek, PPRC",KALDE.3222EFO250B00,KALDE,Birim: Adet,Adet,"34,00",TRY,https://yapimaks.com/25-1-2-ic-disli-dirsek-pprc-kalde-p4805,2026-03-15 14:32:07
4816,"25 1/2"" Dişi Nipel, İç Dişli Rakor, PPRC",KALDE.3222NFO250B00,KALDE,Birim: Adet,Adet,"32,00",TRY,https://yapimaks.com/25-1-2-ic-disli-rekor-kalde-p4816,2026-03-15 14:32:10
4826,"25 1/2"" Dişi Te, İç Dişli Te, PPRC, 25 mm x 1/2"" x 25 mm",KALDE.3222TFO250B25,KALDE,Birim: Adet,Adet,"39,00",TRY,https://yapimaks.com/25-1-2-ic-disli-te-pprc-kalde-p4826,2026-03-15 14:32:13
4837,"25 1/2"" Oynar Başlı Rakor - Erkek, Dış Dişli Rakor, PPRC, 25 mm x 1/2""",KALDE.3252TUM250B00,KALDE,Birim: Adet,Adet,"143,00",TRY,https://yapimaks.com/25-1-2-oynar-basli-rekor-dis-disli-erkek-kalde-p4837,2026-03-15 14:32:16
4836,"25 1/2"" Oynar Başlı Rakor - Dişi, İç Dişli Rakor, PPRC, 25 mm x 1/2""",KALDE.3252TUF250B00,KALDE,Birim: Adet,Adet,"127,00",TRY,https://yapimaks.com/25-1-2-oynar-basli-rekor-disi-kalde-p4836,2026-03-15 14:32:19
4830,,,,,,,TRY,https://yapimaks.com/25-1-2-te-dis-disli-kalde-p4830,2026-03-15 14:32:22
14606,,,,,,,TRY,https://yapimaks.com/25-1-rekor-oynar-basli-ic-disli-kalde-p14606,2026-03-15 14:32:32
4793,,,,,,,TRY,https://yapimaks.com/25-20-25-inegal-te-pprc-kalde-p4793,2026-03-15 14:32:42
4784,,,,,,,TRY,https://yapimaks.com/25-20-reduksiyon-pprc-kalde-p4784,2026-03-15 14:32:52
4810,,,,,,,TRY,https://yapimaks.com/25-3-4-dis-disli-dirsek-pprc-kalde-p4810,2026-03-15 14:33:02
4822,,,,,,,TRY,https://yapimaks.com/25-3-4-dis-disli-rekor-pprc-kalde-erkek-nipel-p4822,2026-03-15 14:33:12
4806,,,,,,,TRY,https://yapimaks.com/25-3-4-ic-disli-dirsek-pprc-kalde-p4806,2026-03-15 14:33:23
4817,,,,,,,TRY,https://yapimaks.com/25-3-4-ic-disli-rekor-pprc-kalde-p4817,2026-03-15 14:33:33
11233,,,,,,,TRY,https://yapimaks.com/25-3-4-oynar-basli-dis-disli-rekor-erkek-kalde-p11233,2026-03-15 14:33:43
4841,,,,,,,TRY,https://yapimaks.com/25-3-4-rekor-oynar-basli-ic-disli-kalde-p4841,2026-03-15 14:33:53
4831,,,,,,,TRY,https://yapimaks.com/25-3-4-te-dis-disli-pprc-kalde-p4831,2026-03-15 14:34:03
4827,,,,,,,TRY,https://yapimaks.com/25-3-4-te-ic-disli-pprc-kalde-p4827,2026-03-15 14:34:13
4775,,,,,,,TRY,https://yapimaks.com/25-45-dirsek-acik-pprc-kalde-p4775,2026-03-15 14:34:23
4774,,,,,,,TRY,https://yapimaks.com/25-90-dirsek-kapali-pprc-kalde-p4774,2026-03-15 14:34:33
4770,,,,,,,TRY,https://yapimaks.com/25-c-kavis-pprc-kalde-p4770,2026-03-15 14:34:43
4856,,,,,,,TRY,https://yapimaks.com/25-ciftli-klips-pprc-kalde-p4856,2026-03-15 14:34:53
4813,"25'lik Filtre Dişi, PPRC",KALDE.3222FLT250001,KALDE,Birim: Adet,Adet,"82,00",TRY,https://yapimaks.com/25-filtre-disi-pprc-kalde-p4813,2026-03-15 14:35:03
4848,"25'lik Kapama Başlığı, PPRC, Çap=25 mm",KALDE.3292STE250000,KALDE,Birim: Adet,Adet,"5,00",TRY,https://yapimaks.com/25-kapama-basligi-pprc-kalde-p4848,2026-03-15 14:35:07
4857,"25'lik Kelepçe/Tekli, PPRC, Çap=25 mm, Ölçü=25x27 mm",KALDE.3592BCK252701,KALDE,Birim: Adet,Adet,"4,00",TRY,https://yapimaks.com/25-kelepce-pprc-kalde-p4857,2026-03-15 14:35:10
4767,"25'lik Kompozit Boru, PN 25, Cam Elyaf Takviyeli Boru, PPRC, 4 m, Çap=25 mm",KALDE.3202TFR250020,KALDE,Birim: Adet,Adet,"147,00",TRY,https://yapimaks.com/25-kompozit-boru-pprc-4-m-kalde-p4767,2026-03-15 14:35:12
4852,"25'lik Körtapa, PPRC, Çap=25 mm, 3/4""",KALDE.3295STE250C00,KALDE,Birim: Adet,Adet,"5,00",TRY,https://yapimaks.com/25-kortapa-disli-pprc-kalde-p4852,2026-03-15 14:35:15
4833,"25'lik Küresel Vana, PPRC, Çap=25 mm",KALDE.3242VLB250003,KALDE,Birim: Adet,Adet,"116,00",TRY,https://yapimaks.com/25-kuresel-vana-pprc-kalde-p4833,2026-03-15 14:35:18
4781,,,,,,,TRY,https://yapimaks.com/25-manson-pprc-kalde-p4781,2026-03-15 14:35:22
4763,,,,,,,TRY,https://yapimaks.com/25-pprc-boru-4-mt-kalde-p4763,2026-03-15 14:35:32
4790,,,,,,,TRY,https://yapimaks.com/25-te-pprc-kalde-p4790,2026-03-15 14:35:42
4811,,,,,,,TRY,https://yapimaks.com/32-1-dirsek-dis-disli-pprc-kalde-p4811,2026-03-15 14:35:52
4823,,,,,,,TRY,https://yapimaks.com/32-1-dis-disli-rekor-pprc-kalde-p4823,2026-03-15 14:36:02
4807,,,,,,,TRY,https://yapimaks.com/32-1-ic-disli-dirsek-pprc-kalde-p4807,2026-03-15 14:36:12
4818,,,,,,,TRY,https://yapimaks.com/32-1-ic-disli-rekor-pprc-kalde-p4818,2026-03-15 14:36:22
4845,,,,,,,TRY,https://yapimaks.com/32-1-oynar-basli-dis-disli-kalde-p4845,2026-03-15 14:36:32
4842,,,,,,,TRY,https://yapimaks.com/32-1-rekor-oynar-basli-ic-disli-kalde-p4842,2026-03-15 14:36:42
4828,,,,,,,TRY,https://yapimaks.com/32-1-te-ic-disli-pprc-kalde-p4828,2026-03-15 14:36:52
4794,,,,,,,TRY,https://yapimaks.com/32-20-32-inegal-te-pprc-kalde-p4794,2026-03-15 14:37:02
4785,,,,,,,TRY,https://yapimaks.com/32-20-reduksiyon-pprc-kalde-p4785,2026-03-15 14:37:12
