product_id,name,sku,marka,stok_durumu,birim,price,currency,url,scraped_at
4805,,,,,,,TRY,https://yapimaks.com/25-1-2-ic-disli-dirsek-pprc-kalde-p4805,2026-03-19 15:10:25
4816,,,,,,,TRY,https://yapimaks.com/25-1-2-ic-disli-rekor-kalde-p4816,2026-03-19 15:10:33
4826,,,,,,,TRY,https://yapimaks.com/25-1-2-ic-disli-te-pprc-kalde-p4826,2026-03-19 15:10:42
4837,,,,,,,TRY,https://yapimaks.com/25-1-2-oynar-basli-rekor-dis-disli-erkek-kalde-p4837,2026-03-19 15:10:50
4836,,,,,,,TRY,https://yapimaks.com/25-1-2-oynar-basli-rekor-disi-kalde-p4836,2026-03-19 15:10:59
4830,,,,,,,TRY,https://yapimaks.com/25-1-2-te-dis-disli-kalde-p4830,2026-03-19 15:11:08
14606,,,,,,,TRY,https://yapimaks.com/25-1-rekor-oynar-basli-ic-disli-kalde-p14606,2026-03-19 15:11:16
4793,,,,,,,TRY,https://yapimaks.com/25-20-25-inegal-te-pprc-kalde-p4793,2026-03-19 15:11:25
4784,,,,,,,TRY,https://yapimaks.com/25-20-reduksiyon-pprc-kalde-p4784,2026-03-19 15:11:33
4810,,,,,,,TRY,https://yapimaks.com/25-3-4-dis-disli-dirsek-pprc-kalde-p4810,2026-03-19 15:11:42
4822,,,,,,,TRY,https://yapimaks.com/25-3-4-dis-disli-rekor-pprc-kalde-erkek-nipel-p4822,2026-03-19 15:11:50
4806,,,,,,,TRY,https://yapimaks.com/25-3-4-ic-disli-dirsek-pprc-kalde-p4806,2026-03-19 15:11:59
4817,,,,,,,TRY,https://yapimaks.com/25-3-4-ic-disli-rekor-pprc-kalde-p4817,2026-03-19 15:12:08
11233,,,,,,,TRY,https://yapimaks.com/25-3-4-oynar-basli-dis-disli-rekor-erkek-kalde-p11233,2026-03-19 15:12:16
4841,,,,,,,TRY,https://yapimaks.com/25-3-4-rekor-oynar-basli-ic-disli-kalde-p4841,2026-03-19 15:12:25
4831,,,,,,,TRY,https://yapimaks.com/25-3-4-te-dis-disli-pprc-kalde-p4831,2026-03-19 15:12:33
4827,,,,,,,TRY,https://yapimaks.com/25-3-4-te-ic-disli-pprc-kalde-p4827,2026-03-19 15:12:42
4775,,,,,,,TRY,https://yapimaks.com/25-45-dirsek-acik-pprc-kalde-p4775,2026-03-19 15:12:50
4774,,,,,,,TRY,https://yapimaks.com/25-90-dirsek-kapali-pprc-kalde-p4774,2026-03-19 15:12:59
4770,,,,,,,TRY,https://yapimaks.com/25-c-kavis-pprc-kalde-p4770,2026-03-19 15:13:08
4856,,,,,,,TRY,https://yapimaks.com/25-ciftli-klips-pprc-kalde-p4856,2026-03-19 15:13:16
4813,,,,,,,TRY,https://yapimaks.com/25-filtre-disi-pprc-kalde-p4813,2026-03-19 15:13:25
4848,,,,,,,TRY,https://yapimaks.com/25-kapama-basligi-pprc-kalde-p4848,2026-03-19 15:13:33
4857,,,,,,,TRY,https://yapimaks.com/25-kelepce-pprc-kalde-p4857,2026-03-19 15:13:42
4767,,,,,,,TRY,https://yapimaks.com/25-kompozit-boru-pprc-4-m-kalde-p4767,2026-03-19 15:13:50
4852,,,,,,,TRY,https://yapimaks.com/25-kortapa-disli-pprc-kalde-p4852,2026-03-19 15:13:59
4833,,,,,,,TRY,https://yapimaks.com/25-kuresel-vana-pprc-kalde-p4833,2026-03-19 15:14:08
4781,"25'lik Manşon, PPRC, Çap=25 mm",KALDE.3212MUF250000,KALDE,Birim: Adet,Adet,"4,00",TRY,https://yapimaks.com/25-manson-pprc-kalde-p4781,2026-03-19 15:14:16
4763,"25'lik PP Boru / PN 20, PPRC, Çap=25 mm, 4 m",KALDE.3202TBE250000,KALDE,Birim: Adet,Adet,"155,00",TRY,https://yapimaks.com/25-pprc-boru-4-mt-kalde-p4763,2026-03-19 15:14:18
4790,"25'lik Te, PPRC, Çap=25 mm",KALDE.3212TEO250000,KALDE,Birim: Adet,Adet,"8,00",TRY,https://yapimaks.com/25-te-pprc-kalde-p4790,2026-03-19 15:14:19
4811,"32 1"" Erkek Dirsek, Dış Dişli Dirsek, PPRC",KALDE.3222EMO321000,KALDE,Birim: Adet,Adet,"102,00",TRY,https://yapimaks.com/32-1-dirsek-dis-disli-pprc-kalde-p4811,2026-03-19 15:14:21
4823,"32 1"" Erkek Nipel, Dış Dişli Rakor, PPRC",KALDE.3222NMO321000,KALDE,Birim: Adet,Adet,"92,00",TRY,https://yapimaks.com/32-1-dis-disli-rekor-pprc-kalde-p4823,2026-03-19 15:14:22
4807,"32 1"" Dişi Dirsek, İç Dişli Dirsek, PPRC",KALDE.3222EFO321000,KALDE,Birim: Adet,Adet,"78,00",TRY,https://yapimaks.com/32-1-ic-disli-dirsek-pprc-kalde-p4807,2026-03-19 15:14:23
4818,"32 1"" Dişi Nipel, İç Dişli Rakor, PPRC",KALDE.3222NFO321000,KALDE,Birim: Adet,Adet,"75,00",TRY,https://yapimaks.com/32-1-ic-disli-rekor-pprc-kalde-p4818,2026-03-19 15:14:25
4845,"32 1"" Oynar Başlı Rakor - Erkek, Dış Dişli Rakor, PPRC, 32 mm x 1""",KALDE.3272TUM321000,KALDE,Birim: Adet,Adet,"185,00",TRY,https://yapimaks.com/32-1-oynar-basli-dis-disli-kalde-p4845,2026-03-19 15:14:26
4842,"32 1"" Oynar Başlı Rakor - Dişi, İç Dişli Rakor, PPRC, 32 mm x 1""",KALDE.3272TUF321000,KALDE,Birim: Adet,Adet,"163,00",TRY,https://yapimaks.com/32-1-rekor-oynar-basli-ic-disli-kalde-p4842,2026-03-19 15:14:27
4828,"32 1"" Dişi Te, İç Dişli Te, PPRC, 32 mm x 1"" x 32 mm",KALDE.3222TFO321032,KALDE,Birim: Adet,Adet,"82,00",TRY,https://yapimaks.com/32-1-te-ic-disli-pprc-kalde-p4828,2026-03-19 15:14:29
4794,"32/20/32 İnegal Te, PPRC, Çap=32x20x32 mm",KALDE.3212TİO322032,KALDE,Birim: Adet,Adet,"16,00",TRY,https://yapimaks.com/32-20-32-inegal-te-pprc-kalde-p4794,2026-03-19 15:14:30
4785,"32/20 Redüksiyon, PPRC, Çap=32 mm, Ölçü=32x20 mm",KALDE.3212RDC322000,KALDE,Birim: Adet,Adet,"5,00",TRY,https://yapimaks.com/32-20-reduksiyon-pprc-kalde-p4785,2026-03-19 15:14:31
