item_name,price,category,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
ERH1500 5J SDS Kırıcı Delici 1500W,4449.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
MSRH1500 Kırıcı Delici 5J 1500 W SDS Plus,3899.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,11.431837667905116,0.0,
Gbh 2-26 Dre Sds+ Kırıcıdel,8399.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
ERH750 3J SDS Kırıcı Delici 750W,3299.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kırıcı Delici GBH 2-24 DRE 790 W,6990.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kırıcı 1600 Watt,7999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
EBR1750 Kırıcı 45J 1750W,12999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Hr2470 Kırıcı Delici Matkap 780 Watt,7059.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.4696840307429547,0.35541654819448393,
HR2470 Kırıcı Delici,7059.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.4696840307429547,0.35541654819448393,
Gbh 240 Sds Kırıcı Delici + Sds Plus Set - 0615990m99,8999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Profesyonel Kırıcı GSH 11E 1500 W,32982.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.3865469487140466,0.3926582047301616,
850w Darbeli Metal Şanzıman Kırıcı Delici Hilti Matkap,2099.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
"Bhd3203 Pnömatik Kırıcı Delici 1500w 25j 6,5kg",5940.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,1.0204081632653061,1.0204081632653061,
"Te-hd 18 Li - Solo, Akülü Pnömatik Matkap - 4513812",4377.23,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Te-dh 5 Kırıcı 750w 5j 3.9kg - 4139135 Kırmızı,5198.7,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kırıcı Delici Matkap PBH 2100 RE,4326.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,-1.1425959780621573,4.06543180178013,
Kırıcı Delici D25143K 900 W,7023.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,1.1813859674398501,0.02848597065945022,
DCH133NT 18 Volt Kömürsüz SDS-PLUS 2.6J Kırıcı/Delici (Aküsüz),11442.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.45654082528533807,0.5978547564621066,
Kırıcı Delici GBH 2-28 F 880 W,14355.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,4.98793242156074,5.134026658854548,
KLPM2601 Kırıcı Delici 3.2J 850W,4505.3,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,6.007058823529416,
D25133k Kırıcı Delici 800 Watt (2.6 Joule),5900.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.18678892851078283,1.8998272884283247,
Çelik Şanzıman Kırıcı Delici Darbeli Matkap 2-28mm Hilti-powerblack,1776.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
RTM2760 SDS HEX KIRICI 1700W 60 JUL,10499.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Eisenn Esh-1100 Kırıcı Delici Hilti Matkap Taşıma Çantalı Uç Hediyeli,2899.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Eisenn Esh-2200 Kırıcı Professionel 18 Kg.çantalı Uç Hediyeli,7999.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,21.21244261276686,
Gbh 12-52 D Sds Max Kırıcı-Delici,56999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,,
GBH 540 D KIRICI-DELİCİ 1150W,28499.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
D25143k-tr Kırıcı Delici Matkap 900 Watt (3.0 Jul),7023.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,1.1813859674398501,0.02848597065945022,
Professional Tp-hd 18/22 Li Bl +4 - Solo Akülü Kırıcı Delici 4514275,11693.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,-12.029792356304544,
500w Darbeli Metal Şanzıman 13mm Elektrikli Matkap,1099.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rh1500-e Sds-plus Kırıcı Delici - 1.500 W,6609.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
18blrh Kömürsüz Kırıcı-delici + 18id Darbeli Vidalama + 18 V 8.0 Ah Çift Akülü Set,17595.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
18blrh Kömürsüz Kırıcı-delici + 18ag Taşlama + 18 V 8.0 Ah Çift Akülü Set,18217.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
21-18blrh Kömürsüz Çift Akülü Sds-plus Kırıcı Delici - 18 V 8.0 Ah,15935.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
21-18blrh Kömürsüz Çift Akülü Sds-plus Kırıcı Delici - 18 V 4.0 Ah,11940.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Professional Tp-hd 18/28 D Li Bl +4 - Solo Akülü Kırıcı Delici 4514272,12800.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,-8.427528974102161,
Rtrmax Rtm226 Kırıcı Delici Pnömatik 3 Kg-800w,3222.22,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh1700-e Kırıcı - 65 Joule,21148.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,,
Hm1203c Elektropnömatik Kırıcı Delici 1510w,36500.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,-2.666666666666667,-2.666666666666667,
18blrh Kömürsüz Kırıcı-delici + 18id Darbeli Vidalama + 18 V 4.0 Ah Çift Akülü Set,15987.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
TC-DH 43 Kırıcı,12500.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.814581821114606,
Gbh 2-26 Dre Profesyonel Kırıcı-delici Matkap 800w + Bosch Sds-plus Matkap Ucu Ve Keski Seti 11&#039;li,9750.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Tc-rh 28 3f 950 W Kırıcı Delici-4258002,4374.99,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Klpro Klpm18bh-00 18v 2.8j Pnömatik Matkap Kırıcı/delici Aküsüz/solo Tek Makine,6608.5,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
RTM226 SDS PLUS KIRICI DELİCİ 800W 3.0 JUL 26MM,2833.33,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Bosch Professional Gbh 5-40 D Kırıcı/delici - 0611269020,26521.8,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
TC-RH 800 4F Kırıcı Delici,6752.62,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Pnömatik Matkap Kırıcı Delici 950 Watt,6420.37,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman 4x3 Pro 128 V 4&#039;lü Set Kırıcı Delici Somun Sıkma Taşlama Makinesi Matkap 3 Akülü,6999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman Pro 4200 Çelik Şanzuman Bakir Sargili Kırıcı Delici Hilti Matkap 10 Adet Uç Yedek Mandren,2699.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Cheli̇kbei̇ 16kg Hte Kirici,6439.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
RTM2290 SDS PLUS KIRICI DELİCİ 1050W 3.0 JUL 26MM,3863.58,Kırıcılar ve Deliciler,2026.05.28,05,0.09845120706360795,0.09845120706360795,0.09845120706360795,
RTX2095B AKÜLÜ KIRICI-DELİCİ KÖMÜRSÜZ 2.2J 22MM X-LION *AKÜSÜZ SATILMAKTADIR*,3969.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
RTM2745 SDS MAX KIRICI 1600W 25J RTRMAX,12237.81,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm240 Kırıcı-delici Pnömatik 6.9 Kg 1500w,7411.59,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 240 Kirici Deli̇ci̇,5815.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.3624439074905074,0.9373372678354452,
D25133k 800w Kırıcı Delici,5900.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.18678892851078283,1.8998272884283247,
GBH 3-28 DRE Kırıcı Delici,14950.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.36925142665323935,0.5853461616093655,
Gbh 187 Lı One Akülü Kırıcı Delici 18 Volt (akü Ve Şarj Aleti Hariç),13572.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.4440497335701598,0.5854887719558289,
Kırıcı Delici 1350 Watt D25614K,27558.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.156278393603489,0.2072651903567143,
Wx337 750watt 2.0j Profesyonel Sds-plus Kırıcı/delici,5397.22,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dx27 1500w Sds-plus Kirici Deli̇ci̇,9459.85,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 180-li 4.0ah Tek Akü Kırıcı Delici - 0611911122,12999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,2.7183743329706322,2.7183743329706322,
Gbh 12-52 Dv Kırıcı Delici,53000.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,5.185861432512354,
Te-rh 38 3f Kırıcı Delici Kırmızı,8999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
DCH253M2 Kırıcı Delici 18 V,21000.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,-21.166998703760225,-20.614789313540964,
Professional Gbh 240 + Gws 750-125 S Kırıcı Ve Taşlama Set - 0615990m8h,8825.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,1.0187728937728937,1.588580637734546,
Kırıcı 1100W GSH 501,23603.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.40411774714990645,0.5281315217854253,
HEROCCO 18-20 - Solo Kömürsüz Akülü Kırıcı Delici,8799.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,-2.22246916324036,,
TE-RH 950 5F Kırıcı delici,8199.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
"HEROCCO 36/28 - Solo, Kömürsüz Akülü Kırıcı Delici",12499.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Universalhammer 18v (solo),6799.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Uneomaxx 18v Kirici Delici (solo),5999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 185-li Solo Kırıcı Delici,11599.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
"Classic Tc-rh 620 4f Kit,",4199.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 240 Pnömatik Kırıcı Delici 790 Watt,5815.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.3624439074905074,0.9373372678354452,
"21v 6&#039;lı Set Taşlama, Somun Sıkma, Budama Makası Ve Testeresi, Matkap, Kırıcı/delici Hilti",8899.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,,
11kg Bse1 Kırıcı Delici Hilti,13651.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
11kg Dwe1 Kırıcı Delici Hilti,13608.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rsds1050-k Elektrikli Kırıcı Delici Matkap Sds Plus 1050w - 5133004350,8361.12,Kırıcılar ve Deliciler,2026.05.28,05,0.0,-1.777172125370035,-1.777172125370035,
R18sds-0 Akülü Pnömatik Kırıcı Delici 18v (akü Ve Şarj Cihazı Dahil Değildir) - 5133002305,7557.6,Kırıcılar ve Deliciler,2026.05.28,05,0.0,-1.7728099818039984,-1.7728099818039984,
Kress Krks1 Kub30.2 + Ku390.4 + Kuh10.2 20volt/4ah. 6 Adet Akülü Profesyonel Kombo Set,28792.17,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Japan 4500w Çelik Şanzuman Bakir Sargılı 2-28 Kırıcı Delici Hilti Matkap 5 Adet Uç,1699.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dx21bc 18volt 2.0ah 2.2j Li-ion Tek Akülü Şarjlı Kömürsüz Profesyonel Sds-plus Pnömatik Kırıcı/delici,8674.49,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
1800w Darbeli 16 Kg Kırıcı Delici Hilti,5699.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 185-li 4.0 Ah Tek Akülü Kırıcı Delici,12535.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.4407051282051282,2.9230642909926923,
Sgs 5177 Kırıcı Delici Matkap Hilti 800 Watt,2700.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
6&#039;lı Set 21v Matkap Somun Sıkma Makas Testere Taşlama Kırıcı Delici Hilti,8499.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Murcell Benzi̇nli̇ Kirici Deli̇ci̇ Hi̇lti̇  7.9 Hp 62cc Profesyonel,18999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,11.765397964586152,
Elektropnömatik Kırıcı Delici (sds Plus) Rtm2290,3859.78,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Professional Gsh 11 E Kırıcı Matkap - 0611316703,32982.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.3865469487140466,0.5089136065823556,
D25133k Kırıcı Delici 800 Watt (2.6 Jul),5900.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.18678892851078283,1.8998272884283247,
D25899K Kırıcı SDSMax,35386.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.09900710022347316,0.14716703458425312,
Kırıcı Delici 1600 Watt D25733K,33433.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.31204056527348556,0.36021973403776303,
Gbh 6-42 C Kirici Delici,31989.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.3859913387309358,0.5058439110217419,
Makita M8701b Kırıcı Delici 26 Mm 800 Watt,5226.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.384172109104879,,
Profesyonel 6 Lı Set Avuç Taşlama Kırıcı Delici Hilti Makas Testere Darbeli Matkap Somun Sökme,7549.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
5li Set Kömürsüz Motor 3x Akü Taşlama Somun Sıkma Kırıcı Delici Matkap &amp; Dal Budama Testere Makinesi,5999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Eisenn Şarjlı Akülü 4&#039;lü Set Kırıcı Delici - Avuç Taşlama - Darbeli Matkap 13mm - Somun Sıkma Ve Sökme,9999.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
21v Darbeli Çift Akülü Şarjlı Kırıcı Delici Hilti,3799.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,,
250w 2 Kademeli Bakır Sargılı Darbeli Kırıcı Delici Hilti,1399.9,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 2-26 Dre Sds Plus Kırıcı Delici Plastik Çantalı,11999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
"Bhd2810 Pnömatik Kırıcı Delici 1050w, 3j",5049.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,1.0204081632653061,1.5384615384615385,
"Bhd4203 Pnömatik Kırıcı Delici 1600w 9j 7,3kg",8910.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,1.5384615384615385,1.5384615384615385,
Rh20x-20 Akülü Kırıcı Delici Kömürsüz 2j Akü Ve Şarj Cihazı Hariç,7312.5,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Bhd2608 800w Kırıcı Delici 2.8j,4116.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Klpro Klpm18bh-50 18v/5.0ah. 2.8j Kömürsüz Çift Akülü Pnömatik Matkap Kırıcı/delici,13165.09,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh45ma 11.3j 1400w Profesyonel Kırıcı/delici,39000.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 2-26 Dre 800 W Kırıcı Delici,8999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Klpro Klkd580p 1100watt 6j Profesyonel Sds-plus Kırıcı/delici,11690.53,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Klpro Klkr3200h 2200watt 78j 30kg Profesyonel Hex Kırıcı,44157.12,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
4139045 Tc-pc 45 Set Pnömatik Havalı Keski Çekiç Kırıcı Makinesi,3088.01,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Klpro Klpm18bh-20 18v/2.0ah. 2.8j Kömürsüz Çift Akülü Pnömatik Matkap Kırıcı/delici,9767.72,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gsh 16 Profesyonel 16 Kg 1750 Watt Elektrikli Kırıcı,89000.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 2-26 Dre 800 W Kirici Deli̇ci̇,8999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Gbh 187-li Tek Akülü Kırıcı Delici,21828.8,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,6.0165643596718485,
"SDS Max Kırıcı 1500 Watt 10,5KG 25J KLKR1100M",20120.99,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kırıcı Delici 1100 Watt KLKD610M,13235.81,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kırıcı 1700 Watt KLKR1800H 18.8 Kg,27531.62,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh28pcy2 28 Mm / 850 W Kırıcı Delici Hilti Matkap,16000.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Cheli̇kbei̇ 16kg Bse Kirici,6366.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Şarjlı Hilti Dw36,4368.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Te-dh 12 Kırıcı 1050w 12j,11688.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman 4200 Watt Kırıcı Delici 5.0 J- Metal Dişli Şanzuman Hilti Darbeli 5 Uç 28 Mm,2299.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman Turbo 5800 Pro 17 Kg Büyük Tip Kırıcı Hilti 70 Joule Taşıma Çantalı,5999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman Pro 4200 Çelik Şanzuman Bakir Sargili Kırıcı Delici Hilti Matkap + 5 Adet Uç Yedek Mandren,2299.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman 4200 Turbo X-series 11 Kg Kırıcı Delici Hilti Sds Max 3 Fonksiyonlu,11999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman 4200 Watt Kırıcı Delici 5.0 J- Metal Dişli Şanzuman Hilti Darbeli 10 Uç,2499.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,0.0,
Profesyonel 16 Kg 70 Joule 65 Mm Büyük Tip Kırıcı Delici Sivri Ve Yassı Keski Hediyeli Çantalı,5999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kömürsüz  6x4  6&#039;li Set Kırıcı Delici Somun Sıkma Taşlama Makinesi Matkap Dekupaj Sunta Kesme,12999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman 4 Lü Set Akülü Şarjlı Vidalama Somun Sökme Taşlama Kırıcı Delici Set 3 Akülü,6999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Alman 4200 Watt Kırıcı Delici Hilti Matkap Metal Şanzumanlı 5 Adet Uç Yedek Mandren,2299.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kömürsüz 5x3  5&#039;li Set Kırıcı Delici Somun Sıkma Taşlama Makinesi Matkap Dal Budama 3 Akülü,6999.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kleco Ke12kd 1250w 12j 7.6kg Sds-max Kırıcı/delici,11912.12,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Professional Gsh 14 C Kırıcı - 0611344020,61906.1,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Professional Gsb 18v-60 C Professional Solo Akülü Darbeli Delme/vidalama Makinesi (akü Ve Şarj Yok),15594.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Einhellte Hd 18/12 Li̇ Solo Pnömatik Matkap,5041.85,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Kırıcı Delici Matkap Dt01hd,4716.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
2-28 Bse Kırıcı Delici Hilti,2234.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Einhell Tp Hd 18/26 Solo Kırıcı Delici,14800.3,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Cat Power 5930 Kırıcı Delici 3 Kg 850 Watt,5241.84,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Einhell Te Rh 40 3f Kırıcı Deilici 1050 Watt,14991.08,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Muhafazalı Keski 30 Cm,352.95,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
11 Kg Kırıcı Matkap 1500 W,13676.8,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Einhell Te Rh 32 4f Kırıcı Deilici 1250 Watt,10867.99,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
170-200 Bar Profesyonel Inverter Basınçlı Oto Yıkama Makinası,35362.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Catpower 5925 Kırıcı Delici 3 Kg 920 Watt,5783.39,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Einhellte Hd 18/20 Li̇ Solo Pnömatik Matkap,8083.38,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Proter Ph 850 K Pnömatik Kırıcı Delici Matkap,5421.09,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Einhell Te Rh 950 5f Sds Plus Kırıcı Delici,10137.23,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Einhell Herocco Solu Kırıcı Delici,10120.3,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
"Cat Power 5931 Kırıcı Delici 3,2 Kg 800 Watt",5475.69,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh26pc2 3.2j 830w Profesyonel Kırıcı/delici Matkap,9659.17,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm240 Elektropnömatik Kırıcı Delici Matkap Sds Max 1500w,7411.59,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm2330 Elekropnömatik Kırıcı Delici Sds Plus 1500w 5.5 J,5240.74,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax  Rts5040b Akülü Pnömati̇k Kirici-deli̇ci̇ Kömürsüz 1.8j 20mm S-lion *aküsüzsatilmaktadir*,5634.15,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
RTM271 SDS MAX KIRICI DELİCİ 1500W 25JUL 50MM,14759.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
RTM2330 SDS PLUS KIRICI DELİCİ 1500W 5.5 JUL 32MM,5002.53,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
RTM2780 SDS HEX KIRICI 1700W 75 JUL,14599.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtx2095b Aküsüz Kırıcı Deli̇ci̇ 18v,4129.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
RTM2715 SDS MAX KIRICI 1300W 15 JUL,6549.2,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
RTM240 SDS MAX KIRICI DELİCİ 1500W 9.0JUL 40MM,7411.59,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,,
Rtrmax Rts5040 Akülü Pnömati̇k Kirici-deli̇ci̇ Kömürsüz 1.8j 20mm 2x4 Ah Akü S-lion,9649.19,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm2765 Pnömatik Kırıcı Delici 17 Kg-1700w,9129.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh1826da-5.0 18v/5.0ah 26mm 3.2j Sds Plus Kömürsüz Şarjlı Kırıcı Delici Matkap,38531.43,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh45ma  45mm Sds Max 1400w Profesyonel Kırıcı Delici Matkap,42004.78,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
H90sg 32kg 28mm Hex 2000w Profesyonel Kırıcı,121566.27,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh18dpc-5.0 18v/5.0ah 26mm 3.2j Sds Plus Kömürsüz Şarjlı Kırıcı Delici Matkap,32561.61,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh40mc 40mm Sds Max 1000w Profesyonel Kırıcı Delici Matkap,31476.19,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtx2098b Kömürsüz 18 V 4.5 Jul Kirici Deli̇ci̇ *aküsüz Satilmaktadir*,4899.0,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Dh26pc2 26mm 3.2j Sds Plus 830w Profesyonel Kırıcı Delici Matkap,9550.63,Kırıcılar ve Deliciler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Sds Max Kirici 1300 W 15 Jul,6077.32,Kırıcılar ve Deliciler,2026.05.28,05,0.0,,0.0,
