Category,Product Name,Price,Date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akülü Vidalamalar,Impact Control Serisi Vidalama Ucu 8&#039;li PH2 *50mm,453.7,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Sds-plus 11&#039;li Alüminyum Çantalı Uç Ve Keski Seti - 2608578765,1056.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Hex Allen Bits Uç Seti Sekizli 25 mm,79.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Mini X-Line 25 Parçalı Vidalama Seti,363.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Go 3,6 Volt Akülü Vidalama Makinesi- 06019h2201",2843.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 120-li 2 Ah Çift Akülü Darbeli Delme Vidalam Matkap Ve 23 Parça Uç Seti 06019g8102,6106.5,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Vidalama Ucu Seti 43 Parça,1411.37,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Bits Ucu Seti 3 Parça PZ Uç Seti,44.99,2026.05.06,05,,,,
Akülü Vidalamalar,21v Bakır Sargı Kömürsüz Motor Çelik Mandren Darbeli Şarjlı Matkap Akülü Vidalama,2399.9,2026.05.06,05,,,,
Akülü Vidalamalar,Akülü Vidalama Şarjlı Tornavida Şarjlı Matkap Ixo 7 + Bosch 46 Parça Cırcır Tornavida Vidalama Ucu,3000.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Hızlı Uç Değiştirme Mandrenli Üniversal Tutucu *60mm 1/4&#034; Altıgen Şaft,484.77,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Control Serisi Vidalama Ucu 8&#039;li PH2x2/PZ2x2/T20/T30 *50mm + Standart Tutucu *60mm,441.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 185-li Darbesiz Vidalama 2 Akü,9032.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Akülü Vidalama GSR 180-LI,8420.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Uneo Maxx Çift Akülü Vidalama,10754.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Pozidriv Bits Uç PZ2,139.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Vidalama Ucu 50 mm PH/PZ/SL,107.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Cheli̇kbei̇ Onlu Set (led Işık + Kırıcı Delici Matkap+avuç Taşlama+somun Sıkma+vidalama+sunta Kesme+dekupaj+lazer Metre+oto Yıkama+çok Fonksiyonlu Avuç Taşlama),17768.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Control Serisi Çift Taraflı Vidalama Ucu 8&#039;li PH2x4 /PZ2x4 *110mm,733.37,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Profesyonel 32 Parça  Vidalama Uç Seti - 2607017319,625.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Control Serisi Vidalama Ucu 8&#039;li PH1/PH2 x3/PH3/PZ2 x2/PZ3 *25mm,472.34,2026.05.06,05,0.0,,,
Akülü Vidalamalar,13mm Mke Vidalama,1621.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Extra Hard Vidalama Ucu Seti 44+1 Parça - 2607017732,1269.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Dt71563-qz 100 Parça Uç Seti,2480.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Vidalama Seti 32 Parça,692.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Control Serisi Vidalama Ucu 8&#039;li T15/T20x2/T25x2/T30x2/T40 *25mm,589.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Pozidriv Bits Uç PZ1,139.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Bits Uç PH2,99.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,10mm Çelik Mandren Vidalama Mkd5p,1663.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Tp-cd 18/60 Li-i Bl Solo Akülü Darbeli Vidalama +2.5 Ah Starter Kit,5199.0,2026.05.06,05,,,,
Akülü Vidalamalar,Bits Ucu Seti 20 Parça 50 mm,159.9,2026.05.06,05,,,,
Akülü Vidalamalar,Tork T İkili Vidalama Ucu T40x25 mm,94.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Rtl8060 21v 3.0ah Profesyonel Şarjlı Darbeli Vidalama Makinesi,4900.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Pz2-ph2 Çift Taraflı Uç 65mm 8 Li,888.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Bits Uç İkili PH2,139.9,2026.05.06,05,,,,
Akülü Vidalamalar,Karışık Bits Ucu Seti,159.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,21v Çelik Mandren Kömürsüz Motor Darbeli Şarjlı Matkap Vidalama,2249.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Lieber German L599 5li Set Kömürsüz Motor 3x Akülü Taşlama Somun Sıkma Kırıcı Delici &amp; Dal Budama Testere Makinesi,6442.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,T Vidalama Ucu Üçlü,359.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Lieber German Lg5960 Metal Şanzıman Çift Akülü Bakır Sargı 27 Parça Şarjlı Matkap Akülü Vidalama Matkap,1299.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Cheli̇kbei̇ Dokuzlu Set (power Bank &amp; Led + Kırıcı Delici Matkap+avuç Taşlama+somun Sıkma+vidalama+sunta Kesme+dekupaj+budama Testeresi+budama Makası),12950.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Eisenn Qaz-013 Grey Darbeli Metal Mandren Çift Akülü Bl Motor Vidalama Matkap + 84 Parça Komple Seti Hediyeli,3399.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Eisenn Ex-10 Darbeli 013 Kömürsüz Motor 2 Akülü Vidalama Matkap + 84 Parça Aksesuar Set,3399.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Şarjlı Darbeli Matkap 58 volt çift akülü Şansımanlı Torklu Matkap Duvar Beton Ahşap delme vidalama,1220.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,10mm Mke Vidalama,1120.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Plus 21v Şarjlı Matkap Bakır Sargı Kömürsüz Motor Çelik Mandren Darbeli Akülü Vidalama,2399.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,1020 20v 2x2.0ah Çift Akülü Kömürsüz Darbeli Matkap 10mm,2180.91,2026.05.06,05,0.0,,,
Akülü Vidalamalar,C-dtb74/1-x 20v 2x2ah Çift Akülü Vidalama + 74 Parça Aksesuar Seti - 5910904400,6374.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Workpro Wp221062 13 Parça Manyetik Cr-v Vidalama Bits Uç Seti,458.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Da01901 32 Parça Manganez Fosfat Alaşımlı Vidalama Uç Seti,884.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Profesyonel 18v Çift Akülü Vidalama Matkap Budama Makası Budama Testeresi 3&#039;lü Set,4799.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Şarjli Tornavi̇da 13 Parça Set 3.6v 1.5ah Rdx-3085,588.61,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Vidalama Köşe Adaptörü Shockwave-4932471274,1729.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Rtrmax Rtx3050b Akülü 18v 230nm Torklu Vi̇dalama *aküsüz Satilmaktadir*,3620.93,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gtb 650 Alçipan Vidalama,5248.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Alçıpan Vidalama Mke,1867.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,10mm Dwe Vidalama,1120.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Rtm350 Şarjlı Matkap,2783.32,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Rtrmax Rtx3050 Kömürsüz 18V Akülü 230NM Vi̇dalama,9204.07,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Set 08 Şarjlı 3’lü Makine Seti S-lion Çantalı,16154.19,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Professional 43 Parça Vidalama Ucu Seti -2607017164,1879.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Dx72 Akülü Somun Sikma,13053.79,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Bits Uç Ph1/2/3 25 Mm 3&#039;lü Set Extrahard 2607001752,294.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,T9 49 Mm 1&#039;li Torx Bits Uç Extrahard 2607001630,270.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Tomax Yıldız Bits Uç Ph2x100 Mm (10 Adet),893.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Akülü Vidalama Şarjlı Tornavida Şarjlı Matkap Ixo 7 .nesil + Bosch 32 Parça Vidalama Ucu Seti,3299.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Professional Gsb 185-li 2.0 Ah Tek Akülü Kömürsüz Motor Darbeli Matkap + 23 Parça Aksesuar Set - 06019k3102,8046.19,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 185 Lı Darbeli Kömürsüz Matkap Vidalama 16 Parça Uç Seti Hediye,8499.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,STA7223 53 Parça Vidalama ve Matkap Uç Seti,2850.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 18V-90 C Solo Darb Delme/Vid,13574.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,25 Parça Vidalama Seti (tornavida Fonksiyonlu Kutu),520.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 18V-150 C Akülü Darb Delme/Vid,42000.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Shockwave Bits Uç Seti Karışık 32 Parça,1200.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Tp-cd 18/50 Li I Bl Kömürsüz Çift 2 Ah Akülü Darbeli Matkap + Kwb 32 Parça Bits Uç Seti,7549.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,12v Çift Akülü Metal Şanzıman Şarjlı Matkap Akülü Vidalama,1399.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,X-li̇ne 50+173 Parça Aksesuar Seti̇ 2607017523,1013.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,21v Çift Akülü 4 Başlıklı Kömürsüz Motor Şarjlı Akülü Vidalama,3799.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Şarjlı Vidalama Gsr 120 Li Çift Akülü,6140.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Çift Taraflı Vidalama Uç Pz2 65mm 8li,459.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,12v Metal Şanzıman Çift Akülü Bakır Sargı Akülü Vidalama Şarjlı Matkap,1249.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 18V-150 C Akülü Delme/Vid,29799.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 18v-28 Akülü Darbeli Vidalama,3962.14,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Profesyonel 21v Çift Akülü 13mm Darbeli Şarjlı Matkap Akülü Vidalama,1849.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Akülü Vidalama Mw24b,2214.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 183 Li 2 Ah Takip Göstergeli Çift Batarya Ve Bosch V-line 103 Parça Delme Ve Vidalama Seti,9999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Plus 12v Usb Şarjlı Matkap Vidalama Dahili Batarya,1399.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,12 Volt 3 Pilli Yedek Akü,359.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,12v Çift Akülü Darbeli Şarjlı Matkap Dijital Göstergeli Akülü Vidalama,1399.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Yuvarlak Yıldız Bist Uç Ph2/50mm,2370.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Torklu Vidalama Ht,3452.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Torklu Vidalama Red,3452.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Yuvarlak Yıldız Bist Uç Ph2/100mm,2370.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Beşli Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti+budama),9030.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Torklu Vidalama Asker Yeşili,3452.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Yuvarlak Yıldız Bist Uç Ph2/150mm,2370.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Yuvarlak Yıldız Bist Uç Ph2/75mm,2370.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Dörtlü Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti),8197.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Cheli̇kbei̇ Beşli Set Mk350 (budama Testeresi 10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti),7363.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Cheli̇kbei Beşli̇ Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti+budama),7372.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Alçıpan Vidalama Dw24,4868.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 183 Li 2 Ah Takip Göstergeli Tek Bataryalı Akülü Vidalama,6999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 120 Li Darbesiz 3 Ah Tek Akülü Vidalama,5499.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Pst 145 T Darbeli̇ Şarjli Vi̇dalama Tornavi̇da,5814.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Butools 450 Nm Akülü Somun Bijon Sökme Takma Sikma Makinesi Matkap Vidalama Kömürsüz Motor,3800.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 183 Li 2 Ah Takip Göstergeli Çift Bataryalı Akülü Vidalama,8999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 120 Li Darbesiz 2 Ah Çift Akülü Vidalama Ve Bosch V-line 103 Parça Uç Seti,6999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 183 Li 2 Ah Takip Göstergeli Tek Batarya Ve Bosch V-line 103 Parça Delme Ve Vidalama Seti,7999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 120 Li Darbesiz 2 Ah Tek Akülü Vidalama Ve Bosch V-line 103 Parça Delme Ve Vidalama Seti,5999.0,2026.05.06,05,,,,
Akülü Vidalamalar,Gsr 120 Li Darbesiz 2 Ah Tek Akülü Vidalama,4999.0,2026.05.06,05,,,,
Akülü Vidalamalar,Gsr 120 Li 3 Ah Çift Bataryalı Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,9999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 120 Li 2 Ah Çift Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,8999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 120 Li 3 Ah Tek Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇,7499.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Tomax Bi̇ts Saplı Mandren ( Büyük ) 0,5 - 6,5 Mm 1/4’’",740.0,2026.05.06,05,12.121212121212121,,,
Akülü Vidalamalar,"Tomax Bi̇ts Saplı Mandren ( Küçük ) 0,5 - 3,5 Mm 1/4’’",560.0,2026.05.06,05,15.702479338842975,,,
Akülü Vidalamalar,İki̇li̇ Set Mk350 (ş.dekupaj+s.sikma),4035.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Çift Taraflı Uç Ph1/pz1-0,60/1,0 Mm 3&#039;lü Çift Taraflı 2607001745",403.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Te-cd 18/50 Li-i Bl Solo Kömürsüz Akülü Darbeli Matkap - 4513942,3049.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Alçıpan Vidalama Bse,1867.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Qui̇x  Mıknatıslı Yıldız Uç Pz  2*65 Mml  ( 10 Adet),775.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Bosch Pro Impact Ph2 150 Mm Yıldız Vidalama Ucu 2608522525,407.49,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 18v-45 Akülü Vidalama + Gws 18v-8 Akülü Taşlama 2x4.0ah Akülü Kombo Set - 0615a5007n,20032.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Şarjlı Yedek Batarya 21v,759.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Milwaukee Bits Yıldız Uç Vidalama Matkap Ucu Pz2 x 50mm -10 Adet,747.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 18v-50 2 Ah 18v Çift Akülü Darbeli Delme Vidalama - 06019h5100,14577.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Te-cd 18 Li-i Bl Akülü Darbeli Vidalama + Pxc Starter Kit Akü 18v 2.5ah + Şarj Cihazı 900w - 4513860,4733.57,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gdr 18v-220c + Gsr 18v-90c Vidalama + 2x4 Akü Kombi Seti,26370.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 18v-45 Çift Akülü 2.0 Ah Darbeli Vidalama + 63 Parça Aksesuar Seti,10171.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 18v-90 C Çift Akülü 5 Ah Vidalama Makinesi,21334.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsb 18v-65 + Gws 18v-11 + Gbh 18v-24 C 3x5.0ah,40232.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,- Impact Control Serisi Vidalama Ucu 8&#039;li Ph1/ph2x3/ph3/pz2x2/pz3 *50mm,741.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Profesyonel 12v Çift Akülü Vidalama 84 Parça &amp; 12 Köşe 360° Lazer Hizalama Set,2999.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,12v Çift Akülü Metal Şanzıman Şarjlı Darbeli Matkap Akülü Vidalama,1249.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Dd20s-40tt 20v Akülü Matkap 40nm 2 Vites Led 2.0ah + Şarj,5440.5,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Atbl 16 Id-202c 2x2.0 Ah Çift Akülü Kömürsüz Darbeli Vidalama 16v - A0104084,3216.8,2026.05.06,05,0.0,,,
Akülü Vidalamalar,İzeltaş 10mm T Kol Lokma Uçlu Tornavi̇da,409.8,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Yedi̇li̇ Set (powerbank&amp;led+ Ş.hilti+ş.spral+s.sıkma+13mm Ç.mandren+ş.dekupaj+sunta Kesme),10780.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Professional Tp-cd 18/70 Li-i Bl (2x2,0ah)  Akülü Darbeli Vidalama  + Einhell Vidalama Uç Seti 42 Parça M-case Kutu",8868.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Rtx2022b Şarjlı Darbeli Vidalama Aküsüz,3716.09,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Sfmck217m1s Matkap + Somun Sıkma Seti,11082.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,V-line 91 Parça Vidalama Ve Matkap Ucu Aksesuar Seti - 2607017195,1945.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Gsr 18v-45 Çift Akülü 2.0 Ah Vidalama + 63 Parça Aksesuar Seti,10510.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,X-line Premium Delme Ve Vidalama Ucu Aksesuar Seti 49 Parça- 2608p00233,1191.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Kwb 31 Parça Bits Seti 49107100,579.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Dcf850p2t-qw  Kömürsüz Darbeli Tornavida 18v 5,0ah 206nm",22199.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Tp-cd 18/60 Li-i Bl Solo Akülü Darbeli Vidalama + 2 X 2.5 Ah Starter Kit Akü,6575.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Sgs Sgs5529 Akülü Vidalama Seti 20w 2x2.0ah 60nm,3299.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Profesyonel Şarjlı Darbeli 5&#039;li Set 2-26 Hilti 125mm Taşlama 13mm Matkap 650nm Somun Sökme Dal Buda,5999.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,1320 20 V 2.0 Ah Kömürsüz Li-ion Çift Akülü Darbeli Vidalama,3050.9,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Control Serisi Vidalama Ucu 8&#039;li PZ2 *50mm,417.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Bosch Pro Impact Pz2 150 Mm Yıldız Vidalama Ucu 2608522548,407.49,2026.05.06,05,,,,
Akülü Vidalamalar,Tomax Ph2 Yıldız Bits Sıkma Vidalama Ucu 50 Mm X 5 Adet,269.95,2026.05.06,05,,,,
Akülü Vidalamalar,"Iw20x-700 Darbeli Somun Sıkma Kömürsüz, 700nm Akü Ve Şarj Cihazı Hariç",8775.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Hd20s‑50 Akülü Darbeli Matkap Akü Ve Şarj Cihazı Hariç,2925.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Rtl80180 Bordo 180 Nm Vi̇dalama,9650.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Hd20x-60tt Akülü Darbeli Matkap Kömürsüz 60nm 1x2ah,7137.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Hpa0416 Şarjlı Tornavida 4v 1.3ah 4nm 200 Dev/dk 1/4” Hex Lokmalı Set,1462.5,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Çift Taraflı Vidalama Ucu Pz2150mm3lü,534.49,2026.05.06,05,0.0,,,
Akülü Vidalamalar,X-line 76 Parça Profesyonel Aksesuar Seti 2608p00234,4237.5,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Tp-cd 18 Li-i Bl - Solo Akülü Darbeli Vidalama - 4513860,4488.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Impact Ctrl Vidalama Çifttaraf 8li Set 110mm,737.1,2026.05.06,05,0.0,,,
Akülü Vidalamalar,4140 20v Lion Şarjlı Matkap/akülü Vidalama (2 Akülü),5454.15,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Alçıpan Vidalama Dwe,1867.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,13mm Bse Vidalama,1621.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Cat Power 1350 Akülü Vidalama Makinesi 20 V 2,0 Ah",5852.62,2026.05.06,05,0.0,,,
Akülü Vidalamalar,4150 Kömürsüz 20v 4.0ah Li-ion 3 Akülü 5&#039;li Set - Darbeli Vidalama - Kırıcı Delici - Avuç Taşlama - Somun Sıkma Ve Torklu,30917.22,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Cheli̇kbei̇ 13mm Çelik Mandren Vidalama Mk36,2786.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Çift Akülü Darbeli Şarjlı Matkap Dijital Göstergeli Akülü Vidalama 12v,2399.99,2026.05.06,05,0.0,,,
Akülü Vidalamalar,1360 16 V Li-ion 2.0 Ah Kömürsüz Akülü Vidalama,4935.69,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Tc-cd 18/35 Li Vidalama (1x1,5ah) (4513914) Kırmızı",5388.0,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Atbl 21 2&#039;li̇ Kömürsüz Set Akülü Matkap + Taşlama - A0104099,5298.46,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Pro-atbl 18 Id2-202c 20v 2 Ah Çift Akülü Darbeli Vidalama - A0104077,6727.09,2026.05.06,05,0.0,,,
Akülü Vidalamalar,Professional Tp-cd 18/50 Li-i Bl ( 2ah + 4ah ) Akülü Darbeli Vidalama Compact Sistem  - 4514217,8230.5,2026.05.06,05,0.0,,,
Akülü Vidalamalar,"Psb 18 Li-2 Ergo Akülü Delme Vidalama (2,5ah Çift Akü) - 06039b0301",13108.0,2026.05.06,05,0.0,,,
