product_name,price
EKRU-BEJ KRUVAZE YELEK,₺72.950
EKRU-BEJ CEKET,₺75.950
CAMEL O YAKA TRİKO,₺45.950
CAMEL V YAKA TRİKO,₺45.950
TABA BOL PAÇA PANTOLON,₺30.950
CAMEL V YAKA TRİKO,₺45.950
TABA KISA KOLLU BLUZ,₺30.950
CAMEL UZUN KOLLU ELBİSE,₺50.950
CAMEL KRUVAZE CEKET,₺45.950
CAMEL BOL KESİM PANTOLON,₺25.950
CAMEL KOLSUZ BLUZ,₺20.950
PEMBE KISA KOLLU GÖMLEK,₺35.950
BEJ MİDİ ETEK,₺50.950
PEMBE-BEJ DEGRADE İPEK BLUZ,₺40.950
PEMBE-BEJ DEGRADE İPEK ETEK,₺50.950
PEMBE-BEJ POLO YAKA BLUZ,₺55.950
LİLA MİDİ ETEK,₺50.950
LİLA O YAKA UZUN KOLLU BLUZ,₺40.950
LİLA TRİKO,₺8.950
LİLA BOL KESİM PANTOLON,₺42.950
LİLA ŞAPKA,₺20.950
LİLA KISA KOLLU BLUZ,₺30.950
MAVİ V YAKA KOLSUZ BLUZ,₺25.950
MAVİ DÜZ KESİM PANTOLON,₺35.950
MAVİ KRUVAZE YAKA CEKET,₺70.950
MAVİ KABAN,₺105.950
MAVİ UZUN KOLLU GÖMLEK,₺45.950
MAVİ DAR PAÇA KETEN PANTOLON,₺25.950
MAVİ KAYIK YAKA TRİKO,₺20.950
MAVİ POLO YAKA TRİKO,₺30.950
MAVİ V YAKA TRİKO,₺40.950
MAVİ UZUN KOLLU GÖMLEK,₺80.950
MAVİ BOL PAÇA PANTOLON,₺30.950
MAVİ KISA KOLLU GÖMLEK,₺25.950
MAVİ KETEN ŞORT,₺25.950
MAVİ KETEN YELEK,₺40.950
MAVİ BOL PAÇA PANTOLON,₺35.950
CAMEL-MAVİ TRİKO,₺15.950
BEYAZ-MAVİ V YAKA TRİKO,₺8.950
MAVİ DESENLİ MİDİ ETEK,₺35.950
BEYAZ UZUN KOLLU GÖMLEK,₺18.950
MAVİ DESENLİ CEKET,₺45.950
MAVİ DESENLİ PANTOLON,₺30.950
SARI KISA KOLLU TRİKO,₺35.950
SARI BOL KESİM PANTOLON,₺40.950
SARI KOLSUZ T-SHIRT,₺20.950
AÇIK PEMBE TRİKO,₺10.950
PUDRA DERİ BOMBER CEKET,₺40.950
GÜL KURUSU GÖMLEK,₺35.950
PUDRA KISA KOLLU BLUZ,₺20.950
GÜL KURUSU O YAKA TRİKO,₺25.950
GÜL KURUSU BOL KEİSM PANTOLON,₺30.950
GÜL KURUSU V YAKA TRİKO,₺25.950
BEYAZ CEKET,₺30.950
BEYAZ KISA KOLLU TRİKO,₺15.950
EKRU BOL PAÇA PANTOLON,₺50.950
EKRU KRUVAZE YAKA CEKET,₺90.950
EKRU ATLET,₺13.950
EKRU HIRKA,₺54.950
EKRU KISA KOLLU TRİKO,₺35.950
EKRU BOL PAÇA PANTOLON,₺35.950
EKRU FERMUARLI HIRKA,₺54.950
EKRU V YAKA TRİKO,₺40.950
EKRU O YAKA TRİKO,₺35.950
EKRU UZUN KOLLU GÖMLEK,₺45.950
EKRU KISA KOLLU TRİKO,₺35.950
EKRU DÜZ KESİM PANTOLON,₺35.950
EKRU UZUN HIRKA,₺54.950
EKRU O YAKA KISA KOLLU BLUZ,₺30.950
BEYAZ YELEK,₺82.950
BEYAZ BOL PAÇA PANTOLON,₺60.950
BEYAZ O YAKA TRİKO,₺40.950
EKRU HIRKA,₺25.950
BEYAZ MONT,₺49.950
EKRU BOL PAÇA PANTOLON,₺40.950
EKRU CEKET,₺70.950
EKRU POLO YAKA UZUN KOLLU T-SHİRT,₺30.950
EKRU KAPÜŞONLU SWEATSHIRT,₺69.950
KREM MİDİ ETEK,₺30.950
KREM UZUN KOLLU GÖMLEK,₺55.950
KREM T-SHIRT,₺35.950
EKRU BOL PAÇA PANTOLON,₺35.950
EKRU CEKET,₺60.950
EKRU ÇİZGİLİ TRİKO,₺35.950
EKRU ŞORT,₺34.950
EKRU CEKET,₺57.950
EKRU O YAKA TRİKO,₺27.950
EKRU YELEK,₺79.950
EKRU KIRLANGIÇ YAKA CEKET,₺35.950
EKRU DOKULU DÜZ KESİM PANTOLON,₺18.950
BEYAZ KETEN CEKET,₺35.950
BEJ KOLSUZ ELBİSE,₺40.950
BEYAZ KETEN KISA KOLLU GÖMLEK,₺20.950
BEYAZ KETEN PANTOLON,₺20.950
