District,Rooms,Price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Ceyhan / Büyükmangıt,3+1,15000.0,04,0.0,,,
Ceyhan / Emek,1+1,13500.0,04,0.0,,0.0,-3.571428571428571
Ceyhan / Emek,2+1,16516.666666666668,04,-1.8034086405073253,,-10.397830018083171,-45.046210720887245
Ceyhan / Emek,3+1,78000.0,04,0.0,,69.56521739130434,19.60569550930996
Ceyhan / Emek,4+1,22500.0,04,0.0,,-10.0,-10.0
Ceyhan / Namıkkemal,1+1,13125.0,04,0.0,,-17.539267015706802,-15.32258064516129
Ceyhan / Namıkkemal,2+1,30466.666666666668,04,-2.506666666666663,,-37.99185888738128,23.557452863749553
Ceyhan / Namıkkemal,3+1,36232.142857142855,04,-3.753519402619672,,-7.117600631412794,32.483181638306284
Ceyhan / Namıkkemal,4+1,119875.0,04,379.5,,499.37500000000006,499.37500000000006
Ceyhan / Namıkkemal,5+1,480000.0,04,0.0,,,
Ceyhan / Sanayi,2+1,87500.0,04,0.0,,316.66666666666663,493.22033898305085
Ceyhan / Sanayi,3+1,46400.0,04,0.0,,-0.6423982869379015,10.25742574257425
Ceyhan / Sanayi,4+1,130500.0,04,-45.625,,-45.625,-46.73469387755102
Ceyhan / Türlübaş,1+1,23000.0,04,0.0,,,
Ceyhan / Türlübaş,2+1,15166.666666666666,04,0.0,,-0.31298904538341216,-47.474747474747474
Ceyhan / Türlübaş,3+1,38666.666666666664,04,0.6507592190889372,,-32.24864413850647,-32.83705541770058
Ceyhan / Türlübaş,3.5+1,20000.0,04,0.0,,,
Ceyhan / Türlübaş,4+1,15000.0,04,0.0,,0.0,-9.090909090909092
Ceyhan / Çarşı,2+1,52500.0,04,17.318435754189945,,15.131578947368421,0.9615384615384616
Ceyhan / Çarşı,3+1,16333.333333333334,04,1.2919896640826911,,-1.0101010101010064,-19.00826446280992
Karataş,2+1,95000.0,04,-63.10679611650486,,-4.201680672268912,22.69372693726936
Karataş,3+1,30000.0,04,0.0,,36.36363636363637,50.0
Karataş / Bahçe,1+1,265000.0,04,0.0,,,
Karataş / Bahçe,2+1,30000.0,04,0.0,,0.0,-91.42857142857143
Karataş / Bahçe,3+1,225000.0,04,0.0,,-4.25531914893617,150.0
Kozan / Aslanpaşa,2+1,9000.0,04,0.0,,0.0,-18.181818181818183
Kozan / Aslanpaşa,3+1,12500.0,04,0.0,,-0.9900990099009901,4.602510460251046
Kozan / Aslanpaşa,4+0,13666.666666666666,04,0.0,,5.128205128205124,1.2345679012345634
Kozan / Köyler,1+1,9000.0,04,0.0,,-35.714285714285715,-31.645569620253163
Kozan / Köyler,2+0,17000.0,04,0.0,,-15.0,
Kozan / Köyler,2+1,11625.0,04,4.49438202247191,,4.72972972972973,-3.125
Kozan / Köyler,3+1,13706.25,04,-0.09111617312072894,,-8.114525139664801,-9.230132450331126
Kozan / Köyler,4+1,32000.0,04,-8.571428571428571,,71.42857142857142,68.42105263157895
Kozan / Mahmutlu,2+1,15000.0,04,0.0,,,
Kozan / Mahmutlu,3+1,7000.0,04,0.0,,-16.000000000000007,-16.000000000000007
Kozan / Mahmutlu,4+0,14000.0,04,0.0,,0.0,-6.666666666666667
Kozan / Merkez,1+1,10050.0,04,0.0,,-16.25,-22.692307692307693
Kozan / Merkez,2+1,18748.076923076922,04,-2.912105695577495,,77.66257433339727,73.44035920027109
Kozan / Merkez,3+0,85000.0,04,0.0,,78.94736842105263,750.0
Kozan / Merkez,3+1,15907.407407407407,04,0.0,,-5.945920213272393,44.61279461279461
Kozan / Merkez,4+1,14900.0,04,0.0,,2.7586206896551726,6.428571428571428
Kozan / Çarşı,1+1,12000.0,04,0.0,,-23.809523809523807,-35.13513513513514
Kozan / Çarşı,2+1,13333.333333333334,04,-0.4149377593360935,,4.575163398692815,-6.619976654994164
Kozan / Çarşı,3+1,33517.24137931035,04,0.0,,9.295352323838086,-20.419957618955884
Kozan / Çarşı,4+0,15000.0,04,0.0,,,
Kozan / Çarşı,4+1,24875.0,04,0.0,,5.105633802816896,23.858921161825734
Kozan / Şevkiye,1+1,16750.0,04,-4.829545454545454,,-3.7356321839080464,11.666666666666666
Kozan / Şevkiye,2+1,9888.888888888889,04,0.3948110547095298,,4.882154882154871,-3.783783783783782
Kozan / Şevkiye,3+0,52500.0,04,0.0,,-44.73684210526316,-44.73684210526316
Kozan / Şevkiye,3+1,11468.181818181818,04,0.0,,-0.19778481012657653,-6.19074177356386
Kozan / Şevkiye,4+1,17666.666666666668,04,0.0,,-6.194690265486713,-1.8518518518518452
Pozantı,1+1,51750.0,04,0.0,,128.30882352941174,128.30882352941174
Pozantı,2+1,17000.0,04,0.0,,-60.23391812865497,-79.39393939393939
Pozantı,3+1,180000.0,04,0.0,,,
Pozantı / Köyler,3+1,225000.0,04,0.0,,0.0,0.0
Sarıçam,1+1,15405.263005780347,04,-0.2637755796307353,,4.738105987000364,11.770796265961083
Sarıçam,1.5+1,12750.0,04,0.0,,-15.0,-15.702479338842975
Sarıçam,2+1,19550.852173913045,04,1.5116284551999064,,-4.121854244262296,-1.5375965094544495
Sarıçam,2.5+1,29571.428571428572,04,0.0,,-17.628332670115395,103.9408866995074
Sarıçam,3+1,26981.24347826087,04,-0.6621777021160657,,-5.973882123279105,3.833957520325647
Sarıçam,4+1,30682.933333333334,04,-4.401708992020656,,-14.887672322182793,-27.98490049386338
Sarıçam,4.5+1,13000.0,04,0.0,,0.0,
Sarıçam,5+1,35000.0,04,0.0,,0.0,11.11111111111111
Sarıçam,6+2,780000.0,04,0.0,,0.0,
Sarıçam / Köyler,1+1,16629.310344827587,04,-1.1576490235894603,,31.321592422672783,-0.390154340467038
Sarıçam / Köyler,2+1,13225.0,04,0.0,,-4.973311435023607,-0.4766085538693135
Sarıçam / Köyler,3+1,56783.333333333336,04,0.05873715124816874,,4.549290372075187,-17.384602061141415
Sarıçam / Köyler,4+1,56650.0,04,-0.7011393514461,,-14.454697986577179,23.450363196125902
Sarıçam / Köyler,5+1,49500.0,04,1.0204081632653061,,-1.6556291390728524,-5.172413793103448
Sarıçam / Köyler,5+2,115000.0,04,0.0,,0.0,0.0
Sarıçam / Köyler,6+1,120000.0,04,0.0,,0.0,10.769230769230774
Sarıçam / Köyler,6+2,94000.0,04,0.0,,,
Sarıçam / Köyler,8+2,62000.0,04,0.0,,0.0,0.0
Sarıçam / Köyler,8+3,95000.0,04,0.0,,0.0,-5.0
Sarıçam / Mehmet Akif Ersoy,1+1,13561.764705882353,04,-42.77964180935679,,1.2318339100346078,-6.92369802180056
Sarıçam / Mehmet Akif Ersoy,1.5+1,15000.0,04,0.0,,-6.25,
Sarıçam / Mehmet Akif Ersoy,10+2,60000.0,04,0.0,,0.0,
Sarıçam / Mehmet Akif Ersoy,2+1,28800.47572815534,04,-3.7780757523413566,,-11.311681165589539,0.33858925667816503
Sarıçam / Mehmet Akif Ersoy,3+1,62667.34939759036,04,16.855396286741165,,19.69642709597418,59.73622554374266
Sarıçam / Mehmet Akif Ersoy,4+1,279125.0,04,8.93863833477884,,6.78533475026568,11.985957873620864
Sarıçam / Mehmet Akif Ersoy,5+1,119291.66666666667,04,5.031606276103401,,9.29864746945899,7.4699699699699735
Sarıçam / Mehmet Akif Ersoy,5+2,57500.0,04,0.0,,0.0,0.0
Sarıçam / Mehmet Akif Ersoy,6+1,73000.0,04,0.0,,-13.095238095238097,-17.35849056603773
Sarıçam / Sofulu,1+1,13903.568932038836,04,0.21241940570858922,,3.3855875246061915,5.0745369382418835
Sarıçam / Sofulu,1.5+1,14000.0,04,0.0,,0.0,-3.4482758620689653
Sarıçam / Sofulu,2+1,19954.506493506495,04,1.412757046818446,,-13.589685666346812,-11.004904475611458
Sarıçam / Sofulu,2.5+1,16500.0,04,0.0,,26.923076923076923,26.923076923076923
Sarıçam / Sofulu,3+1,35387.28971962617,04,-3.23113511261659,,17.024303869120182,-3.194189069526532
Sarıçam / Sofulu,4+1,19916.666666666668,04,-0.8298755186721872,,4.275741710296691,-54.47619047619048
Sarıçam / Sofulu,Stüdyo (1+0),12000.0,04,50.0,,,17.073170731707318
Sarıçam / Yıldırım Beyazıt,2+1,29875.0,04,-18.74433363553943,,-36.69519152404238,-50.17058377558756
Sarıçam / Yıldırım Beyazıt,3+1,28772.727272727272,04,-29.464202804345806,,-14.657164869029286,-40.61913696060038
Seyhan / 2000 Evler,1+1,18875.0,04,0.0,,5.348837209302318,3.4246575342465753
Seyhan / 2000 Evler,2+1,49222.22222222222,04,-5.170914442437628,,0.7104290991758956,7.7254021698466
Seyhan / 2000 Evler,3+1,110455.88235294117,04,0.0,,47.41979307825955,53.002939872757615
Seyhan / 2000 Evler,4+1,184900.0,04,14.057573680603145,,7.471598414795236,-3.425462459194782
Seyhan / 2000 Evler,4.5+1,48000.0,04,0.0,,-1.0309278350515463,-4.0
Seyhan / Akkapı,2+1,91000.0,04,31.25000000000001,,250.0,250.0
Seyhan / Akkapı,3+1,15000.0,04,0.0,,0.0,-86.66666666666667
Seyhan / Akkapı,5.5+1,375000.0,04,0.0,,,
Seyhan / Denizli,1+1,23249.958333333332,04,-0.5637485039175246,,-46.43988656195463,-63.897580227743276
Seyhan / Denizli,1.5+1,13000.0,04,0.0,,0.0,
Seyhan / Denizli,2+1,47204.08163265306,04,0.5390763571986333,,23.885374095558376,30.9769190695146
Seyhan / Denizli,2.5+1,10000.0,04,0.0,,-9.090909090909092,-9.090909090909092
Seyhan / Denizli,3+0,10000.0,04,0.0,,,
Seyhan / Denizli,3+1,83771.73913043478,04,-3.8907594463149944,,16.690838964681895,36.96749845803235
Seyhan / Emek,2+1,94166.66666666667,04,0.0,,16.18342586880527,36.473429951690825
Seyhan / Emek,3+1,71000.0,04,0.0,,-42.971887550200805,-46.76663542642924
Seyhan / Emek,4+1,131000.0,04,495.45454545454544,,0.0,495.45454545454544
Seyhan / Emekevler,1+1,22950.0,04,0.0,,-5.116279069767442,4.318181818181818
Seyhan / Emekevler,2+1,53087.5,04,27.45248416138712,,55.611612175873724,23.459302325581397
Seyhan / Emekevler,3+1,95479.16666666667,04,11.730939716312061,,2.3039146576436904,71.42491534766518
Seyhan / Emekevler,4+1,49500.0,04,0.0,,0.25316455696202533,-15.384615384615385
Seyhan / Fevzipaşa,1+1,160000.0,04,0.0,,,
Seyhan / Fevzipaşa,2+1,66026.31578947368,04,0.0,,6.524738813325445,93.85964912280701
Seyhan / Fevzipaşa,3+1,100777.77777777778,04,0.3318584070796557,,15.969824830584328,82.99466781957054
Seyhan / Gazipaşa,1+1,55413.04347826087,04,1.558842571841231,,32.90270254612867,37.91963255098114
Seyhan / Gazipaşa,2+1,138617.6923076923,04,2.2642704832811393,,10.134814873584903,25.43740389810083
Seyhan / Gazipaşa,2.5+1,34000.0,04,0.0,,,
Seyhan / Gazipaşa,3+1,93143.36764705883,04,-5.793329980787561,,-22.025172931173774,-13.51646511888998
Seyhan / Gazipaşa,3+2,400000.0,04,0.0,,0.0,
Seyhan / Gazipaşa,4+1,236089.2857142857,04,2.9794583096079714,,7.1326627701508745,14.282832939549351
Seyhan / Gazipaşa,5+1,55000.0,04,0.0,,0.0,-4.3478260869565215
Seyhan / Gazipaşa,5.5+1,800000.0,04,,,0.0,0.0
Seyhan / Gazipaşa,Stüdyo (1+0),8366.666666666666,04,0.0,,0.0,0.0
Seyhan / Gürselpaşa,1+1,26455.555555555555,04,0.029599075744989083,,-15.49411253464983,-19.078022800084767
Seyhan / Gürselpaşa,2+1,65941.3163265306,04,0.32368640907885404,,-2.4320839056914934,5.028887488037304
Seyhan / Gürselpaşa,2.5+1,450000.0,04,0.0,,0.0,88.67924528301887
Seyhan / Gürselpaşa,3+1,93006.5,04,-1.4528990262321808,,6.047873603678421,-10.346863504204606
Seyhan / Gürselpaşa,3+2,900000.0,04,0.0,,,
