Category,Product Name,Price,Product URL
Men,Regular Fit Erkek Pantolon 2,"599,90",https://www.loft.com.tr/p/regular-fit-erkek-pantolon-6634
Men,68 Simon Regular Fit Erkek Pantolon 5,"999,90",https://www.loft.com.tr/p/68-simon-regular-fit-erkek-pantolon-12358
Women,Comfort Straight Comfort Fit Kadın Pantolon 1,"799,90",https://www.loft.com.tr/p/comfort-straight-comfort-fit-kadin-pantolon-13313
Women,Mom Slim Fit Kadın Pantolon 1,"799,90",https://www.loft.com.tr/p/mom-slim-fit-kadin-pantolon-10640
Men,Ricardo Slim Fit Erkek Pantolon 1,"999,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-5174
Men,Ricardo Slim Fit Erkek Pantolon 5,"999,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-12248
Men,Terrybrown Slim Fit Erkek Pantolon 6,"799,90",https://www.loft.com.tr/p/terrybrown-slim-fit-erkek-pantolon-12351
Men,Justin Skinny Fit Erkek Pantolon 1,"799,90",https://www.loft.com.tr/p/justin-skinny-fit-erkek-pantolon-6350
Men,Ricardo Slim Fit Erkek Pantolon 2,"299,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-12808
Men,Ricardo Slim Fit Erkek Pantolon 2,"499,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-11721
Men,Justin Skinny Fit Erkek Pantolon 2,"199,90",https://www.loft.com.tr/p/justin-skinny-fit-erkek-pantolon-406
Men,Ricardo Slim Fit Erkek Pantolon 2,"499,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-13583
Men,Tony Slim Fit Erkek Pantolon 2,"199,90",https://www.loft.com.tr/p/tony-slim-fit-erkek-pantolon-13327
Men,68 Simon Straight Fit Erkek Pantolon 2,"199,90",https://www.loft.com.tr/p/68-simon-straight-fit-erkek-pantolon-13015
Men,Ricardo Slim Fit Erkek Pantolon 2,"299,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-13582
Men,Ricardo Slim Fit Erkek Pantolon 7,"499,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-13668
Men,Ricardo Slim Fit Erkek Pantolon 5,"499,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-12249
Men,Terrybrown Slim Fit Erkek Pantolon 2,"199,90",https://www.loft.com.tr/p/terrybrown-slim-fit-erkek-pantolon-2510
Men,Terrybrown Slim Fit Erkek Pantolon 1,"799,90",https://www.loft.com.tr/p/terrybrown-slim-fit-erkek-pantolon-403
Men,Ricardo Slim Fit Erkek Pantolon 2,"499,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-14435
Men,Ricardo Slim Fit Erkek Pantolon 2,"499,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-11722
Men,68 Simon Regular Fit Erkek Pantolon 1,"799,90",https://www.loft.com.tr/p/68-simon-regular-fit-erkek-pantolon-10621
Men,Ricardo Slim Fit Erkek Pantolon 2,"799,90",https://www.loft.com.tr/p/ricardo-slim-fit-erkek-pantolon-7179
Women,Bella Regular Fit Kadın Pantolon 2,"299,90",https://www.loft.com.tr/p/bella-regular-fit-kadin-pantolon-14536
Women,Flare Slim Fit Kadın Pantolon 2,"299,90",https://www.loft.com.tr/p/flare-slim-fit-kadin-pantolon-14577
Women,Flare Slim Fit Kadın Pantolon 2,"299,90",https://www.loft.com.tr/p/flare-slim-fit-kadin-pantolon-14751
Women,Long Flare Slim Fit Kadın Pantolon 5,"799,90",https://www.loft.com.tr/p/long-flare-slim-fit-kadin-pantolon-13728
Men,Loose Tapered Loose Fit Erkek Pantolon 4,"999,90",https://www.loft.com.tr/p/loose-tapered-loose-fit-erkek-pantolon-13901
Men,Loose Tapered Loose Fit Erkek Pantolon 3,"999,90",https://www.loft.com.tr/p/loose-tapered-loose-fit-erkek-pantolon-12298
Men,Loose Tapered Loose Fit Erkek Pantolon 5,"999,90",https://www.loft.com.tr/p/loose-tapered-loose-fit-erkek-pantolon-12357
Women,Mom Slim Fit Kadın Pantolon 7,"999,90",https://www.loft.com.tr/p/mom-slim-fit-kadin-pantolon-13727
Women,Palazzo Fıt Kadın Pantolon 2,"299,90",https://www.loft.com.tr/p/palazzo-fit-kadin-pantolon-14494
Women,Straight Fit Kadın Pantolon 2,"299,90",https://www.loft.com.tr/p/straight-fit-kadin-pantolon-14446
Women,Straight Regular Fit Kadın Pantolon 9,"999,90",https://www.loft.com.tr/p/straight-regular-fit-kadin-pantolon-12341
Women,Super Baggy Baggy Fit Kadın Pantolon 5,"999,90",https://www.loft.com.tr/p/super-baggy-baggy-fit-kadin-pantolon-13725
Men,Terrybrown Slim Fit Erkek Pantolon 1,"799,90",https://www.loft.com.tr/p/terrybrown-slim-fit-erkek-pantolon-10354
Men,Simon Straight Fit Erkek Pantolon 6,"999,90",https://www.loft.com.tr/p/simon-straight-fit-erkek-pantolon-13673
Women,Wide Leg Regular Fit Kadın Pantolon 2,"299,90",https://www.loft.com.tr/p/wide-leg-regular-fit-kadin-pantolon-13303
