District,Rooms,Price
İstanbulBakırköy,3+1,9.000 TL
İstanbulBağcılar,4+1,7.500 TL
İstanbulKüçükçekmece,2+1,7.000 TL
İstanbulAvcılar,1+1,9.000 TL
İstanbulFatih,2+1,5.000 TL
İstanbulBahçelievler,3+1,9.000 TL
İstanbulAvcılar,2+1,9.500 TL
İstanbulKüçükçekmece,1+1,7.000 TL
İstanbulFatih,1+1,1.000 TL
İstanbulBahçelievler,3+1,9.000 TL
İstanbulÇatalca,1+1,2.000 TL
İstanbulBeyoğlu,3+1,6.740 TL
İstanbulBağcılar,3+1,5.000 TL
İstanbulArnavutköy,2+1,8.000 TL
İstanbulKüçükçekmece,Stüdyo (1+0),7.500 TL
İstanbulBağcılar,Stüdyo (1+0),7.500 TL
İstanbulBeşiktaş,4+1,9.990 TL
İstanbulAvcılar,2+1,9.000 TL
İstanbulAvcılar,1+1,9.500 TL
İstanbulEsenyurt,2+1,9.000 TL
İstanbulBeşiktaş,4+1,9.990 TL
İstanbulAvcılar,Stüdyo (1+0),5.000 TL
İstanbulEsenyurt,3+1,8.000 TL
İstanbulKüçükçekmece,1+1,8.000 TL
İstanbulBahçelievler,3+1,6.000 TL
İstanbulBahçelievler,3+1,4.900 TL
İstanbulEsenyurt,Stüdyo (1+0),8.000 TL
İstanbulAvcılar,2+1,9.000 TL
İstanbulAvcılar,2+1,9.900 TL
İstanbulBahçelievler,3+1,5.500 TL
İstanbulKağıthane,8+1,8.000 TL
İstanbulKüçükçekmece,Stüdyo (1+0),7.500 TL
İstanbulBağcılar,1+1,5.250 TL
İstanbulEsenler,1+1,9.000 TL
İstanbulBakırköy,3+1,5.000 TL
İstanbulKağıthane,Stüdyo (1+0),7.500 TL
İstanbulAvcılar,3+1,7.500 TL
İstanbulKağıthane,4+1,9.500 TL
İstanbulGaziosmanpaşa,Stüdyo (1+0),9.000 TL
İstanbulGüngören,2+1,4.500 TL
İstanbulEsenyurt,1+1,9.500 TL
İstanbulEsenler,3+1,4.000 TL
İstanbulArnavutköy,2+1,8.000 TL
İstanbulBahçelievler,3+1,9.000 TL
İstanbulBağcılar,2+1,7.000 TL
İstanbulKüçükçekmece,3+1,7.000 TL
İstanbulAvcılar,3+1,6.000 TL
İstanbulSultangazi,3+1,6.000 TL
İstanbulEsenyurt,4+1,6.000 TL
İstanbulSarıyer,2+1,8.000 TL
İstanbulEsenyurt,2+1,6.500 TL
İstanbulEsenyurt,2+1,8.000 TL
İstanbulBeyoğlu,Stüdyo (1+0),8.500 TL
İstanbulKüçükçekmece,3+1,9.000 TL
İstanbulBüyükçekmece,6+2,9.000 TL
İstanbulBahçelievler,2+1,9.000 TL
İstanbulEsenyurt,Stüdyo (1+0),8.500 TL
İstanbulKüçükçekmece,3+1,5.000 TL
İstanbulFatih,3+1,5.000 TL
İstanbulBahçelievler,3+1,9.000 TL
İstanbulBahçelievler,3.5+1,6.000 TL
İstanbulBaşakşehir,2+1,8.000 TL
İstanbulEsenyurt,1+1,9.750 TL
İstanbulBahçelievler,3+1,7.500 TL
İstanbulEsenyurt,1+1,1.000 TL
İstanbulBaşakşehir,3+1,7.000 TL
İstanbulAvcılar,1+1,1.300 TL
İstanbulKüçükçekmece,2+1,6.000 TL
İstanbulArnavutköy,1+1,2.500 TL
İstanbulFatih,2+1,9.000 TL
İstanbulBeylikdüzü,Stüdyo (1+0),9.800 TL
İstanbulBahçelievler,Stüdyo (1+0),8.500 TL
İstanbulBahçelievler,3+1,6.000 TL
İstanbulÇatalca,2+1,6.000 TL
İstanbulEsenyurt,2+1,9.000 TL
İstanbulBağcılar,3+1,6.000 TL
İstanbulBahçelievler,2+1,8.500 TL
İstanbulAvcılar,2+1,9.000 TL
İstanbulEsenyurt,2+1,7.000 TL
İstanbulBeyoğlu,Stüdyo (1+0),8.000 TL
İstanbulKüçükçekmece,Stüdyo (1+0),7.500 TL
İstanbulEsenyurt,2+1,7.000 TL
İstanbulBahçelievler,3+1,5.500 TL
İstanbulAvcılar,3+1,6.250 TL
İstanbulBaşakşehir,1+1,7.999 TL
