item_name,price
Battalgazi / Merkez - 2+1,15000.0
Yeşilyurt / Köyler - 3+1,18000.0
Darende - 3+1,10000.0
Battalgazi / Merkez - 2+1,12000.0
Battalgazi / Merkez - 2+1,17000.0
Battalgazi / Merkez - 1+1,16000.0
Battalgazi / Merkez - 3+1,18000.0
Battalgazi / Merkez - 1+1,18000.0
Battalgazi / Merkez - 2+1,12000.0
Akçadağ / Köyler - 3+1,9000.0
Battalgazi / Merkez - 1+1,18250.0
Battalgazi / Merkez - 3+1,19000.0
Battalgazi / Merkez - 3+1,12000.0
Battalgazi / Merkez - 2+1,18000.0
Yeşilyurt / Merkez - 3+1,8000.0
Yeşilyurt / Merkez - 3+1,15000.0
Yeşilyurt / Köyler - 3+1,17000.0
Battalgazi / Merkez - 3+1,18000.0
Battalgazi / Merkez - 3+1,19000.0
Battalgazi / Merkez - 1+1,13500.0
Yeşilyurt / Köyler - 3+1,15000.0
Battalgazi / Merkez - 3+1,13000.0
Yeşilyurt / Merkez - 2+1,12000.0
Battalgazi / Merkez - 3+1,19000.0
Battalgazi / Merkez - 2+1,16000.0
Battalgazi / Merkez - 2+1,18000.0
Battalgazi / Merkez - 2+1,14500.0
Akçadağ - 2+1,12750.0
Yeşilyurt / Köyler - 3+1,17499.0
Battalgazi / Merkez - 3+1,15500.0
Yeşilyurt / Köyler - 3+1,10000.0
Yeşilyurt / Merkez - 2+1,13000.0
Yeşilyurt / Merkez - 3+1,16000.0
Yeşilyurt / Merkez - 1+1,15000.0
Battalgazi / Merkez - 2+1,12500.0
Battalgazi / Merkez - 3+1,16500.0
Yeşilyurt / Merkez - 2+1,18500.0
Battalgazi / Merkez - 3+1,14000.0
Yeşilyurt / Merkez - 1+1,11750.0
Battalgazi / Merkez - 3+1,14500.0
Battalgazi / Merkez - 1+1,12000.0
Yeşilyurt / Köyler - 3+1,10500.0
Yeşilyurt - 2+1,19000.0
Battalgazi / Merkez - 3+1,10000.0
Yeşilyurt / Köyler - 3+1,8500.0
Battalgazi / Merkez - 2+1,12000.0
Yeşilyurt / Merkez - 3+1,16000.0
Battalgazi / Merkez - 2.5+1,18000.0
Yeşilyurt / Köyler - 3+1,19000.0
Yeşilyurt / Merkez - 2+1,18500.0
Battalgazi / Merkez - 3+1,12000.0
Yeşilyurt / Merkez - 3+1,16000.0
Yeşilyurt / Köyler - 3+1,18500.0
Yeşilyurt / Merkez - 2+1,14500.0
Yeşilyurt / Merkez - 1+1,8000.0
Yeşilyurt / Köyler - 3+1,9500.0
Battalgazi / Merkez - 3+1,14000.0
Yeşilyurt / Merkez - 3+1,17000.0
Battalgazi / Merkez - 3+1,16000.0
Battalgazi / Merkez - 3+1,13000.0
Battalgazi / Merkez - 3+1,13500.0
Battalgazi / Merkez - 1+1,16000.0
Battalgazi / Merkez - 2.5+1,11750.0
Yeşilyurt / Köyler - 3+1,8000.0
Yeşilyurt / Merkez - 4.5+1,19000.0
Battalgazi / Merkez - 4+1,17000.0
Battalgazi / Merkez - 2+1,12750.0
Battalgazi / Merkez - 3+1,13999.0
Battalgazi / Merkez - 2+1,12500.0
Yeşilyurt / Merkez - 3+1,17000.0
Battalgazi / Merkez - 3+1,13250.0
Battalgazi / Merkez - 3+1,13000.0
Yeşilyurt / Merkez - 2+1,15000.0
Battalgazi / Merkez - 3+1,10500.0
Yeşilyurt / Merkez - 3+1,16500.0
Yeşilyurt / Merkez - 3+1,17000.0
Battalgazi / Merkez - 3+1,15000.0
Yeşilyurt / Köyler - 3+1,10000.0
Battalgazi / Merkez - 3+1,15000.0
Yeşilyurt / Köyler - 3+1,9000.0
Battalgazi / Merkez - 1+1,10500.0
Battalgazi / Merkez - 2+1,15500.0
Yeşilyurt / Köyler - 3+1,9000.0
Yeşilyurt / Köyler - 3+1,19500.0
Battalgazi / Merkez - 2+1,15250.0
Battalgazi / Merkez - 3.5+1,16000.0
Yeşilyurt / Merkez - 3+1,12500.0
Battalgazi / Merkez - 1+1,19000.0
Yeşilyurt / Köyler - 3+1,15250.0
Battalgazi / Merkez - 2+1,14500.0
Battalgazi / Merkez - 2+1,11000.0
Yeşilyurt / Köyler - 3+1,8500.0
Yeşilyurt / Merkez - 3+1,19000.0
Yeşilyurt / Merkez - 2+1,17000.0
Battalgazi / Merkez - 3+1,12250.0
Battalgazi / Merkez - 2+1,12000.0
Yeşilyurt / Merkez - 3+1,17000.0
Battalgazi / Merkez - 1+1,18500.0
Battalgazi / Merkez - 3+1,12500.0
Battalgazi / Merkez - 3+1,15000.0
Battalgazi / Merkez - 3+1,14500.0
Yeşilyurt / Köyler - 3+1,18000.0
Battalgazi / Merkez - 1+1,16000.0
Yeşilyurt / Köyler - 3+1,18000.0
Battalgazi / Merkez - 3+1,15000.0
Yeşilyurt / Merkez - 3.5+1,16500.0
Battalgazi / Merkez - 2+1,11850.0
Battalgazi / Merkez - 2+1,13500.0
Battalgazi / Merkez - 3+1,16500.0
Yeşilyurt - 3+1,16500.0
Battalgazi / Merkez - 1+1,19000.0
Yeşilyurt / Köyler - 3+1,13000.0
Battalgazi / Merkez - 2+1,15000.0
Yeşilyurt / Köyler - 3+1,18000.0
Akçadağ - 2+1,12500.0
Yeşilyurt / Merkez - 1+1,17000.0
Battalgazi / Merkez - 3+1,15000.0
Battalgazi / Merkez - 3+1,15000.0
Battalgazi / Merkez - 2+1,15000.0
Yeşilyurt / Merkez - 3+1,16000.0
Yeşilyurt / Merkez - 3+1,17000.0
Yeşilyurt / Merkez - 1+1,14000.0
Battalgazi / Merkez - 1+1,15000.0
Yeşilyurt / Köyler - 3+1,12000.0
Battalgazi / Merkez - 2+1,10000.0
Yeşilyurt / Merkez - 2+1,17750.0
Yeşilyurt / Köyler - 3+1,11000.0
Yeşilyurt / Merkez - 1+1,9500.0
Yeşilyurt / Köyler - 3+1,9500.0
Battalgazi / Merkez - 3+1,18000.0
Yeşilyurt - 4+1,18500.0
Yeşilyurt / Merkez - 3+1,13500.0
Battalgazi / Merkez - 3.5+1,19000.0
Battalgazi / Merkez - 3.5+1,19000.0
Yeşilyurt / Merkez - 3+1,19500.0
Battalgazi / Merkez - 3+1,14000.0
Battalgazi / Merkez - 3+1,12500.0
Yeşilyurt / Köyler - 3+1,8500.0
Yeşilyurt / Merkez - 3+1,19500.0
Yeşilyurt - 3+1,17000.0
Yeşilyurt - 3+1,16500.0
Yeşilyurt / Köyler - 3+1,15000.0
Yeşilyurt / Köyler - 3+1,7500.0
Yeşilyurt - 3+1,16000.0
Battalgazi / Merkez - 3+1,14000.0
Yeşilyurt / Merkez - 1+1,9000.0
Battalgazi / Merkez - 2+1,16000.0
Yeşilyurt - 2+1,19000.0
Yeşilyurt / Köyler - 3+1,18000.0
Battalgazi / Merkez - 2+1,19500.0
Battalgazi / Merkez - 1+1,19000.0
Battalgazi / Merkez - 3+1,13500.0
Yeşilyurt - 2.5+1,18500.0
Battalgazi / Merkez - 3+1,15000.0
Battalgazi / Merkez - 1+1,8500.0
Battalgazi / Merkez - 3+1,15000.0
Battalgazi / Merkez - 1+1,12250.0
Battalgazi / Merkez - 2+1,12000.0
Yeşilyurt / Köyler - 3+1,17500.0
Yeşilyurt / Merkez - 3+1,17500.0
Yeşilyurt - 2+1,19000.0
Battalgazi / Merkez - 3+1,15000.0
Yeşilyurt - 2+1,15000.0
Yeşilyurt / Merkez - 2+1,15000.0
Yeşilyurt / Merkez - 2+1,16250.0
Yeşilyurt / Köyler - 3+1,11000.0
Battalgazi / Merkez - 3+1,15000.0
Yeşilyurt / Merkez - 3+1,13000.0
Yeşilyurt / Köyler - 3+1,19500.0
Yeşilyurt / Merkez - 3+1,13000.0
Yeşilyurt / Merkez - 3+1,10000.0
Battalgazi / Merkez - 3+1,16000.0
Yeşilyurt / Merkez - 1+1,16000.0
Battalgazi / Merkez - 2+1,14500.0
Battalgazi - 3+1,16000.0
Battalgazi / Merkez - 3+1,18000.0
Battalgazi / Merkez - 2+1,18000.0
Battalgazi / Merkez - 2+1,15000.0
Yeşilyurt / Merkez - 2+1,12500.0
Yeşilyurt / Merkez - 3+1,18000.0
Battalgazi / Merkez - 2+1,16000.0
Battalgazi / Merkez - 3+1,14500.0
Battalgazi / Merkez - 3.5+1,19000.0
Yeşilyurt / Merkez - 2+1,15000.0
Battalgazi / Merkez - 1+1,11000.0
Battalgazi / Merkez - 2+1,12000.0
Yeşilyurt / Köyler - 3+1,9000.0
Battalgazi / Merkez - 3+1,15000.0
Yeşilyurt / Merkez - 3+1,13000.0
Battalgazi / Merkez - 2+1,15000.0
Yeşilyurt / Köyler - 3+1,9000.0
Yeşilyurt - 3+1,16000.0
Battalgazi / Merkez - 3+1,13000.0
Battalgazi / Merkez - 3+2,19000.0
Battalgazi - 3+1,13000.0
Yeşilyurt - 2+1,16000.0
Akçadağ / Köyler - 3+1,8500.0
Battalgazi / Merkez - 1+1,11000.0
Battalgazi / Merkez - 3+1,19000.0
Battalgazi / Merkez - 2+1,15000.0
Battalgazi / Merkez - 3+1,18000.0
Pütürge - 2+1,13000.0
Battalgazi / Merkez - 2+1,17000.0
Battalgazi / Merkez - 1+1,8500.0
Yeşilyurt / Merkez - 1+1,17000.0
Yeşilyurt / Merkez - 3+1,17500.0
Battalgazi / Merkez - 2+1,13500.0
Battalgazi / Merkez - 3+1,13500.0
Battalgazi / Merkez - 2+1,18000.0
Yeşilyurt / Merkez - 3+1,11000.0
Battalgazi / Merkez - 4+1,17000.0
Yeşilyurt / Merkez - 3+1,15000.0
Battalgazi / Merkez - 3+1,18000.0
Yeşilyurt / Köyler - 3+1,9500.0
Battalgazi / Merkez - 1+1,18900.0
Yeşilyurt / Merkez - 3+1,14000.0
Battalgazi / Merkez - 2+1,15000.0
Battalgazi / Merkez - 3+1,13000.0
Yeşilyurt / Merkez - 2+1,13000.0
Battalgazi / Merkez - 1+1,19000.0
Battalgazi / Merkez - 3+1,16000.0
Battalgazi / Merkez - 3+1,13000.0
Yeşilyurt / Köyler - 3+1,19000.0
Yeşilyurt / Köyler - 3+1,10000.0
Yeşilyurt / Köyler - 3+1,18000.0
Battalgazi / Merkez - 2+1,11000.0
Battalgazi / Merkez - 2+1,18000.0
Battalgazi / Merkez - 2+1,10000.0
Battalgazi / Merkez - 2+1,12000.0
Battalgazi / Merkez - 2+1,16000.0
Yeşilyurt / Merkez - 2+1,13000.0
Battalgazi / Merkez - 1+1,18250.0
Yeşilyurt / Köyler - 3+1,18000.0
Battalgazi / Merkez - 3+1,15000.0
Battalgazi / Merkez - 3+1,19000.0
Yeşilyurt / Köyler - 3+1,10000.0
Yeşilyurt / Köyler - 3.5+1,8000.0
Battalgazi / Merkez - 2+1,19500.0
Battalgazi / Merkez - 3+1,12000.0
Yeşilyurt / Merkez - 3+1,14000.0
Yeşilyurt / Köyler - 3+1,18000.0
Yeşilyurt / Merkez - 2+1,9000.0
Yeşilyurt / Köyler - 3+1,8000.0
Yeşilyurt - 4+1,18000.0
Yeşilyurt / Köyler - 3+1,10000.0
Yeşilyurt / Merkez - 3+1,13500.0
Battalgazi / Merkez - 3+1,14000.0
Arapgir - 3+1,13000.0
Battalgazi / Merkez - 3+1,17500.0
Yeşilyurt / Köyler - 3+1,8000.0
Battalgazi / Merkez - 3+1,16000.0
Yeşilyurt / Merkez - 3+1,16000.0
