Listing_ID,City,District,Rooms,Price
1289794954,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13500.0
1305209691,Eskisehir,71 EvlerEmek Mah.,2+1,20000.0
1307706322,Eskisehir,71 EvlerEmek Mah.,2+1,17000.0
1295406383,Eskisehir,71 EvlerEmek Mah.,3+1,29000.0
1302023218,Eskisehir,BüyükdereBüyükdere Mh.,1+1,14000.0
1295576238,Eskisehir,71 Evler,2+0,13500.0
1301902340,Eskisehir,BüyükdereYıldıztepe Mh.,2+1,12500.0
1287007749,Eskisehir,Orhangazi,3+1,22500.0
1301131940,Eskisehir,AkarbaşıVişnelik Mh.,3+1,50000.0
1301558666,Eskisehir,71 EvlerEmek Mah.,2+1,16000.0
1304383743,Eskisehir,71 Evler,2+1,16500.0
1304548877,Eskisehir,71 EvlerEmek Mah.,2+0,15500.0
1300984225,Eskisehir,AkarbaşıAkarbaşı Mh.,2+1,14000.0
1305245466,Eskisehir,GünyüzüOsmangazi Mah.,2+1,19500.0
1296240897,Eskisehir,Arifiye,3+1,22000.0
1305239199,Eskisehir,71 EvlerEmek Mah.,2+1,17500.0
1305238328,Eskisehir,71 Evler,3+1,14500.0
1296036651,Eskisehir,GökmeydanGökmeydan Mh.,3+1,25000.0
1305228706,Eskisehir,AkarbaşıAkarbaşı Mh.,3+1,25500.0
1302444238,Eskisehir,AkarbaşıVişnelik Mh.,3+1,26000.0
1307769136,Eskisehir,AkarbaşıAkarbaşı Mh.,2+1,24000.0
1302431106,Eskisehir,BüyükdereBüyükdere Mh.,1+1,14500.0
1307747408,Eskisehir,KurtuluşDeliklitaş Mh.,4+1,50000.0
1282571968,Eskisehir,KurtuluşDeliklitaş Mh.,3+1,24000.0
1240197900,Eskisehir,GünyüzüOsmangazi Mah.,2+1,20000.0
1294688549,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,18500.0
1302073470,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,22000.0
1302400565,Eskisehir,BüyükdereBüyükdere Mh.,1+1,19000.0
1307737815,Eskisehir,BüyükdereBüyükdere Mh.,1+1,11999.0
1305198093,Eskisehir,BüyükdereBüyükdere Mh.,3+1,15000.0
1255507314,Eskisehir,Orhangazi,1+1,10000.0
1302013506,Eskisehir,71 EvlerEmek Mah.,3+1,16000.0
1307732937,Eskisehir,71 Evler,3+1,18000.0
1283641138,Eskisehir,BüyükdereBüyükdere Mh.,5+1,15000.0
1290447003,Eskisehir,Arifiyeİstiklal Mh.,1+1,30000.0
1123593690,Eskisehir,71 EvlerEmek Mah.,3+1,13500.0
1302383441,Eskisehir,AkarbaşıAkarbaşı Mh.,3+1,16000.0
1296610240,Eskisehir,Arifiyeİstiklal Mh.,1+1,15000.0
1294540791,Eskisehir,GünyüzüOsmangazi Mah.,3+1,18000.0
1305186879,Eskisehir,BüyükdereGültepe Mh.,2+1,20000.0
1302392587,Eskisehir,OdunpazarıIhlamurkent Mah.,3+1,25500.0
846862315,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,7500.0
1305179147,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,17000.0
1299592443,Eskisehir,AkcamiAlanönü Mh.,3+1,23000.0
1307709520,Eskisehir,Orhangazi,3+1,26000.0
1307714547,Eskisehir,BüyükdereGültepe Mh.,2+1,22000.0
1302382490,Eskisehir,AkarbaşıVişnelik Mh.,3+1,18500.0
1307707002,Eskisehir,OsmangaziSümer Mh.,3+1,52000.0
1305170518,Eskisehir,Arifiye,2+1,27000.0
1271273754,Eskisehir,BüyükdereBüyükdere Mh.,1+1,7500.0
1307702349,Eskisehir,Arifiyeİstiklal Mh.,2+1,19000.0
1305165357,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13000.0
1305161996,Eskisehir,Arifiyeİstiklal Mh.,3+0,19000.0
1307695380,Eskisehir,ÇankayaÇankaya Mh.,3+1,22000.0
1291205324,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13000.0
1299577487,Eskisehir,71 Evler,2+1,20500.0
1304173350,Eskisehir,71 Evler,3+1,18250.0
1296474544,Eskisehir,71 Evler,2+1,15000.0
1296510785,Eskisehir,71 EvlerEmek Mah.,3+1,18000.0
1296674293,Eskisehir,71 Evler,3+1,21000.0
1305154044,Eskisehir,OdunpazarıYenikent Mah.,2+1,12500.0
1290697736,Eskisehir,AkarbaşıVişnelik Mh.,3+1,17750.0
1278122035,Eskisehir,GökmeydanGökmeydan Mh.,3+1,18000.0
1157170460,Eskisehir,AkarbaşıVişnelik Mh.,3+1,25000.0
1296516382,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,16000.0
1281336283,Eskisehir,OdunpazarıIhlamurkent Mah.,2+1,12000.0
1288707327,Eskisehir,71 Evler,1+1,15500.0
1140362754,Eskisehir,AkarbaşıAkarbaşı Mh.,3+1,20000.0
1302355567,Eskisehir,71 EvlerEmek Mah.,3+1,17000.0
1298023201,Eskisehir,Orhangazi,2+1,15000.0
1299406133,Eskisehir,BüyükdereBüyükdere Mh.,1+1,9500.0
1302275161,Eskisehir,71 EvlerEmek Mah.,3+1,19000.0
1305133466,Eskisehir,71 EvlerEmek Mah.,3+1,23500.0
1222643615,Eskisehir,AkarbaşıKırmızıtoprak Mh.,1+1,20000.0
1264382597,Eskisehir,KurtuluşKurtuluş Mh.,3+1,15000.0
1302202446,Eskisehir,71 EvlerEmek Mah.,3+1,15000.0
1295815416,Eskisehir,OdunpazarıIhlamurkent Mah.,4+1,52000.0
1291036832,Eskisehir,BüyükdereBüyükdere Mh.,2+1,19000.0
1299309744,Eskisehir,Arifiyeİstiklal Mh.,2+1,15999.0
1307570126,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,30000.0
1307529013,Eskisehir,ErenköyErenköy Mh.,3+1,23000.0
1262441577,Eskisehir,ErenköyYenidoğan Mh.,3+1,17000.0
1278023134,Eskisehir,BüyükdereGültepe Mh.,2+1,17000.0
1307617979,Eskisehir,Arifiyeİstiklal Mh.,1+1,15000.0
1300744926,Eskisehir,Orhangazi,2+1,16000.0
1305068312,Eskisehir,Arifiyeİstiklal Mh.,1+1,11000.0
846864045,Eskisehir,71 Evler,3+1,25000.0
1307610994,Eskisehir,OdunpazarıVadişehir Mh.,2+1,14000.0
1295988209,Eskisehir,71 EvlerEmek Mah.,3+1,15000.0
1261187287,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13000.0
1305059999,Eskisehir,KurtuluşDeliklitaş Mh.,4+1,23000.0
1295986636,Eskisehir,AkarbaşıVişnelik Mh.,3+1,25000.0
1307596458,Eskisehir,ErenköyHuzur Mah.,2+0,12500.0
1307591041,Eskisehir,71 Evler,2+1,15000.0
1294722204,Eskisehir,ErenköyYenidoğan Mh.,2+1,16000.0
1290071182,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13500.0
1264644198,Eskisehir,71 Evler,1+1,13500.0
1307578208,Eskisehir,SultandereSultandere 75. Yıl Mh.,3+1,15000.0
1302260839,Eskisehir,OdunpazarıVadişehir Mh.,3+1,43000.0
1209932916,Eskisehir,AkarbaşıAkarbaşı Mh.,2+1,25000.0
1302200949,Eskisehir,Arifiyeİstiklal Mh.,Stüdyo (1+0),7500.0
1296523787,Eskisehir,OsmangaziSümer Mh.,2+1,17000.0
1307566987,Eskisehir,71 EvlerEmek Mah.,2+1,19000.0
1280902129,Eskisehir,GünyüzüOsmangazi Mah.,2+1,22000.0
1210570191,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12000.0
1283576850,Eskisehir,AkarbaşıAkarbaşı Mh.,3+1,25000.0
1307169680,Eskisehir,OdunpazarıYenikent Mah.,3+1,19000.0
1295578080,Eskisehir,BüyükdereGültepe Mh.,2+1,16000.0
1296494673,Eskisehir,BüyükdereBüyükdere Mh.,2+0,12000.0
1307551945,Eskisehir,Arifiyeİstiklal Mh.,1+1,20000.0
1307549331,Eskisehir,KurtuluşKurtuluş Mh.,3+1,25000.0
1307548284,Eskisehir,OdunpazarıYenikent Mah.,3+1,15500.0
1302253926,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,17000.0
1277553955,Eskisehir,71 Evler,2+1,17000.0
1300247997,Eskisehir,71 Evler,1+1,15000.0
1213685365,Eskisehir,BüyükdereGöztepe Mh.,2+1,28000.0
1296135944,Eskisehir,Arifiyeİstiklal Mh.,Stüdyo (1+0),15000.0
1307534860,Eskisehir,71 Evler,1+1,15000.0
1302220128,Eskisehir,71 Evler,2+1,16000.0
1299353448,Eskisehir,BüyükdereBüyükdere Mh.,1+1,9000.0
1285436746,Eskisehir,Arifiyeİstiklal Mh.,3+1,25000.0
1258920301,Eskisehir,Arifiyeİstiklal Mh.,1+1,15000.0
1296493131,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13500.0
1304990922,Eskisehir,Arifiyeİstiklal Mh.,2+1,15000.0
1291789163,Eskisehir,KurtuluşDeliklitaş Mh.,1+1,12000.0
1291160242,Eskisehir,71 Evler,1+1,13000.0
1307711927,Eskisehir,BüyükdereBüyükdere Mh.,3+1,17000.0
1285414983,Eskisehir,71 EvlerEmek Mah.,2+1,14000.0
1296112435,Eskisehir,AkarbaşıAkarbaşı Mh.,1+1,13000.0
1307513219,Eskisehir,71 Evler,2+0,13500.0
1299259267,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12000.0
1307506031,Eskisehir,AkarbaşıVişnelik Mh.,3+1,20000.0
1293069231,Eskisehir,71 Evler,2+1,15500.0
1307501703,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13000.0
1299353861,Eskisehir,AkarbaşıKırmızıtoprak Mh.,4+1,42000.0
1307499286,Eskisehir,AkarbaşıVişnelik Mh.,2+1,19000.0
1272353649,Eskisehir,KurtuluşKurtuluş Mh.,2+1,15000.0
1047013110,Eskisehir,BüyükdereBüyükdere Mh.,1+1,17897.0
1307496516,Eskisehir,71 EvlerEmek Mah.,3+1,15000.0
1244085655,Eskisehir,71 EvlerEmek Mah.,2+1,18500.0
1307494814,Eskisehir,BüyükdereBüyükdere Mh.,1+1,10500.0
1307491519,Eskisehir,GünyüzüOsmangazi Mah.,3+1,24000.0
1302174584,Eskisehir,KurtuluşKurtuluş Mh.,3+1,26000.0
1286767370,Eskisehir,Arifiye,4+1,27000.0
1276124865,Eskisehir,71 EvlerEmek Mah.,1+1,14000.0
1257977255,Eskisehir,ÇankayaÇankaya Mh.,3+1,26000.0
1307682086,Eskisehir,Orhangazi,2+1,21000.0
846848864,Eskisehir,OdunpazarıYenikent Mah.,1+1,16000.0
1302170828,Eskisehir,71 Evler,1+1,11500.0
1296135508,Eskisehir,71 EvlerEmek Mah.,2+1,16000.0
1299351715,Eskisehir,OdunpazarıYenikent Mah.,5+1,45000.0
1296716913,Eskisehir,ErenköyYenidoğan Mh.,3+1,17000.0
1256945543,Eskisehir,KurtuluşKurtuluş Mh.,2+1,6000.0
1307479509,Eskisehir,GökmeydanGökmeydan Mh.,3+1,20000.0
1301812157,Eskisehir,OdunpazarıYenikent Mah.,3+1,14000.0
1307479695,Eskisehir,BüyükdereGöztepe Mh.,3+1,14500.0
1302029557,Eskisehir,BüyükdereBüyükdere Mh.,2+0,13000.0
1267771045,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12000.0
1296431371,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12500.0
1307458982,Eskisehir,OsmangaziSümer Mh.,4+1,52000.0
1307454158,Eskisehir,71 EvlerEmek Mah.,2+1,15500.0
1307446361,Eskisehir,71 EvlerEmek Mah.,2+1,17000.0
1278620024,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,18000.0
1307367725,Eskisehir,BüyükdereYıldıztepe Mh.,2+1,20000.0
1301435166,Eskisehir,KurtuluşKurtuluş Mh.,2+0,20000.0
1260736673,Eskisehir,SultandereSultandere 75. Yıl Mh.,2+1,27000.0
1307405395,Eskisehir,71 EvlerEmek Mah.,3+1,15000.0
1301633752,Eskisehir,KurtuluşKurtuluş Mh.,3+1,19500.0
1307396144,Eskisehir,71 Evler,1+1,12000.0
1307391679,Eskisehir,AkarbaşıKırmızıtoprak Mh.,2+1,15000.0
1307391202,Eskisehir,71 Evler,2+0,17999.0
1307383981,Eskisehir,OdunpazarıVadişehir Mh.,2+1,15000.0
1307386620,Eskisehir,71 EvlerEmek Mah.,3+1,16500.0
1238686010,Eskisehir,AkarbaşıKırmızıtoprak Mh.,2+1,47000.0
1307374266,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13000.0
1281862352,Eskisehir,AkarbaşıKırmızıtoprak Mh.,3+1,18250.0
1237141113,Eskisehir,71 EvlerEmek Mah.,3+1,25000.0
1307382909,Eskisehir,71 EvlerEmek Mah.,3+1,15500.0
1299597870,Eskisehir,71 Evler,1+1,12500.0
1283042213,Eskisehir,AkarbaşıKırmızıtoprak Mh.,1+1,14000.0
1302260363,Eskisehir,AkarbaşıVişnelik Mh.,2+1,13500.0
1302021041,Eskisehir,BüyükdereGültepe Mh.,2+1,17000.0
1307369224,Eskisehir,BüyükdereBüyükdere Mh.,1+1,15500.0
1307338510,Eskisehir,Arifiyeİstiklal Mh.,1+1,16500.0
1307358241,Eskisehir,AkarbaşıVişnelik Mh.,3+1,26000.0
1307363136,Eskisehir,71 Evler,2+0,18000.0
1301979810,Eskisehir,ErenköyErenköy Mh.,2+1,15000.0
1304815060,Eskisehir,71 EvlerEmek Mah.,2+1,21000.0
1307351237,Eskisehir,71 EvlerEmek Mah.,3+1,18000.0
1279812260,Eskisehir,71 EvlerEmek Mah.,2+1,15000.0
1299441024,Eskisehir,Arifiyeİstiklal Mh.,1+1,12500.0
1307340050,Eskisehir,ÇankayaÇankaya Mh.,2+1,23000.0
1198054298,Eskisehir,BüyükdereBüyükdere Mh.,1+1,9750.0
1297576687,Eskisehir,GökmeydanGökmeydan Mh.,3+1,27500.0
1285248903,Eskisehir,71 Evler,3+1,13000.0
1294403715,Eskisehir,BüyükdereBüyükdere Mh.,2+1,17000.0
1307336436,Eskisehir,OdunpazarıIhlamurkent Mah.,3+1,37500.0
1288971786,Eskisehir,GünyüzüOsmangazi Mah.,2+1,15000.0
1295667863,Eskisehir,KurtuluşDeliklitaş Mh.,4+1,35000.0
1307323709,Eskisehir,71 EvlerEmek Mah.,2+1,15000.0
1307320285,Eskisehir,AkarbaşıKırmızıtoprak Mh.,2+1,17000.0
1301997301,Eskisehir,KurtuluşKurtuluş Mh.,3+1,12500.0
1284387701,Eskisehir,GökmeydanGökmeydan Mh.,3+1,15000.0
1307307452,Eskisehir,AkarbaşıVişnelik Mh.,3+1,35000.0
1278981519,Eskisehir,BüyükdereBüyükdere Mh.,3+1,20000.0
1301983334,Eskisehir,GünyüzüOsmangazi Mah.,2+1,22000.0
1304969622,Eskisehir,BüyükdereBüyükdere Mh.,1+1,10000.0
1297900375,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12000.0
1288056002,Eskisehir,71 Evler,2+1,18000.0
1248343771,Eskisehir,71 EvlerEmek Mah.,2+0,13500.0
1301858651,Eskisehir,AkarbaşıVişnelik Mh.,3+1,25000.0
1264181823,Eskisehir,71 Evler,3+1,15000.0
1296101758,Eskisehir,71 EvlerEmek Mah.,2+1,17000.0
1294890929,Eskisehir,71 Evler,3+1,28000.0
1307508953,Eskisehir,71 EvlerEmek Mah.,2+1,18000.0
1304969130,Eskisehir,Arifiyeİstiklal Mh.,1+1,15000.0
1303631097,Eskisehir,AkarbaşıVişnelik Mh.,2+1,30000.0
1279559952,Eskisehir,71 Evler,3+1,22000.0
1307291086,Eskisehir,Arifiyeİstiklal Mh.,1+1,17000.0
1299142439,Eskisehir,BüyükdereBüyükdere Mh.,1+1,15500.0
1304756165,Eskisehir,GünyüzüOsmangazi Mah.,1+1,25000.0
1217430860,Eskisehir,AkarbaşıAkarbaşı Mh.,3+1,32500.0
1292116881,Eskisehir,AkcamiAlanönü Mh.,3+1,16000.0
1266986560,Eskisehir,71 Evler,3+1,15000.0
1307280079,Eskisehir,BüyükdereYıldıztepe Mh.,2+1,10000.0
1296143738,Eskisehir,71 Evler,2+1,16000.0
1289922474,Eskisehir,AkcamiAlanönü Mh.,3+1,20000.0
1301951357,Eskisehir,Arifiyeİstiklal Mh.,2+1,15000.0
1301952982,Eskisehir,AkarbaşıKırmızıtoprak Mh.,2+1,16500.0
1307274211,Eskisehir,BüyükdereYıldıztepe Mh.,1+1,20000.0
1307272917,Eskisehir,Arifiyeİstiklal Mh.,1+1,14000.0
1307131074,Eskisehir,71 EvlerEmek Mah.,2+0,24000.0
1277650896,Eskisehir,GünyüzüOsmangazi Mah.,3+1,25000.0
1305577222,Eskisehir,71 EvlerEmek Mah.,2+1,14000.0
1282117026,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12000.0
1295938074,Eskisehir,KurtuluşKurtuluş Mh.,3+1,12000.0
1307259751,Eskisehir,71 Evler,1+1,12500.0
1220153829,Eskisehir,BüyükdereBüyükdere Mh.,1+1,19000.0
1302152868,Eskisehir,71 Evler,2+1,21000.0
1307259595,Eskisehir,BüyükdereBüyükdere Mh.,2+1,13000.0
1300470380,Eskisehir,AkcamiAkçağlan Mh.,3+1,22500.0
1301931565,Eskisehir,ErenköyYenidoğan Mh.,2+1,10000.0
1301930846,Eskisehir,GökmeydanGökmeydan Mh.,2+1,10000.0
1301931960,Eskisehir,AkcamiDede Mah.,5+2,40000.0
1285519403,Eskisehir,BüyükdereBüyükdere Mh.,1+1,16000.0
1307203756,Eskisehir,71 Evler,2+1,15000.0
1298621752,Eskisehir,71 Evler,3+1,18500.0
1300842119,Eskisehir,BüyükdereBüyükdere Mh.,1+1,13000.0
1285148251,Eskisehir,BüyükdereBüyükdere Mh.,1+1,12500.0
