Daily Inflation(%),Date
0.06819551653108159,2-26
0.052957817523008446,2-27
-1.1619988110467645,2-28
-1.4021767792868964,3-1
-0.0062953265762253525,3-2
0.141852454422832,3-3
-0.04147337616471191,3-4
0.028345612026307806,3-5
2.737030454102633,3-6
0.5472848109680564,3-7
0.013550065215467647,3-8
-0.2629519576650794,3-9
0.5388158406375497,3-10
-0.8388908632807469,3-11
0.16365637418879136,3-12
0.12029995416664897,3-13
3.365128277749525,3-14
