Product Name,Product Cost,Product Original Cost,Currency,Product ID,Variation ID,Brand,In Stock,Campaign Label,Top Category,Category,Subcategory,Category Path,Source Category,Source Category URL,Product URL,Image URL
Gök Kuşağı Rüzgar Gülü 20 cm,149.9,149.9,TRY,35756,,Kardeşler Oyuncak,True,,Ev Yaşam,Dekorasyon,Diğer Dekorasyon,Ev Yaşam > Dekorasyon > Diğer Dekorasyon,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/gok-kusagi-ruzgar-gulu-20-cm,https://www.nezih.com.tr/gok-kusagi-ruzgar-gulu-20-cm-48084-35-O.jpg
Helvacıoğlu Blok Flüt 1000,229.9,229.9,TRY,3239,,Helvacıoğlu,True,,Hobi & Outdoor,Müzik Aletleri,Flüt,Hobi & Outdoor > Müzik Aletleri > Flüt,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/helvacioglu-blok-flut-1000,https://www.nezih.com.tr/helvacioglu-blok-flut-1000-12965-32-O.jpg
Yamaha Blok Flüt YRS23,1119.9,1119.9,TRY,6609,,Yamaha,True,,Hobi & Outdoor,Müzik Aletleri,Flüt,Hobi & Outdoor > Müzik Aletleri > Flüt,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/yamaha-blok-flut-yrs23,https://www.nezih.com.tr/yamaha-blok-flut-yrs23-17765-66-O.jpg
Lino Melodika 32 Tuşlu Çantalı Kırmızı LN-32,1099.9,1099.9,TRY,40264,,Lino,True,,Hobi & Outdoor,Müzik Aletleri,Melodika,Hobi & Outdoor > Müzik Aletleri > Melodika,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-kirmizi-ln-32,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-kirmizi-ln-32-57296-40-O.jpg
Lino Melodika 32 Tuşlu Çantalı Mavi LN-32,1099.9,1099.9,TRY,40265,,Lino,True,,Hobi & Outdoor,Müzik Aletleri,Melodika,Hobi & Outdoor > Müzik Aletleri > Melodika,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-mavi-ln-32,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-mavi-ln-32-57298-40-O.jpg
Lino Melodika 32 Tuşlu Çantalı Pembe LN-32,1099.9,1099.9,TRY,40266,,Lino,True,,Hobi & Outdoor,Müzik Aletleri,Melodika,Hobi & Outdoor > Müzik Aletleri > Melodika,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-pembe-ln-32,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-pembe-ln-32-57300-40-O.jpg
Lino Melodika 32 Tuşlu Çantalı Siyah LN-32,1099.9,1099.9,TRY,40267,,Lino,True,,Hobi & Outdoor,Müzik Aletleri,Melodika,Hobi & Outdoor > Müzik Aletleri > Melodika,Kırtasiye,https://www.nezih.com.tr/kirtasiye,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-siyah-ln-32,https://www.nezih.com.tr/lino-melodika-32-tuslu-cantali-siyah-ln-32-57302-40-O.jpg
Diytoy İlk Kütüphanem İlk Sözcükler 8’li Kitap Seti,329.9,329.9,TRY,113611,,Dıytoy,True,,Hobi & Outdoor,Puzzle,Çocuk Puzzle,Hobi & Outdoor > Puzzle > Çocuk Puzzle,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/diytoy-ilk-kutuphanem-ilk-sozcukler-8li-kitap-seti,https://www.nezih.com.tr/diytoy-ilk-kutuphanem-ilk-sozcukler-8li-kitap-seti-138506-11-O.jpg
Ben Şeytanın Oğluyum,380.0,380.0,TRY,129439,,Doğan Kitap,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/ben-seytanin-ogluyum,https://www.nezih.com.tr/ben-seytanin-ogluyum-205299-12-O.jpg
Bir Roman Kahramanı Orhan Veli,250.75,295.0,TRY,103099,,Everest Yayınları,True,-%15,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/bir-roman-kahramani-orhan-veli,https://www.nezih.com.tr/bir-roman-kahramani-orhan-veli-184773-10-O.jpg
Zaman Kaybolmaz,463.25,545.0,TRY,105288,,Kronik Kitap,True,-%15,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/zaman-kaybolmaz,https://www.nezih.com.tr/zaman-kaybolmaz-186343-10-O.jpg
İş Bankası Abbas Yolcu,224.0,224.0,TRY,127726,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-abbas-yolcu,https://www.nezih.com.tr/is-bankasi-abbas-yolcu-202147-12-O.jpg
İş Bankası Babam Hasan Ali Yücel - Gülümser Yücel Kitabı,280.0,280.0,TRY,127871,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-babam-hasan-ali-yucel-gulumser-yucel-kitabi,https://www.nezih.com.tr/is-bankasi-babam-hasan-ali-yucel-gulumser-yucel-kitabi-202005-12-O.jpg
İş Bankası Benjamin Franklin,900.0,900.0,TRY,127927,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-benjamin-franklin,https://www.nezih.com.tr/is-bankasi-benjamin-franklin-202062-12-O.jpg
İş Bankası Buddhaçarita –Buddha’nın Yaşamı (Karton Kapak),200.0,200.0,TRY,127775,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-buddhacarita-buddhanin-yasami-karton-kapak,https://www.nezih.com.tr/is-bankasi-buddhacarita-buddhanin-yasami-karton-kapak-201907-12-O.jpg
İş Bankası Budha (Karton Kapak),800.0,800.0,TRY,127803,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-budha-karton-kapak,https://www.nezih.com.tr/is-bankasi-budha-karton-kapak-201935-12-O.jpg
İş Bankası Divan - Hasan Ali Yücel Klasikler,360.0,360.0,TRY,127894,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-divan-hasan-ali-yucel-klasikler,https://www.nezih.com.tr/is-bankasi-divan-hasan-ali-yucel-klasikler-202028-12-O.jpg
İş Bankası Efendibey Ayla – Devlet Hizmetine Adanmış Bir Ömür,200.0,200.0,TRY,127926,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-efendibey-ayla-devlet-hizmetine-adanmis-bir-omur,https://www.nezih.com.tr/is-bankasi-efendibey-ayla-devlet-hizmetine-adanmis-bir-omur-202061-12-O.jpg
İş Bankası Erzurum’dan Ölümüne Kadar Atatürk’le Beraber,500.0,500.0,TRY,127914,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-erzurumdan-olumune-kadar-ataturkle-beraber,https://www.nezih.com.tr/is-bankasi-erzurumdan-olumune-kadar-ataturkle-beraber-202049-12-O.jpg
İş Bankası Kitap İçin 1,298.0,298.0,TRY,127993,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-kitap-icin-1,https://www.nezih.com.tr/is-bankasi-kitap-icin-1-202128-12-O.jpg
İş Bankası Kitap İçin 2,338.0,338.0,TRY,127994,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-kitap-icin-2,https://www.nezih.com.tr/is-bankasi-kitap-icin-2-202129-12-O.jpg
İş Bankası Kitap İçin 3,338.0,338.0,TRY,127995,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-kitap-icin-3,https://www.nezih.com.tr/is-bankasi-kitap-icin-3-202130-12-O.jpg
İş Bankası Leibniz,860.0,860.0,TRY,127917,,İş Bankası Kültür Yayınları,True,,Kitap,Anı,,Kitap > Anı,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/is-bankasi-leibniz,https://www.nezih.com.tr/is-bankasi-leibniz-202052-12-O.jpg
Dakikalar İçinde Astronomi,165.75,195.0,TRY,113171,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Astronomi,Kitap > Bilim - Mühendislik > Astronomi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-astronomi,https://www.nezih.com.tr/dakikalar-icinde-astronomi-138099-11-O.jpg
Dakikalar İçinde Güneş Sistemi - Anında Açıklanan 200 Temel Kavram,165.75,195.0,TRY,122480,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Astronomi,Kitap > Bilim - Mühendislik > Astronomi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-gunes-sistemi-aninda-aciklanan-200-temel-kavram,https://www.nezih.com.tr/dakikalar-icinde-gunes-sistemi-aninda-aciklanan-200-temel-kavram-190941-12-O.jpg
Gezegenlerin Gizli Yaşamı,300.0,300.0,TRY,132650,,Orenda Yayınları,True,,Kitap,Bilim - Mühendislik,Astronomi,Kitap > Bilim - Mühendislik > Astronomi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/gezegenlerin-gizli-yasami,https://www.nezih.com.tr/gezegenlerin-gizli-yasami-210778-13-O.jpg
Kozmo ve Kuark’ın Şaşırtıcı Uzay Rehberi,150.0,150.0,TRY,132680,,Orenda Yayınları,True,,Kitap,Bilim - Mühendislik,Astronomi,Kitap > Bilim - Mühendislik > Astronomi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/kozmo-ve-kuarkin-sasirtici-uzay-rehberi,https://www.nezih.com.tr/kozmo-ve-kuarkin-sasirtici-uzay-rehberi-211072-13-O.jpg
Tarot Kartları ve Anlamları,250.75,295.0,TRY,102525,,Mona,True,-%15,Kitap,Bilim - Mühendislik,Astronomi,Kitap > Bilim - Mühendislik > Astronomi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/tarot-kartlari-ve-anlamlari,https://www.nezih.com.tr/tarot-kartlari-ve-anlamlari-183895-10-O.jpg
Uzay Hakkında Doğru Bildiğiniz Yanlışlar,220.0,220.0,TRY,132655,,Orenda Yayınları,True,,Kitap,Bilim - Mühendislik,Astronomi,Kitap > Bilim - Mühendislik > Astronomi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/uzay-hakkinda-dogru-bildiginiz-yanlislar,https://www.nezih.com.tr/uzay-hakkinda-dogru-bildiginiz-yanlislar-210783-13-O.jpg
Acelesi Olanlar İçin Astrofizik,136.5,210.0,TRY,115319,,Nova Kitap,True,-%35,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/acelesi-olanlar-icin-astrofizik,https://www.nezih.com.tr/acelesi-olanlar-icin-astrofizik-140789-11-O.jpg
Bağışıklık Sistemi,360.0,360.0,TRY,133319,,İş Bankası Kültür Yayınları,True,,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/bagisiklik-sistemi,https://www.nezih.com.tr/bagisiklik-sistemi-212224-13-O.jpg
Bilimin Karşısında 100 Sahte Haber,297.5,350.0,TRY,115240,,Orenda Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/bilimin-karsisinda-100-sahte-haber,https://www.nezih.com.tr/bilimin-karsisinda-100-sahte-haber-140638-11-O.jpg
Kara Delikler ve Bebek Evrenler,191.25,225.0,TRY,50714,,Alfa,True,-%15,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/kara-delikler-ve-bebek-evrenler,https://www.nezih.com.tr/kara-delikler-ve-bebek-evrenler-147637-50-O.jpg
Kenz-ul Ervah,637.5,750.0,TRY,115260,,Şira Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/kenz-ul-ervah,https://www.nezih.com.tr/kenz-ul-ervah-140667-11-O.jpg
Sağlığın Tarihi – Uzayan Ömrümüz ve Geleceğimiz -,420.0,420.0,TRY,133342,,İş Bankası Kültür Yayınları,True,,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/sagligin-tarihi-uzayan-omrumuz-ve-gelecegimiz,https://www.nezih.com.tr/sagligin-tarihi-uzayan-omrumuz-ve-gelecegimiz-212247-13-O.jpg
Tesla,178.5,210.0,TRY,71011,,Alfa,True,-%15,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/tesla-71011,https://www.nezih.com.tr/tesla-71011-151996-71-O.jpg
İki Büyük Dünya Sistemi Hakkında (HAY),560.0,560.0,TRY,133240,,İş Bankası Kültür Yayınları,True,,Kitap,Bilim - Mühendislik,Bilim Tarihi,Kitap > Bilim - Mühendislik > Bilim Tarihi,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/iki-buyuk-dunya-sistemi-hakkinda-hay,https://www.nezih.com.tr/iki-buyuk-dunya-sistemi-hakkinda-hay-212440-13-O.jpg
Dakikalar İçinde Matematik,165.75,195.0,TRY,126409,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Diğer,Kitap > Bilim - Mühendislik > Diğer,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-matematik,https://www.nezih.com.tr/dakikalar-icinde-matematik-197846-12-O.jpg
Kuantum Benlik,272.0,320.0,TRY,70282,,Ayrıntı Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Diğer,Kitap > Bilim - Mühendislik > Diğer,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/kuantum-benlik,https://www.nezih.com.tr/kuantum-benlik-151683-70-O.jpg
Kur’an Hiç Tükenmeyen Mucize,340.0,400.0,TRY,44659,,İstanbul Yayınevi,True,-%15,Kitap,Bilim - Mühendislik,Diğer,Kitap > Bilim - Mühendislik > Diğer,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/kuran-hic-tukenmeyen-mucize,https://www.nezih.com.tr/kuran-hic-tukenmeyen-mucize-148696-44-O.jpg
Türlerin Yeni Kökeni,229.5,270.0,TRY,105085,,Alfa,True,-%15,Kitap,Bilim - Mühendislik,Diğer,Kitap > Bilim - Mühendislik > Diğer,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/turlerin-yeni-kokeni,https://www.nezih.com.tr/turlerin-yeni-kokeni-186043-10-O.jpg
Canlılar Hakkında Bilmeniz Gereken 150 Süper Akıllıca Şey,250.0,250.0,TRY,132654,,Orenda Yayınları,True,,Kitap,Bilim - Mühendislik,Doğa Bilimleri,Kitap > Bilim - Mühendislik > Doğa Bilimleri,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/canlilar-hakkinda-bilmeniz-gereken-150-super-akillica-sey,https://www.nezih.com.tr/canlilar-hakkinda-bilmeniz-gereken-150-super-akillica-sey-210782-13-O.jpg
Derin Zamanlardan Notlar,400.0,400.0,TRY,132657,,Yeditepe Yayınevi,True,,Kitap,Bilim - Mühendislik,Doğa Bilimleri,Kitap > Bilim - Mühendislik > Doğa Bilimleri,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/derin-zamanlardan-notlar,https://www.nezih.com.tr/derin-zamanlardan-notlar-210785-13-O.jpg
Dünyamız Hakkında Bilmeniz Gereken 150 Süper Akıllıca Şey,250.0,250.0,TRY,132666,,Orenda Yayınları,True,,Kitap,Bilim - Mühendislik,Doğa Bilimleri,Kitap > Bilim - Mühendislik > Doğa Bilimleri,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dunyamiz-hakkinda-bilmeniz-gereken-150-super-akillica-sey,https://www.nezih.com.tr/dunyamiz-hakkinda-bilmeniz-gereken-150-super-akillica-sey-210863-13-O.jpg
Hayvanlar Hakkında Doğru Bildiğiniz Yanlışlar,220.0,220.0,TRY,132651,,Orenda Yayınları,True,,Kitap,Bilim - Mühendislik,Doğa Bilimleri,Kitap > Bilim - Mühendislik > Doğa Bilimleri,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/hayvanlar-hakkinda-dogru-bildiginiz-yanlislar,https://www.nezih.com.tr/hayvanlar-hakkinda-dogru-bildiginiz-yanlislar-210779-13-O.jpg
Kültürel Jeomorfoloji,130.0,130.0,TRY,132682,,Yeditepe Yayınevi,True,,Kitap,Bilim - Mühendislik,Doğa Bilimleri,Kitap > Bilim - Mühendislik > Doğa Bilimleri,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/kulturel-jeomorfoloji,https://www.nezih.com.tr/kulturel-jeomorfoloji-211077-13-O.jpg
Yağmur Nasıl Kokar?,323.0,380.0,TRY,115239,,Orenda Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Doğa Bilimleri,Kitap > Bilim - Mühendislik > Doğa Bilimleri,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/yagmur-nasil-kokar,https://www.nezih.com.tr/yagmur-nasil-kokar-140637-11-O.jpg
Dakikalar İçinde Sayılar - Anında Açıklanan 200 Temel Kavram,165.75,195.0,TRY,120931,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Matematik,Kitap > Bilim - Mühendislik > Matematik,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-sayilar-aninda-aciklanan-200-temel-kavram,https://www.nezih.com.tr/dakikalar-icinde-sayilar-aninda-aciklanan-200-temel-kavram-189164-12-O.jpg
Arachnoid Mater,391.0,460.0,TRY,94456,,Elma Yayınevi,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/arachnoid-mater,https://www.nezih.com.tr/arachnoid-mater-176652-94-O.jpg
Böcekler ve Küçük Canlılar - Araştırma Dizisi,212.5,250.0,TRY,77817,,Teleskop Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/bocekler-ve-kucuk-canlilar-arastirma-dizisi,https://www.nezih.com.tr/bocekler-ve-kucuk-canlilar-arastirma-dizisi-159206-77-O.jpg
Büyük Fizikçiler,765.0,900.0,TRY,101762,,İş Bankası Kültür Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/buyuk-fizikciler,https://www.nezih.com.tr/buyuk-fizikciler-183605-10-O.jpg
Büyük Sorulara Kısa Yanıtlar,229.5,270.0,TRY,77360,,Alfa,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/buyuk-sorulara-kisa-yanitlar,https://www.nezih.com.tr/buyuk-sorulara-kisa-yanitlar-174463-77-O.jpg
Cesur Yeni Dünyada I Love Tesla,340.0,400.0,TRY,93175,,Kanon,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/cesur-yeni-dunyada-i-love-tesla,https://www.nezih.com.tr/cesur-yeni-dunyada-i-love-tesla-176128-93-O.jpg
Dakikalar İçinde Beyin - Anında Açıklanan 200 Temel Kavram,165.75,195.0,TRY,116934,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-beyin-aninda-aciklanan-200-temel-kavram,https://www.nezih.com.tr/dakikalar-icinde-beyin-aninda-aciklanan-200-temel-kavram-143821-11-O.jpg
Dakikalar İçinde Bilim - Anında Açıklanan 200 Temel Kavram,165.75,195.0,TRY,116998,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-bilim-aninda-aciklanan-200-temel-kavram,https://www.nezih.com.tr/dakikalar-icinde-bilim-aninda-aciklanan-200-temel-kavram-143885-11-O.jpg
Dakikalar İçinde Fizik - Anında Açıklanan 200 Temel Kavram,165.75,195.0,TRY,120920,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-fizik-aninda-aciklanan-200-temel-kavram,https://www.nezih.com.tr/dakikalar-icinde-fizik-aninda-aciklanan-200-temel-kavram-189153-12-O.jpg
Dakikalar İçinde Kuantum Fiziği - Anında Açıklanan 200 Temel Kavram,165.75,195.0,TRY,120939,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dakikalar-icinde-kuantum-fizigi-aninda-aciklanan-200-temel-kavram,https://www.nezih.com.tr/dakikalar-icinde-kuantum-fizigi-aninda-aciklanan-200-temel-kavram-189172-12-O.jpg
Dinozorlar Araştırma Dizisi,212.5,250.0,TRY,77818,,Teleskop Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dinozorlar-arastirma-dizisi,https://www.nezih.com.tr/dinozorlar-arastirma-dizisi-159207-77-O.jpg
Duygusal Zeka,467.5,550.0,TRY,47016,,Varlık,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/duygusal-zeka-47016,https://www.nezih.com.tr/duygusal-zeka-47016-146990-47-O.jpg
Dünya Hakkında Doğru Bildiğiniz Yanlışlar,195.5,230.0,TRY,118624,,Orenda Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dunya-hakkinda-dogru-bildiginiz-yanlislar,https://www.nezih.com.tr/dunya-hakkinda-dogru-bildiginiz-yanlislar-172760-11-O.jpg
Dünyanın En Yalnız Beyni,293.25,345.0,TRY,116966,,Elma Yayınevi,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/dunyanin-en-yalniz-beyni,https://www.nezih.com.tr/dunyanin-en-yalniz-beyni-143853-11-O.jpg
Elma Dura Mater 3. Kitap,416.5,490.0,TRY,101033,,Elma Yayınevi,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/elma-dura-mater-3-kitap,https://www.nezih.com.tr/elma-dura-mater-3-kitap-182666-10-O.jpg
Evrimin Kökeni,289.0,340.0,TRY,103167,,Alfa,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/evrimin-kokeni,https://www.nezih.com.tr/evrimin-kokeni-184860-10-O.jpg
Ezbere Yaşayanlar - Vazgeçemediğimiz Alışkanlıklarımızın Kökenleri,403.75,475.0,TRY,101878,,Kronik Kitap,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/ezbere-yasayanlar-vazgecemedigimiz-aliskanliklarimizin-kokenleri,https://www.nezih.com.tr/ezbere-yasayanlar-vazgecemedigimiz-aliskanliklarimizin-kokenleri-183974-10-O.jpg
Fırtınalar - Seviye 1,169.58,199.5,TRY,100231,,Beta Kids,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/firtinalar-seviye-1,https://www.nezih.com.tr/firtinalar-seviye-1-182667-10-O.jpg
Genombilim,280.0,280.0,TRY,133312,,İş Bankası Kültür Yayınları,True,,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/genombilim,https://www.nezih.com.tr/genombilim-212216-13-O.jpg
Gündüz ve Gece - Seviye 1,169.58,199.5,TRY,100232,,Beta Kids,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/gunduz-ve-gece-seviye-1,https://www.nezih.com.tr/gunduz-ve-gece-seviye-1-182668-10-O.jpg
Hücrenin Şarkısı,391.0,460.0,TRY,120693,,Domingo Yayınevi,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/hucrenin-sarkisi,https://www.nezih.com.tr/hucrenin-sarkisi-188923-12-O.jpg
Jeoloji - Eğlenceli Etkinlikler,95.2,112.0,TRY,87393,,İş Bankası Kültür Yayınları,True,-%15,Kitap,Bilim - Mühendislik,Popüler Bilim,Kitap > Bilim - Mühendislik > Popüler Bilim,Kitap,https://www.nezih.com.tr/kitap,https://www.nezih.com.tr/jeoloji-eglenceli-etkinlikler,https://www.nezih.com.tr/jeoloji-eglenceli-etkinlikler-169287-87-O.jpg
