Product Name,Product Cost,product_id,brand,category,color,regular_price,discount_pct,currency
Düşük bel flare fit pantolon,1590.0,214100477,Bershka,İç giyim > Bras,Siyah,1590.0,0.0,TRY
Modal karışımlı yumuşak flare fit pantolon,760.0,204066997,Bershka,İç giyim > Bras,Denizci mavisi,1090.0,30.28,TRY
Bengalin kumaş çan paça pantolon,1490.0,205577771,Bershka,İç giyim > Bras,Kirli beyaz,1490.0,0.0,TRY
Teknik flare fit pantolon,1590.0,207684748,Bershka,İç giyim > Bras,Yulaf,1590.0,0.0,TRY
Modal karışımlı yumuşak flare fit pantolon,760.0,209078191,Bershka,İç giyim > Bras,Gri,1090.0,30.28,TRY
Yamalı şardonlu çan paça pantolon,1590.0,213178824,Bershka,İç giyim > Bras,Krem,1590.0,0.0,TRY
Düşük bel flare fit pantolon,1590.0,214100476,Bershka,İç giyim > Bras,Kum rengi,1590.0,0.0,TRY
Yamalı şardonlu çan paça pantolon,1590.0,213178825,Bershka,İç giyim > Bras,Gri,1590.0,0.0,TRY
Teknik flare fit pantolon,1590.0,207684750,Bershka,İç giyim > Bras,Yosun,1590.0,0.0,TRY
Bengalin kumaş çan paça pantolon,1490.0,209126966,Bershka,İç giyim > Bras,Gri,1490.0,0.0,TRY
Flare kapaklı cepli pantolon,1590.0,209121350,Bershka,İç giyim > Bras,Siyah,1590.0,0.0,TRY
Bengalin kumaş çan paça pantolon,1490.0,209126964,Bershka,İç giyim > Bras,Denizci mavisi,1490.0,0.0,TRY
Yumuşak dokulu flare fit pantolon,1490.0,213616346,Bershka,İç giyim > Bras,Denizci mavisi,1490.0,0.0,TRY
Yumuşak dokulu flare fit pantolon,1490.0,213616345,Bershka,İç giyim > Bras,Krem,1490.0,0.0,TRY
Parlak çan paça pantolon,1590.0,209941236,Bershka,İç giyim > Bras,Bordo,1590.0,0.0,TRY
Flare kapaklı cepli pantolon,1590.0,209441772,Bershka,İç giyim > Bras,Denizci mavisi,1590.0,0.0,TRY
Flare kapaklı cepli pantolon,1590.0,209441729,Bershka,İç giyim > Bras,Gri,1590.0,0.0,TRY
Zımbalı mayo,1490.0,220330182,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1490.0,0.0,TRY
Zımbalı bikini altı,1190.0,204066833,Bershka,KADıN > PLAJ GIYIMI,Krem,1190.0,0.0,TRY
Zımbalı üçgen bikini üstü,1190.0,204066831,Bershka,KADıN > PLAJ GIYIMI,Krem,1190.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,220329696,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Kontrast tanga bikini altı,790.0,204066844,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Asimetrik pelerin,990.0,211746254,Bershka,KADıN > PLAJ GIYIMI,Krem,990.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,207713548,Bershka,KADıN > PLAJ GIYIMI,Pembe,990.0,0.0,TRY
Kontrast detaylı Brezilya modeli bikini altı,790.0,207713549,Bershka,KADıN > PLAJ GIYIMI,Pembe,790.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,204066840,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Zımbalı mini elbise,1790.0,211134510,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1790.0,0.0,TRY
Zımbalı mayo,1490.0,204066961,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1490.0,0.0,TRY
Puantiye desenli tanga bikini altı,790.0,204066784,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Puantiye desenli üçgen bikini üstü,990.0,204066782,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Çizgili üçgen bikini üstü,990.0,207713552,Bershka,KADıN > PLAJ GIYIMI,Mavi,990.0,0.0,TRY
Çizgili Brezilya modeli bikini altı,790.0,207713553,Bershka,KADıN > PLAJ GIYIMI,Mavi,790.0,0.0,TRY
Culotte bikini altı,1190.0,207735897,Bershka,KADıN > PLAJ GIYIMI,Mavi,1190.0,0.0,TRY
Zımba detaylı Brezilya modeli bikini altı,990.0,204066880,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Zımbalı bikini üstü,1090.0,204066858,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1090.0,0.0,TRY
Zımbalı culotte bikini altı,1090.0,204066798,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1090.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,205676862,Bershka,KADıN > PLAJ GIYIMI,Denizci mavisi,990.0,0.0,TRY
Kontrast tanga bikini altı,790.0,205676863,Bershka,KADıN > PLAJ GIYIMI,Denizci mavisi,790.0,0.0,TRY
Zımbalı üçgen bikini üstü,1090.0,204448280,Bershka,KADıN > PLAJ GIYIMI,Sarı,1090.0,0.0,TRY
Zımbalı Brezilya modeli bikini altı,990.0,204483943,Bershka,KADıN > PLAJ GIYIMI,Sarı,990.0,0.0,TRY
Tanga bikini altı,790.0,205750022,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Brezilya modeli bikini altı,790.0,204067080,Bershka,KADıN > PLAJ GIYIMI,Mavi,790.0,0.0,TRY
Puantiye desenli halter bikini üstü,990.0,204066786,Bershka,KADıN > PLAJ GIYIMI,Krem,990.0,0.0,TRY
Puantiye desenli bikini altı,790.0,204066790,Bershka,KADıN > PLAJ GIYIMI,Krem,790.0,0.0,TRY
Üçgen bikini üstü,990.0,204067065,Bershka,KADıN > PLAJ GIYIMI,Mavi,990.0,0.0,TRY
Brezilya modeli bağcıklı bikini altı,790.0,204066901,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY
Üçgen bikini üstü,990.0,204067035,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY
Fiyonklu bikini altı,790.0,204066767,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Tanga bikini altı,790.0,205750023,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY
Delikli üçgen bikini üstü,1090.0,204066907,Bershka,KADıN > PLAJ GIYIMI,Mavi,1090.0,0.0,TRY
Brezilya modeli halkalı bikini altı,990.0,204066912,Bershka,KADıN > PLAJ GIYIMI,Mavi,990.0,0.0,TRY
Tanga bikini altı,790.0,218801542,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY
Puantiye desenli üçgen bikini üstü,990.0,204067157,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY
Puantiye desenli bikini altı,790.0,204067158,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY
Brezilya modeli bağcıklı bikini altı,790.0,204066900,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Üçgen bikini üstü,990.0,204067034,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Fiyonklu bikini altı,790.0,204066768,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY
Halter bikini üstü,990.0,204067082,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY
Çift taraflı desenli bikini üstü,990.0,209121213,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY
Çift taraflı desenli bikini altı,790.0,209138778,Bershka,KADıN > PLAJ GIYIMI,Siyah,790.0,0.0,TRY
Desenli bikini üstü,990.0,204066778,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Desenli bikini altı,790.0,204066779,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Strasslı Brezilya modeli bikini altı,990.0,204283068,Bershka,KADıN > PLAJ GIYIMI,Siyah,990.0,0.0,TRY
Strasslı üçgen bikini üstü,1090.0,204283066,Bershka,KADıN > PLAJ GIYIMI,Siyah,1090.0,0.0,TRY
Halter desenli mayo,1490.0,209121216,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,1490.0,0.0,TRY
Sırt dekolteli file elbise,1490.0,210545275,Bershka,KADıN > PLAJ GIYIMI,Mor,1490.0,0.0,TRY
Strass detaylı üçgen bikini üstü,1090.0,204283065,Bershka,KADıN > PLAJ GIYIMI,Mor,1090.0,0.0,TRY
Üçgen bikini üstü,1090.0,213455843,Bershka,KADıN > PLAJ GIYIMI,Lime,1090.0,0.0,TRY
Fiyonklu Brezilya modeli külot,1090.0,216188574,Bershka,KADıN > PLAJ GIYIMI,Lime,1090.0,0.0,TRY
Strasslı Brezilya modeli bikini altı,990.0,204283067,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY
Bandeau bikini üstü,1090.0,210545262,Bershka,KADıN > PLAJ GIYIMI,Haki,1090.0,0.0,TRY
3’lü karma boyutlarda bileklik seti,790.0,209007224,Bershka,KADıN > PLAJ GIYIMI,Altın,790.0,0.0,TRY
Brezilya modeli bikini altı,1090.0,210545263,Bershka,KADıN > PLAJ GIYIMI,Haki,1090.0,0.0,TRY
Fiyonklu bikini altı,790.0,210545284,Bershka,KADıN > PLAJ GIYIMI,Turuncu,790.0,0.0,TRY
Üçgen bikini üstü,990.0,210545261,Bershka,KADıN > PLAJ GIYIMI,Turuncu,990.0,0.0,TRY
Güneş gözlüğü,790.0,216376269,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Saten yüzeyli üçgen bikini üstü,990.0,210545264,Bershka,KADıN > PLAJ GIYIMI,Fuşya,990.0,0.0,TRY
Saten bikini altı,790.0,210545265,Bershka,KADıN > PLAJ GIYIMI,Fuşya,790.0,0.0,TRY
Saten yüzeyli üçgen bikini üstü,990.0,210545270,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY
Saten bikini altı,990.0,210545272,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY
Sırt dekolteli file elbise,1490.0,222003572,Bershka,KADıN > PLAJ GIYIMI,Mor,1490.0,0.0,TRY
Puantiye desenli bikini altı,790.0,224378113,Bershka,KADıN > PLAJ GIYIMI,Krem,790.0,0.0,TRY
Puantiye desenli halter bikini üstü,990.0,224377628,Bershka,KADıN > PLAJ GIYIMI,Krem,990.0,0.0,TRY
Kontrast tanga bikini altı,790.0,224377627,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,790.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,224378111,Bershka,KADıN > PLAJ GIYIMI,Kahverengi,990.0,0.0,TRY
Zımbalı üçgen bikini üstü,1190.0,224377626,Bershka,KADıN > PLAJ GIYIMI,Krem,1190.0,0.0,TRY
Zımbalı bikini altı,1190.0,224377631,Bershka,KADıN > PLAJ GIYIMI,Krem,1190.0,0.0,TRY
Boncuklu basic bikini üstü,990.0,210545277,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY
Boncuklu basic bikini altı,990.0,210545278,Bershka,KADıN > PLAJ GIYIMI,Mor,990.0,0.0,TRY
Çizgili halter bikini üstü,990.0,218394835,Bershka,KADıN > PLAJ GIYIMI,Pembe,990.0,0.0,TRY
Çizgili bikini altı,790.0,218394836,Bershka,KADıN > PLAJ GIYIMI,Pembe,790.0,0.0,TRY
Kısa kollu poplin bağlamalı gömlek,1090.0,207352017,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209484865,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209100365,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209100361,Bershka,KADıN > Gömlek - bluz,Mavi,1190.0,0.0,TRY
Kruvaze desenli bluz,1190.0,206640515,Bershka,KADıN > Gömlek - bluz,Kum rengi,1190.0,0.0,TRY
Kruvaze desenli bluz,830.0,206640516,Bershka,KADıN > Gömlek - bluz,Krem,1190.0,30.25,TRY
İspanyol kollu dar kesim gömlek,1490.0,217315232,Bershka,KADıN > Gömlek - bluz,Kum rengi,1490.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1490.0,209128259,Bershka,KADıN > Gömlek - bluz,Kum rengi,1490.0,0.0,TRY
Kısa kollu fermuarlı gömlek,1190.0,206859245,Bershka,KADıN > Gömlek - bluz,Mavi,1190.0,0.0,TRY
Kısa kollu fermuarlı gömlek,1190.0,206859246,Bershka,KADıN > Gömlek - bluz,Krem,1190.0,0.0,TRY
Uzun kollu kruvaze gömlek,1490.0,206370804,Bershka,KADıN > Gömlek - bluz,Koyu mavi,1490.0,0.0,TRY
Uzun kollu kruvaze gömlek,1490.0,220329716,Bershka,KADıN > Gömlek - bluz,Koyu mavi,1490.0,0.0,TRY
Fermuarlı uzun kollu gömlek,1490.0,217315159,Bershka,KADıN > Gömlek - bluz,Gri,1490.0,0.0,TRY
Fermuarlı uzun kollu gömlek,1490.0,206370806,Bershka,KADıN > Gömlek - bluz,Gri,1490.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1190.0,209100363,Bershka,KADıN > Gömlek - bluz,Denizci mavisi,1190.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209441384,Bershka,KADıN > Gömlek - bluz,Siyah,1190.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209100364,Bershka,KADıN > Gömlek - bluz,Siyah,1190.0,0.0,TRY
Kısa kollu fermuarlı gömlek,1190.0,212707669,Bershka,KADıN > Gömlek - bluz,Kırmızı,1190.0,0.0,TRY
Fırfırlı rustik uzun kollu bluz,1190.0,206544499,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Fırfırlı rustik uzun kollu bluz,1190.0,206544498,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,0.0,TRY
Kısa kollu fermuarlı gömlek,1190.0,211746250,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Büzgülü poplin gömlek,1190.0,204536033,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,0.0,TRY
Büzgülü poplin gömlek,1190.0,204272667,Bershka,KADıN > Gömlek - bluz,Sarı,1190.0,0.0,TRY
Kısa kollu bağcıklı bluz,1490.0,212817198,Bershka,KADıN > Gömlek - bluz,Beyaz,1490.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1490.0,209128260,Bershka,KADıN > Gömlek - bluz,Gri,1490.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1490.0,216376310,Bershka,KADıN > Gömlek - bluz,Mavi,1490.0,0.0,TRY
Kısa kollu bağcıklı bluz,1490.0,222003560,Bershka,KADıN > Gömlek - bluz,Beyaz,1490.0,0.0,TRY
Uzun kollu kruvaze düğmeli gömlek,1490.0,207318015,Bershka,KADıN > Gömlek - bluz,Yeşil,1490.0,0.0,TRY
Uzun kollu kruvaze düğmeli gömlek,1490.0,211596974,Bershka,KADıN > Gömlek - bluz,Beyaz,1490.0,0.0,TRY
Oversize dökümlü gömlek,1190.0,207955063,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Oversize dökümlü gömlek,830.0,207955062,Bershka,KADıN > Gömlek - bluz,Fuşya,1190.0,30.25,TRY
Oversize dökümlü gömlek,1190.0,207955061,Bershka,KADıN > Gömlek - bluz,Sarı,1190.0,0.0,TRY
Uzun kollu kruvaze bluz,1190.0,210535423,Bershka,KADıN > Gömlek - bluz,Açık mavi,1190.0,0.0,TRY
Uzun kollu kruvaze bluz,1190.0,210198699,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1190.0,209100360,Bershka,KADıN > Gömlek - bluz,Pembe,1190.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1190.0,209100362,Bershka,KADıN > Gömlek - bluz,Deve tüyü rengi,1190.0,0.0,TRY
Kısa kollu fermuarlı gömlek,1190.0,223474832,Bershka,KADıN > Gömlek - bluz,Kırmızı,1190.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209442027,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209100359,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY
Uzun kollu kruvaze bluz,1190.0,215851135,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Dikişli dar kesim gömlek,1590.0,208543489,Bershka,KADıN > Gömlek - bluz,Açık mavi,1590.0,0.0,TRY
Dikişli dar kesim gömlek,1590.0,208543488,Bershka,KADıN > Gömlek - bluz,Sarı,1590.0,0.0,TRY
Kısa kollu poplin bağlamalı gömlek,1090.0,207352016,Bershka,KADıN > Gömlek - bluz,Haki,1090.0,0.0,TRY
Kısa kollu poplin bağlamalı gömlek,1090.0,224378106,Bershka,KADıN > Gömlek - bluz,Haki,1090.0,0.0,TRY
Fiyonklu rustik bluz,1090.0,212938550,Bershka,KADıN > Gömlek - bluz,Sarı,1090.0,0.0,TRY
Fiyonklu rustik bluz,1090.0,212938551,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,0.0,TRY
Oversize poplin gömlek,1490.0,209126812,Bershka,KADıN > Gömlek - bluz,Denizci mavisi,1490.0,0.0,TRY
Uzun kollu kruvaze bluz,1190.0,222003945,Bershka,KADıN > Gömlek - bluz,Kahverengi,1190.0,0.0,TRY
Dikişli dar kesim gömlek,1590.0,215084407,Bershka,KADıN > Gömlek - bluz,Beyaz,1590.0,0.0,TRY
Çizgili peplum denim ceket,2490.0,207583786,Bershka,KADıN > Gömlek - bluz,Açık mavi,2490.0,0.0,TRY
Fermuarlı kısa kollu gömlek,1190.0,209121355,Bershka,KADıN > Gömlek - bluz,Koyu gri,1190.0,0.0,TRY
Balon kollu rustik bluz,760.0,209007215,Bershka,KADıN > Gömlek - bluz,Beyaz,1090.0,30.28,TRY
Balon kollu rustik bluz,760.0,209167396,Bershka,KADıN > Gömlek - bluz,Pembe,1090.0,30.28,TRY
Dikişli dar kesim gömlek,1590.0,218801531,Bershka,KADıN > Gömlek - bluz,Sarı,1590.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209442000,Bershka,KADıN > Gömlek - bluz,Mavi,1190.0,0.0,TRY
Kısa kollu rustik gömlek,990.0,206290913,Bershka,KADıN > Gömlek - bluz,Beyaz,990.0,0.0,TRY
Kısa kollu rustik gömlek,990.0,206290912,Bershka,KADıN > Gömlek - bluz,Mavi,990.0,0.0,TRY
Kısa kollu bağcıklı gömlek,1190.0,220329725,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Kısa kollu bağcıklı gömlek,1190.0,206370794,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Kısa kollu büzgülü gömlek,1190.0,206805018,Bershka,KADıN > Gömlek - bluz,Beyaz,1190.0,0.0,TRY
Kısa kollu büzgülü gömlek,1190.0,206805017,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY
İspanyol kollu dar kesim gömlek,1490.0,209128257,Bershka,KADıN > Gömlek - bluz,Mavi,1490.0,0.0,TRY
Bağlamalı oversize poplin gömlek,1590.0,208543475,Bershka,KADıN > Gömlek - bluz,Mavi,1590.0,0.0,TRY
Fermuarlı kısa kollu gömlek,1190.0,209121353,Bershka,KADıN > Gömlek - bluz,Kızıl kahverengi,1190.0,0.0,TRY
Fiyonklu rustik bluz,1090.0,212938549,Bershka,KADıN > Gömlek - bluz,Koyu gri,1090.0,0.0,TRY
Kontrast askılı kısa tulum,1590.0,212509330,Bershka,KADıN > Elbise ve tulum,Gök mavisi,1590.0,0.0,TRY
Kontrast askılı kısa tulum,1590.0,212509331,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Pencere detaylı mini elbise,1690.0,213306777,Bershka,KADıN > Elbise ve tulum,Siyah,1690.0,0.0,TRY
Rustik mini elbise,1590.0,219475228,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Pelerin kollu mini elbise,1790.0,218822334,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Saten büstiyer elbise,3690.0,211134507,Bershka,KADıN > Elbise ve tulum,Krem,3690.0,0.0,TRY
Maksi poplin elbise,2290.0,206912785,Bershka,KADıN > Elbise ve tulum,Beyaz,2290.0,0.0,TRY
Dantelli midi elbise,2290.0,220339063,Bershka,KADıN > Elbise ve tulum,Krem,2290.0,0.0,TRY
Uzun denim tulum,2490.0,207955068,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2490.0,0.0,TRY
Volanlı etek elbise,1790.0,209725461,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Volanlı etek elbise,1790.0,209725462,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Sırtı bağcıklı mini elbise,1790.0,209725439,Bershka,KADıN > Elbise ve tulum,Açık mavi,1790.0,0.0,TRY
Sırtı bağcıklı mini elbise,1790.0,210976634,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Puantiye mini elbise,1590.0,208739093,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Halter yaka midi elbise,1790.0,209725438,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
Dantelli bürümcük midi elbise,1490.0,211514418,Bershka,KADıN > Elbise ve tulum,Krem,1490.0,0.0,TRY
Uzun denim tulum,2490.0,209725486,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2490.0,0.0,TRY
Kemerli mini elbise,1790.0,207774794,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Halter yaka mini elbise,1190.0,218103944,Bershka,KADıN > Elbise ve tulum,Siyah,1190.0,0.0,TRY
Denim midi elbise,2290.0,205304041,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2290.0,0.0,TRY
Baskılı kemerli bandeau mini elbise,1590.0,211722904,Bershka,KADıN > Elbise ve tulum,Haki,1590.0,0.0,TRY
Mini dantel baskılı elbise,1790.0,211505119,Bershka,KADıN > Elbise ve tulum,Pembe,1790.0,0.0,TRY
Desenli midi elbise,1790.0,211514424,Bershka,KADıN > Elbise ve tulum,Gri,1790.0,0.0,TRY
Bandeau mini elbise,1790.0,211722914,Bershka,KADıN > Elbise ve tulum,Pembe,1790.0,0.0,TRY
Bandeau mini elbise,1790.0,211722915,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
