product_name,price,product_id,brand,category,color,regular_price,discount_pct,currency
Nefes alabilen ve Hızlı Kuruyan teknik kumaşlı kısa kollu tişört,1090.0,228309044,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1090.0,0.0,TRY
Oversize fermuarlı kapüşonlu sweatshirt baskılı,2490.0,240127584,Bershka,KADıN > BERSHKA ACTıVE,Kırçıllı gri,2490.0,0.0,TRY
Nefes alabilir & Hızlı kuruyan teknik kumaş tayt,1290.0,227962167,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1290.0,0.0,TRY
"Askılı teknik kumaş tulum, Nefes alabilen & Hızlı kuruyan",1990.0,228309040,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1990.0,0.0,TRY
Nefes Alabilir & Hızlı Kuruyan teknik kumaşlı flare fit pantolon,1790.0,227962157,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1790.0,0.0,TRY
Teknik kareli çanta,1990.0,226933487,Bershka,KADıN > BERSHKA ACTıVE,Füme,1990.0,0.0,TRY
Teknik kumaş askılı tişört Nefes alabilen & Hızlı kuruyan,1190.0,240128087,Bershka,KADıN > BERSHKA ACTıVE,Yulaf,1190.0,0.0,TRY
Su ve rüzgâr geçirmez kapüşonlu naylon ceket,2990.0,240127644,Bershka,KADıN > BERSHKA ACTıVE,Füme,2990.0,0.0,TRY
Kontrast şeritli fermuarlı ceket,1990.0,240128088,Bershka,KADıN > BERSHKA ACTıVE,Gri,1990.0,0.0,TRY
Nefes Alabilir ve Hızlı Kuruyan teknik kumaşlı flare fit pantolon,1790.0,240128091,Bershka,KADıN > BERSHKA ACTıVE,Füme,1790.0,0.0,TRY
Nefes alabilir & Hızlı kuruyan teknik kumaş şort,1190.0,240128093,Bershka,KADıN > BERSHKA ACTıVE,Kırmızı,1190.0,0.0,TRY
2'li kaymaz saç bandı,850.0,240127600,Bershka,KADıN > BERSHKA ACTıVE,Kırmızı,850.0,0.0,TRY
Oversize fermuarlı kapüşonlu sweatshirt baskılı,2490.0,240127599,Bershka,KADıN > BERSHKA ACTıVE,Kırçıllı gri,2490.0,0.0,TRY
Teknik kumaş askılı tişört Nefes alabilen & Hızlı kuruyan,1190.0,240128089,Bershka,KADıN > BERSHKA ACTıVE,Kırmızı,1190.0,0.0,TRY
Kontrast biye ve büzgü detaylı ceket,2690.0,240127590,Bershka,KADıN > BERSHKA ACTıVE,Kırmızı,2690.0,0.0,TRY
Nefes Alabilir ve Hızlı Kuruyan teknik kumaşlı flare fit pantolon,1790.0,240128092,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1790.0,0.0,TRY
"Uzun kollu, nefes alabilir ve hızlı kuruyan teknik kumaşlı bolero",1090.0,240127595,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1090.0,0.0,TRY
Teknik kumaş askılı tişört Nefes alabilen & Hızlı kuruyan,1190.0,240128090,Bershka,KADıN > BERSHKA ACTıVE,Siyah,1190.0,0.0,TRY
Trençkot,2990.0,226927090,Bershka,KADıN > Trench and coats,Deve tüyü rengi,2990.0,0.0,TRY
Kemerli uzun dik yaka kaban,3990.0,226927191,Bershka,KADıN > Trench and coats,Kum rengi,3990.0,0.0,TRY
Soft touch kemerli uzun kaban,3290.0,226927127,Bershka,KADıN > Trench and coats,Kahverengi,3290.0,0.0,TRY
Dik yakalı trençkot ceket,2990.0,226926632,Bershka,KADıN > Trench and coats,Kum rengi,2990.0,0.0,TRY
Dik yakalı trençkot ceket,2990.0,226926634,Bershka,KADıN > Trench and coats,Siyah,2990.0,0.0,TRY
Dik yakalı trençkot ceket,2990.0,226926633,Bershka,KADıN > Trench and coats,Bej,2990.0,0.0,TRY
Dik yakalı trençkot,2690.0,229723080,Bershka,KADıN > Trench and coats,Kum rengi,2690.0,0.0,TRY
Dik yakalı trençkot,2690.0,230064813,Bershka,KADıN > Trench and coats,Kum rengi,2690.0,0.0,TRY
Dik yaka trençkot,2690.0,229723079,Bershka,KADıN > Trench and coats,Kahverengi,2690.0,0.0,TRY
Kısa suni deri trençkot,2990.0,229723218,Bershka,KADıN > Trench and coats,Siyah,2990.0,0.0,TRY
Soft touch kemerli uzun kaban,3290.0,226927126,Bershka,KADıN > Trench and coats,Siyah,3290.0,0.0,TRY
Kısa suni deri trençkot,2990.0,229723220,Bershka,KADıN > Trench and coats,Kahverengi,2990.0,0.0,TRY
Dik yaka trençkot,2690.0,229723082,Bershka,KADıN > Trench and coats,Koyu gri,2690.0,0.0,TRY
Kısa suni deri trençkot,2990.0,229723219,Bershka,KADıN > Trench and coats,Bordo,2990.0,0.0,TRY
Kısa pilili trençkot,2490.0,226927093,Bershka,KADıN > Trench and coats,Vizon rengi,2490.0,0.0,TRY
Soft touch kemerli uzun kaban,3290.0,226927125,Bershka,KADıN > Trench and coats,Bej,3290.0,0.0,TRY
Trençkot,2990.0,226927091,Bershka,KADıN > Trench and coats,Haki,2990.0,0.0,TRY
"Kemerli, dik yakalı uzun kaban",3990.0,226927194,Bershka,KADıN > Trench and coats,Siyah,3990.0,0.0,TRY
Yumuşak dokulu uzun kaban,1990.0,229722978,Bershka,KADıN > Trench and coats,Kahverengi,1990.0,0.0,TRY
Dik yakalı trençkot,2690.0,229723081,Bershka,KADıN > Trench and coats,Siyah,2690.0,0.0,TRY
Yumuşak dokulu uzun kaban,1990.0,230328536,Bershka,KADıN > Trench and coats,Kahverengi,1990.0,0.0,TRY
Yumuşak dokulu uzun kaban,1990.0,229722976,Bershka,KADıN > Trench and coats,Siyah,1990.0,0.0,TRY
Yumuşak dokulu uzun kaban,1990.0,230329116,Bershka,KADıN > Trench and coats,Siyah,1990.0,0.0,TRY
Büzgü detaylı ve kemerli uzun trençkot,3990.0,226927103,Bershka,KADıN > Trench and coats,Kum rengi,3990.0,0.0,TRY
Yumuşak dokulu uzun kaban,1990.0,229722975,Bershka,KADıN > Trench and coats,Kum rengi,1990.0,0.0,TRY
Yumuşak dokulu uzun kaban,1990.0,229722974,Bershka,KADıN > Trench and coats,Kum rengi,1990.0,0.0,TRY
Kareli eşarplı uzun trençkot,5290.0,226927291,Bershka,KADıN > Trench and coats,Koyu gri,5290.0,0.0,TRY
Kemerli uzun dik yaka kaban,3990.0,226927195,Bershka,KADıN > Trench and coats,Koyu gri,3990.0,0.0,TRY
Kemerli uzun dik yaka kaban,3990.0,226927193,Bershka,KADıN > Trench and coats,Kum rengi,3990.0,0.0,TRY
Yumuşak dokulu uzun kemerli kaban,3290.0,226927129,Bershka,KADıN > Trench and coats,Kahverengi,3290.0,0.0,TRY
Kemerli uzun soft kaban,3290.0,226927128,Bershka,KADıN > Trench and coats,Koyu gri,3290.0,0.0,TRY
Funnel yaka suni deri kemerli uzun trençkot,3690.0,226926855,Bershka,KADıN > Trench and coats,Bordo,3690.0,0.0,TRY
"Suni deri, dik yaka, kemerli uzun trençkot",3690.0,226926854,Bershka,KADıN > Trench and coats,Siyah,3690.0,0.0,TRY
Scuba kumaş kapüşonlu sweatshirt,1990.0,230141772,Bershka,KADıN > SweatshIrt,Kum rengi,1990.0,0.0,TRY
Scuba kumaş kapüşonlu sweatshirt,1990.0,230141771,Bershka,KADıN > SweatshIrt,Gri,1990.0,0.0,TRY
Yıkama efektli kapüşonlu yelek,1790.0,233761085,Bershka,KADıN > SweatshIrt,Koyu gri,1790.0,0.0,TRY
EMINEM kapüşonlu sweatshirt,2490.0,233590594,Bershka,KADıN > SweatshIrt,Kirli beyaz,2490.0,0.0,TRY
Bisiklet yaka reglan kazak,1190.0,226926614,Bershka,KADıN > SweatshIrt,Sarı,1190.0,0.0,TRY
Işıltılı kapüşonlu sweatshirt,2490.0,231948411,Bershka,KADıN > SweatshIrt,Siyah,2490.0,0.0,TRY
Kapüşonlu raglan kol oversize ceket,1790.0,226931273,Bershka,KADıN > SweatshIrt,Gri,1790.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1790.0,226931271,Bershka,KADıN > SweatshIrt,Siyah,1790.0,0.0,TRY
PAUL FRANK baskılı kapüşonlu sweatshirt,2690.0,231065705,Bershka,KADıN > SweatshIrt,Kırmızı,2690.0,0.0,TRY
SHREK baskılı kapüşonlu ceket,2490.0,229089097,Bershka,KADıN > SweatshIrt,Haki,2490.0,0.0,TRY
Asimetrik yaka çift katmanlı sweatshirt,1990.0,229466051,Bershka,KADıN > SweatshIrt,Pembe,1990.0,0.0,TRY
Baskılı kapüşonlu sweatshirt,1990.0,226926736,Bershka,KADıN > SweatshIrt,Denizci mavisi,1990.0,0.0,TRY
Kapüşonlu raglan kol oversize ceket,1790.0,229336412,Bershka,KADıN > SweatshIrt,Gri,1790.0,0.0,TRY
Oversize baskılı kapüşonlu sweatshirt,1990.0,226931789,Bershka,KADıN > SweatshIrt,Pembe,1990.0,0.0,TRY
Baskılı fermuarlı kapüşonlu sweatshirt,1990.0,226931697,Bershka,KADıN > SweatshIrt,Pembe,1990.0,0.0,TRY
Kontrast dik yaka ceket,1990.0,228633798,Bershka,KADıN > SweatshIrt,Krem,1990.0,0.0,TRY
Dik yaka fermuarlı sweatshirt,1590.0,226927208,Bershka,KADıN > SweatshIrt,Gri,1590.0,0.0,TRY
Dik yaka fermuarlı sweatshirt,1590.0,240127911,Bershka,KADıN > SweatshIrt,Gri,1590.0,0.0,TRY
Uzun kollu manşetli ceket,650.0,230144660,Bershka,KADıN > SweatshIrt,Siyah,650.0,0.0,TRY
Dik yaka fermuarlı sweatshirt,1590.0,226927206,Bershka,KADıN > SweatshIrt,Denizci mavisi,1590.0,0.0,TRY
Bisiklet yaka sweatshirt,1190.0,226931815,Bershka,KADıN > SweatshIrt,Gri,1190.0,0.0,TRY
Fermuarlı kapüşonlu kuşak detaylı sweatshirt,1990.0,226926686,Bershka,KADıN > SweatshIrt,Gri,1990.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,242077223,Bershka,KADıN > SweatshIrt,Gri,1990.0,0.0,TRY
Asimetrik çift yakalı sweatshirt,1990.0,229466052,Bershka,KADıN > SweatshIrt,Sarı,1990.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,228236226,Bershka,KADıN > SweatshIrt,Krem,1990.0,0.0,TRY
Oversize baskılı kapüşonlu sweatshirt,1990.0,226931788,Bershka,KADıN > SweatshIrt,Gri,1990.0,0.0,TRY
Çizgili bisiklet yaka sweatshirt,1290.0,227043414,Bershka,KADıN > SweatshIrt,Bordo,1290.0,0.0,TRY
V yaka baskılı sweatshirt,1790.0,229465992,Bershka,KADıN > SweatshIrt,Açık mavi,1790.0,0.0,TRY
Kapüşonlu fermuarlı sweatshirt,1790.0,226931272,Bershka,KADıN > SweatshIrt,Mor,1790.0,0.0,TRY
Bisiklet yaka sweatshirt,1190.0,226931814,Bershka,KADıN > SweatshIrt,Siyah,1190.0,0.0,TRY
Baskılı bisiklet yaka sweatshirt,1290.0,226927081,Bershka,KADıN > SweatshIrt,Denizci mavisi,1290.0,0.0,TRY
THE OFFICE kapüşonlu sweatshirt,2490.0,231378808,Bershka,KADıN > SweatshIrt,Kirli beyaz,2490.0,0.0,TRY
Fermuarlı yamalı sweatshirt,2490.0,229016049,Bershka,KADıN > SweatshIrt,Krem,2490.0,0.0,TRY
Bisiklet yaka sweatshirt,1190.0,226931813,Bershka,KADıN > SweatshIrt,Kızıl kahverengi,1190.0,0.0,TRY
Bisiklet yaka reglan kazak,1190.0,226926616,Bershka,KADıN > SweatshIrt,Kirli beyaz,1190.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,236554578,Bershka,KADıN > SweatshIrt,Siyah,1990.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,236554004,Bershka,KADıN > SweatshIrt,Açık mavi,1990.0,0.0,TRY
Puantiyeli fermuarlı sweatshirt,1990.0,232962116,Bershka,KADıN > SweatshIrt,Krem,1990.0,0.0,TRY
Kontrast perkins yaka ceket,1990.0,228633797,Bershka,KADıN > SweatshIrt,Denizci mavisi,1990.0,0.0,TRY
Baskılı kapüşonlu sweatshirt,1990.0,226926737,Bershka,KADıN > SweatshIrt,Kırmızı,1990.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,226926684,Bershka,KADıN > SweatshIrt,Kahverengi,1990.0,0.0,TRY
Uzun kollu manşetli ceket,450.0,230144663,Bershka,KADıN > SweatshIrt,Kirli beyaz,650.0,30.77,TRY
Manşetli uzun kollu ceket,450.0,230144662,Bershka,KADıN > SweatshIrt,Pembe,650.0,30.77,TRY
Baskılı kapüşonlu sweatshirt,1790.0,226927107,Bershka,KADıN > SweatshIrt,Krem,1790.0,0.0,TRY
Dik yaka fermuarlı sweatshirt,1590.0,226927207,Bershka,KADıN > SweatshIrt,Kırmızı,1590.0,0.0,TRY
Dik yaka fermuarlı sweatshirt,1590.0,238450975,Bershka,KADıN > SweatshIrt,Kırmızı,1590.0,0.0,TRY
Çizgili bisiklet yaka sweatshirt,1290.0,227043412,Bershka,KADıN > SweatshIrt,Sarı,1290.0,0.0,TRY
Fermuarlı yamalı sweatshirt,2490.0,229016050,Bershka,KADıN > SweatshIrt,Bordo,2490.0,0.0,TRY
Fermuarlı yamalı sweatshirt,2490.0,242077722,Bershka,KADıN > SweatshIrt,Bordo,2490.0,0.0,TRY
Bisiklet yaka reglan kazak,1190.0,231815930,Bershka,KADıN > SweatshIrt,Kahverengi,1190.0,0.0,TRY
Bisiklet yaka reglan kazak,1190.0,226926613,Bershka,KADıN > SweatshIrt,Kahverengi,1190.0,0.0,TRY
Bisiklet yaka sweatshirt,1190.0,226931816,Bershka,KADıN > SweatshIrt,Kirli beyaz,1190.0,0.0,TRY
Bisiklet yaka reglan kazak,1190.0,226926615,Bershka,KADıN > SweatshIrt,Açık mavi,1190.0,0.0,TRY
Kısa kollu kapüşonlu fermuarlı sweatshirt,1590.0,227436530,Bershka,KADıN > SweatshIrt,Kahverengi,1590.0,0.0,TRY
Kısa kollu kapüşonlu fermuarlı sweatshirt,1590.0,242077220,Bershka,KADıN > SweatshIrt,Kahverengi,1590.0,0.0,TRY
Uzun kollu çizgili polo,1290.0,230270432,Bershka,KADıN > SweatshIrt,Sarı,1290.0,0.0,TRY
Uzun kollu çizgili polo,1290.0,230270433,Bershka,KADıN > SweatshIrt,Bordo,1290.0,0.0,TRY
Baskılı kapüşonlu sweatshirt,1790.0,238451745,Bershka,KADıN > SweatshIrt,Mavi,1790.0,0.0,TRY
Baskılı kapüşonlu sweatshirt,1790.0,238451277,Bershka,KADıN > SweatshIrt,Pembe,1790.0,0.0,TRY
Hakim yaka süslü düğmeli uzun kollu sweatshirt,2490.0,238451154,Bershka,KADıN > SweatshIrt,Siyah,2490.0,0.0,TRY
Kısa kollu kapüşonlu fermuarlı sweatshirt,1590.0,236554498,Bershka,KADıN > SweatshIrt,Denizci mavisi,1590.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,236554485,Bershka,KADıN > SweatshIrt,Pembe,1990.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1590.0,236554095,Bershka,KADıN > SweatshIrt,Pembe,1590.0,0.0,TRY
Kısa kollu kapüşonlu fermuarlı sweatshirt,1590.0,236554018,Bershka,KADıN > SweatshIrt,Kahverengi,1590.0,0.0,TRY
DALLAS COWBOY CHEERLEADERS fermuarlı sweatshirt,2490.0,236288793,Bershka,KADıN > SweatshIrt,Denizci mavisi,2490.0,0.0,TRY
Baskılı bisiklet yaka sweatshirt,1790.0,232962102,Bershka,KADıN > SweatshIrt,Kirli beyaz,1790.0,0.0,TRY
Işıltılı kapüşonlu sweatshirt,2490.0,231948412,Bershka,KADıN > SweatshIrt,Gri,2490.0,0.0,TRY
Parıltılı kapüşonlu sweatshirt,2490.0,231948410,Bershka,KADıN > SweatshIrt,Kahverengi,2490.0,0.0,TRY
Uzun kollu manşetli ceket,450.0,230144661,Bershka,KADıN > SweatshIrt,Gri,650.0,30.77,TRY
Baskılı bisiklet yaka crop sweatshirt,1590.0,230141753,Bershka,KADıN > SweatshIrt,Bordo,1590.0,0.0,TRY
EMINEM kapüşonlu sweatshirt,2690.0,229730156,Bershka,KADıN > SweatshIrt,Siyah,2690.0,0.0,TRY
SPIDER-MAN baskılı kapüşonlu sweatshirt,2490.0,228633803,Bershka,KADıN > SweatshIrt,Kirli beyaz,2490.0,0.0,TRY
Hakim yaka süslü düğmeli uzun kollu sweatshirt,2490.0,228626942,Bershka,KADıN > SweatshIrt,Siyah,2490.0,0.0,TRY
"Hakim yaka, süslü düğmeli uzun kollu sweatshirt",2490.0,228626941,Bershka,KADıN > SweatshIrt,Sarı,2490.0,0.0,TRY
Kısa kollu kapüşonlu fermuarlı sweatshirt,1590.0,227436529,Bershka,KADıN > SweatshIrt,Denizci mavisi,1590.0,0.0,TRY
Çizgili bisiklet yaka sweatshirt,1290.0,227043413,Bershka,KADıN > SweatshIrt,Yeşil,1290.0,0.0,TRY
Baskılı fermuarlı kapüşonlu sweatshirt,1990.0,226931698,Bershka,KADıN > SweatshIrt,Açık mavi,1990.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1590.0,226927319,Bershka,KADıN > SweatshIrt,Koyu gri,1590.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1590.0,226927317,Bershka,KADıN > SweatshIrt,Pembe,1590.0,0.0,TRY
Baskılı kapüşonlu sweatshirt,1790.0,226927106,Bershka,KADıN > SweatshIrt,Kahverengi,1790.0,0.0,TRY
Baskılı bisiklet yaka sweatshirt,1290.0,226927084,Bershka,KADıN > SweatshIrt,Kirli beyaz,1290.0,0.0,TRY
Fermuarlı kapüşonlu sweatshirt,1990.0,226926685,Bershka,KADıN > SweatshIrt,Siyah,1990.0,0.0,TRY
Kıvrık belli şardonlu barrel fit pantolon,1790.0,226931742,Bershka,Xenia > Xeniadown,Gri,1790.0,0.0,TRY
"Kıvrık belli, şardonlu, barrel fit pantolon",1790.0,226931740,Bershka,Xenia > Xeniadown,Siyah,1790.0,0.0,TRY
Dancer balloon fit şardonlu pantolon,1890.0,226926646,Bershka,Xenia > Xeniadown,Gri,1890.0,0.0,TRY
Dancer baskılı balloon fit şardonlu eşofman altı,1890.0,226926647,Bershka,Xenia > Xeniadown,Gri,1890.0,0.0,TRY
Stoperli barrel fit şardonlu eşofman altı,1790.0,229723130,Bershka,Xenia > Xeniadown,Gri,1790.0,0.0,TRY
Barrel fit pantolon,1990.0,226931419,Bershka,Xenia > Xeniadown,Siyah,1990.0,0.0,TRY
Stoperli barrel fit eşofman altı,1790.0,229723128,Bershka,Xenia > Xeniadown,Siyah,1790.0,0.0,TRY
Kıvrık belli şardonlu barrel fit pantolon,1790.0,226931741,Bershka,Xenia > Xeniadown,Mor,1790.0,0.0,TRY
Kareli barrel fit pantolon,1990.0,227382011,Bershka,Xenia > Xeniadown,Kahverengi,1990.0,0.0,TRY
Barrel fit pantolon,1990.0,226931420,Bershka,Xenia > Xeniadown,Gri,1990.0,0.0,TRY
Stoperli barrel fit şardonlu eşofman altı,1790.0,229723129,Bershka,Xenia > Xeniadown,Gri,1790.0,0.0,TRY
Barrel fit pantolon,1990.0,227994910,Bershka,Xenia > Xeniadown,Krem,1990.0,0.0,TRY
Poplin bloomer pantolon,1390.0,229730176,Bershka,Xenia > Xeniadown,Siyah,1990.0,30.15,TRY
Barrel fit pantolon,1990.0,226931418,Bershka,Xenia > Xeniadown,Kahverengi,1990.0,0.0,TRY
"Pileli, düğmeli balloon fit pantolon",2690.0,227382009,Bershka,Xenia > Xeniadown,Kahverengi,2690.0,0.0,TRY
Poplin bloomer pantolon,1990.0,229730174,Bershka,Xenia > Xeniadown,Kızıl kahverengi,1990.0,0.0,TRY
Scuba dokuma barrel fit pantolon,1990.0,229341675,Bershka,Xenia > Xeniadown,Gri,1990.0,0.0,TRY
Teknik paraşüt pantolon,1990.0,227381989,Bershka,Xenia > Xeniadown,Denizci mavisi,1990.0,0.0,TRY
