Listing_ID,City,District,Rooms,Price
1296930926,Bartin,YenisanayiOrduyeri Mah.,2+1,15000.0
1282732874,Bartin,DemircilerOrta Mah.,2+1,16000.0
1281021341,Bartin,DemircilerKemer Köprü Mh.,2+1,13000.0
1299846835,Bartin,DemircilerKaraköy Mh.,3+1,27000.0
1297921688,Bartin,DemircilerKırtepe Mh.,2+1,20000.0
1281122721,Bartin,YenisanayiAladağ Mh.,2+1,18500.0
1299604766,Bartin,YenisanayiGölbucağı Mh.,2+1,18000.0
1305682807,Bartin,DemircilerKırtepe Mh.,2+1,15000.0
1305165727,Bartin,YenisanayiAladağ Mh.,2+1,25000.0
1305147233,Bartin,DemircilerCumhuriyet Mah.,2+1,19200.0
1302716802,Bartin,DemircilerCumhuriyet Mah.,1+1,15000.0
1288753950,Bartin,DemircilerKaraköy Mh.,2+1,20000.0
1282757918,Bartin,DemircilerKaraköy Mh.,3+1,25000.0
1282085146,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1296230234,Bartin,DemircilerKaraköy Mh.,2+1,16000.0
1299793920,Bartin,YenisanayiAladağ Mh.,2+1,18000.0
1305063730,Bartin,DemircilerKemer Köprü Mh.,1+1,15000.0
1298761028,Bartin,YenisanayiGölbucağı Mh.,3+1,24000.0
1291979104,Bartin,YenisanayiAladağ Mh.,3+1,12000.0
1296558817,Bartin,YenisanayiOrduyeri Mah.,3+1,24000.0
1300042178,Bartin,DemircilerEsentepe Mah.,2+0,18500.0
1305034504,Bartin,YenisanayiOrduyeri Mah.,3+1,17000.0
1302437275,Bartin,DemircilerKemer Köprü Mh.,2+1,17000.0
1296501403,Bartin,Demirciler,3+1,18000.0
1291059076,Bartin,DemircilerKaraköy Mh.,3+1,37000.0
1305017460,Bartin,DemircilerÇaydüzü Mh.,2+1,20000.0
1288479749,Bartin,DemircilerTuna Mah.,3+1,18000.0
1305189480,Bartin,KöylerGüzelcehisar Köyü,2+1,205000.0
1305177837,Bartin,YenisanayiGölbucağı Mh.,2+1,16000.0
1304983190,Bartin,DemircilerÇaydüzü Mh.,2+1,20000.0
1304972293,Bartin,Demirciler,1+1,15500.0
1269354607,Bartin,DemircilerCumhuriyet Mah.,2+1,20000.0
1304903417,Bartin,DemircilerKemer Köprü Mh.,2+1,22000.0
1304896344,Bartin,DemircilerKaraköy Mh.,2+1,22000.0
1296298152,Bartin,YenisanayiAladağ Mh.,3+1,20000.0
1293198148,Bartin,DemircilerTuna Mah.,2+1,26000.0
1305251826,Bartin,DemircilerCumhuriyet Mah.,2+1,18000.0
1304781137,Bartin,DemircilerTuna Mah.,3+0,19500.0
1299445081,Bartin,DemircilerKırtepe Mh.,2+1,30000.0
1305030212,Bartin,DemircilerKaraköy Mh.,2+1,18000.0
1294333731,Bartin,DemircilerKemer Köprü Mh.,3+1,19500.0
1305381622,Bartin,YenisanayiAladağ Mh.,1+1,22000.0
1299199450,Bartin,YenisanayiGölbucağı Mh.,1+1,14000.0
1275048362,Bartin,DemircilerKaraköy Mh.,2+1,20000.0
1274747777,Bartin,DemircilerKırtepe Mh.,1+1,17000.0
1301980698,Bartin,YenisanayiGölbucağı Mh.,3+1,25000.0
1296274459,Bartin,YenisanayiOrduyeri Mah.,2+1,20000.0
1293503969,Bartin,DemircilerKemer Köprü Mh.,1+1,15000.0
1299356010,Bartin,DemircilerCumhuriyet Mah.,1+1,18750.0
1302052504,Bartin,DemircilerKaraköy Mh.,1+1,14000.0
1299338098,Bartin,DemircilerCumhuriyet Mah.,2+1,15000.0
1304723143,Bartin,YenisanayiOrduyeri Mah.,2+1,18000.0
1264018874,Bartin,Demirciler,2+1,18000.0
1261061535,Bartin,DemircilerEsentepe Mah.,2+0,18000.0
1302339672,Bartin,DemircilerKaraköy Mh.,3+1,20000.0
1301935217,Bartin,DemircilerKaraköy Mh.,2+1,16000.0
1299800129,Bartin,DemircilerEsentepe Mah.,1+1,22000.0
1289664282,Bartin,DemircilerKaraköy Mh.,2+0,21000.0
1299722912,Bartin,DemircilerKaraköy Mh.,2+1,18000.0
1276061014,Bartin,DemircilerKemer Köprü Mh.,2+1,16000.0
1302085561,Bartin,YenisanayiGölbucağı Mh.,2+1,17000.0
1191859544,Bartin,DemircilerCumhuriyet Mah.,3+1,20250.0
1286545155,Bartin,DemircilerKaraköy Mh.,3+1,22000.0
1304999522,Bartin,YenisanayiAladağ Mh.,1+1,16000.0
1301861409,Bartin,YenisanayiOrduyeri Mah.,2+1,20000.0
1287296323,Bartin,YenisanayiAladağ Mh.,2+1,20000.0
1281868811,Bartin,YenisanayiOrduyeri Mah.,2+1,15000.0
1296173825,Bartin,DemircilerOrta Mah.,3+1,30000.0
1305019710,Bartin,DemircilerKaraköy Mh.,1+1,15000.0
1288316017,Bartin,DemircilerKırtepe Mh.,2+1,25000.0
1305875148,Bartin,DemircilerKemer Köprü Mh.,3+1,35000.0
1304554192,Bartin,DemircilerKemer Köprü Mh.,2+1,28000.0
1304788343,Bartin,Demirciler,2+0,19000.0
1287849748,Bartin,DemircilerTuna Mah.,3+1,31000.0
1302388418,Bartin,DemircilerTuna Mah.,2+1,24000.0
1290313537,Bartin,YenisanayiAladağ Mh.,2+1,19000.0
1298243620,Bartin,DemircilerKaraköy Mh.,3+1,21000.0
1304965540,Bartin,DemircilerKemer Köprü Mh.,1+1,14500.0
1301781237,Bartin,DemircilerTuna Mah.,2+1,20000.0
