Category,Subcategory,Name,Brand,SKU,Price,RegularPrice,DiscountRate,UnitPrice,Status,Date
Meyve & Sebze,Dondurulmuş,Feast Organik Bezelye 450 G,Feast,17014706,114.95,114.95,0,"(255,44 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Karnabahar Kg,Reyondan,28303012,198.95,198.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Lahana Beyaz Kg,Reyondan,28210007,128.95,128.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Dondurulmuş,Feast Organik Brokoli 450 G,Feast,17014705,119.95,119.95,0,"(266,55 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Soğan Kuru Kg,Tazedirekt,28130089,69.95,69.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Havuç Kg,Tazedirekt,28130069,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Tasconi Organik Yemeye Hazır Kuru Domates 100 G,Tasconi,28089178,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Patlıcan Kemer Kg,Tazedirekt,28130101,154.95,154.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Organik Kan Greyfurt Kg,Tazedirekt,27130055,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Kabak Sakız Kg,Tazedirekt,28130075,129.95,129.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Garliko Kurutulmuş Acı Biber 25'li Paket Adet,Garliko,28059187,99.95,99.95,0,"(2855,71 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Domates Kurusu 100 G,Si&Ha,28510117,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Garliko Kurutulmuş Domates 200 G Paket Adet,Dünya Hayat,28089132,199.95,199.95,0,"(999,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Forest Kuru Kale Biberi (Ci) 6 G Paket Adet,Reyondan,28050006,119.95,119.95,0,"(19991,66 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Muz İthal Kg,Reyondan,27272027,179.95,179.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Limon Kg,Reyondan,27268053,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Avokado Adet,Reyondan,28010021,49.95,49.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Yaban Mersini Blueberry 125 Gr,Verita,27585017,269.95,269.95,0,"(2159,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Elma Granny Smith Kg,Reyondan,27139272,159.95,159.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Elma Starking  Kg,Reyondan,27139275,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Erik Papaz Kg,Reyondan,27119079,339.95,339.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Üzüm Beyaz İthal 500 G Paket Ad,Reyondan,27338086,199.95,199.95,0,"(399,90 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Portakal  Kg.,Reyondan,27307081,89.95,89.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Blueberry 125 Gr,Excelente,27400021,159.95,159.95,0,"(1279,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Elma Fuji Kg,Reyondan,27139269,159.95,159.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Jumbo Mango Adet,Reyondan,27590030,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Kivi Kg,Reyondan,27251241,169.95,169.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Gurme Yemeye Hazır Avokado Adet,Verita,28015909,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Avokado,Excelente,28015912,79.95,79.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Ananas Adet,Verita,27502032,219.95,219.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Lime 3'lü Paket 195 G,Excelente,27560003,79.95,79.95,0,"(410,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Üzüm Red Globe İthal Kg,Reyondan,27338023,329.95,329.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Armut Deveci Kg,Reyondan,27028281,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Avokado 10 Adet Kutu,Reyondan,28010410,399.5,399.5,0,"(39,95 TL/Adet)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Erüst Çilek 200 Gr Paket Adet,Erüst,27084045,79.95,79.95,0,"(399,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Portakal Sıkma Lüx Kg,Reyondan,27307066,64.94,64.94,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Jumbo Yaban Mersini 250 G Paket Adet,Reyondan,27330017,329.95,329.95,0,"(1319,80 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Kayısı  Kg,Reyondan,27210080,129.95,129.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Şeftali Nektarin Kg,Reyondan,27320000,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Greyfurt Kan Kg,Reyondan,27162000,69.95,69.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Üzüm Çekirdeksiz Kırmızı İthal 500 G Pkt Ad,Reyondan,27860026,199.95,199.95,0,"(399,90 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Limes 3 Lü Pkt,Verita,27268040,79.95,79.95,0,"(399,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Mango Adet,Excelente,27400004,84.95,84.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Elma Granny Kg,Tazedirekt,27020034,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Nar Tanesi 125 Gr Pkt,Verita,27290021,279.95,279.95,0,"(2239,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Soğan Kg,Reyondan,28051007,88.95,88.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Patates Kg,Reyondan,28360010,78.95,78.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Hıyar Kg,Reyondan,28303010,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Muz Organik Kg,Tazedirekt,27130029,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Havuç,Reyondan,28120022,148.95,148.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Organik Roka Demet,Reyondan,28345011,68.95,68.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Brokoli Kg,Reyondan,28160011,258.95,258.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Organik Avokado Adet,Tazedirekt,27130039,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Dondurulmuş,SuperFresh Organik Bezelye 450 G,Superfresh,17010034,124.95,124.95,0,"(277,66 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Organik Maydanoz Demet,Reyondan,28260018,68.95,68.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Organik Salata Kıvırcık Adet,Reyondan,28360207,118.95,118.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Organik Pırasa Kg,Reyondan,28370003,179.95,179.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Domates Tarla Organik Geçiş Kg,Reyondan,28089188,279.95,279.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Pancar Kg,Reyondan,28310018,178.95,178.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Pembe Domates Kg,Tazedirekt,28130037,299.95,299.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Dondurulmuş,Feast Organik Bezelye 450 G,Feast,17014706,114.95,114.95,0,"(255,44 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Karnabahar Kg,Reyondan,28303012,198.95,198.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Organik Lahana Beyaz Kg,Reyondan,28210007,128.95,128.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Dondurulmuş,Feast Organik Brokoli 450 G,Feast,17014705,119.95,119.95,0,"(266,55 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Soğan Kuru Kg,Tazedirekt,28130089,69.95,69.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Havuç Kg,Tazedirekt,28130069,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Tasconi Organik Yemeye Hazır Kuru Domates 100 G,Tasconi,28089178,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Patlıcan Kemer Kg,Tazedirekt,28130101,154.95,154.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Organik Kan Greyfurt Kg,Tazedirekt,27130055,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Sebze,Tazedirekt Organik Kabak Sakız Kg,Tazedirekt,28130075,129.95,129.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Garliko Kurutulmuş Acı Biber 25'li Paket Adet,Garliko,28059187,99.95,99.95,0,"(2855,71 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Domates Kurusu 100 G,Si&Ha,28510117,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Garliko Kurutulmuş Domates 200 G Paket Adet,Dünya Hayat,28089132,199.95,199.95,0,"(999,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Kuru Sebze & Meyve,Forest Kuru Kale Biberi (Ci) 6 G Paket Adet,Reyondan,28050006,119.95,119.95,0,"(19991,66 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Muz İthal Kg,Reyondan,27272027,179.95,179.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Limon Kg,Reyondan,27268053,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Avokado Adet,Reyondan,28010021,49.95,49.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Yaban Mersini Blueberry 125 Gr,Verita,27585017,269.95,269.95,0,"(2159,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Elma Granny Smith Kg,Reyondan,27139272,159.95,159.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Elma Starking  Kg,Reyondan,27139275,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Erik Papaz Kg,Reyondan,27119079,339.95,339.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Üzüm Beyaz İthal 500 G Paket Ad,Reyondan,27338086,199.95,199.95,0,"(399,90 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Portakal  Kg.,Reyondan,27307081,89.95,89.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Blueberry 125 Gr,Excelente,27400021,159.95,159.95,0,"(1279,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Elma Fuji Kg,Reyondan,27139269,159.95,159.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Jumbo Mango Adet,Reyondan,27590030,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Kivi Kg,Reyondan,27251241,169.95,169.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Gurme Yemeye Hazır Avokado Adet,Verita,28015909,119.95,119.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Avokado,Excelente,28015912,79.95,79.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Ananas Adet,Verita,27502032,219.95,219.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Lime 3'lü Paket 195 G,Excelente,27560003,79.95,79.95,0,"(410,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Üzüm Red Globe İthal Kg,Reyondan,27338023,329.95,329.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Armut Deveci Kg,Reyondan,27028281,149.95,149.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Avokado 10 Adet Kutu,Reyondan,28010410,399.5,399.5,0,"(39,95 TL/Adet)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Erüst Çilek 200 Gr Paket Adet,Erüst,27084045,79.95,79.95,0,"(399,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Portakal Sıkma Lüx Kg,Reyondan,27307066,64.94,64.94,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Jumbo Yaban Mersini 250 G Paket Adet,Reyondan,27330017,329.95,329.95,0,"(1319,80 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Kayısı  Kg,Reyondan,27210080,129.95,129.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Şeftali Nektarin Kg,Reyondan,27320000,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Greyfurt Kan Kg,Reyondan,27162000,69.95,69.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Üzüm Çekirdeksiz Kırmızı İthal 500 G Pkt Ad,Reyondan,27860026,199.95,199.95,0,"(399,90 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Limes 3 Lü Pkt,Verita,27268040,79.95,79.95,0,"(399,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Mango Adet,Excelente,27400004,84.95,84.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Elma Granny Kg,Tazedirekt,27020034,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Nar Tanesi 125 Gr Pkt,Verita,27290021,279.95,279.95,0,"(2239,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Nar İthal,Reyondan,27290057,379.95,379.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Nar Tanesi 125 Gr Pkt,Verita,27290021,279.95,279.95,0,"(2239,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Şeftali Kg,Reyondan,27310000,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Böğürtlen 125 Gr Pkt,Verita,27058017,449.95,449.95,0,"(3599,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Karpuz Ithal Kg,Reyondan,27193004,79.95,79.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Frambuaz 125 Gr,Verita,27058018,399.95,399.95,0,"(3199,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Physalis Paket 100 G,Excelente,27400009,79.95,79.95,0,"(799,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Avokado 2'li Paket Excelente Yemeye Hazır,Excelente,28015911,139.95,139.95,0,"(69,97 TL/Adet)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Portakal Kg,Tazedirekt,27020043,109.95,109.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Taze Dilimlenmiş Hindistan Cevizi 125 Gr,Verita,27501011,134.95,134.95,0,"(1079,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Yer Kirazı (Altın Çilek) 100 G,Verita,27540051,169.95,169.95,0,"(1699,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Çilek Kg,Tazedirekt,27020015,379.95,379.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Redberry 125 Gr,Verita,27585015,399.95,399.95,0,"(3199,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Mangosten Paket,Verita,27570003,399.95,399.95,0,"(1999,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Kavun Sera Kg,Reyondan,27203000,99.95,99.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Çağla Badem 250 Gr Paket Adet,Reyondan,27070007,59.95,59.95,0,"(239,80 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Redberry 125 Gr,Excelente,27400020,449.95,449.95,0,"(3599,60 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Elma Kg,Tazedirekt,27020012,189.95,189.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Yemeye Hazır Mango Adet,Verita,27585018,179.95,179.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Armut Kg,Tazedirekt,27020022,199.95,199.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Demirhindi Paket 225 G,Excelente,27570004,159.95,159.95,0,"(710,88 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Demirhindi 225 Gr,Verita,27550004,239.95,239.95,0,"(1066,44 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Taze Hindistan Cevizi Adet,Verita,27520001,249.95,249.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Hindistan Cevizi Adet,Excelente,27400002,64.95,64.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Kumkuat 200 Gr,Verita,27530004,279.95,279.95,0,"(1399,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Verita Meyve Salatası 200 G,Verita,27700076,259.95,259.95,0,"(1299,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Greyfurt 1 Kg Paket Adet,Migros,27169024,80.95,80.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Tazedirekt Golden Elma Kg,Tazedirekt,27020016,139.95,139.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Meyve,Excelente Pitahaya Tekli Paket,Excelente,27400013,399.95,399.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Maydanoz Adet,Reyondan,28260009,34.95,34.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Roka Demet,Reyondan,28340009,33.95,33.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Dereotu Adet,Reyondan,28060009,42.95,42.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Erüst Yedikule Mini 4'lü Paket,Erüst,28120021,189.95,189.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Salata Kıvırcık Adet,Reyondan,28360089,89.95,89.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Atom Salata Adet,Reyondan,28370016,84.95,84.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Semizotu Adet,Reyondan,28380106,56.95,56.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Eurofresh Yıkanmış Hazır Ispanak 700G,Eurofresh,28379700,144.95,144.95,0,"(207,07 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Marul Adet,Reyondan,28250009,99.95,99.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Nane Adet,Reyondan,28280009,32.95,32.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Tere Adet,Reyondan,28400013,39.95,39.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Ispanak Kg,Reyondan,28140099,99.95,99.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Yağlı Marul 100Gr Paket,Local Greens,28253049,129.95,129.95,0,"(1299,50 TL/Adet)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Kuzu Kulağı Demet,Reyondan,28200015,59.95,59.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Salatalar,Eurofresh Doğranmş Karışık Akdeniz Salata 150G,Eurofresh,28379696,124.95,124.95,0,"(833,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Reyhan Demet,Reyondan,28345003,59.95,59.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Erüst Ispanak Mini 150 G,Erüst,28140005,179.95,179.95,0,"(1199,66 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Pazı Demet,Reyondan,28320005,59.95,59.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Fesleğen Demet,Reyondan,28119903,64.95,64.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Kale Yaprakları 100G Paket,Local Greens,28990023,133.95,133.95,0,"(1339,50 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Ayıklanmış Kıvırcık Marul 150G Paket,Local Greens,28379728,109.95,109.95,0,"(733,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Akdeniz Yeşilliği 150G Paket,Local Greens,28379727,114.95,114.95,0,"(766,33 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Macro Fresh Yemeye Hazır Lahana Havuç Salata 200 g,Reyondan,28210057,89.95,89.95,0,"(449,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Salatalar,Eurofresh Fresh Mix 200 G,Eurofresh,28990030,114.95,114.95,0,"(574,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Lolorosso Adet,Reyondan,28341016,84.95,84.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Kara Lahana Adet,Reyondan,28232012,59.95,59.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Mini Yedikule 3'Lü Paket,Local Greens,28253048,143.95,143.95,0,"(359,87 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Otlar & Ayıklanmış Sebze,Freshes Haşlanmış Kırmızı Küp Pancar 200 G,Freshes,28310003,99.95,99.95,0,"(499,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Maskolin Salata 150G Paket,Local Greens,28450046,133.95,133.95,0,"(893,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Aromatik Yaz Salatası Paket 150 G,Local Greens,28990004,133.95,133.95,0,"(893,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Eurofresh Doğranmış Kırmızı Lahana 300 Gr,Eurofresh,28232018,74.95,74.95,0,"(249,83 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Otlar & Ayıklanmış Sebze,Vak-Mak Kırmızı Pancar Haşlanmış Rendelenmiş 200 G,Vak-Mak,28990364,149.95,149.95,0,"(749,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Deniz Börülcesi Adet,Reyondan,28069007,54.95,54.95,0,,IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Eurofresh Chef Salata 230 G,Eurofresh,28990031,139.95,139.95,0,"(608,47 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Otlar & Ayıklanmış Sebze,Vak-Mak Mini Koçanda Mısır Haşlanmış Yemeye Hazır,Eurofresh,28990032,169.95,169.95,0,"(708,12 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Otlar & Ayıklanmış Sebze,Alatat Gurme Asma Yaprağı 455 G,Alatat,28490009,349.95,349.95,0,"(397,67 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Havuç Minyatür Paket,Erüst,28121019,229.95,229.95,0,"(1149,75 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Yeşillikler,Rozmarin 25 G,Erüst,28280033,129.95,129.95,0,"(5198,00 TL/Kg)",IN_SALE,2026-05-08
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Kuzu Kulağı 100Gr Paket,Local Greens,28253050,114.95,114.95,0,"(1149,50 TL/Kg)",IN_SALE,2026-05-08
