Category,Subcategory,Name,Brand,SKU,Price,RegularPrice,DiscountRate,UnitPrice,Status,Date
Meyve & Sebze,Sebze,Tazedirekt Organik Patlıcan Kemer Kg,Tazedirekt,28130101,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Tasconi Organik Yemeye Hazır Kuru Domates 100 G,Tasconi,28089178,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Organik Dereotu Demet,Reyondan,28060011,68.95,68.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Lahana Beyaz Kg,Reyondan,28210007,128.95,128.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Organik Kan Greyfurt Kg,Tazedirekt,27130055,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Garliko Kurutulmuş Domates 200 G Paket Adet,Dünya Hayat,28089132,199.95,199.95,0,"(999,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Domates Kurusu 100 G,Si&Ha,28510117,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Forest Kuru Kale Biberi (Ci) 6 G Paket Adet,Reyondan,28050006,119.95,119.95,0,"(19991,66 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Garliko Kurutulmuş Acı Biber 25'li Paket Adet,Garliko,28059187,99.95,99.95,0,"(2855,71 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Muz İthal Kg,Reyondan,27272027,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Sultanhisar Çileği (Coğrafi İşaretli) Kg,Reyondan,27080002,249.95,249.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Limon Kg,Reyondan,27268053,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Erik Papaz Kg,Reyondan,27119079,299.95,299.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Kayısı  Kg,Reyondan,27210080,129.95,129.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Avokado Adet,Reyondan,28010021,59.95,59.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Yaban Mersini Blueberry 125 Gr,Verita,27585017,249.95,249.95,0,"(1999,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Ahududu 125 G,Reyondan,27010006,159.95,159.95,0,"(1279,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Gurme Yemeye Hazır Avokado Adet,Verita,28015909,129.95,129.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Granny Smith Kg,Reyondan,27139272,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Şeftali Nektarin Kg,Reyondan,27320000,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Blueberry 125 Gr,Excelente,27400021,159.95,159.95,0,"(1279,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Starking  Kg,Reyondan,27139275,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Portakal  Kg.,Reyondan,27307081,89.95,89.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Avokado 2'li Paket Excelente Yemeye Hazır,Excelente,28015911,139.95,139.95,0,"(69,97 TL/Adet)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Jumbo Yaban Mersini 250 G Paket Adet,Reyondan,27330017,299.95,299.95,0,"(1199,80 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Şeftali Kg,Reyondan,27310000,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Ananas Adet,Verita,27502032,239.95,239.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Üzüm Red Globe İthal Kg,Reyondan,27338023,329.95,329.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Lime 3'lü Paket 195 G,Excelente,27560003,79.95,79.95,0,"(410,00 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Avokado,Excelente,28015912,79.95,79.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Çilek Kg,Tazedirekt,27020015,379.95,379.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Limon Kg,Tazedirekt,27263394,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Limes 3 Lü Pkt,Verita,27268040,79.95,79.95,0,"(399,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Elma Kg,Tazedirekt,27020012,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Mango Adet,Excelente,27400004,84.95,84.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Armut Deveci Kg,Reyondan,27028281,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Avokado 10 Adet Kutu,Reyondan,28010410,479.6,479.6,0,"(47,96 TL/Adet)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Golden  Kg.,Reyondan,27139271,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Fuji Kg,Reyondan,27139269,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Frambuaz 125 Gr,Verita,27058018,449.95,449.95,0,"(3599,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Karpuz Ithal Kg,Reyondan,27193004,69.95,69.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Üzüm Çekirdeksiz Kırmızı İthal 500 G Pkt Ad,Reyondan,27860026,199.95,199.95,0,"(399,90 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Yemeye Hazır Mango Adet,Verita,27585018,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Armut Santa Maria Kg,Reyondan,27028283,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Nar Tanesi 125 Gr Pkt,Verita,27290021,279.95,279.95,0,"(2239,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Nar İthal,Reyondan,27290057,379.95,379.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Patates Kg,Reyondan,28360010,78.95,78.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Muz Organik Kg,Tazedirekt,27130029,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Soğan Kg,Reyondan,28051007,88.95,88.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Havuç,Reyondan,28120022,148.95,148.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Brokoli Kg,Reyondan,28160011,258.95,258.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Tazedirekt Organik Hıyar Badem Kg,Tazedirekt,28130068,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Organik Pırasa Kg,Reyondan,28370003,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Organik Salata Kıvırcık Adet,Reyondan,28360207,118.95,118.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Karnabahar Kg,Reyondan,28303012,198.95,198.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Tazedirekt Organik Pembe Domates Kg,Tazedirekt,28130037,299.95,299.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Organik Avokado Adet,Tazedirekt,27130039,119.95,119.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Tazedirekt Organik Tarla Domates Kg,Tazedirekt,28130030,249.95,249.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Lahana Kırmızı,Reyondan,28253026,168.95,168.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Tazedirekt Organik Havuç Kg,Tazedirekt,28130069,119.95,119.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Tazedirekt Organik Patlıcan Kemer Kg,Tazedirekt,28130101,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Tasconi Organik Yemeye Hazır Kuru Domates 100 G,Tasconi,28089178,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Organik Dereotu Demet,Reyondan,28060011,68.95,68.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Organik Lahana Beyaz Kg,Reyondan,28210007,128.95,128.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Organik Kan Greyfurt Kg,Tazedirekt,27130055,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Garliko Kurutulmuş Domates 200 G Paket Adet,Dünya Hayat,28089132,199.95,199.95,0,"(999,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Domates Kurusu 100 G,Si&Ha,28510117,159.95,159.95,0,"(1599,50 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Forest Kuru Kale Biberi (Ci) 6 G Paket Adet,Reyondan,28050006,119.95,119.95,0,"(19991,66 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Kuru Sebze,Garliko Kurutulmuş Acı Biber 25'li Paket Adet,Garliko,28059187,99.95,99.95,0,"(2855,71 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Muz İthal Kg,Reyondan,27272027,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Sultanhisar Çileği (Coğrafi İşaretli) Kg,Reyondan,27080002,249.95,249.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Limon Kg,Reyondan,27268053,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Erik Papaz Kg,Reyondan,27119079,299.95,299.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Kayısı  Kg,Reyondan,27210080,129.95,129.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Avokado Adet,Reyondan,28010021,59.95,59.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Yaban Mersini Blueberry 125 Gr,Verita,27585017,249.95,249.95,0,"(1999,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Ahududu 125 G,Reyondan,27010006,159.95,159.95,0,"(1279,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Gurme Yemeye Hazır Avokado Adet,Verita,28015909,129.95,129.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Granny Smith Kg,Reyondan,27139272,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Şeftali Nektarin Kg,Reyondan,27320000,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Blueberry 125 Gr,Excelente,27400021,159.95,159.95,0,"(1279,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Starking  Kg,Reyondan,27139275,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Portakal  Kg.,Reyondan,27307081,89.95,89.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Avokado 2'li Paket Excelente Yemeye Hazır,Excelente,28015911,139.95,139.95,0,"(69,97 TL/Adet)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Jumbo Yaban Mersini 250 G Paket Adet,Reyondan,27330017,299.95,299.95,0,"(1199,80 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Şeftali Kg,Reyondan,27310000,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Ananas Adet,Verita,27502032,239.95,239.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Üzüm Red Globe İthal Kg,Reyondan,27338023,329.95,329.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Lime 3'lü Paket 195 G,Excelente,27560003,79.95,79.95,0,"(410,00 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Avokado,Excelente,28015912,79.95,79.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Çilek Kg,Tazedirekt,27020015,379.95,379.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Limon Kg,Tazedirekt,27263394,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Limes 3 Lü Pkt,Verita,27268040,79.95,79.95,0,"(399,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Elma Kg,Tazedirekt,27020012,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Yemeye Hazır Mango Adet,Excelente,27400004,84.95,84.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Armut Deveci Kg,Reyondan,27028281,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Avokado 10 Adet Kutu,Reyondan,28010410,479.6,479.6,0,"(47,96 TL/Adet)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Golden  Kg.,Reyondan,27139271,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Elma Fuji Kg,Reyondan,27139269,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Frambuaz 125 Gr,Verita,27058018,449.95,449.95,0,"(3599,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Karpuz Ithal Kg,Reyondan,27193004,69.95,69.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Üzüm Çekirdeksiz Kırmızı İthal 500 G Pkt Ad,Reyondan,27860026,199.95,199.95,0,"(399,90 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Yemeye Hazır Mango Adet,Verita,27585018,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Armut Santa Maria Kg,Reyondan,27028283,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Nar Tanesi 125 Gr Pkt,Verita,27290021,279.95,279.95,0,"(2239,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Nar İthal,Reyondan,27290057,379.95,379.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Armut Santa Maria Kg,Reyondan,27028283,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Elma Granny Kg,Tazedirekt,27020034,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Kivi Paket Kg,Reyondan,27251239,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Armut Kg,Tazedirekt,27020022,199.95,199.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Taze Dilimlenmiş Hindistan Cevizi 125 Gr,Verita,27501011,134.95,134.95,0,"(1079,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Demirhindi Paket 225 G,Excelente,27570004,159.95,159.95,0,"(710,88 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Portakal Sıkma Kg (Zumex),Reyondan,27300012,59.95,59.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Karpuz Ekstra Kg,Reyondan,27191001,69.95,69.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Kavun Sera Kg,Reyondan,27203000,99.95,99.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Physalis Paket 100 G,Excelente,27400009,79.95,79.95,0,"(799,50 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Greyfurt 1 Kg Paket Adet,Migros,27169024,80.95,80.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Tazedirekt Portakal Kg,Tazedirekt,27020043,109.95,109.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Redberry 125 Gr,Verita,27585015,419.95,419.95,0,"(3359,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Demirhindi 225 Gr,Verita,27550004,239.95,239.95,0,"(1066,44 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Hindistan Cevizi Adet,Excelente,27400002,64.95,64.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Redberry 125 Gr,Excelente,27400020,449.95,449.95,0,"(3599,60 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Mangosten Paket,Verita,27570003,399.95,399.95,0,"(1999,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Üzüm Mix 500 Gr Paket Adet,Reyondan,27338085,199.95,199.95,0,"(399,90 TL/Adet)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Verita Meyve Salatası 200 G,Verita,27700076,259.95,259.95,0,"(1299,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Ananas Gold Adet,Excelente,27400003,189.95,189.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Pitahaya Tekli Paket,Excelente,27400013,399.95,399.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Meyve,Excelente Papaya Adet (Yarım),Excelente,27400006,299.95,299.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Hıyar Badem Kg,Reyondan,28136895,129.95,129.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Domates Pembe  Kg,Reyondan,28089153,169.95,169.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Kabak Sakız  Kg,Reyondan,28169037,69.95,69.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Biber Kırmızı  Kg,Reyondan,28059209,279.95,279.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Maydanoz Adet,Reyondan,28260009,33.95,33.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Havuç Kg,Reyondan,28129048,74.95,74.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Roka Demet,Reyondan,28340009,32.95,32.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Domates Kokteyl Kg,Reyondan,28089152,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Nomad Kuşkonmaz Paket 300 g,Nomad,28200029,129.95,129.95,0,"(433,16 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Domates Salkım  Kg,Reyondan,28089151,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Fasulye Çalı  Kg,Reyondan,28110032,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Biber Köy  Kg,Reyondan,28059212,82.95,82.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Erüst Yedikule Mini 4'lü Paket,Erüst,28120021,189.95,189.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Dereotu Adet,Reyondan,28060009,39.95,39.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Soğan Kırmızı Kg,Reyondan,28410024,79.95,79.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Atom Salata Adet,Reyondan,28370016,74.95,74.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Patates Taze Mini Kg,Reyondan,28292000,99.95,99.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Salata Kıvırcık Adet,Reyondan,28360089,79.95,79.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Erüst Mini Mini Domates 250 G,Erüst,28089127,84.95,84.95,0,"(339,80 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Hıyar Kg,Reyondan,28136894,54.95,54.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Semizotu Adet,Reyondan,28380106,56.95,56.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Bezelye  Kg,Reyondan,28043423,139.95,139.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Patlıcan Kemer  Kg,Reyondan,28309061,59.95,59.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Marul Adet,Reyondan,28250009,99.95,99.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Nane Adet,Reyondan,28280009,32.95,32.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Biber Dolma Kg,Reyondan,28059207,79.95,79.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Brokoli  Kg,Reyondan,28170056,169.95,169.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Spesiyal Soğan File 2.5 Kg,Reyondan,28424597,39.95,39.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Soğan Taze Demet,Reyondan,28395002,76.95,76.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Sarımsak Kuru Fırınlık Kg,Reyondan,28352065,299.95,299.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Ispanak Kg,Reyondan,28140099,99.95,99.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Fesleğen Demet,Reyondan,28119903,64.95,64.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Turp Kırmızı Demet,Reyondan,28470010,46.95,46.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Kuzu Kulağı Demet,Reyondan,28200015,49.95,49.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Pırasa Kg,Reyondan,28333135,64.95,64.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Lahana Kırmızı Kg,Reyondan,28230060,159.95,159.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Ayıklanmış Sebze,Erüst Salata Akdeniz Karışık 150 G,Erüst,28379117,159.95,159.95,0,"(1066,33 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Ayıklanmış Sebze,Kereviz Sap Erüst,Erüst,28190009,124.95,124.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Pancar Kg,Reyondan,28380099,99.95,99.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Tere Adet,Reyondan,28400013,35.95,35.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Akdeniz Yeşilliği 150G Paket,Local Greens,28379727,114.95,114.95,0,"(766,33 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Biber Çarliston Kg,Reyondan,28059206,69.95,69.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Verita Kuşkonmaz 300 G Paket Adet,Verita,28200032,299.95,299.95,0,"(999,83 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Ayıklanmış Kıvırcık Marul 150G Paket,Local Greens,28379728,109.95,109.95,0,"(733,00 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Excelente Zencefil 250 G Paket,Excelente,28601018,69.95,69.95,0,"(279,80 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Domates  Kg,Reyondan,28089148,179.95,179.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Salatalar,Eurofresh Doğranmş Karışık Akdeniz Salata 150G,Eurofresh,28379696,124.95,124.95,0,"(833,00 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Yeşillikler,Eurofresh Yıkanmış Hazır Ispanak 700G,Eurofresh,28379700,144.95,144.95,0,"(207,07 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Şeker Lahana Beyaz Adet,Reyondan,28210030,59.95,59.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Verita Zencefil 250 G Paket,Verita,28601017,99.95,99.95,0,"(399,80 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Biber Dolma Amerikan Kg,Reyondan,28059208,149.95,149.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Salatalar,Eurofresh Doğranmış Göbek Salata (Parça) 200G,Eurofresh,28379698,124.95,124.95,0,"(624,75 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Salatalar,Eurofresh Yıkanmış Yaprak Marul 250G,Eurofresh,28379695,114.95,114.95,0,"(459,80 TL/Kg)",IN_SALE,2026-05-13
Meyve & Sebze,Sebze,Karnabahar  Kg,Reyondan,28170055,89.95,89.95,0,,IN_SALE,2026-05-13
Meyve & Sebze,Ayıklanmış Sebze,Local Greens Maskolin Salata 150G Paket,Local Greens,28450046,133.95,133.95,0,"(893,00 TL/Kg)",IN_SALE,2026-05-13
