Product Name,Product Cost,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,SKU,Brand,Stock Quantity,In Stock,Top Category,Category Path,Leaf Category,Full Category,Model,Variant 1,Variant 2,Subproduct ID,Subproduct Code,Category ID,Source Category,Source Category URL,Product URL,Image URL,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Just Touch Liquid Concealer - 06 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,3009,P-JTC-06,Golden Rose,577,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-06-likit-kapatici,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-06-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-30200-30-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 07 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,3010,P-JTC-07,Golden Rose,476,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-07-likit-kapatici,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-07-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-30206-30-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 08 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,3011,P-JTC-08,Golden Rose,5,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-08-likit-kapatici,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-08-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-30212-30-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 09 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,3012,P-JTC-09,Golden Rose,57,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-09-likit-kapatici,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-09-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-30218-30-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 10 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,3013,P-JTC-10,Golden Rose,45,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-10-likit-kapatici,https://shop.goldenrose.com.tr/golden-rose-just-touch-liquid-concealer-10-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-30221-30-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 11 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,4081,P-JTC-11,Golden Rose,2,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-11-likit-kapatici,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-11-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-38446-40-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 12 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,4082,P-JTC-12,Golden Rose,127,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-12-likit-kapatici,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-12-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-38447-40-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 13 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,4083,P-JTC-13,Golden Rose,10,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-13-likit-kapatici,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-13-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-38448-40-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 14 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,4084,P-JTC-14,Golden Rose,7,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-14-likit-kapatici,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-14-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-38449-40-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 15 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,4085,P-JTC-15,Golden Rose,11,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-15-likit-kapatici,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-15-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-38450-40-O.jpg,12,,0.0,0.0,
Just Touch Liquid Concealer - 16 - Likit Kapatıcı,625.0,625.0,0.0,0.0,TL,4086,P-JTC-16,Golden Rose,11,Yes,Yüz,Yüz > Kapatıcı >,Likit Kapatıcı,Yüz > Kapatıcı > Likit Kapatıcı,Just Touch Liquid Concealer,,,,,298,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-16-likit-kapatici,https://shop.goldenrose.com.tr/just-touch-liquid-concealer-16-likit-kapatici-likit-kapatici-golden-rose-just-touch-liquid-concealer-38451-40-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Cool 01 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3059,P-MPF-C1,Golden Rose,576,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-01,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-01-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30481-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Cool 02 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3060,P-MPF-C2,Golden Rose,4,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-02,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-02-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30482-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Cool 03 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3061,P-MPF-C3,Golden Rose,475,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-03,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-03-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30483-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Cool 05 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3063,P-MPF-C5,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-05,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-05-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30485-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Cool 06 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3064,P-MPF-C6,Golden Rose,210,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-06,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-cool-06-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30486-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 01 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3065,P-MPF-N1,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-01,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-01-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30487-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 02 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3066,P-MPF-N2,Golden Rose,80,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-02,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-02-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30488-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 03 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3067,P-MPF-N3,Golden Rose,54,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-03,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-03-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30489-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 04 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3068,P-MPF-N4,Golden Rose,720,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-04,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-04-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30490-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 05 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3069,P-MPF-N5,Golden Rose,21,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-05,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-05-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30491-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 06 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3070,P-MPF-N6,Golden Rose,588,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-06,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-06-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30492-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Natural 07 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3071,P-MPF-N7,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-07,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-natural-07-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30493-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Warm 01 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3072,P-MPF-W1,Golden Rose,615,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-01,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-01-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30494-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Warm 02 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3073,P-MPF-W2,Golden Rose,18,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-02,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-02-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30497-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Warm 03 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3074,P-MPF-W3,Golden Rose,208,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-03,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-03-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30498-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Warm 04 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3075,P-MPF-W4,Golden Rose,39,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-04,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-04-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30499-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Warm 05 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3076,P-MPF-W5,Golden Rose,4,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-05,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-05-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30500-30-O.jpg,12,,0.0,0.0,
Matte Perfection Full Coverage Foundation - Warm 06 - Yoğun Kapatıcı Mat Fondöten,810.0,810.0,0.0,0.0,TL,3077,P-MPF-W6,Golden Rose,243,Yes,Yüz,Yüz > Fondöten >,Mat Fondöten,Yüz > Fondöten > Mat Fondöten,Matte Perfection Full Coverage Foundation,,,,,652,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-06,https://shop.goldenrose.com.tr/gr-matte-perfection-foundation-no-warm-06-mat-fondoten-golden-rose-matte-perfection-full-coverage-foundation-30501-30-O.jpg,12,,0.0,0.0,
Mineral Terrabaked Powder - 01 Ivory - Mineral Etkili Fırınlanmış Pudra,1060.0,1060.0,0.0,0.0,TL,2941,P-MTP-01,Golden Rose,2592,Yes,Yüz,Yüz > Pudra >,Mineral Pudra,Yüz > Pudra > Mineral Pudra,Mineral Terrabaked Powder,,,,,707,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-01-ivory-mineral-pudra,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-01-ivory-mineral-pudra-mineral-pudra-golden-rose-mineral-terrabaked-powder-26372-29-O.jpg,12,,0.0,0.0,
Mineral Terrabaked Powder - 02 Natural - Mineral Etkili Fırınlanmış Pudra,1060.0,1060.0,0.0,0.0,TL,2942,P-MTP-02,Golden Rose,5445,Yes,Yüz,Yüz > Pudra >,Mineral Pudra,Yüz > Pudra > Mineral Pudra,Mineral Terrabaked Powder,,,,,707,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-02-natural-mineral-pudra,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-02-natural-mineral-pudra-mineral-pudra-golden-rose-mineral-terrabaked-powder-26376-29-O.jpg,12,,0.0,0.0,
Mineral Terrabaked Powder - 03 Nude - Mineral Etkili Fırınlanmış Pudra,1060.0,1060.0,0.0,0.0,TL,3014,P-MTP-03,Golden Rose,1040,Yes,Yüz,Yüz > Pudra >,Mineral Pudra,Yüz > Pudra > Mineral Pudra,Mineral Terrabaked Powder,,,,,707,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-03-nude-mineral-pudra,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-03-nude-mineral-pudra-mineral-pudra-golden-rose-mineral-terrabaked-powder-26380-30-O.jpg,12,,0.0,0.0,
Mineral Terrabaked Powder - 04 Natural Rose -Mineral Etkili Fırınlanmış Pudra,1060.0,1060.0,0.0,0.0,TL,2943,P-MTP-04,Golden Rose,1429,Yes,Yüz,Yüz > Pudra >,Mineral Pudra,Yüz > Pudra > Mineral Pudra,Mineral Terrabaked Powder,,,,,707,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-04-natural-rose-mineral-pudra,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-04-natural-rose-mineral-pudra-mineral-pudra-golden-rose-mineral-terrabaked-powder-26384-29-O.jpg,12,,0.0,0.0,
Mineral Terrabaked Powder - 08 Radiant Highlighter - Mineral Etkili Fırınlanmış Pudra,1060.0,1060.0,0.0,0.0,TL,2945,P-MTP-08,Golden Rose,3,Yes,Yüz,Yüz > Pudra >,Mineral Pudra,Yüz > Pudra > Mineral Pudra,Mineral Terrabaked Powder,,,,,707,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-08-radiant-highlighter-mineral-pudra,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-08-radiant-highlighter-mineral-pudra-mineral-pudra-golden-rose-mineral-terrabaked-powder-26392-29-O.jpg,12,,0.0,0.0,
Mineral Terrabaked Powder - 09 Rose Beige - Mineral Etkili Fırınlanmış Pudra,1060.0,1060.0,0.0,0.0,TL,2946,P-MTP-09,Golden Rose,5,Yes,Yüz,Yüz > Pudra >,Mineral Pudra,Yüz > Pudra > Mineral Pudra,Mineral Terrabaked Powder,,,,,707,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-09-rose-beige-mineral-pudra,https://shop.goldenrose.com.tr/golden-rose-mineral-powder-09-rose-beige-mineral-pudra-mineral-pudra-golden-rose-mineral-terrabaked-powder-26396-29-O.jpg,12,,0.0,0.0,
Nude Look Radiant Tinted Moisturiser - 01 Fair Tint - Canlı ve Aydınlık Görünüm Veren Renkli Nemlendirici,1125.0,1125.0,0.0,0.0,TL,948,P-FTN-001,Golden Rose,1861,Yes,Yüz,Yüz > BB & CC Krem >,Nude Look Renkli Nemlendirici,Yüz > BB & CC Krem > Nude Look Renkli Nemlendirici,Nude Look Radiant Tinted Moisturiser,,,,,288,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-nude-look-radiant-tinted-moisturiser-01-fair-tint-renkli-nemlendirici,https://shop.goldenrose.com.tr/golden-rose-nude-look-radiant-tinted-moisturiser-01-fair-tint-renkli-nemlendirici-nude-look-renkli-nemlendirici-golden-rose-nude-look-radiant-tinted-moisturiser-25736-94-O.jpg,12,,0.0,0.0,
Nude Look Radiant Tinted Moisturiser - 02 Medium Tint - Canlı ve Aydınlık Görünüm Veren Renkli Nemlendirici,1125.0,1125.0,0.0,0.0,TL,949,P-FTN-002,Golden Rose,3518,Yes,Yüz,Yüz > BB & CC Krem >,Nude Look Renkli Nemlendirici,Yüz > BB & CC Krem > Nude Look Renkli Nemlendirici,Nude Look Radiant Tinted Moisturiser,,,,,288,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-nude-look-radiant-tinted-moisturiser-02-medium-tint-renkli-nemlendirici,https://shop.goldenrose.com.tr/golden-rose-nude-look-radiant-tinted-moisturiser-02-medium-tint-renkli-nemlendirici-nude-look-renkli-nemlendirici-golden-rose-nude-look-radiant-tinted-moisturiser-25738-94-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation - 106 - Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3651,P-MLF-106,Golden Rose,6,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no106,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no106-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37259-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation - 107 - Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3652,P-MLF-107,Golden Rose,3,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no107,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no107-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37265-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation - 108 -Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3653,P-MLF-108,Golden Rose,3,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no108,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no108-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37269-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation - 109 -Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3654,P-MLF-109,Golden Rose,92,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no109,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no109-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37272-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation - 111 -Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3656,P-MLF-111,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no111,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no111-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37279-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -101- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3646,P-MLF-101,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no101,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no101-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37238-36-O.jpg,12,,0.0,0.0,
