date,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
2026-03-11,,,,,,,,
2026-03-12,0.0612030962573367,0.0203075547253319,,,,,,
2026-03-13,-0.0490916714101367,-0.1167618585134288,,,,,,
2026-03-14,0.0172003501990814,-0.0306987365025056,,,,,,
2026-03-15,-0.001214434648792,-0.0004029429267557,,,,,,
2026-03-16,0.036157214935827,0.0119957303590448,,,,,,
2026-03-17,0.1131503064787695,0.0375399206554298,,,,,,
2026-03-18,0.0650495557166226,0.021624188208841,0.2224941083597409,-0.0631203095078433,,,,
2026-03-19,0.0331038513507151,0.0110053032351854,0.2252137474860822,-0.0623062219989997,,,,
2026-03-20,-0.0033780214520999,-0.0011208520528537,0.2717044366697071,0.0536561273018314,,,,
2026-03-21,0.0069277969790959,0.1717457231723915,0.26075306978065,0.2567696944492453,,,,
2026-03-22,0.0,0.0,0.2606977139145949,0.2569533922116837,,,,
2026-03-23,0.1270968239954305,0.4423752756102835,0.3511951304769928,0.6763466391519276,,,,
2026-03-24,0.6671995207082917,0.2213680114417918,0.9069121557530888,0.8681336611793589,,,,
2026-03-25,0.4829300860165509,0.1271383118923419,1.256591291356388,0.949504358527306,,,,
2026-03-26,0.4747191516040739,0.2470333668766217,1.759431626667439,1.205863629461853,2.021965062385699,1.1162917166134547,,
2026-03-27,0.0,0.0,1.7601881866992948,1.1798965936303043,1.9605024234477888,1.0673853896949566,,
2026-03-28,0.0745949868500819,-0.0206213067196843,1.8353171179426315,1.01026037480223,2.0886647425659,1.204889983170558,,
2026-03-29,-0.0112327117867331,-0.0037269421130246,1.818209584980483,1.00982816496299,2.059541711244586,1.2497067993164328,,
2026-03-30,-0.0141912433128735,-0.0047072533132767,1.6815103783206249,0.5718670794300857,2.047416317866577,1.248382469046915,,
2026-03-31,2.122064659896446,0.9228706044153704,3.129231206106598,1.265125195829058,4.146464098839206,2.163913219568718,,
2026-04-01,0.0,0.0,2.6517796718985513,1.1436333679056507,4.032390535699105,2.1354490273833866,,
2026-04-02,0.3451560506291984,0.0676753697341902,2.523394582383627,0.9561138214516376,4.308457542391603,2.1614509830421493,,
2026-04-03,0.1724076639684192,0.0132726516786411,2.6847942012460124,1.009656944774884,4.401453246018411,2.1903719649962845,,
2026-04-04,0.0,0.0,2.6124562060972463,1.0396678049429329,4.397961010664597,2.1868504147450487,,
2026-04-05,-0.0227174277834942,-0.0075373455298988,2.6046828164537614,1.036734136402963,4.3602362752584645,2.0079684260468578,,
2026-04-06,0.2955221344253631,0.1928204933867478,3.062598948093727,1.265402398501064,4.966898518954803,2.2959113171094008,,
2026-04-07,0.0,0.0,0.7708416319635683,0.239294902935647,4.512317241678341,1.7414642483345122,,
2026-04-08,0.1839172691406237,0.0951323597365055,0.8488613482758524,0.2586453321120215,3.961191664002153,1.454646958123692,,
2026-04-09,-0.0171037206578326,0.0033728932125056,0.5838937549689867,0.2896817900890648,3.417144194614191,1.4704831493999615,,
2026-04-10,0.0776419788661354,0.2149018422637702,0.5054154923391565,0.4979254235517407,3.000371438457132,1.4344953249804255,4.974689238822941,2.515187810612749
2026-04-11,0.0225025188361205,-0.1255309069266474,0.5273055161219299,0.3476497604616028,3.0141010437147977,1.3012766895143255,4.936188792152754,2.355098094008228
2026-04-12,0.0743588396010071,0.1099590115126912,0.6232295324720496,0.4621382986885377,3.0091689056357516,1.407106112744805,5.024250173128999,2.5728794062725093
2026-04-13,0.2604094758402477,0.099135665878438,0.6785976020065133,0.4038965656962162,3.276880513375072,1.5129341327388834,5.274137754459009,2.7117956736730537
2026-04-14,0.1372408822545648,0.070514576144238,0.7361239734721488,0.4475693652830548,3.417572733329921,1.5842251230145858,5.444324478839346,2.796290541362189
2026-04-15,0.0,0.0,0.5665726127302586,0.3454674371216155,1.3225506743477728,0.6326932057460128,5.389922605047822,2.7907547763508753
2026-04-16,0.3022909626696046,0.1042658283320817,0.8740113947055382,0.4519002545109163,1.627064779993109,0.7278782664541951,5.5924346204812005,2.855342620081339
2026-04-17,0.0,0.0,0.7959987239585818,0.2361262536039665,1.4456527711293845,0.7357372275513216,5.633735609988553,2.8761684381509145
2026-04-18,0.4511099640726224,0.4775855684876992,1.2429777895244605,0.8701878771604233,1.7677133561191742,1.2040220881175303,5.872210378453339,3.213539892608007
2026-04-19,0.0179588494715064,0.0059590672435356,1.1863999799126133,0.7751291396375968,1.7851399721567769,1.2174353035082768,5.897417508800048,3.240994611660025
2026-04-20,0.4828451323269422,0.1824594995865832,1.410393680701497,0.8572027982674064,2.299557619548465,1.4112781479814298,6.374136517874941,3.2478873966067963
2026-04-21,-0.0053616976368387,-0.0017790070351871,1.2642491616237113,0.7737220335583249,1.787880043956112,1.1501113908287872,6.372398911159937,3.247346272202804
2026-04-22,-0.0018583003082804,-0.0006165881488364,1.2626296858665205,0.7731859998617399,2.012919973219893,1.223689411344568,6.23341875532416,2.8032496915209255
2026-04-23,-0.0238120203070078,-0.0079008523712236,0.920558857666717,0.6536837712053856,1.8770631991692068,1.1678679685299151,5.573779879744876,2.5844156141086563
2026-04-24,-0.0044566969303597,-0.0494799699947128,0.91271403739971,0.6062536800495164,1.8130958474196552,1.0560097762112808,5.111479154881672,2.423475879257391
2026-04-25,0.0,0.0,0.4634589165515869,0.128429621317078,1.7283905443767398,0.8483380017678701,4.648172609887561,2.185956597551655
2026-04-26,-0.0004842066526625,-0.0001606657217839,0.4456327979871834,0.122515711862476,1.7058101943189834,0.9876205154171808,4.641613045525815,2.1837770043621387
2026-04-27,0.121156670156163,0.109484240810285,0.0815649583206033,0.0270554419455345,1.7513849607313237,0.9774945019490492,4.752751460556166,2.3560675547845644
2026-04-28,0.0514832994319698,0.0170844567096366,0.1493485181675738,0.049560075373849,1.5615257149206898,0.9092435823976694,4.892760902927604,2.4100777891627483
2026-04-29,0.0,0.0,0.1517018398517566,0.0503454972167788,1.4269833679879822,0.8294671699096838,4.921373095004114,2.438843616767958
2026-04-30,0.0628188117779672,0.0208516325725016,0.230971107253889,0.0766530511786275,1.4905036917879124,0.8505499886299029,2.8746029891993863,1.4931018309147646
2026-05-01,0.443464267834262,0.999107396305775,0.6874969004072514,1.1570011197191163,1.508371157672855,1.7135829729333845,3.164709041289848,2.443958608311306
2026-05-02,0.0,0.0,0.6875642206638438,1.1570228150890542,1.5122363673911916,1.7148659881402517,2.982291588287666,2.451661598600664
2026-05-03,0.0,0.0,0.6889093665876905,1.1574610596186368,1.1576535567491375,1.2686556140257996,2.823734490805061,2.4605092631260232
2026-05-04,0.1412407625704079,0.3411710180770005,0.7054235930268696,1.3982049404048056,1.2980275232283425,1.6201126592987043,2.981620855280838,2.8255443074708464
2026-05-05,0.1511635477760349,0.1292516853577165,0.8044265108815902,1.503330253044019,0.9580700763813456,1.5646840188708897,3.1606798236270186,2.9670872501988335
2026-05-06,0.0,0.0,0.8046476011776663,1.5034062581304484,0.9636769983086096,1.5665441863860858,2.620662063642902,2.6944891752802316
2026-05-07,0.0472522597717934,0.0156923653569123,0.7864399199182612,1.494439062106362,1.0112161463862384,1.5823233294457604,2.92538310352161,2.795746247268516
2026-05-08,0.0334442193388393,0.0111093142522258,0.3441532309342328,0.4883197880675146,1.0358742590721512,1.5905079360603844,2.788845462193469,2.67992376422458
2026-05-09,-0.2287006277826192,-0.1934002462593775,0.1385499425049367,0.304288535547387,0.8205432850729364,1.4686220135316663,2.528734025892528,2.4962830207166866
2026-05-10,0.0332976821820911,0.0110605121347646,0.1709146046356561,0.3150346642693804,0.8543743154967395,1.4798507613631764,2.484884060376146,2.2897527092541563
2026-05-11,0.1161896103433574,0.0608079373064216,0.1416004854327878,0.0299833776939408,0.9714083980218946,1.5328873548772777,2.586030846538196,2.495693670737114
2026-05-12,0.008252533467288,0.0027429938104304,-0.0048535268055308,-0.0977210389081419,0.846124262217154,1.4222790165513732,2.509617832776597,2.383933752068474
2026-05-13,0.4574356445429283,0.1520427975438575,0.4445592487476156,0.0515329994641976,1.253141384601263,1.5492757772930204,2.721517726901363,2.4381308424098567
2026-05-14,0.0,0.0,0.4182413446336786,0.0437199470126944,1.2374636653262217,1.5440698020302437,2.568047116491924,2.3450713424917033
2026-05-15,0.0669269083645666,0.2229894073985844,0.452405235719342,0.2606998538273917,1.2391737851550533,1.763068275773705,2.647981166565241,2.585649618291819
2026-05-16,-0.0250700045770332,-0.0286416723208902,0.6591266634546127,0.4259956748072917,0.7784929581267628,0.7299069971198358,2.310857105442849,2.455318969828131
2026-05-17,-0.0274708779304821,-0.0560680326135391,0.599034054638117,0.3579533638014911,0.7466311733301153,0.670022396021225,2.2783383405603774,2.3883481251062917
2026-05-18,-0.0529909229616825,-0.04081893703029,0.431610883484669,0.2539048643511845,0.7035709797516285,0.6321073559083751,1.8686700777071468,1.914696311521935
2026-05-19,0.1243875673888658,0.0420244982091043,0.5463475876694064,0.2927236619326553,0.7113107351027083,0.334218247244411,1.9998852530828928,1.95897355638414
2026-05-20,0.003741590092214709,0.0012436126095683303,0.09108680725448952,0.14139555514223853,0.5620544053962374,0.20529155791821688,1.4998448276859602,1.7596030786637726
