Name,Brand,SalePrice,RegularPrice,StockCode,URL,CategoryURL
Mixol Renk Tüpü Taş Grisi No:24 - 20ml,N/A,N/A,N/A,MIXOL24               Sepete Ekle,/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-tas-grisi-no-24-20ml,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Toprak No:21 - 20ml,N/A,349.8,349.8,"MIXOL21            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-toprak-no-21-20ml,https://nalburtek.com/yapi-market
Asi Rafaltı Demiri - Gümüş 25x20,N/A,240.0,240.0,"KRS.188 52            240,00 TL            146,14 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-asi-rafalti-demiri-gumus-25-x-20,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Mısır Sarısı Konsantre No:6 - 20ml,N/A,349.8,349.8,"MIXOL06            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-misir-sarisi-konsantre-no-6-20ml,https://nalburtek.com/yapi-market
Asi Rafaltı Demiri - Beyaz 20x16,N/A,180.0,180.0,"KRS.188 54            180,00 TL            120,20 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-asi-rafalti-demiri-beyaz-20-x-16,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Mavi No:9 - 20ml,N/A,349.8,349.8,"MIXOL09            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-mavi-no-9-20ml,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Eflatun No:11 - 20ml,N/A,349.8,349.8,"MIXOL11            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-eflatun-no-11-20ml,https://nalburtek.com/yapi-market
Açılı Şeffaf Çektirme Şeffaf T Bağlantı,N/A,3.96,3.96,"KÇ800           3,96 TL           -  + -  +  ADET PAKET       Sepete Ekle",/yapi-market/mobilya-aksesuarlari/montaj-elemanlari/prd-acili-seffaf-cektirme-seffaf-t-baglanti,https://nalburtek.com/yapi-market
Standart Baret Yeşil CE,N/A,119.46,119.46,"BRT5044            119,46 TL            95,03 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-standart-baret-yesil-ce,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Oksit Yeşil No:14 - 20ml,N/A,349.8,349.8,"MIXOL14            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-oksit-yesil-no-14-20ml,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Beyaz No:25 - 20ml,N/A,349.8,349.8,"MIXOL25            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-beyaz-no-25-20ml,https://nalburtek.com/yapi-market
Murat Dekoratif Rafaltı Demiri Siyah 25x25cm,N/A,276.0,276.0,"KRS.189 22            276,00 TL            224,25 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-murat-dekoratif-rafalti-demiri-siyah-25x25-cm,https://nalburtek.com/yapi-market
Murat Dekoratif Rafaltı Demiri Gümüş 20x20cm,N/A,240.0,240.0,"KRS.189 24            240,00 TL            192,10 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-murat-dekoratif-rafalti-demiri-gumus-20x20-cm,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Tam Pembe No:28 - 20ml,N/A,349.8,349.8,"MIXOL28            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-tam-pembe-no-28-20ml,https://nalburtek.com/yapi-market
Üçlü Grup Priz Cca Uzatma Kablo 3 Lü - 3mt,N/A,390.0,390.0,"GP3003            390,00 TL            330,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-uclu-grup-priz-3-mt,https://nalburtek.com/yapi-market
Mixol Renk Tüpü Çimen Yeşili No:13 - 20ml,N/A,349.8,349.8,"MIXOL13            349,80 TL            238,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/renklendiriciler/prd-mixol-renk-tupu-cimen-yesili-no-13-20ml,https://nalburtek.com/yapi-market
Üçlü Grup Priz Cca Uzatma Kablo 3 Lü - 5mt,N/A,480.0,480.0,"GP3005            480,00 TL            360,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-uclu-grup-priz-5-mt,https://nalburtek.com/yapi-market
Kaynak Maske Camı 80x110mm 777,N/A,27.15,27.15,"KMC4050            27,15 TL            18,46 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/kaynak-maskesi-ve-camlari/prd-kaynak-maske-cami-777,https://nalburtek.com/yapi-market
Murat Dekoratif Rafaltı Demiri Beyaz 25x25cm,N/A,276.0,276.0,"KRS.189 28            276,00 TL            224,25 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-murat-dekoratif-rafalti-demiri-beyaz-25x25-cm,https://nalburtek.com/yapi-market
Lalezar Dekoratif Rafaltı Demiri Gümüş 20x20 CM,N/A,360.0,360.0,"KRS.188 46            360,00 TL            285,66 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-lalezar-dekoratif-raf-demiri-gumus-20x20-cm,https://nalburtek.com/yapi-market
Lalezar Dekoratif Rafaltı Demiri Beyaz 20x20 CM,N/A,360.0,360.0,"KRS.188 47            360,00 TL            285,66 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/raf-altlari/prd-lalezar-dekoratif-raf-demiri-beyaz-20x20-cm,https://nalburtek.com/yapi-market
Premium Koruyucu Gözlük Güvenlik Gözlüğü Şeffaf,N/A,60.0,60.0,"KG5001            60,00 TL            36,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/yuz-koruyucular/prd-koruyucu-gozluk-seffaf,https://nalburtek.com/yapi-market
Koruyucu Gözlük Güvenlik Gözlüğü Füme,N/A,N/A,N/A,KG5002               Sepete Ekle,/yapi-market/is-guvenligi/yuz-koruyucular/prd-koruyucu-gozluk-fume,https://nalburtek.com/yapi-market
Koruyucu Gözlük Güvenlik Gözlüğü Siyah,N/A,N/A,N/A,KG5003               Sepete Ekle,/yapi-market/is-guvenligi/yuz-koruyucular/prd-koruyucu-gozluk-siyah,https://nalburtek.com/yapi-market
Makaralı Uzatma Kablo 3x1.5 - 20mt,N/A,1380.0,1380.0,"KBM1010            1.380,00 TL            1.080,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-makarali-uzatma-kablo-3x1-5-20-mt,https://nalburtek.com/yapi-market
Makaralı Uzatma Kablo 3x1.5 - 35mt,N/A,1800.0,1800.0,"KBM1011            1.800,00 TL            1.440,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-makarali-uzatma-kablo-3x1-5-35-mt,https://nalburtek.com/yapi-market
Makaralı Uzatma Kablo 3x1.5 - 50mt,N/A,2160.0,2160.0,"KBM1012            2.160,00 TL            1.740,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-makarali-uzatma-kablo-3x1-5-50-mt,https://nalburtek.com/yapi-market
Makaralı Uzatma Kablo 3x2.5 - 20mt,N/A,1650.0,1650.0,"KBM1013            1.650,00 TL            1.320,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-makarali-uzatma-kablo-3x2-5-20-mt,https://nalburtek.com/yapi-market
Makaralı Uzatma Kablo 3x2.5 - 30mt,N/A,1860.0,1860.0,"KBM1014            1.860,00 TL            1.500,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/uzatma-kablolari/prd-makarali-uzatma-kablo-3x2-5-30-mt,https://nalburtek.com/yapi-market
Amerikan Yaprak Menteşe (24 Adet) - 2 No,N/A,252.0,252.0,"YM020            252,00 TL            240,00 TL           -  +   DÜZİNE        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yaprak-mentese-2-no,https://nalburtek.com/yapi-market
Kauçuk Monofaze Grup Priz 2li,N/A,210.0,210.0,"KP5051            210,00 TL            168,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/elektrik-malzemeleri/grup-prizler/prd-kaucuk-monofaze-grup-priz-2li,https://nalburtek.com/yapi-market
"Amerikan Yaprak Menteşe (24 Adet) - 2,5 No",N/A,330.0,330.0,"YM025            330,00 TL            276,00 TL           -  +   DÜZİNE        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yaprak-mentese-2-5-no,https://nalburtek.com/yapi-market
Kauçuk Monofaze Grup Priz 3lü,N/A,270.0,270.0,"KP5052            270,00 TL            210,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/elektrik-malzemeleri/grup-prizler/prd-kaucuk-monofaze-grup-priz-3lu,https://nalburtek.com/yapi-market
Amerikan Yaprak Menteşe (24 Adet) - 3 No,N/A,390.0,390.0,"YM030            390,00 TL            324,00 TL           -  +   DÜZİNE        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yaprak-mentese-3-no,https://nalburtek.com/yapi-market
"Amerikan Yaprak Menteşe (24 Adet) - 3,5 No",N/A,630.0,630.0,"YM035            630,00 TL            504,00 TL           -  +   DÜZİNE        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yaprak-mentese-3-5-no,https://nalburtek.com/yapi-market
Cerman Menteşe - 10 No (Sağ) 12 Adet,N/A,840.0,840.0,"CMS01            840,00 TL            720,00 TL           -  +   PAKET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-cerman-mentese-10-no-sag,https://nalburtek.com/yapi-market
Amerikan Yaprak Menteşe (24 Adet) - 4 No,N/A,924.0,924.0,"YM040            924,00 TL            720,00 TL           -  +   DÜZİNE        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yaprak-mentese-4-no,https://nalburtek.com/yapi-market
Cerman Menteşe - 10 No (Sol) 12 Adet,N/A,840.0,840.0,"CMS02            840,00 TL            720,00 TL           -  +   PAKET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-cerman-mentese-10-no-sol,https://nalburtek.com/yapi-market
Kauçuk Üçlü Grup Priz 2 Trifaze-1 Monofaze,N/A,702.0,702.0,"KP6070            702,00 TL            570,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/aydinlatma-ve-elektrik/elektrik-malzemeleri/grup-prizler/prd-kaucuk-uclu-grup-priz-2-trifaze-1-monofaze,https://nalburtek.com/yapi-market
SGS Kaynak Maske Camı 80x110mm 777,N/A,18.46,18.46,"SGS306           18,46 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/kaynak-maskesi-ve-camlari/prd-sgs-kaynak-maske-cami,https://nalburtek.com/yapi-market
Çelik Yönsüz Cerman Menteşe Saten 12cm,N/A,48.0,48.0,"YM01STN            48,00 TL            42,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yonsuz-cerman-mentese-celik-12-cm,https://nalburtek.com/yapi-market
SGS Pprc Pvc Plastik Boru Kaynak Makine Paftası 32mm,N/A,132.0,132.0,"SGS1215            132,00 TL            87,36 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/pprc-kaynak-paftalari/prd-sgs-pprc-pvc-boru-kaynak-makine-paftasi-32mm,https://nalburtek.com/yapi-market
SGS Pprc Pvc Plastik Boru Kaynak Makine Paftası 40mm,N/A,156.0,156.0,"SGS1216            156,00 TL            112,32 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/pprc-kaynak-paftalari/prd-sgs-pprc-pvc-boru-kaynak-makine-paftasi-40mm,https://nalburtek.com/yapi-market
SGS Alçı Boya Karıştırıcı Elektrikli Mikser Çift Devirli 1800W,N/A,6516.0,6516.0,"SGS5100            6.516,00 TL            5.169,36 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/karistiricilar/prd-sgs-boya-ve-harc-karistirici-mikser-cift-devirli-1800w,https://nalburtek.com/yapi-market
Kaynak Maske Camı Şeffaf 80x110mm,N/A,10.86,10.86,"KMC4055           10,86 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/kaynak-maskesi-ve-camlari/prd-kaynak-maske-cami-seffaf,https://nalburtek.com/yapi-market
Oerlıkon Magmaweld Rutil Elektrot 3.25 mm,N/A,660.0,660.0,"E003211            660,00 TL            510,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/kaynak-telleri/prd-oerlikon-elektrot-3-25-mm,https://nalburtek.com/yapi-market
Oerlıkon Magmaweld Rutil Elektrot 2.50 mm,N/A,480.0,480.0,"E003212            480,00 TL            390,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/kaynak-makinalari-ve-ekipmanlar/kaynak-telleri/prd-oerlikon-elektrot-2-50-mm,https://nalburtek.com/yapi-market
Deri Kaynakçı Eldiveni,N/A,298.65,298.65,"EL2060            298,65 TL            373,31 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/eldivenler/prd-kaynakci-eldiveni,https://nalburtek.com/yapi-market
Toz Maskesi Konik Ventilli FFP1,N/A,38.5,38.5,"TM7052            38,50 TL            27,50 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/maske-cesitleri/prd-toz-maskesi-konik-ventilli-ffp1,https://nalburtek.com/yapi-market
Selsil Sprey Boya Parlak Siyah 400ml RAL9005,N/A,159.0,159.0,"TAB429            159,00 TL            143,10 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/sprey-boyalar/prd-selsil-sprey-boya-parlak-siyah-400ml,https://nalburtek.com/yapi-market
Standart Baret Beyaz CE,N/A,119.46,119.46,"BRT5040            119,46 TL            95,03 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-standart-baret-beyaz-ce,https://nalburtek.com/yapi-market
Selsil Sprey Boya Trafik Kırmızı 400ml RAL3020,N/A,159.0,159.0,"TAB419            159,00 TL            143,10 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/sprey-boyalar/prd-selsil-sprey-boya-trafik-kirmizi-400ml,https://nalburtek.com/yapi-market
Standart Baret Kırmızı CE,N/A,119.46,119.46,"BRT5041            119,46 TL            95,03 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-standart-baret-kirmizi-ce,https://nalburtek.com/yapi-market
Selsil Sprey Boya Parlak Beyaz 400ml RAL9010,N/A,159.0,159.0,"TAB405            159,00 TL            143,10 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/boya-ve-renklendiriciler/sprey-boyalar/prd-selsil-sprey-boya-parlak-beyaz-400ml,https://nalburtek.com/yapi-market
Standart Baret Sarı CE,N/A,119.46,119.46,"BRT5042            119,46 TL            95,03 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-standart-baret-sari-ce,https://nalburtek.com/yapi-market
Standart Baret Mavi CE,N/A,119.46,119.46,"BRT5043            119,46 TL            95,03 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-standart-baret-mavi-ce,https://nalburtek.com/yapi-market
Vidalı Ayarlı Baret Mühendis Tipi Beyaz CE,N/A,130.32,130.32,"BRT5050            130,32 TL            103,17 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-vidali-baret-muhendis-tipi-beyaz-ce,https://nalburtek.com/yapi-market
WD40 Pas Sökücü ve Yağlayıcı Sprey 200 ml,N/A,390.0,390.0,"WD200            390,00 TL            330,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/genel-bakim-urunleri/prd-wd40-pas-sokucu-ve-yaglayici-sprey-200-ml,https://nalburtek.com/yapi-market
Vidalı Ayarlı Baret Mühendis Tipi Sarı CE,N/A,130.32,130.32,"BRT5051            130,32 TL            103,17 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-vidali-baret-muhendis-tipi-sari-ce,https://nalburtek.com/yapi-market
Vidalı Ayarlı Baret Mühendis Tipi Mavi CE,N/A,130.32,130.32,"BRT5052            130,32 TL            103,17 TL           -  +   ADET        Sepete Ekle",/yapi-market/is-guvenligi/kafa-koruyucular/prd-vidali-baret-muhendis-tipi-mavi-ce,https://nalburtek.com/yapi-market
WD40 Pas Sökücü ve Yağlayıcı Sprey 400 ml,N/A,600.0,600.0,"WD400            600,00 TL            540,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/yapi-kimyasallari/genel-bakim-urunleri/prd-wd40-pas-sokucu-ve-yaglayici-sprey-400-ml,https://nalburtek.com/yapi-market
Kapı Dürbünü Gözü 50x90mm 180 Derece,N/A,108.6,108.6,"KD0297            108,60 TL            62,45 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/kapi-pencere-aksesuarlari/prd-kapi-durbunu-uzun-saten,https://nalburtek.com/yapi-market
Çelik Yönsüz Kelebek Menteşe Saten 10cm,N/A,48.0,48.0,"KM010            48,00 TL            42,00 TL           -  +   ADET        Sepete Ekle",/yapi-market/mobilya-aksesuarlari/mentese-cesitleri/prd-yonsuz-kelebek-mentese-celik-10-cm,https://nalburtek.com/yapi-market
Süperleto Seramik Kesme Makinesi 600mm,N/A,6240.0,6240.0,"KRS.355 20            6.240,00 TL            5.240,40 TL           -  +   ADET        Sepete Ekle",/yapi-market/teknik-makinalar/seramik-fayans-kesiciler/seramik-fayans-kesiciler/prd-superleto-seramik-kesme-makinesi-600-mm,https://nalburtek.com/yapi-market
